name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE   INC,037833100,5012233,28226800,PUT,AAPL
SPDR  S&P    500   ETF  TR,78462F103,1496451,3150641,,
ISHARES  TR,464287200,1446749,3033080,,
SELECT  SECTOR     SPDR  TR,81369Y803,1393655,8015500,PUT,
NVIDIA  CORPORATION,67066G104,1145944,3896311,,NVDA
TESLA  INC,88160R101,956280,904900,CALL,
AMAZON   COM   INC,023135106,865928,259700,CALL,AMZN
ALIBABA   GROUP    HLDG     LTD,01609W102,808960,6810000,PUT,
MICRON   TECHNOLOGY    INC,595112103,774766,8317400,PUT,MU
AT&T  INC,00206R102,662163,26917203,,T-PC
MICROSOFT    CORP,594918104,636385,1892200,CALL,MSFT
PALO   ALTO   NETWORKS       INC,697435105,608539,1093000,PUT,PANW
ISHARES  TR,464288513,600047,6896300,PUT,
IHS   MARKIT     LTD,G47567105,531952,4002050,,
SPDR  SER  TR,78464A870,488996,4367600,PUT,
SALESFORCE       COM  INC,79466L302,484651,1907100,PUT,
QUALCOMM       INC,747525103,473597,2589800,PUT,
ALPHABET     INC,02079K305,468747,161802,,GOOGN
META  PLATFORMS        INC,30303M102,454409,1351000,CALL,
INVESCO  QQQ  TR,46090E103,442990,1113459,,
ABBVIE    INC,00287Y109,407906,3012600,PUT,ABBV
ADOBE   SYSTEMS     INCORPORATED,00724F101,394957,696500,PUT,
DICKS  SPORTING        GOODS   INC,253393AD4,390514,110249,,
SELECT  SECTOR     SPDR  TR,81369Y209,376486,2672200,PUT,
SELECT  SECTOR     SPDR  TR,81369Y704,364727,3447000,PUT,
SPDR  DOW  JONES    INDL  AVERAGE,78467X109,364592,1003500,PUT,
CISCO   SYS   INC,17275R102,350696,5534100,PUT,
VISA   INC,92826C839,347581,1603900,PUT,V
BROADCOM   INC,11135F101,325718,489500,PUT,AVGO
BAXTER    INTL    INC,071813109,319440,3721345,,
WELLS   FARGO     CO  NEW,949746101,312494,6513000,PUT,
MORGAN   STANLEY,617446448,306147,3118860,,MS-PQ
GOLDMAN     SACHS  GROUP     INC,38141G104,289017,755500,PUT,GS-PD
LOWES  COS    INC,548661107,283139,1095400,PUT,
JPMORGAN       CHASE      &  CO,46625H100,271776,1716300,CALL,JPM-PM
PAYPAL   HLDGS     INC,70450Y103,265146,1406014,,
L3HARRIS       TECHNOLOGIES       INC,502431109,261885,1228124,,
SELECT  SECTOR     SPDR  TR,81369Y100,258827,2856500,PUT,
PFIZER   INC,717081103,253902,4299784,,PFE
ADVANCED      MICRO   DEVICES       INC,007903107,251081,1744827,,AMD
UNION   PAC  CORP,907818108,246136,977000,PUT,
WESTERN  DIGITAL     CORP.,958102105,246050,3773200,PUT,WDC
TARGET  CORP,87612E106,245257,1059700,PUT,TGT
EXXON     MOBIL   CORP,30231G102,242166,3957600,PUT,
CERNER   CORP,156782104,230046,2477072,,
FORD   MTR  CO  DEL,345370860,225707,10866968,,
BK  OF  AMERICA     CORP,060505104,224314,5041900,CALL,
PUBLIC   STORAGE,74460D109,221515,591400,,PSA-PS
KKR  &  CO  INC,48251W104,221406,2971886,,
COSTCO     WHSL   CORP  NEW,22160K105,220949,389200,PUT,
COMCAST   CORP  NEW,20030N101,219892,4369000,PUT,CCZ
TEXAS   INSTRS   INC,882508104,218569,1159700,PUT,
FEDEX    CORP,31428X106,218468,844680,,FDX
SUN   CMNTYS   INC,866674104,216986,1033413,,
HONEYWELL      INTL   INC,438516106,215687,1034422,,
STARBUCKS      CORP,855244109,212667,1818136,,SBUX
CHARTER  COMMUNICATIONS       INC      N,16119P108,210521,322900,PUT,
CUBESMART,229663109,210019,3690374,,CUBE
MCKESSON   CORP,58155Q103,208530,838918,,MCK
PROCTER   AND  GAMBLE   CO,742718109,206634,1263200,CALL,
ROYAL  DUTCH     SHELL  PLC,780259206,205280,4729961,,
HOME   DEPOT     INC,437076102,203921,491365,,
SYNOPSYS    INC,871607107,203559,552400,,SNPS
XCEL   ENERGY     INC,98389B100,197890,2923041,,XELLL
ISHARES  TR,464287234,197154,4035900,PUT,
CARLYLE    GROUP   INC,14316J108,196397,3577351,,CGABL
SEA  LTD,81141RAF7,194337,75892,,SE
DELTA   AIR  LINES   INC  DEL,247361702,194110,4967000,PUT,
BHP   GROUP   PLC,05545E209,191259,3199911,,
PINDUODUO  INC,722304102,187453,3215317,,
UNITED  RENTALS   INC,911363109,186688,561824,,
STIFEL     FINL     CORP,860630102,185814,2638650,,
ISHARES  TR,464287655,184874,831080,,
SERVICENOW   INC,81762P102,184178,283739,,
THERMO     FISHER  SCIENTIFIC       INC,883556102,181756,272400,PUT,TMO
CYRUSONE     INC,23283R100,178866,1993606,,
CELANESE   CORP          DEL,150870103,176235,1048645,,CE
ATHENE    HOLDING  LTD,G0684D107,171607,2059370,,ATH-PE
ORACLE   CORP,68389X105,167417,1919700,PUT,ORCL-PD
WALMART       INC,931142103,165366,1142900,CALL,WMT
IQVIA   HLDGS       INC,46266C105,165365,586108,,
ISHARES  TR,464287465,164717,2093500,PUT,
DISNEY  WALT    CO,254687106,162290,1047775,,
CROWDSTRIKE     HLDGS     INC,22788C105,159216,777610,,
SPDR  GOLD    TR,78463V107,158856,929200,PUT,
WORKDAY   INC,98138H101,158171,579000,CALL,
ZOOM   VIDEO   COMMUNICATIONS        IN,98980L101,155455,845279,,
AMN   HEALTHCARE   SVCS  INC,001744101,155369,1270083,,
ETSY   INC,29786A106,155119,708500,PUT,ETSY
AMETEK   INC,031100100,152726,1038672,,
VANECK   ETF   TRUST,92189F106,150922,4711900,CALL,
MASTERCARD       INCORPORATED,57636Q104,149869,417091,,
NISOURCE     INC,65473P105,148240,5369055,,NI
CHIPOTLE    MEXICAN  GRILL     INC,169656105,147902,84600,PUT,CMG
VULCAN     MATLS       CO,929160109,146828,707331,,
NIO  INC,62914VAB2,146419,43342,,NIOIF
DOVER   CORP,260003108,145874,803269,,DOV
FIRST  INDL     RLTY     TR  INC,32054K103,144944,2189479,,
HORIZON   THERAPEUTICS      PUB      L,G46188101,142614,1323438,,
AUTOZONE   INC,053332102,140010,66786,,AZO
US     BANCORP    DEL,902973304,138751,2470203,,
INVITATION      HOMES    INC,46187W107,137745,3038055,,INVH
DOCUSIGN     INC,256163106,135672,890759,,
AMEREN   CORP,023608102,135641,1523881,,AEE
LULULEMON    ATHLETICA        INC,550021109,135050,345000,PUT,LULU
PUBLIC   SVC   ENTERPRISE       GRP  IN,744573106,134549,2016315,,
WELBILT  INC,949090104,133547,5618286,,
GLOBANT     S     A,L44385109,133047,423594,,
DOW  INC,260557103,132726,2340029,,DOW
AUTOMATIC   DATA    PROCESSING     IN,053015103,131748,534300,PUT,
STANLEY   BLACK       &  DECKER   INC,854502101,130601,692404,,
SHAW   COMMUNICATIONS     INC,82028K200,130139,4285067,,
MATCH   GROUP  INC   NEW,57667L107,129565,979700,PUT,
ABBOTT    LABS,002824100,129304,918746,,
INTUIT,461202103,128515,199800,PUT,
PENUMBRA     INC,70975L107,127838,444933,,PEN
NIKE  INC,654106103,127786,766700,CALL,
WASTE   CONNECTIONS         INC,94106B101,126637,929164,,
FIDELITY   NATIONAL    FINANCIAL,31620R303,126150,2417592,,
FIRST  REP   BK     SAN  FRANCISCO      C,33616C100,125740,608879,,
AMERICAN  ELEC   PWR   CO     INC,025537101,125730,1413173,,
LIFE   STORAGE  INC,53223X107,125058,816413,,
SCHLUMBERGER         LTD,806857108,124080,4142900,PUT,
BRISTOL-MYERS      SQUIBB     CO,110122108,123347,1978300,PUT,
BLOCK   INC,852234103,122845,760600,CALL,
LIVANOVA     PLC,G5509L101,122451,1400565,,LIVN
AMERICAN  EAGLE  OUTFITTERS  IN,02553EAB2,122224,40226,,
HERSHEY   CO,427866108,120835,624565,,HSY
POOL   CORP,73278L105,120680,213216,,POOL
AMERIPRISE     FINL  INC,03076C106,120246,398615,,
CALIX   INC,13100M509,120182,1502834,,
CATERPILLAR       INC,149123101,118058,571045,,CAT
INDEPENDENCE     RLTY  TR     INC,45378A106,117917,4565133,,
NETFLIX   INC,64110L106,117476,195000,CALL,NFLX
AMERISOURCEBERGEN         CORP,03073E105,116938,879961,,
EVERCORE   INC,29977A105,116629,858511,,EVR
CUMMINS     INC,231021106,116311,533192,,CMI
BILL  COM  HLDGS  INC,090043100,115333,462904,,
CITIGROUP       INC,172967424,114789,1900800,CALL,C-PR
SEA  LTD,81141R100,114643,512463,,SE
TWITTER     INC,90184L102,114472,2648600,PUT,
ALASKA   AIR     GROUP  INC,011659109,114318,2194202,,
GENERAL   ELECTRIC       CO,369604301,112788,1193898,,GE
BERKLEY   W  R    CORP,084423102,111657,1355230,,WRB-PH
TC  ENERGY   CORP,87807B107,110953,1980000,PUT,TRPRF
INTEL  CORP,458140100,110478,2145196,,INTC
CONAGRA   BRANDS   INC,205887102,110299,3229851,,CAG
LITHIA   MTRS    INC,536797103,110273,371352,,
SOUTHERN   CO,842587107,109169,1591856,,SOMN
FIDELITY   NATL  INFORMATION    SV,31620M106,108432,993419,,
BROWN   &  BROWN      INC,115236101,107694,1532352,,
COCA-COLA  EUROPACIFIC      PARTNE,G25839104,106957,1912342,,
S&P    GLOBAL      INC,78409V104,106853,226418,,SPGI
MCAFEE     CORP,579063108,106165,4116506,,
GLOBAL   PMTS   INC,37940X102,104372,772095,,
ATLASSIAN   CORP  PLC,G06242104,103996,272748,,
VONAGE   HLDGS    CORP,92886T201,103496,4978140,,
FLEX   LTD,Y2573F102,102712,5603500,,FLEX
DATADOG    INC,23804L103,102325,574505,,
CBRE       GROUP   INC,12504L109,102285,942635,,
SOUTHWEST     AIRLS     CO,844741108,101859,2377650,,
HUBSPOT   INC,443573100,100495,152461,,HUBS
GARTNER   INC,366651107,100400,300312,,IT
CROWN   HLDGS   INC,228368106,99867,902794,,
VANECK  ETF  TRUST,92189H607,99629,539000,PUT,
DTE    ENERGY  CO,233331107,99363,831208,,DTG
BP   PLC,055622104,99269,3727699,,BPPFF
BIOGEN   INC,09062X103,99060,412888,,BIIB
VERTEX   PHARMACEUTICALS         INC,92532F100,98129,446853,,
DISCOVERY  INC,25470F104,97736,4151900,PUT,
ZILLOW   GROUP   INC,98954M200,97218,1522600,PUT,
BANK  NEW   YORK  MELLON     CORP,064058100,96902,1668416,,
SPOTIFY     TECHNOLOGY           S  A,L8681T102,96654,413000,PUT,
TAIWAN   SEMICONDUCTOR     MFG      LTD,874039100,96531,802349,,
SILICON   MOTION    TECHNOLOGY   CO,82706C108,96338,1013760,,
HUMANA    INC,444859102,96065,207100,PUT,HUM
SUN   LIFE   FINANCIAL    INC.,866796105,95758,1360000,PUT,SLFQF
SM   ENERGY   CO,78454L100,95580,3242209,,SM
FMC    CORP,302491303,94461,859595,,FMC
PARKER-HANNIFIN         CORP,701094104,93376,293524,,PH
BUNGE   LIMITED,G16962105,91926,984642,,
DISCOVER   FINL     SVCS,254709108,90639,784342,,
AIR  PRODS     &  CHEMS   INC,009158106,90561,297643,,
SELECT  SECTOR     SPDR  TR,81369Y506,90260,1626310,,
MARVELL    TECHNOLOGY       INC,573874104,90158,1030500,PUT,
GAMING   &   LEISURE       PPTYS       INC,36467J108,89904,1847587,,
UDR   INC,902653104,89019,1483899,,
CVS   HEALTH  CORP,126650100,88841,861200,CALL,CVS
TRANE  TECHNOLOGIES        PLC,G8994E103,88735,439218,,TT
UNITED  THERAPEUTICS         CORP  DEL,91307C102,87975,407140,,UTHR
REXFORD   INDL   RLTY  INC,76169C100,87543,1079318,,
SHOPIFY  INC,82509L107,87189,63300,PUT,SHOP
WYNDHAM     HOTELS     &  RESORTS     INC,98311A105,86824,968479,,
SUNCOR   ENERGY   INC   NEW,867224107,86440,3453212,,SU
NATIONAL  INSTRS   CORP,636518102,86267,1975424,,
QIAGEN     NV,N72482123,85798,1543676,,
SELECT  SECTOR     SPDR  TR,81369Y308,85568,1109692,,
SPLUNK   INC,848637104,85529,739100,PUT,
KROGER   CO,501044101,85393,1886720,,KR
TELEDYNE     TECHNOLOGIES        INC,879360105,85222,195065,,TDY
LPL  FINL     HLDGS     INC,50212V100,84901,530332,,
PNM   RES   INC,69349H107,84832,1859934,,
COSTAR     GROUP   INC,22160N109,84694,1071670,,
LYFT      INC,55087P104,84336,1973700,CALL,
AMERICAN  FINL   GROUP      INC    OHIO,025932104,84015,611818,,
AGNICO     EAGLE   MINES    LTD,008474108,83745,1575865,,AEM
AGREE   RLTY     CORP,008492100,83517,1170357,,
FIFTH   THIRD  BANCORP,316773100,83329,1913415,,FITB-PK
MOSAIC   CO  NEW,61945C103,83177,2117000,PUT,MOS
ZSCALER   INC,98980G102,82935,258100,CALL,
NATIONAL  STORAGE      AFFILIATES,637870106,82891,1197847,,
T-MOBILE  US      INC,872590104,82891,714700,PUT,
WASTE   MGMT     INC   DEL,94106L109,82633,495107,,
ROYAL   CARIBBEAN       GROUP,V7780T103,82283,1070000,PUT,
3M   CO,88579Y101,82189,462700,PUT,MMM
LAM     RESEARCH     CORP,512807108,82041,114080,,LRCX
REPLIGEN       CORP,759916109,81963,309482,,RGEN
HARTFORD   FINL    SVCS  GROUP     INC,416515104,81610,1182065,,
OWENS   CORNING      NEW,690742101,81515,900714,,OC
QUALTRICS     INTL   INC,747601201,81352,2298092,,
MERCK   &  CO    INC,58933Y105,80357,1048499,,
ROYAL  GOLD     INC,780287108,79253,753282,,RGLD
AMGEN   INC,031162100,79189,352000,PUT,AMGN
BOYD   GAMING     CORP,103304101,78965,1204289,,BYD
REGENERON     PHARMACEUTICALS,75886F107,78810,124794,,
BWX   TECHNOLOGIES      INC,05605H100,78739,1644506,,
UNITED  PARCEL   SERVICE       INC,911312106,78670,367034,,UPS
OGE  ENERGY    CORP,670837103,78178,2036938,,OGE
ROGERS   CORP,775133101,77505,283902,,ROG
FOX   CORP,35137L105,77060,2088355,,FOX
CLOUDFLARE     INC,18915M107,76897,584769,,
ASML   HOLDING             N     V,N07059210,76856,96536,,
CHEMOURS     CO,163851108,76755,2287108,,CC
MONGODB   INC,60937PAD8,76739,30024,,
AVERY   DENNISON   CORP,053611109,76587,353637,,AVY
SITEONE     LANDSCAPE   SUPPLY      INC,82982L103,76473,315637,,
SONOS   INC,83570H108,76283,2559845,,SONO
RH,74967X103,75943,141700,PUT,RH
NOKIA   CORP,654902204,75839,12192800,PUT,NOKBF
VEEVA   SYS   INC,922475108,75426,295234,,
FACTSET    RESH      SYS  INC,303075105,75224,154779,,
GARMIN     LTD,H2906T109,74972,550580,,GRMN
EASTGROUP     PPTYS     INC,277276101,74432,326670,,
SS&C  TECHNOLOGIES      HLDGS  INC,78467J100,74116,904079,,
ISHARES  TR,464287242,73952,558047,,
NOVARTIS     AG,66987V109,73708,842669,,NVSEF
ESSEX   PPTY   TR   INC,297178105,73613,208992,,
ANALOG   DEVICES    INC,032654105,73582,418625,,ADI
PACCAR     INC,693718108,73298,830479,,PCAR
TARGA   RES  CORP,87612G101,72747,1392557,,
XPO   LOGISTICS      INC,983793100,72669,938510,,
TELADOC     HEALTH   INC,87918A105,72644,791162,,
CAMDEN   PPTY   TR,133131102,72523,405881,,
JOHNSON  &    JOHNSON,478160104,72311,422700,PUT,JNJ
AUTONATION     INC,05329W102,72138,617354,,
ALBERTSONS       COS   INC,013091103,72130,2389213,,
OSISKO   GOLD    ROYALTIES        LTD,68827L101,71841,5864604,,
BERKSHIRE    HATHAWAY       INC  DEL,084670702,71514,239177,,BRK-A
MOLSON     COORS       BEVERAGE   CO,60871R209,71480,1542187,,TAP
KEURIG  DR    PEPPER  INC,49271V100,71473,1939032,,KDP
OREILLY   AUTOMOTIVE     INC,67103H107,71407,101110,,
SNAP   INC,83304A106,71288,1515800,CALL,SNAP
CBOE       GLOBAL     MKTS   INC,12503M108,71003,544500,,
PURE   STORAGE     INC,74624M102,70895,2178029,,
PERRIGO       CO  PLC,G97822103,70804,1820162,,PRGO
PAYCOM   SOFTWARE       INC,70432V102,70714,170318,,
M   &  T  BK   CORP,55261F104,70481,458921,,
SELECT   SECTOR    SPDR    TR,81369Y886,70313,982300,CALL,
GLOBALFOUNDRIES         INC,G39387108,70017,1077683,,GFS
FLOWSERVE       CORP,34354P105,69959,2286258,,FLS
CDW   CORP,12514G108,69886,341275,,CDW
HYATT    HOTELS     CORP,448579102,69680,726589,,H
LYONDELLBASELL                  INDUSTRIES         N,N53745100,69289,751258,,
RAYTHEON   TECHNOLOGIES        CORP,75513E101,69063,802500,CALL,
ATRICURE     INC,04963C209,68847,990170,,
FIRST  SOLAR    INC,336433107,68787,789200,PUT,
MONMOUTH   REAL     ESTATE     INVT  CO,609720107,68510,3260849,,
SEMTECH   CORP,816850101,68115,765942,,SMTC
INVESCO   LTD,G491BT108,67799,2945207,,IVZ
LUMEN   TECHNOLOGIES     INC,550241103,67729,5396745,,
WAYFAIR  INC,94419L101,67553,355600,PUT,W
VEONEER   INC,92336X109,67480,1901922,,
CADENCE  DESIGN      SYSTEM  INC,127387108,67362,361480,,
ON   SEMICONDUCTOR  CORP,682189105,67188,989224,,ON
HOSTESS   BRANDS   INC,44109J106,67143,3288115,,
APA   CORPORATION,03743Q108,66519,2473762,,APA
GENERAL   MTRS   CO,37045V100,66402,1132567,,
BEST   BUY   INC,086516101,66357,653121,,
ALLSTATE    CORP,020002101,65612,557691,,ALL-PB
NETEASE   INC,64110W102,65248,641066,,
METLIFE   INC,59156R108,65075,1041370,,MET-PF
VISTRA   CORP,92840M102,64984,2853937,,VST
MATADOR   RES  CO,576485205,64483,1746567,,
ALLEGION     PLC,G0176J109,64351,485885,,ALLE
AKAMAI   TECHNOLOGIES     INC,00971T101,64220,548700,PUT,AKAM
BANK    MONTREAL    QUE,063671101,64165,595627,,
LENNAR   CORP,526057104,63947,550506,,
COLGATE     PALMOLIVE      CO,194162103,63887,748612,,CL
DEVON   ENERGY   CORP    NEW,25179M103,63868,1449891,,
VERIZON   COMMUNICATIONS     INC,92343V104,63802,1227900,CALL,VZ
ANTHEM   INC,036752103,63459,136900,PUT,
EXPEDITORS      INTL  WASH     INC,302130109,63453,472510,,
QORVO     INC,74736K101,63354,405104,,
ASSURANT   INC,04621X108,63306,406173,,
YUM   CHINA     HLDGS  INC,98850P109,63032,1264986,,
TAPESTRY     INC,876030107,62642,1542917,,
AVALONBAY     CMNTYS   INC,053484101,62615,247890,,
BIOMARIN   PHARMACEUTICAL    INC,09061G101,62555,708036,,BMRN
NETAPP   INC,64110D104,62377,678082,,
DOORDASH   INC,25809K105,61981,416260,,
STEEL  DYNAMICS       INC,858119100,61901,997275,,STLD
RETAIL   OPPORTUNITY      INVTS   COR,76131N101,61590,3142352,,
JABIL     INC,466313103,61405,872856,,JBL
PACKAGING    CORP  AMER,695156109,61182,449372,,
APPLIED   MATLS     INC,038222105,61154,388622,,
PG&E   CORP,69331C108,61147,5036795,,PCG-PX
EAST   WEST  BANCORP        INC,27579R104,60924,774321,,EWBC
SEI    INVTS    CO,784117103,60678,995701,,
LOCKHEED     MARTIN  CORP,539830109,60668,170700,PUT,LMT
ALLY  FINL    INC,02005N100,60573,1272273,,
POWER   INTEGRATIONS         INC,739276103,60486,651161,,POWI
AXALTA    COATING  SYS  LTD,G0750C108,60413,1824068,,
AES    CORP,00130H105,60310,2481894,,AES
PULTE   GROUP    INC,745867101,60120,1051793,,
CARDINAL  HEALTH      INC,14149Y108,59878,1162901,,CAH
MATTEL   INC,577081102,59736,2770703,,
EXTRA  SPACE     STORAGE       INC,30225T102,59640,263044,,EXR
FRANCO  NEV     CORP,351858105,59259,428489,,
