name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TORM PLC,G89479102,675076008,23839575,,TRMD
EXPAND ENERGY CORP,165167735,574970225,5237477,,EXE
INVESCO QQQ TRUST SERIES 1,46090E103,328992600,570000,PUT,
ANGLOGOLD ASHANTI PLC,G0378L100,313800237,3223092,,AU
GARRETT MOTION INC,366505105,265187806,14594816,,GTX
STATE STREET SPDR S&P OIL & GAS EXPLORATION & PRODUCTION ETF,78468R556,181830000,1000000,PUT,
TELEPHONE AND DATA SYSTEMS INC,879433829,180703430,4292243,,
VIPER ENERGY INC,64361Q101,178159389,3791432,,
CORE SCIENTIFIC INC,21874A106,139896591,9400708,,
SUNOPTA INC,8676EP108,134230239,20726126,,
PETROLEO BRASILEIRO SA - PETROBRAS,71654V408,126355319,6089413,,
BARRICK MINING CORP,06849F108,107067998,2624859,,B
TALEN ENERGY CORP,87422Q109,105702479,331117,,TLN
LIBERTY GLOBAL LTD,G61188101,103383899,8551191,,LBTYK
ITAU UNIBANCO HOLDING SA,465562106,102143786,12188995,,
JETBLUE AIRWAYS CORP,477143AP6,94793457,95093000,,JBLU
RIOT PLATFORMS INC,767292AB1,91812759,79664000,,
NOKIA OYJ,654902204,90050476,11200308,,
TRANSALTA CORP,89346D107,84077945,6415253,,TRNTF
CBL & ASSOCIATES PROPERTIES INC,124830878,82767382,2153717,,CBL
FREEPORT-MCMORAN INC,35671D857,71718771,1220122,,FCX
ECHOSTAR CORP,278768AB2,64342803,18000001,,ECHO
XP INC,G98239109,60395051,3172009,,XP
PEBBLEBROOK HOTEL TRUST,70509VAA8,56380550,57736000,,PEB-PH
AMERICAN WATER CAPITAL CORP,03040WBE4,55839914,55921000,,
GRUPO AEROMEXICO SAB DE CV,40054J109,55601290,3968686,,
ETSY INC,29786AAN6,54794898,61196000,,ETSY
BIOMARIN PHARMACEUTICAL INC,09061GAK7,54024126,55985000,,BMRN
BAUSCH LOMB CORP,071705107,53785550,3382739,,
COINBASE GLOBAL INC,19260QAB3,52227725,52633000,,
KILROY REALTY CORP,49427F108,52188810,1850011,,KRC
LIBERTY LATIN AMERICA LTD,G9001E128,50704239,5748780,,LILAP
ENPHASE ENERGY INC,29355AAK3,50604278,56620000,,
CREDO TECHNOLOGY GROUP HOLDING LTD,G25457105,50595930,539000,,CRDO
MARRIOTT VACATIONS WORLDWIDE CORP,57164YAF4,50164537,52119000,,VAC
RUNWAY GROWTH FINANCE CORP,78163D100,48293821,7029667,,RWAYI
SEA LTD,81141RAG5,46928280,47886000,,SE
OKTA INC,679295AF2,46679418,46973000,,
BENTLEY SYSTEMS INC,08265TAD1,44692244,46995000,,BSY
YPF SA,984245100,40972412,886465,,
Q2 HOLDINGS INC,74736LAD1,40884654,41053000,,
LYONDELLBASELL INDUSTRIES NV,N53745100,40280000,500000,PUT,
DRAFTKINGS INC,26142RAB0,40008210,44355000,,DKNG
BLOCK INC,852234AJ2,37684552,37779000,,
DEXCOM INC,252131AM9,37280111,40423000,,DXCM
PROGRESS SOFTWARE CORP,743312AB6,36110163,36154000,,
CONMED CORP,207410AH4,35121424,36189000,,CNMD
UNITY SOFTWARE INC,91332UAB7,34970593,35941000,,U
AMPHASTAR PHARMACEUTICALS INC,03209RAB9,34460616,38036000,,
ARRAY DIGITAL INFRASTRUCTURE INC,911684108,33425846,724444,,
TELADOC HEALTH INC,87918AAF2,31714129,33070000,,
CEMEX SAB DE CV,151290889,31609669,2763083,,CXMSF
ECOVYST INC,27923Q109,30784152,2393791,,ECVT
ARRAY TECHNOLOGIES INC,04271TAB6,28189767,31046000,,
EMBRAER SA,29082A107,26560940,447606,,
SPECTRUM BRANDS HOLDINGS INC,84762LAZ8,26140369,26126000,,
SHIFT4 PAYMENTS INC,82452JAD1,25669770,27272000,,
CRACKER BARREL OLD COUNTRY STORE INC,22410JAB2,25658041,26175000,,
RICE ACQUISITION CORP 3,G7553X106,24744000,2400000,,KRSP-UN
TERNIUM SA,880890108,23404398,582924,,
OAKTREE SPECIALTY LENDING CORP,67401P405,20932752,1852456,,OCSL
FIVE9 INC,338307AF8,18970767,21743000,,
TELECOM ARGENTINA SA,879273209,18964032,1622244,,TCMFF
SNAP INC,83304AAF3,18734056,19745000,,SNAP
SIMPLY GOOD FOODS CO/THE,82900L102,16199557,1128889,,
ENVISTA HOLDINGS CORP,29415FAD6,15907100,15977000,,NVST
NABORS INDUSTRIES LTD,62957HAL9,14700807,16137000,,NBR
SYNAPTICS INC,87157DAJ8,14322701,13815000,,SYNA
BLACKSTONE MORTGAGE TRUST INC,09257WAE0,12894205,12959000,,
COGENT BIOSCIENCES INC,19240QAA0,12536056,10221000,,
UPWORK INC,91688FAB0,12264643,12499000,,
BATTALION OIL CORP,07134L107,11738656,3009912,,BATL
SMARTRENT INC,83193G107,11257942,7505294,,
AFFIRM HOLDINGS INC,00827BAB2,11190889,11537000,,
JD.COM INC,47215PAJ5,11019840,11053000,,
ITRON INC,465741AQ9,10426617,10349000,,
BLOCK INC,852234AK9,10290134,10982000,,
AEROVIRONMENT INC,008073AA6,10117052,10313000,,AVAV
STRATEGY INC,594972AS0,10056599,12080000,,STRD
ZIFF DAVIS INC,48123VAE2,9914407,10091000,,
PENN ENTERTAINMENT INC,707569AU3,9564390,9562000,,
OPTIMUM COMMUNICATIONS INC,02156K103,9529637,7330490,,
CALLAWAY GOLF CO,131193AE4,9179748,9166000,,CALY
LCI INDUSTRIES,501812AB7,9098706,9138000,,LCII
REDFIN CORP,75737FAE8,8819923,9197000,,
REPLIGEN CORP,759916AD1,8790069,8997000,,RGEN
WINNEBAGO INDUSTRIES INC,974637AF7,8504032,9376000,,WGO
REDWOOD TRUST INC,758075AF2,8370704,8247000,,RWTS
MAGNACHIP SEMICONDUCTOR CORP,55933J203,7979602,2849858,,MX
TRIP.COM GROUP LTD,89677QAB3,7870744,7588000,,TRPCF
NUTANIX INC,67059NAH1,7758846,7600000,,
DATADOG INC,23804LAD5,7469954,7699000,,
LIBERTY LATIN AMERICA LTD,G9001E102,7249132,839020,,LILAP
NRG ENERGY INC,629377508,7164951,49028,,
Indivior Pharmaceuticals Inc,04546C106,6984102,212875428,,
AKAMAI TECHNOLOGIES INC,00971TAN1,6177136,5397000,,AKAM
MGP INGREDIENTS INC,55303JAB2,6030226,6251000,,MGPI
SNAP INC,83304AAH9,5476199,6000000,,SNAP
PAGERDUTY INC,69553PAD2,5369691,5935000,,
CERENCE INC,156727AD1,5262829,5942000,,CRNC
NEOGENOMICS INC,64049MAB6,5101124,5575000,,NEO
GREEN PLAINS INC,393222AK0,4980506,4998000,,GPRE
UPSTART HOLDINGS INC,91680MAB3,4795964,4869000,,
PENNYMAC MORTGAGE INVESTMENT TRUST,70932AAH6,4152035,3971000,,PMT-PC
PG&E CORP,69331CAL2,4144903,4000000,,PCG-PX
INVESCO SENIOR INCOME TRUST,46138G508,4082408,200020,,VVR
SOUTHERN CO/THE,842587DZ7,3733127,3357000,,
BANDWIDTH INC,05988JAD5,3729465,4167000,,BAND
SNAP INC,83304AAB2,3679845,3767000,,SNAP
ZIFF DAVIS INC,48123VAH5,3439190,3496000,,
