name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
COLGATE PALMOLIVE CO,194162103,811388,11550000,,CL
PG&E CORP,69331C108,792500,63400000,,PCG-PX
DANAHER CORPORATION,235851102,697383,2700000,,
SENTINELONE INC,81730H109,485640,19000000,,
UNITEDHEALTH GROUP INC,91324P102,338377,670000,,UNH
BATH & BODY WORKS INC,070830104,265201,8135000,,
TWITTER INC,90184L102,241120,5500000,,
OVINTIV INC,69047Q102,184000,4000000,,OVV
VENTYX BIOSCIENCES INC,92332V107,150561,4312834,,
EQT CORP,26884L109,132438,3250000,,EQT
DISNEY WALT CO,254687106,132062,1400000,,
DUPONT DE NEMOURS INC,26614N102,119700,2375000,,
TJX COS INC NEW,872540109,108710,1750000,,
RANGE RES CORP,75281A109,98514,3900000,,
FERGUSON PLC NEW,G3421J106,95210,925000,,
T-MOBILE US INC,872590104,93919,700000,,
CANO HEALTH INC,13781Y103,93853,10825000,,
HERTZ GLOBAL HLDGS INC,42806J700,87098,5350000,,
CSX CORP,126408103,73260,2750000,,CSX
TAKE-TWO INTERACTIVE SOFTWAR,874054109,54500,500000,,
PG&E CORP,69331C140,53807,471000,,PCG-PX
COMSTOCK RES INC,205768302,51870,3000000,,
PERIMETER SOLUTIONS SA,L7579L106,46058,5750000,,
JAWS MUSTANG ACQUISITION COR,G50737108,39760,4000000,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,39529,8537601,,
AVANTI ACQUISITION CORP,G0682V109,30060,3000000,,
COMPUTE HEALTH ACQUISITIN CO,204833107,24675,2500000,,
DISH NETWORK CORPORATION,25470MAF6,19685,30000000,,
KHOSLA VENTURES ACQUT CO III,482506102,19560,2000000,,
BLUE WHALE ACQUISITION CORP,G1330M103,19360,2000000,,
ION ACQUISITION CORP 3 LTD,G4940J114,17766,1800000,,
RICE ACQUISITION CORP II,G75529100,14775,1500000,,
ALTIMETER GROWTH CORP 2,G0371B109,12734,1285000,,
LERER HIPPEAU ACQUISITION CO,526749106,12275,1250000,,
DRAGONEER GROWTH OPT CORP II,G28315102,11748,1200000,,
EG ACQUISITION CORP,26846A100,10782,1102500,,
DISRUPTIVE ACQUISITION CORP,G2770Y110,9910,1000000,,
LOGISTICS INNOVTN TECHNLGS C,54141L100,9770,1000000,,
JAWS HURRICANE ACQUISITN COR,47201B103,9679,992739,,
ISHARES TR,464287457,4901,60346,,
SEMA4 HOLDINGS CORP,81663L101,4866,5545000,,
DISH NETWORK CORPORATION,25470MAB5,4808,7000000,,
ANTERO RESOURCES CORP,03674X106,3053,100000,,AR
AURORA INNOVATION INC,051774107,2282,1032463,,
RELAY THERAPEUTICS INC,75943R102,2237,100000,,
TPI COMPOSITES INC,87266J104,1128,100000,,
AURORA INNOVATION INC,051774115,862,1835000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,380,1333333,,
TMC THE METALS COMPANY INC,87261Y114,165,1000000,,
RICE ACQUISITION CORP II,G75529126,159,500000,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N113,140,1000000,,
BLUE WHALE ACQUISITION CORP,G1330M129,103,500000,,
JAWS MUSTANG ACQUISITION COR,G50737124,100,1000000,,
STARRY GROUP HOLDINGS INC,85572U110,66,505000,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,57,250000,,
EG ACQUISITION CORP,26846A118,46,367499,,
JAWS HURRICANE ACQUISITN COR,47201B111,45,248184,,
COMPUTE HEALTH ACQUISITIN CO,204833115,41,625000,,
AVANTI ACQUISITION CORP,G0682V125,34,1500000,,
LOGISTICS INNOVTN TECHNLGS C,54141L118,30,333332,,
COHN ROBBINS HOLDINGS CORP,G23726113,19,833332,,
