name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VEEVA SYS INC,922475108,1467630,6260687,,
IHS MARKIT LTD,G47567105,1413087,18716384,,
MICROSOFT CORP,594918104,1368982,6726854,,MSFT
ALPHABET INC,02079K305,1328391,936773,,GOOGN
FIDELITY NATL INFORMATION SV,31620M106,1320695,9849314,,
ALIBABA GROUP HLDG LTD,01609W102,1295319,6005189,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,1132192,4465535,,
NXP SEMICONDUCTORS N V,N6596X109,1082651,9493605,,
BAIDU INC,056752108,1033986,8624459,,
LOWES COS INC,548661107,967275,7158635,,
ARCH CAP GROUP LTD,G0450A105,899495,31395994,,
AON PLC,G0403H108,881298,4575797,,AON
L3HARRIS TECHNOLOGIES INC,502431109,834930,4920904,,
ATLASSIAN CORP PLC,G06242104,784318,4350797,,
AMAZON COM INC,023135106,772619,280054,,AMZN
FACEBOOK INC,30303M102,741206,3264218,,
TELEFONICA BRASIL SA,87936R106,722236,81516469,,
WILLIS TOWERS WATSON PLC LTD,G96629103,716108,3635989,,WTW
FEDEX CORP,31428X106,680401,4852384,,FDX
GLOBAL PMTS INC,37940X102,643783,3795444,,
ORACLE CORP,68389X105,635408,11496439,,ORCL-PD
BOOKING HOLDINGS INC,09857L108,626947,393727,,BKNG
ZYNGA INC,98986T108,614443,64406974,,
CITIGROUP INC,172967424,614363,12022753,,C-PR
COGNIZANT TECHNOLOGY SOLUTIO,192446102,608413,10707732,,
ADVANCED MICRO DEVICES INC,007903107,604514,11490482,,AMD
VISA INC,92826C839,604024,3126902,,V
ARISTA NETWORKS INC,040413106,599200,2852927,,
ASCENDIS PHARMA A S,04351P101,596259,4031504,,
BANK NEW YORK MELLON CORP,064058100,581736,15051372,,
FORTIVE CORP,34959J108,579901,8570811,,FTV
EXPEDIA GROUP INC,30212P303,576204,7009783,,
ACTIVISION BLIZZARD INC,00507V109,562389,7409608,,
DENTSPLY SIRONA INC,24906P109,553314,12558184,,XRAY
PAGSEGURO DIGITAL LTD,G68707101,549806,15557612,,PAGS
ALPHABET INC,02079K107,524044,370713,,GOOGN
MARSH & MCLENNAN COS INC,571748102,508851,4739228,,
IMPERIAL OIL LTD,453038408,503708,31311107,,IMO
CERIDIAN HCM HLDG INC,15677J108,495590,6251924,,
MEDTRONIC PLC,G5960L103,477803,5210500,,MDT
AGILENT TECHNOLOGIES INC,00846U101,476967,5397382,,
PROGRESSIVE CORP OHIO,743315103,466784,5826790,,
DEXCOM INC,252131107,462720,1141392,,DXCM
AMERICAN EXPRESS CO,025816109,456725,4797528,,AXP
SCHLUMBERGER LTD,806857108,450729,24509459,,
HALOZYME THERAPEUTICS INC,40637H109,450607,16807413,,
NEXTERA ENERGY INC,65339F101,446898,1860759,,NEE-PS
TRIP COM GROUP LTD,89677Q107,441117,17018396,,
ANTHEM INC,036752103,437364,1663107,,
SPOTIFY TECHNOLOGY S A,L8681T102,432452,1674936,,
APTIV PLC,G6095L109,428946,5504960,,APTV
OLLIES BARGAIN OUTLET HLDGS,681116109,428796,4391150,,
NICE LTD,653656108,427530,2259196,,NCSYF
GUIDEWIRE SOFTWARE INC,40171V100,422329,3809913,,
DANAHER CORPORATION,235851102,420393,2377386,,
ZSCALER INC,98980G102,419672,3832619,,
HUBSPOT INC,443573100,413681,1843910,,HUBS
TJX COS INC NEW,872540109,387826,7670607,,
ARGENX SE,04016X101,378633,1681097,,ARGX
ILLUMINA INC,452327109,372400,1005536,,
INTERCONTINENTAL EXCHANGE IN,45866F104,350149,3822586,,
BK OF AMERICA CORP,060505104,333436,14039429,,
CHEGG INC,163092109,333389,4956723,,
BERKSHIRE HATHAWAY INC DEL,084670702,329090,1843537,,BRK-A
CATALENT INC,148806102,328214,4477679,,
NEW YORK TIMES CO,650111107,323578,7698730,,NYT
NVIDIA CORPORATION,67066G104,312011,821275,,NVDA
BOSTON SCIENTIFIC CORP,101137107,311806,8880833,,BSX
SOUTHWEST AIRLS CO,844741108,311664,9118307,,
WEST PHARMACEUTICAL SVSC INC,955306105,308267,1356989,,
MERCADOLIBRE INC,58733R102,296180,300455,,MELI
SEA LTD,81141R100,275013,2564466,,SE
INGERSOLL RAND INC,45687V106,272939,9706239,,IR
ROPER TECHNOLOGIES INC,776696106,266358,686029,,ROP
TELEDYNE TECHNOLOGIES INC,879360105,252612,812388,,TDY
SUNCOR ENERGY INC NEW,867224107,249641,14806163,,SU
ANALOG DEVICES INC,032654105,248316,2024756,,ADI
CENTENE CORP DEL,15135B101,247590,3895981,,CNC
TAL EDUCATION GROUP,874080104,246853,3610019,,TAL
UBER TECHNOLOGIES INC,90353T100,245847,7910122,,
ACCENTURE PLC IRELAND,G1151C101,244452,1138468,,
COGNEX CORP,192422103,232290,3889653,,CGNX
SKYWORKS SOLUTIONS INC,83088M102,224395,1755005,,
EXACT SCIENCES CORP,30063P105,222782,2562475,,
ADVANCE AUTO PARTS INC,00751Y106,222539,1562223,,AAP
