name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,114643,2584383,,
MICROSOFT CORP,594918104,83426,358206,,MSFT
BERKSHIRE HATHAWAY INC DEL,084670702,52194,195467,,BRK-A
DANAHER CORPORATION,235851102,47493,183697,,
THERMO FISHER SCIENTIFIC INC,883556102,45139,88946,,TMO
AMERICAN TOWER CORP NEW,03027X100,41815,194758,,
WATSCO INC,942622200,40808,158504,,WSO-B
VISA INC,92826C839,39301,221225,,V
ALPHABET INC,02079K305,39033,408077,,GOOGN
KINSALE CAP GROUP INC,49714P108,35632,139502,,
TJX COS INC NEW,872540109,31888,513332,,
CHUBB LIMITED,H1467J104,31118,170324,,
DISNEY WALT CO,254687106,26847,284603,,
TE CONNECTIVITY LTD,H84989104,25345,229662,,
CHEVRON CORP NEW,166764100,25286,176003,,CVX
JOHNSON & JOHNSON,478160104,24710,151264,,JNJ
APPLE INC,037833100,24590,177927,,AAPL
AUTOMATIC DATA PROCESSING IN,053015103,23444,103646,,
PIMCO ETF TR,72201R833,23075,233414,,
S&P GLOBAL INC,78409V104,23014,75368,,SPGI
CVS HEALTH CORP,126650100,22931,240443,,CVS
AGNICO EAGLE MINES LTD,008474108,22350,529239,,AEM
FIRST REP BK SAN FRANCISCO C,33616C100,21557,165124,,
CARMAX INC,143130102,21352,323422,,KMX
ECOLAB INC,278865100,20936,144459,,ECL
SPDR S&P 500 ETF TR,78462F103,20881,58201,,
IDEXX LABS INC,45168D104,20357,62483,,
ASPEN TECHNOLOGY INC,29109X106,20019,84044,,
MEDTRONIC PLC,G5960L103,19773,244871,,MDT
PIMCO DYNAMIC INCOME FD,72201Y101,19639,1013285,,
UNION PAC CORP,907818108,19420,99682,,
MCCORMICK & CO INC,579780206,19306,270881,,MKC-V
PIMCO ETF TR,72201R718,18946,200037,,
AMERICAN WTR WKS CO INC NEW,030420103,17756,136418,,
AMPHENOL CORP NEW,032095101,17466,260098,,
CONSTELLATION BRANDS INC,21036P108,15864,69072,,
VANGUARD INTL EQUITY INDEX F,922042858,15624,428162,,
ISHARES TR,46435G516,15211,271001,,
SPROTT PHYSICAL GOLD TR,85207H104,15148,1183457,,
MERCADOLIBRE INC,58733R102,14917,18021,,MELI
PROCTER AND GAMBLE CO,742718109,13621,107887,,
QUALCOMM INC,747525103,13505,119534,,
SPROTT PHYSICAL GOLD & SILVE,85208R101,12854,825559,,
YUM BRANDS INC,988498101,12743,119837,,YUM
EXXON MOBIL CORP,30231G102,12080,138355,,
EVERSOURCE ENERGY,30040W108,11580,148540,,ES
HEALTHPEAK PROPERTIES INC,42250P103,11508,502081,,
BERKSHIRE HATHAWAY INC DEL,084670108,10162,25,,BRK-A
ISHARES GOLD TR,464285204,9343,296317,,
JANUS DETROIT STR TR,47103U886,9263,191024,,
UGI CORP NEW,902681105,9238,285710,,
PAYPAL HLDGS INC,70450Y103,8864,102981,,
PAYCHEX INC,704326107,8797,78401,,PAYX
AMAZON COM INC,023135106,8112,71790,,AMZN
BANK NOVA SCOTIA HALIFAX,064149107,7493,157520,,
PEPSICO INC,713448108,6740,41285,,PEP
STRYKER CORPORATION,863667101,6330,31148,,SYK
TEXAS PACIFIC LAND CORPORATI,88262P102,6220,3500,,
ISHARES TR,46434V878,5341,106808,,
MERCK & CO INC,58933Y105,4643,53491,,
META PLATFORMS INC,30303M102,4614,34010,,
COCA COLA CO,191216100,4438,79225,,KO
COSTCO WHSL CORP NEW,22160K105,4411,9340,,
JPMORGAN CHASE & CO,46625H100,4408,42178,,JPM-PM
VANGUARD INDEX FDS,922908363,4178,12726,,
GENERAL ELECTRIC CO,369604301,4107,66259,,GE
US BANCORP DEL,902973304,3856,94498,,
SPDR GOLD TR,78463V107,3779,24435,,
VANGUARD INDEX FDS,922908769,3773,21022,,
ALPHABET INC,02079K107,3571,37140,,GOOGN
PFIZER INC,717081103,3436,78527,,PFE
ISHARES TR,464287663,3381,54000,,
YANDEX N V,N97284108,3320,222850,,
ABBVIE INC,00287Y109,3295,24553,,ABBV
ABBOTT LABS,002824100,3014,31150,,
CULLEN FROST BANKERS INC,229899109,2758,20856,,
HOME DEPOT INC,437076102,2709,9816,,
NUCOR CORP,670346105,2635,24513,,NUE
SYSCO CORP,871829107,2602,36801,,SYY
ISHARES TR,464287168,2538,23675,,
EDWARDS LIFESCIENCES CORP,28176E108,2447,29610,,EW
EATON CORP PLC,G29183103,2308,17310,,ETN
ISHARES INC,46434G863,2289,82743,,
