name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VISA INC,92826C839,3432948,19780743,,V
AMAZON COM INC COM,023135106,3260079,1721602,,AMZN
MICROSOFT CORP,594918104,2789348,20822243,,MSFT
APPLE INC,037833100,2719142,13738592,,AAPL
ISHARES TR IBOXX INV CP ETF,464287242,2565721,20629744,,
FI ENHANCED GLBL HIGH YLD UBS,90274D218,1989895,11054607,,
ALIBABA GROUP HLDG LTD ADR,01609W102,1958047,11555309,,
FI ENHANCED LRG CAP GROWTH CS,22542D423,1947822,7171882,,
PFIZER INC,717081103,1911852,44133251,,PFE
VANGUARD FDS INT-TERM CORP,92206C870,1763943,19632084,,
JOHNSON& JOHNSON,478160104,1649231,11841121,,
CISCO SYS INC,17275R102,1624264,29677761,,
FI ENHANCED GLBL HIGH YLD BCSB,06746Q249,1549896,14416748,,
ALPHABET INC CLASS A,02079K305,1542017,1424101,,
FI ENHANCED LRG CAP GROWTH UBS,902677780,1461377,5383907,,
AMERICAN EXPRESS CO,025816109,1401376,11352692,,AXP
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,1359791,34715115,,
INTEL CORP,458140100,1271292,26557167,,INTC
SOFTBANK GROUP CORP ADR ADR,83404D109,1194113,24913686,,
WALMART INC,931142103,1174389,10628920,,WMT
SAP SE ADR,803054204,1013971,7412071,,
HOME DEPOT INC,437076102,1009623,4854657,,
FI ENHANCED EUR 50 ETN C BCS,06746Q256,940110,9545559,,
TENCENT HLDGS LTD ADR,88032Q109,934945,20715420,,
ADOBE INC,00724F101,915425,3106820,,ADBE
FI ENHANCED LRG CAP GROWTH GS,362273302,907218,7712699,,
ROYAL DUTCH SHELL PLC ADR,780259206,901612,13856031,,
ORACLE CORP,68389X105,886875,15567402,,ORCL-PD
SALESFORCE COM INC,79466L302,852523,5618684,,
LVMH MOET HENNESSY LOU VUI ADR,502441306,833315,9774917,,
TOTAL S A ADR,89151E109,789557,14152309,,
COSTCO WHSL CORP NEW,22160K105,776545,2938564,,
NOVO-NORDISK A S ADR,670100205,760559,14901234,,
L OREAL CO ADR,502117203,753878,13213484,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,736619,8067235,,
MERCK& CO INC,58933Y105,734688,8761928,,
SANOFI ADR,80105N105,729897,16868423,,
SIEMENS A G ADR,826197501,685620,11511587,,
HSBC HLDGS PLC ADR,404280406,680994,16315140,,
RIO TINTO PLC ADR,767204100,658754,10567108,,
ASTRAZENECA PLC ADR,046353108,656529,15904291,,
ISHARES TR MBS ETF,464288588,650732,6047698,,
JPMORGAN CHASE& CO,46625H100,649707,5811331,,
CHEVRON CORP NEW,166764100,627085,5039254,,CVX
PETROLEO BRASILEIRO SA PET ADR,71654V408,621490,39915866,,
ANHEUSER BUSCH INBEV SA/NV ADR,03524A108,607392,6862410,,
UBS GROUP AG,H42097107,605617,51106940,,UBS
UNITED TECHNOLOGIES CORP,913017109,600279,4610441,,
PROCTER AND GAMBLE CO,742718109,560713,5113666,,
GLAXOSMITHKLINE PLC ADR,37733W105,554486,13855220,,
ASML HOLDING N V NYS,N07059210,531142,2554428,,
HDFC BANK LTD ADR,40415F101,525122,4038155,,
FI ENHANCED EUROPE 50 ETN UBS,90274D234,502809,3008792,,
ISHARES MSCI EUROPE FN ETF,464289180,501539,27632996,,
SCHLUMBERGER LTD,806857108,469574,11816154,,
VALE S A ADR,91912E105,460803,34285915,,
LILLY ELI& CO,532457108,457334,4127933,,
EXXON MOBIL CORP,30231G102,431512,5631111,,
