name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,30426411,249806296,,AAPL
MICROSOFT CORP,594918104,28271347,120231394,,MSFT
AMAZON.COM INC,023135106,20371719,6603212,,
FACEBOOK INC-CLASS A,30303M102,11095469,37780412,,
ALPHABET INC-CL A,02079K305,10160892,4939735,,
ALPHABET INC-CL C,02079K107,9263944,4491336,,
TESLA INC,88160R101,7973095,11971355,,
BERKSHIRE HATHAWAY INC-CL B,084670702,7168670,28138197,,
JPMORGAN CHASE & CO,46625H100,6896852,45440168,,JPM-PM
JOHNSON & JOHNSON,478160104,6691186,40825241,,JNJ
VISA INC-CLASS A SHARES,92826C839,5659987,26805015,,
PROCTER & GAMBLE CO/THE,742718109,5489587,40634854,,
UNITEDHEALTH GROUP INC,91324P102,5354103,14431038,,UNH
NVIDIA CORP,67066G104,5152368,9676662,,NVDA
HOME DEPOT INC,437076102,5125258,16836576,,
WALT DISNEY CO/THE,254687106,4988460,27115787,,
MASTERCARD INC - A,57636Q104,4962775,13976354,,
INTEL CORP,458140100,4715291,73850090,,INTC
BANK OF AMERICA CORP,060505104,4476618,116039367,,
PAYPAL HOLDINGS INC,70450Y103,4386862,18116830,,
COMCAST CORP-CLASS A,20030N101,3927697,72789157,,
VERIZON COMMUNICATIONS INC,92343V104,3887473,67034733,,VZ
ADOBE INC,00724F101,3817245,8050718,,ADBE
CISCO SYSTEMS INC,17275R102,3581548,69440752,,
EXXON MOBIL CORP,30231G102,3515850,63149894,,
NETFLIX INC,64110L106,3511846,6752219,,NFLX
AT&T INC,00206R102,3492776,115702320,,T-PC
PFIZER INC,717081103,3402339,94148117,,PFE
MERCK & CO. INC.,58933Y105,3289283,42774518,,
CHEVRON CORP,166764100,3136150,30006718,,CVX
ABBOTT LABORATORIES,002824100,3104280,25982737,,ABT
PEPSICO INC,713448108,3072302,21779607,,PEP
COCA-COLA CO/THE,191216100,3060800,58236409,,
WALMART INC,931142103,3020213,22297352,,WMT
TEXAS INSTRUMENTS INC,882508104,3012758,15979373,,TXN
ABBVIE INC,00287Y109,2938997,27232599,,ABBV
BROADCOM INC,11135F101,2899533,6271223,,AVGO
SALESFORCE.COM INC,79466L302,2804029,13275658,,
ACCENTURE PLC-CL A,G1151C101,2715758,9857830,,
THERMO FISHER SCIENTIFIC INC,883556102,2683200,5896819,,TMO
NIKE INC -CL B,654106103,2653972,20024003,,
MCDONALD'S CORP,580135101,2647571,11843468,,
MEDTRONIC PLC,G5960L103,2524680,21431672,,MDT
ELI LILLY & CO,532457108,2496782,13399516,,LLY
AMGEN INC,031162100,2402520,9680430,,AMGN
WELLS FARGO & CO,949746101,2396288,61505011,,
COSTCO WHOLESALE CORP,22160K105,2390245,6801320,,
CITIGROUP INC,172967424,2370947,32678499,,C-PR
QUALCOMM INC,747525103,2349140,17766435,,
LINDE PLC,G5494J103,2300479,8234156,,LIN
HONEYWELL INTERNATIONAL INC,438516106,2292107,10588555,,HON
NEXTERA ENERGY INC,65339F101,2266842,30066401,,NEE-PS
PHILIP MORRIS INTERNATIONAL,718172109,2241459,25319480,,
DANAHER CORP,235851102,2219926,9891600,,
UNION PACIFIC CORP,907818108,2184058,9936581,,UNP
BRISTOL-MYERS SQUIBB CO,110122108,2178362,34602949,,
STARBUCKS CORP,855244109,2087833,19158097,,SBUX
LOWE'S COS INC,548661107,2046670,10792701,,
BOEING CO/THE,097023105,2028467,7988325,,
ORACLE CORP,68389X105,2002760,28621778,,ORCL-PD
APPLIED MATERIALS INC,038222105,1950397,14636987,,
CATERPILLAR INC,149123101,1926476,8331794,,CAT
AMERICAN TOWER CORP,03027X100,1917477,8038728,,
3M CO,88579Y101,1892169,9843874,,MMM
INTL BUSINESS MACHINES CORP,459200101,1820456,13700334,,
MORGAN STANLEY,617446448,1803517,23290119,,MS-PQ
UNITED PARCEL SERVICE-CL B,911312106,1785114,10532928,,
DEERE & CO,244199105,1768939,4741641,,DE
RAYTHEON TECHNOLOGIES CORP,75513E101,1729169,22445787,,
GOLDMAN SACHS GROUP INC,38141G104,1727359,5297654,,GS-PD
GENERAL ELECTRIC CO,369604103,1710436,130669192,,GE
INTUIT INC,461202103,1662539,4352130,,INTU
MICRON TECHNOLOGY INC,595112103,1579906,17961485,,MU
BLACKROCK INC,09247X101,1574628,2095118,,
TARGET CORP,87612E106,1551203,7852914,,TGT
CVS HEALTH CORP,126650100,1535702,20470812,,CVS
LOCKHEED MARTIN CORP,539830109,1526520,4141309,,LMT
AUTOMATIC DATA PROCESSING,053015103,1457272,7749803,,
BOOKING HOLDINGS INC,09857L108,1448169,623329,,BKNG
SCHWAB (CHARLES) CORP,808513105,1447181,22268844,,
ADVANCED MICRO DEVICES,007903107,1435291,18338945,,
ALTRIA GROUP INC,02209S103,1433049,28078016,,
SERVICENOW INC,81762P102,1425387,2859016,,
INTUITIVE SURGICAL INC,46120E602,1361465,1847813,,ISRG
PROLOGIS INC,74340W103,1358731,12851951,,
ANTHEM INC,036752103,1356155,3789223,,
ALIBABA GROUP HOLDING-SP ADR,01609W102,1349353,6003819,,
FIDELITY NATIONAL INFO SERV,31620M106,1347005,9607722,,
CROWN CASTLE INTL CORP,22822V101,1345312,7833521,,
CHARTER COMMUNICATIONS INC-A,16119P108,1338875,2176333,,
AMERICAN EXPRESS CO,025816109,1332930,9454238,,AXP
GILEAD SCIENCES INC,375558103,1332764,20671306,,
LAM RESEARCH CORP,512807108,1318105,2220685,,LRCX
MONDELEZ INTERNATIONAL INC-A,609207105,1289817,22101716,,
CIGNA CORP,125523100,1287930,5343956,,
T-MOBILE US INC,872590104,1257145,10059885,,
S&P GLOBAL INC,78409V104,1221313,3471471,,SPGI
TJX COMPANIES INC,872540109,1216295,18441184,,
CME GROUP INC,12572Q105,1200598,5892949,,CME
STRYKER CORP,863667101,1192627,4911364,,SYK
ZOETIS INC,98978V103,1191202,7585607,,ZTS
US BANCORP,902973304,1182720,21438355,,
CSX CORP,126408103,1167279,12136515,,CSX
DUKE ENERGY CORP,26441C204,1148564,11930148,,DUK-PA
TRUIST FINANCIAL CORP,89832Q109,1141126,19621830,,TFC-PR
ACTIVISION BLIZZARD INC,00507V109,1129361,12176622,,
CHUBB LTD,H1467J104,1117020,7090606,,CB
GENERAL MOTORS CO,37045V100,1112764,19423763,,GM
FISERV INC,337738108,1111260,9361060,,FISV
COLGATE-PALMOLIVE CO,194162103,1098365,13967241,,
PNC FINANCIAL SERVICES GROUP,693475105,1089509,6230607,,
EQUINIX INC,29444U700,1077718,1589885,,EQIX
CONOCOPHILLIPS,20825C104,1071616,20292498,,COP
ILLINOIS TOOL WORKS,452308109,1055548,4776762,,
BECTON DICKINSON AND CO,075887109,1052702,4342735,,
MARSH & MCLENNAN COS,571748102,1031375,8489527,,
FEDEX CORP,31428X106,1027167,3627388,,FDX
NORFOLK SOUTHERN CORP,655844108,1006156,3758562,,NSC
PROGRESSIVE CORP,743315103,995261,10431362,,
INTERCONTINENTAL EXCHANGE IN,45866F104,976932,8771970,,
AIR PRODUCTS & CHEMICALS INC,009158106,970200,3457570,,
ESTEE LAUDER COMPANIES-CL A,518439104,964211,3325581,,
SOUTHERN CO/THE,842587107,947527,15281811,,
AUTODESK INC,052769106,929078,3362277,,
ILLUMINA INC,452327109,923443,2411040,,
KLA CORP,482480100,911493,2765326,,KLAC
ECOLAB INC,278865100,900329,4217236,,ECL
GLOBAL PAYMENTS INC,37940X102,897533,4465507,,GPN
CAPITAL ONE FINANCIAL CORP,14040H105,890879,7022626,,COF-PN
DOMINION ENERGY INC,25746U109,886372,11697881,,
FORD MOTOR CO,345370860,874567,71558528,,F-PD
ANALOG DEVICES INC,032654105,871459,5635600,,ADI
FREEPORT-MCMORAN INC,35671D857,870890,26513198,,FCX
SHERWIN-WILLIAMS CO/THE,824348106,851449,3459174,,
TWITTER INC,90184L102,846152,13334242,,
VERTEX PHARMACEUTICALS INC,92532F100,844607,3941186,,
EATON CORP PLC,G29183103,837890,6077127,,ETN
EDWARDS LIFESCIENCES CORP,28176E108,826659,9912054,,EW
HUMANA INC,444859102,823144,1968994,,HUM
AON PLC-CLASS A,G0403H108,822893,3586447,,
SQUARE INC - A,852234103,819941,3617621,,
EMERSON ELECTRIC CO,291011104,819304,9108511,,EMR
NXP SEMICONDUCTORS NV,N6596X109,816762,4069257,,
BOSTON SCIENTIFIC CORP,101137107,796884,20682910,,BSX
WASTE MANAGEMENT INC,94106L109,795844,6186510,,WM
IDEXX LABORATORIES INC,45168D104,794191,1626511,,
BIOGEN INC,09062X103,780818,2796511,,BIIB
DOLLAR GENERAL CORP,256677105,775534,3838641,,DG
NORTHROP GRUMMAN CORP,666807102,767449,2378374,,
ZOOM VIDEO COMMUNICATIONS-A,98980L101,760372,2369440,,
REGENERON PHARMACEUTICALS,75886F107,759590,1610190,,
NEWMONT CORP,651639106,759296,12633301,,
JOHNSON CONTROLS INTERNATION,G51502105,752252,12639549,,
T ROWE PRICE GROUP INC,74144T108,747224,4364463,,
HCA HEALTHCARE INC,40412C101,746123,3973561,,
PUBLIC STORAGE,74460D109,736643,2991073,,PSA-PS
DOW INC,260557103,730856,11463270,,DOW
