name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
META PLATFORMS INC,30303M102,559597126,4650134,,
BROADCOM INC,11135F101,449638927,804176,,AVGO
SALESFORCE INC,79466L302,443611799,3345741,,
AMAZON COM INC,023135106,424170348,5049647,,AMZN
FIDELITY NATL INFORMATION SV,31620M106,410356800,6048000,,
BIOGEN INC,09062X103,339538258,1226124,,BIIB
VISA INC,92826C839,318045241,1530830,,V
TAKE-TWO INTERACTIVE SOFTWAR,874054109,297118294,2853340,,
UBER TECHNOLOGIES INC,90353T100,242555920,9808165,,
DOMINION ENERGY INC,25746U109,233503494,3807950,,
GSK PLC,37733W204,227418103,6471773,,GLAXF
ANALOG DEVICES INC,032654105,222355951,1355581,,ADI
EXPEDIA GROUP INC,30212P303,221272169,2525938,,
ARISTA NETWORKS INC,040413106,219917872,1812261,,
NETFLIX INC,64110L106,211899588,718596,,NFLX
OCCIDENTAL PETE CORP,674599105,194891627,3094009,,
TRANSDIGM GROUP INC,893641100,192866203,306307,,TDG
ALIBABA GROUP HLDG LTD,01609W102,189442126,2150552,,
PAYPAL HLDGS INC,70450Y103,187496051,2632632,,
DELL TECHNOLOGIES INC,24703L202,181319362,4508189,,DELL
NETAPP INC,64110D104,172966013,2879887,,
LAMB WESTON HLDGS INC,513272104,172339517,1928598,,
SUNCOR ENERGY INC NEW,867224107,166981934,5262431,,SU
COPART INC,217204106,155620531,2555765,,CPRT
CSX CORP,126408103,154736271,4994715,,CSX
LULULEMON ATHLETICA INC,550021109,145322722,453595,,LULU
ZIMMER BIOMET HOLDINGS INC,98956P102,145101758,1138053,,
DTE ENERGY CO,233331107,141024247,1199900,,DTG
PROMETHEUS BIOSCIENCES INC,74349U108,139269130,1266083,,
YUM BRANDS INC,988498101,137750296,1075502,,YUM
BOOKING HOLDINGS INC,09857L108,133911325,66448,,BKNG
HALLIBURTON CO,406216101,129947315,3302346,,HAL
FERGUSON PLC NEW,G3421J106,126874392,999247,,
CHARTER COMMUNICATIONS INC N,16119P108,124708433,367763,,
PROCTER AND GAMBLE CO,742718109,122356813,807316,,
MICROSOFT CORP,594918104,121235006,505525,,MSFT
JABIL INC,466313103,121184580,1776900,,JBL
ORACLE CORP,68389X105,121180531,1482512,,ORCL-PD
ENDEAVOR GROUP HLDGS INC,29260Y109,120590195,5350053,,
R1 RCM INC,77634L105,118474620,10819600,,
BP PLC,055622104,118125750,3381785,,BPPFF
QORVO INC,74736K101,115536081,1274670,,
OKTA INC,679295105,113538153,1661615,,
STONECO LTD,G85158106,113480128,12021200,,STNE
MOTOROLA SOLUTIONS INC,620076307,113474867,440320,,
COLGATE PALMOLIVE CO,194162103,112789224,1431517,,CL
COCA COLA CO,191216100,112385385,1766788,,KO
S&P GLOBAL INC,78409V104,112208584,335011,,SPGI
OVINTIV INC,69047Q102,108269805,2135078,,OVV
TESLA INC,88160R101,108127404,877800,,
AMERICAN FINL GROUP INC OHIO,025932104,107035020,779684,,
NEW FORTRESS ENERGY INC,644393100,106454899,2509545,,NFE
ENCOMPASS HEALTH CORP,29261A100,105886248,1770377,,EHC
ASTRAZENECA PLC,046353108,104377422,1539490,,AZN
INSPIRE MED SYS INC,457730109,104007297,412924,,
INTUITIVE SURGICAL INC,46120E602,103168080,388800,,ISRG
EXELIXIS INC,30161Q104,103037752,6423800,,
ALPHABET INC,02079K305,102461499,1161300,,GOOGN
CIGNA CORP NEW,125523100,99691591,300874,,
FEDEX CORP,31428X106,99600738,575062,,FDX
AUTOZONE INC,053332102,95645859,38783,,AZO
MARTIN MARIETTA MATLS INC,573284106,95393046,282253,,
AMERICAN INTL GROUP INC,026874784,92875086,1468613,,
AMN HEALTHCARE SVCS INC,001744101,92743640,902000,,
