name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,11166276,63949808,,AAPL
MICROSOFT CORP,594918104,8593198,27871939,,MSFT
AMAZON COM INC COM,023135106,7703509,2363076,,AMZN
ALPHABET INC CLASS A,02079K305,5634988,2025990,,
VANGUARD FDS INT TERM CORP,92206C870,4952040,57555088,,
SALESFORCE INC,79466L302,3234635,15234715,,
ADOBE INC,00724F101,2980917,6542550,,ADBE
ASML HOLDING N V NYS,N07059210,2969425,4445713,,
VISA INC,92826C839,2944987,13279462,,V
AMERICAN EXPRESS CO,025816109,2933385,15686552,,AXP
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,2730426,26188624,,
ADVANCED MICRO DEVICES INC,007903107,2666562,24387801,,AMD
FREEPORT MCMORAN INC,35671D857,2524330,50750501,,
META PLATFORMS INC CL A,30303M102,2490057,11198313,,
HOME DEPOT INC,437076102,2435009,8134863,,
COSTCO WHSL CORP NEW,22160K105,2430810,4221255,,
NETFLIX INC COM,64110L106,2380929,6356094,,NFLX
LILLY ELI  CO,532457108,2148979,7504205,,
NVIDIA CORP COM,67066G104,1999620,7328372,,NVDA
PAYPAL HLDGS INC,70450Y103,1940323,16777545,,
ISHARES TR IBOXX INV CP ETF,464287242,1923219,15902257,,
TENCENT HLDGS LTD  ADR ADR,88032Q109,1844399,38600295,,
NOVO NORDISK A S ADR,670100205,1766928,15911102,,
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,1714998,45346314,,
MASTERCARD INC,57636Q104,1665550,4660444,,MA
CATERPILLAR INC DEL,149123101,1620419,7272322,,CAT
ALIBABA GROUP HLDG LTD ADR,01609W102,1571618,14445021,,
LVMH MOET HENNESSY LOU VUI ADR,502441306,1499425,10375911,,
UNION PAC CORP,907818108,1395808,5108920,,
ORACLE CORP,68389X105,1386458,16758831,,ORCL-PD
ASTRAZENECA PLC ADR,046353108,1382714,20842845,,
INTUITIVE SURGICAL INC,46120E602,1355098,4491837,,ISRG
THERMO FISHER SCIENTIFIC INC,883556102,1333025,2256878,,TMO
ISHARES TR 7 10YR TR BD ETF,464287440,1327186,12349363,,
NEXTERA ENERGY INC,65339F101,1326902,15664058,,NEE-PS
TOTALENERGIES SE ADR ADR,89151E109,1316605,26050759,,
BHP GROUP LTD SPONSORED AD ADR,088606108,1305903,16904899,,
RIO TINTO PLC ADR,767204100,1135966,14128925,,
NIKE INC,654106103,1114812,8284865,,
DANAHER CORP DEL  COM,235851102,1098558,3745126,,
ABBOTT LABS,002824100,1078739,9114057,,
SHELL PLC ADR,780259305,1076420,19596216,,
CHEVRON CORP NEW,166764100,1071589,6581029,,CVX
JPMORGAN CHASE  CO,46625H100,1057855,7760086,,
GOLDMAN SACHS GROUP INC,38141G104,1047572,3173498,,GS-PD
L OREAL CO ADR,502117203,1043689,12890285,,
INTUIT,461202103,1041402,2165797,,
LAM RESEARCH CORP,512807108,1022815,1902522,,LRCX
SAP SE ADR,803054204,974182,8779581,,
MERCK  CO INC,58933Y105,970824,11832097,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,953933,10871033,,
MORGAN STANLEY,617446448,941235,10769276,,MS-PQ
TOYOTA MOTOR CORP ADR,892331307,925657,5135407,,
SANOFI ADR,80105N105,920667,17932741,,
CAPITAL ONE FINL CORP,14040H105,911394,6941839,,
SIEMENS A G ADR,826197501,898746,12856240,,
3M CO,88579Y101,898066,6032149,,MMM
BROADCOM INC COM,11135F101,894781,1421008,,AVGO
STRYKER CORPORATION,863667101,882016,3299106,,SYK
INVESCO QQQ TRUST SERIES 1,46090E103,870057,2399893,,
VERIZON COMMUNICATIONS INC,92343V104,855155,16787501,,VZ
UBER TECHNOLOGIES INC,90353T100,849070,23796816,,
EDWARDS LIFESCIENCES CORP,28176E108,836159,7102945,,EW
GLAXOSMITHKLINE PLC ADR,37733W105,826212,18967209,,
RAYTHEON TECHNOLOGIES CORP,75513E101,799100,8066014,,
SERVICENOW INC,81762P102,786930,1413079,,
BNP PARIBAS ADR,05565A202,756226,26176243,,
TOKYO ELECTRON LTD ADR ADR,889110102,756116,5803858,,
SCHLUMBERGER LTD,806857108,740746,17931404,,
CSX CORP,126408103,706373,18861772,,CSX
BLOCK INC CL A,852234103,688713,5079007,,
NESTLE S A ADR,641069406,654176,5008367,,
CONOCOPHILLIPS,20825C104,650783,6507832,,COP
ABB LTD ADR,000375204,617041,19079817,,
VALE S A ADR,91912E105,573457,28687209,,
ISHARES NATIONAL MUNI BOND ETF,464288414,561879,5124766,,
ING GROEP N V ADR,456837103,539296,51706217,,
AMERICAN TOWER CORP NEW,03027X100,524555,2088030,,
ANHEUSER BUSCH INBEV SA/NV ADR,03524A108,521743,8687033,,
ZOOM VIDEO COMMUNICATIONS INC,98980L101,515882,4400598,,
CROWN CASTLE INTL CORP NEW,22822V101,509788,2761580,,
APPLIED MATLS INC,038222105,498620,3783152,,
DOCUSIGN INC,256163106,496717,4637015,,
PETROLEO BRASILEIRO SA PET ADR,71654V408,496209,33527625,,
ALPHABET INC CLASS C,02079K107,477515,170969,,
SCHNEIDER ELECTRIC SE ADR,80687P106,472085,13942271,,
BANCO SANTANDER S A ADR,05964H105,466176,137921918,,
