name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,1228310,10870000,PUT,AMZN
APPLE INC,037833100,878426,6356192,,AAPL
MICROSOFT CORP,594918104,798548,3428718,,MSFT
META PLATFORMS INC,30303M102,500567,3689323,,
ISHARES TR,464287242,474149,4628102,,
TESLA INC,88160R101,459837,1733599,,
VISA INC,92826C839,439388,2473337,,V
COLGATE PALMOLIVE CO,194162103,431757,6146004,,CL
ALPHABET INC,02079K305,375911,3930067,,GOOGN
ALPHABET INC,02079K107,365211,3798345,,GOOGN
CHIPOTLE MEXICAN GRILL INC,169656105,328654,218700,PUT,CMG
CITIGROUP INC,172967424,328393,7880800,PUT,C-PR
CHESAPEAKE ENERGY CORP,165167735,326660,3467358,,
PALO ALTO NETWORKS INC,697435AD7,323530,174400000,,PANW
COSTCO WHSL CORP NEW,22160K105,321240,680205,,
JOHNSON & JOHNSON,478160104,293091,1794142,,JNJ
NETFLIX INC,64110L106,287637,1221700,PUT,NFLX
ALIBABA GROUP HLDG LTD,01609W102,286756,3584900,PUT,
PROCTER AND GAMBLE CO,742718109,283663,2246835,,
BERKSHIRE HATHAWAY INC DEL,084670702,270822,1014239,,BRK-A
TWITTER INC,90184L102,266515,6079256,,
NVIDIA CORPORATION,67066G104,265007,2183100,PUT,NVDA
JPMORGAN CHASE & CO,46625H100,260891,2496564,,JPM-PM
MERCADOLIBRE INC,58733R102,249907,301900,CALL,MELI
EXXON MOBIL CORP,30231G102,242713,2779900,CALL,
AMERICAN EXPRESS CO,025816109,241275,1788414,,AXP
ACCENTURE PLC IRELAND,G1151C101,237465,922910,,
SPDR S&P 500 ETF TR,78462F103,236411,661882,,
ADVANCED MICRO DEVICES INC,007903107,234780,3705500,PUT,AMD
PHILLIPS 66,718546104,233425,2891786,,PSX
BROADCOM INC,11135F101,230233,518531,,AVGO
SALESFORCE INC,79466L302,225549,1568052,,
GENERAL ELECTRIC CO,369604301,224312,3623191,,GE
PAYPAL HLDGS INC,70450Y103,224119,2603915,,
EQT CORP,26884LAK5,223236,80429000,,EQT
THE TRADE DESK INC,88339J105,220775,3694985,,
MICRON TECHNOLOGY INC,595112103,214819,4287800,PUT,MU
LULULEMON ATHLETICA INC,550021109,212551,760305,,LULU
ZSCALER INC,98980GAB8,211789,165635000,,
BIOGEN INC,09062X103,208083,779338,,BIIB
SCHWAB CHARLES CORP,808513105,207354,2885125,,SCHW-PJ
DISNEY WALT CO,254687106,202262,2144200,PUT,
AT&T INC,00206R102,201435,13131383,,T-PC
INTEL CORP,458140100,200808,7792300,PUT,INTC
BOOKING HOLDINGS INC,09857L108,198171,120600,PUT,BKNG
AIRBNB INC,009066101,193011,1837500,PUT,
