name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,150530,2456423,,
MICROSOFT CORP,594918104,131489,390965,,MSFT
THERMO FISHER SCIENTIFIC INC,883556102,63466,95117,,TMO
DANAHER CORPORATION,235851102,60533,183984,,
BERKSHIRE HATHAWAY INC DEL,084670702,58226,194735,,BRK-A
ALPHABET INC,02079K305,57553,19866,,GOOGN
AMERICAN TOWER CORP NEW,03027X100,56633,193617,,
WATSCO INC,942622200,49347,157719,,WSO-B
VISA INC,92826C839,48300,222878,,V
IDEXX LABS INC,45168D104,46073,69971,,
CARMAX INC,143130102,42858,329095,,KMX
DISNEY WALT CO,254687106,42714,275768,,
TJX COS INC NEW,872540109,39317,517874,,
TE CONNECTIVITY LTD,H84989104,37717,233774,,
KINSALE CAP GROUP INC,49714P108,36211,152217,,
PIMCO ETF TR,72201R718,35299,350919,,
CHUBB LIMITED,H1467J104,34977,180937,,
FIRST REP BK SAN FRANCISCO C,33616C100,34697,168018,,
PIMCO ETF TR,72201R833,33415,329019,,
ECOLAB INC,278865100,32079,136743,,ECL
ASPEN TECHNOLOGY INC,045327103,31738,208529,,
S&P GLOBAL INC,78409V104,30781,65223,,SPGI
CVS HEALTH CORP,126650100,27404,265649,,CVS
MEDTRONIC PLC,G5960L103,26744,258524,,MDT
PIMCO DYNAMIC INCOME FD,72201Y101,26665,1029136,,
AMERICAN WTR WKS CO INC NEW,030420103,26214,138801,,
AGNICO EAGLE MINES LTD,008474108,25901,487404,,AEM
APPLE INC,037833100,25604,144193,,AAPL
MCCORMICK & CO INC,579780206,25057,259361,,MKC-V
AUTOMATIC DATA PROCESSING IN,053015103,24969,101263,,
JOHNSON & JOHNSON,478160104,23928,139874,,JNJ
SPDR S&P 500 ETF TR,78462F103,23282,49019,,
AMPHENOL CORP NEW,032095101,22770,260346,,
UNION PAC CORP,907818108,22413,88966,,
UGI CORP NEW,902681105,19821,431746,,
ISHARES TR,46435G516,19362,243670,,
HEALTHPEAK PROPERTIES INC,42250P103,18054,500253,,
YUM BRANDS INC,988498101,17977,129463,,YUM
MERCADOLIBRE INC,58733R102,17406,12909,,MELI
CHEVRON CORP NEW,166764100,17316,147560,,CVX
3M CO,88579Y101,16944,95392,,MMM
CONSTELLATION BRANDS INC,21036P108,16664,66400,,
PROCTER AND GAMBLE CO,742718109,16073,98255,,
EVERSOURCE ENERGY,30040W108,15076,165705,,ES
YANDEX N V,N97284108,13482,222850,,
SPROTT PHYSICAL GOLD & SILVE,85208R101,13345,752266,,
SPROTT PHYSICAL GOLD TR,85207H104,13293,925693,,
FACEBOOK INC,30303M102,13223,39313,,
PAYPAL HLDGS INC,70450Y103,12342,65447,,
PAYCHEX INC,704326107,12311,90192,,PAYX
BANK NOVA SCOTIA B C,064149107,11882,165748,,
JANUS DETROIT STR TR,47103U886,10479,211484,,
WAYFAIR INC,94419L101,10375,54615,,W
VANGUARD INTL EQUITY INDEX F,922042858,9681,195733,,
GOLD TR,464285204,9623,276452,,
BERKSHIRE HATHAWAY INC DEL,084670108,7661,17,,BRK-A
PEPSICO INC,713448108,6787,39071,,PEP
GENERAL ELECTRIC CO,369604301,6246,66118,,GE
AMAZON COM INC,023135106,6092,1827,,AMZN
JPMORGAN CHASE & CO,46625H100,6092,38473,,JPM-PM
VANGUARD INDEX FDS,922908363,5720,13103,,
EXXON MOBIL CORP,30231G102,5562,90894,,
VANGUARD INDEX FDS,922908769,5283,21881,,
SPDR GOLD TR,78463V107,4864,28451,,
TEXAS PACIFIC LAND CORPORATI,88262P102,4458,3570,,
ISHARES TR,464287663,4122,54000,,
US BANCORP DEL,902973304,3984,70933,,
ALPHABET INC,02079K107,3707,1281,,GOOGN
PFIZER INC,717081103,3523,59660,,PFE
ABBOTT LABS,002824100,3351,23811,,
HOME DEPOT INC,437076102,3291,7931,,
MERCK & CO. INC,58933Y105,3226,42096,,
ISHARES TR,464287168,2996,24442,,
ISHARES INC,46434G863,2865,72065,,
NVIDIA CORPORATION,67066G104,2860,9724,,NVDA
WALGREENS BOOTS ALLIANCE INC,931427108,2853,54706,,
ISHARES TR,464287614,2823,9239,,
COCA COLA CO,191216100,2780,46945,,KO
CULLEN FROST BANKERS INC,229899109,2710,21496,,
GILEAD SCIENCES INC,375558103,2463,33923,,
AKAMAI TECHNOLOGIES INC,00971T101,2412,20606,,AKAM
COLGATE PALMOLIVE CO,194162103,2402,28144,,CL
UNITED PARCEL SERVICE INC,911312106,2396,11180,,UPS
ABBVIE INC,00287Y109,2356,17400,,ABBV
STRYKER CORPORATION,863667101,2302,8608,,SYK
HERSHEY CO,427866108,1916,9903,,HSY
MASTERCARD INCORPORATED,57636Q104,1892,5265,,
EDWARDS LIFESCIENCES CORP,28176E108,1724,13310,,EW
ISHARES TR,464288612,1682,14789,,
INTUITIVE SURGICAL INC,46120E602,1638,4560,,ISRG
TESLA INC,88160R101,1570,1486,,
ISHARES TR,464288240,1568,28195,,
MARSH & MCLENNAN COS INC,571748102,1565,9005,,
WISDOMTREE TR,97717W778,1466,21816,,
FISERV INC,337738108,1450,13972,,FISV
NIKE INC,654106103,1444,8661,,
COMCAST CORP NEW,20030N101,1438,28573,,CCZ
ISHARES TR,464287804,1369,11953,,
VANGUARD INDEX FDS,922908744,1364,9274,,
VANGUARD INDEX FDS,922908512,1356,9020,,
COSTCO WHSL CORP NEW,22160K105,1331,2344,,
MORGAN STANLEY,617446448,1279,13029,,MS-PQ
EASTERN BANKSHARES INC,27627N105,1251,62000,,
NEOGENOMICS INC,64049M209,1204,35282,,NEO
LILLY ELI & CO,532457108,1193,4318,,
RAYTHEON TECHNOLOGIES CORP,75513E101,1118,12991,,
CATERPILLAR INC,149123101,1048,5071,,CAT
ILLUMINA INC,452327109,1033,2715,,
CSX CORP,126408103,1019,27108,,CSX
BROWN FORMAN CORP,115637100,1017,15000,,BF-B
INTERNATIONAL BUSINESS MACHS,459200101,965,7218,,
ZOETIS INC,98978V103,961,3939,,ZTS
EMERSON ELEC CO,291011104,949,10206,,
ISHARES TR,464287630,944,5685,,
ASTRAZENECA PLC,046353108,936,16076,,AZN
BECTON DICKINSON & CO,075887109,936,3723,,BDX
LOWES COS INC,548661107,933,3611,,
ALIGN TECHNOLOGY INC,016255101,924,1406,,ALGN
BROWN FORMAN CORP,115637209,911,12500,,BF-B
STARBUCKS CORP,855244109,888,7590,,SBUX
INTEL CORP,458140100,853,16566,,INTC
CISCO SYS INC,17275R102,820,12934,,
FRANCO NEV CORP,351858105,802,5800,,
SPDR S&P MIDCAP 400 ETF TR,78467Y107,796,1537,,
VANGUARD TAX-MANAGED INTL FD,921943858,788,15430,,
GENERAL MLS INC,370334104,777,11529,,
SYSCO CORP,871829107,777,9886,,SYY
VANECK VECTORS ETF TR,92189F502,772,4820,,
CME GROUP INC,12572Q105,771,3375,,CME
VANGUARD BD INDEX FDS,921937827,771,9540,,
BK OF AMERICA CORP,060505104,770,17297,,
ORACLE CORP,68389X105,755,8654,,ORCL-PD
MCDONALDS CORP,580135101,725,2704,,MCD
FORTIVE CORP,34959J108,718,9411,,FTV
ISHARES TR,464287507,706,2493,,
TEXAS INSTRS INC,882508104,706,3746,,
BRISTOL-MYERS SQUIBB CO,110122108,705,11305,,
LINDE PLC,G5494J103,704,2031,,LIN
WHEATON PRECIOUS METALS CORP,962879102,687,16000,,WPM
VANGUARD INDEX FDS,922908652,652,3566,,
VANGUARD SPECIALIZED FUNDS,921908844,622,3620,,
NETFLIX INC,64110L106,589,977,,NFLX
ISHARES TR,464287465,574,7301,,
L3HARRIS TECHNOLOGIES INC,502431109,567,2658,,
UNITEDHEALTH GROUP INC,91324P102,567,1129,,UNH
AVERY DENNISON CORP,053611109,564,2606,,AVY
REGENERON PHARMACEUTICALS,75886F107,549,869,,
FIRST TR EXCHANGE-TRADED FD,33733E500,547,8050,,
ADOBE SYSTEMS INCORPORATED,00724F101,533,940,,
DARDEN RESTAURANTS INC,237194105,513,3406,,DRI
CHURCH & DWIGHT INC,171340102,498,4858,,
ISHARES TR,464287234,482,9876,,
APPLIED MATLS INC,038222105,481,3054,,
ISHARES TR,464287499,465,5600,,
DEERE & CO,244199105,459,1339,,DE
KLA CORP,482480100,459,1068,,KLAC
ISHARES TR,464287655,445,2002,,
AT&T INC,00206R102,440,17888,,T-PC
WALMART INC,931142103,439,3036,,WMT
SNAP ON INC,833034101,431,2000,,
SKYWORKS SOLUTIONS INC,83088M102,427,2753,,
SCHLUMBERGER LTD,806857108,409,13643,,
DUPONT DE NEMOURS INC,26614N102,406,5030,,
VANGUARD SCOTTSDALE FDS,92206C870,405,4370,,
AIR PRODS & CHEMS INC,009158106,403,1326,,
PIMCO ETF TR,72201R775,401,3662,,
SQUARE INC,852234103,399,2470,,
HONEYWELL INTL INC,438516106,399,1914,,
SNAP INC,83304A106,396,8418,,SNAP
COUPANG INC,22266T109,392,13347,,
CIGNA CORP NEW,125523100,388,1689,,
CACI INTL INC,127190304,377,1400,,
INVESCO EXCH TRADED FD TR II,46138G847,377,14050,,
ACCENTURE PLC IRELAND,G1151C101,375,905,,
AMGEN INC,031162100,375,1669,,AMGN
XYLEM INC,98419M100,374,3119,,XYL
MONDELEZ INTL INC,609207105,363,5472,,
BAXTER INTL INC,071813109,351,4091,,
LAUDER ESTEE COS INC,518439104,348,940,,
DIAGEO PLC,25243Q205,347,1578,,DGEAF
COMMUNITY BK SYS INC,203607106,346,4650,,
CARRIER GLOBAL CORPORATION,14448C104,341,6283,,CARR
BLACKSTONE GROUP INC,09260D107,336,2600,,
ROKU INC,77543R102,330,1446,,
