name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CAREMAX INC,14171W103,625718,541720,,
ALEXION PHARMACEUTICALS INC,015351109,204655,1114010,,
PRA HEALTH SCIENCES INC,69354M108,175378,1061545,,
COHERENT INC,192479103,174281,659307,,
KANSAS CITY SOUTHERN,485170302,172708,609478,,
NUANCE COMMUNICATIONS INC,67020Y100,170497,3131830,,
XILINX INC,983919101,167086,1155184,,
ATHENE HOLDING LTD,G0684D107,163193,2417676,,ATH-PE
MAXIM INTEGRATED PRODS INC,57772K101,162919,1546309,,
WILLIS TOWERS WATSON PLC LTD,G96629103,159850,694939,,WTW
CHANGE HEALTHCARE INC,15912K100,155902,6766601,,
PPD INC,69355F102,150856,3273079,,
SHAW COMMUNICATIONS INC,82028K200,145095,5009433,,
PNM RES INC,69349H107,136179,2792263,,
VEREIT INC,92339V308,130352,2838057,,
AEROJET ROCKETDYNE HLDGS INC,007800105,129194,2675382,,
SYKES ENTERPRISES INC,871237103,126167,2349480,,
DOMTAR CORP,257559203,119135,2167668,,
NAVISTAR INTL CORP NEW,63934E108,115473,2594904,,
MAGELLAN HEALTH INC,559079207,112214,1191236,,
CHURCHILL CAPITAL CORP VII,17144M201,110721,11061000,,
RAVEN INDS INC,754212108,110321,1907023,,
PEOPLES UNITED FINANCIAL INC,712704105,106757,6228525,,
FERRO CORP,315405100,105286,4881152,,
THE BEAUTY HEALTH COMPANY,88331L108,100000,1582000,,
SLACK TECHNOLOGIES INC,83088V102,97204,2194228,,
CAI INTERNATIONAL INC,12477X106,71231,1271983,,
KNOLL INC,498904200,70962,2730351,,
KKR ACQUISITION HOLDING I CO,48253T208,70434,7015310,,
CORE-MARK HLDG CO INC,218681104,70405,1564213,,
WEINGARTEN RLTY INVS,948741103,68264,2128583,,
WELBILT INC,949090104,64593,2790174,,
LYDALL INC,550819106,63928,1056318,,
CONSTELLATION PHARMCETICLS I,210373106,61803,1828482,,
CHURCHILL CAPITAL CORP IV,171439110,55898,3515598,,
JUST EAT TAKEAWAY COM N V,48214T305,54953,3009492,,
SPORTSMANS WHSE HLDGS INC,84920Y106,51215,2882091,,
MEDTRONIC PLC,G5960L103,49508,398843,,MDT
CONX CORP,212873202,46538,4567000,,
