name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,8178151,59176198,,AAPL
MICROSOFT CORP,594918104,6758014,29016805,,MSFT
AMAZON COM INC COM,023135106,5638171,49895319,,AMZN
ALPHABET INC CLASS A,02079K305,4062723,42474883,,
VANGUARD FDS INT TERM CORP,92206C870,3438188,45430608,,
ISHARES TR IBOXX INV CP ETF,464287242,2259090,22050661,,
HOME DEPOT INC,437076102,2253772,8167617,,
AMERICAN EXPRESS CO,025816109,2028883,15038787,,AXP
ASML HOLDING N V NYS,N07059210,1949619,4693917,,
SALESFORCE INC,79466L302,1830503,12725963,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,1722650,25126168,,
META PLATFORMS INC CL A,30303M102,1604616,11826476,,
NETFLIX INC COM,64110L106,1574217,6686275,,NFLX
PAYPAL HLDGS INC,70450Y103,1520711,17668310,,
VISA INC,92826C839,1498173,8433282,,V
NVIDIA CORP COM,67066G104,1469685,12107130,,NVDA
MORGAN STANLEY,617446448,1455083,18416436,,MS-PQ
FREEPORT MCMORAN INC,35671D857,1453056,53167066,,
ADOBE INC,00724F101,1415171,5142337,,ADBE
GOLDMAN SACHS GROUP INC,38141G104,1390120,4743628,,GS-PD
LILLY ELI  CO,532457108,1262177,3903437,,
ADVANCED MICRO DEVICES INC,007903107,1228825,19394339,,AMD
ISHARES TR EXPANDED TECH,464287515,1226123,4901941,,
COSTCO WHSL CORP NEW,22160K105,1203823,2549014,,
CATERPILLAR INC DEL,149123101,1196217,7290448,,CAT
LVMH MOET HENNESSY LOU VUI ADR,502441306,1176083,9833802,,
THERMO FISHER SCIENTIFIC INC,883556102,1169105,2305062,,TMO
SCHWAB CHARLES CORP COM,808513105,1109194,15433332,,SCHW-PJ
ORACLE CORP,68389X105,1076271,17623567,,ORCL-PD
TOTALENERGIES SE ADR ADR,89151E109,1074255,23092335,,
WALMART INC,931142103,1054376,8129341,,WMT
UNION PAC CORP,907818108,1049468,5386861,,
MERCK  CO  INC,58933Y105,1036580,12036457,,
SHELL PLC ADR,780259305,1033532,20770344,,
DANAHER CORP DEL  COM,235851102,1017624,3939849,,
MASTERCARD INC,57636Q104,978705,3442024,,MA
CHEVRON CORP NEW,166764100,975872,6792458,,CVX
JOHNSON  JOHNSON,478160104,967264,5921058,,
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,953700,32176103,,
BLACKROCK INC,09247X101,948219,1723157,,
ISHARES TR 7 10YR TR BD ETF,464287440,944701,9841662,,
NOVO NORDISK A S ADR,670100205,929833,9332862,,
ABBOTT LABS,002824100,883287,9128639,,
BHP GROUP LTD SPONSORED AD ADR,088606108,881244,17610797,,
LAM RESEARCH CORP,512807108,830364,2268753,,LRCX
JPMORGAN CHASE  CO,46625H100,820919,7855684,,
STARBUCKS CORP,855244109,810455,9618502,,SBUX
L OREAL CO ADR,502117203,805621,12450470,,
CAPITAL ONE FINL CORP,14040H105,799653,8675853,,
INTUITIVE SURGICAL INC,46120E602,796151,4247499,,ISRG
RIO TINTO PLC ADR,767204100,779248,14152710,,
INTUIT,461202103,755391,1950301,,
NEXTERA ENERGY INC,65339F101,741991,9462957,,NEE-PS
NIKE INC,654106103,728843,8768567,,
STRYKER CORPORATION,863667101,724450,3576824,,SYK
ISHARES TR BROAD USD HIGH,46435U853,712310,21187090,,
TARGET CORP,87612E106,711368,4793906,,TGT
TOYOTA MOTOR CORP ADR,892331307,710584,5453865,,
CONOCOPHILLIPS,20825C104,708540,6923392,,COP
3M CO,88579Y101,703151,6363356,,MMM
RAYTHEON TECHNOLOGIES CORP,75513E101,701964,8575180,,
INVESCO QQQ TRUST SERIES 1,46090E103,682925,2555284,,
SCHLUMBERGER LTD,806857108,680919,18967114,,
BROADCOM INC COM,11135F101,672960,1515641,,AVGO
SIEMENS A G ADR,826197501,640867,12928414,,
EDWARDS LIFESCIENCES CORP,28176E108,622926,7538738,,EW
BK OF AMERICA CORP,060505104,615788,20390322,,
BNP PARIBAS ADR,05565A202,572536,26805518,,
NESTLE S A ADR,641069406,572120,5258768,,
SAP SE ADR,803054204,549639,6764793,,
ISHARES MSCI EUROPE FN ETF,464289180,546187,39265757,,
CSX CORP,126408103,538160,20201193,,CSX
SANOFI ADR,80105N105,531730,13985528,,
ABB LTD ADR,000375204,530342,20668051,,
ISHARES TR 20 YR TR BD ETF,464287432,526158,5135757,,
UBER TECHNOLOGIES INC,90353T100,510429,19261464,,
FORD MTR CO DEL,345370860,503666,44970209,,
HESS CORP,42809H107,500801,4594927,,
MARVELL TECHNOLOGY INC,573874104,495909,11556965,,
ASTRAZENECA PLC ADR,046353108,490430,8942921,,
ROCHE HLDG LTD ADR,771195104,485525,11819529,,
DISNEY WALT CO,254687106,484992,5141439,,
AMERICAN TOWER CORP NEW,03027X100,462274,2153114,,
BP PLC SPONSORED ADR ADR,055622104,457426,16021938,,
SERVICENOW INC,81762P102,453543,1201088,,
ING GROEP N V  ADR,456837103,438196,51552443,,
APPLIED MATLS INC,038222105,435167,5311447,,
CROWN CASTL INC,22822V101,434096,3003084,,
ANHEUSER BUSCH INBEV SA NV ADR,03524A108,418792,9273506,,
TOKYO ELECTRON LTD ADR ADR,889110102,389760,6321091,,
ILLINOIS TOOL WKS INC,452308109,383093,2120637,,
VANGUARD S P 500 ETF,922908363,381067,1160727,,
ZOOM VIDEO COMMUNICATIONS INC,98980L101,363561,4940357,,
GSK PLC SPONSORED ADR ADR,37733W204,358218,12171851,,
VOLKSWAGEN AG ADR,928662501,353525,28549643,,
SCHNEIDER ELECTRIC SE ADR,80687P106,336276,14676787,,
