name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K305,2264130,927242,,GOOGN
VEEVA SYS INC,922475108,2055342,6609878,,
FACEBOOK INC,30303M102,1627999,4682059,,
ALIBABA GROUP HLDG LTD,01609W102,1397111,6160643,,
ARCH CAP GROUP LTD,G0450A105,1388755,35663960,,
ATLASSIAN CORP PLC,G06242104,1344149,5233001,,
ANTHEM INC,036752103,1242962,3255532,,
ADVANCED MICRO DEVICES INC,007903107,1207812,12858635,,AMD
AMERICAN EXPRESS CO,025816109,1122567,6793969,,AXP
HUBSPOT INC,443573100,1121243,1924154,,HUBS
BANK NEW YORK MELLON CORP,064058100,1047781,20452480,,
NICE LTD,653656108,1012551,4091777,,NCSYF
MICROSOFT CORP,594918104,999571,3689815,,MSFT
FIDELITY NATL INFORMATION SV,31620M106,985776,6958258,,
APTIV PLC,G6095L109,976757,6208330,,APTV
EXPEDIA GROUP INC,30212P303,976147,5962661,,
BOSTON SCIENTIFIC CORP,101137107,962144,22501033,,BSX
BOOKING HOLDINGS INC,09857L108,962090,439694,,BKNG
FORTIVE CORP,34959J108,954464,13686029,,FTV
BERKSHIRE HATHAWAY INC DEL,084670702,946770,3406626,,BRK-A
IHS MARKIT LTD,G47567105,913770,8110862,,
CITIGROUP INC,172967424,908976,12847719,,C-PR
ACTIVISION BLIZZARD INC,00507V109,898420,9413457,,
ARGENX SE,04016X101,888820,2952203,,ARGX
IMPERIAL OIL LTD,453038408,880874,28902353,,IMO
VISA INC,92826C839,875625,3744866,,V
ZYNGA INC,98986T108,862297,81119184,,
INGERSOLL RAND INC,45687V106,859289,17604777,,IR
ASCENDIS PHARMA A/S,04351P101,845789,6429407,,ASND
GLOBAL PMTS INC,37940X102,843750,4499040,,
DEXCOM INC,252131107,842906,1974019,,DXCM
DANAHER CORPORATION,235851102,841233,3134719,,
UBER TECHNOLOGIES INC,90353T100,811146,16184085,,
NEXTERA ENERGY INC,65339F101,752520,10269111,,NEE-PS
NETFLIX INC,64110L106,747978,1416062,,NFLX
LOWES COS INC,548661107,739462,3812251,,
TELEFONICA BRASIL SA,87936R205,727964,85642850,,
MARSH & MCLENNAN COS INC,571748102,726447,5163829,,
DENTSPLY SIRONA INC,24906P109,717227,11337758,,XRAY
PROGRESSIVE CORP,743315103,682769,6952132,,
AMAZON COM INC,023135106,676308,196592,,AMZN
BURLINGTON STORES INC,122017106,672795,2089490,,
ALPHABET INC,02079K107,668305,266648,,GOOGN
CHEGG INC,163092109,667034,8025922,,
ARISTA NETWORKS INC,040413106,661727,1826411,,
MERCADOLIBRE INC,58733R102,656328,421320,,MELI
SEA LTD,81141R100,617354,2248194,,SE
LATTICE SEMICONDUCTOR CORP,518415104,587966,10465757,,LSCC
SUNCOR ENERGY INC NEW,867224107,580512,24237215,,SU
SHOPIFY INC,82509L107,563443,385661,,SHOP
SOUTHWEST AIRLS CO,844741108,536936,10113685,,
SCHWAB CHARLES CORP,808513105,528136,7253621,,SCHW-PJ
BILIBILI INC,090040106,511574,4198732,,BLBLF
FARFETCH LTD,30744W107,488373,9697639,,
NXP SEMICONDUCTORS N V,N6596X109,486072,2362786,,
NVIDIA CORPORATION,67066G104,483136,603845,,NVDA
AIRBNB INC,009066101,482343,3149688,,
MATCH GROUP INC NEW,57667L107,464435,2880215,,
HALOZYME THERAPEUTICS INC,40637H109,462714,10189688,,
AON PLC,G0403H108,451734,1892000,,AON
UNITY SOFTWARE INC,91332U101,435895,3968814,,U
ANALOG DEVICES INC,032654105,430890,2502845,,ADI
LULULEMON ATHLETICA INC,550021109,417408,1143678,,LULU
CATALENT INC,148806102,395524,3658196,,
GENERAC HLDGS INC,368736104,393493,947833,,
CANADIAN PAC RY LTD,13645T100,391436,5090480,,
ADVANCE AUTO PARTS INC,00751Y106,375926,1832536,,AAP
MSCI INC,55354G100,359846,675031,,MSCI
ROKU INC,77543R102,356018,775216,,
WEST PHARMACEUTICAL SVSC INC,955306105,355938,991194,,
TRADEWEB MKTS INC,892672106,355657,4205974,,
DATADOG INC,23804L103,353176,3393308,,
WAYFAIR INC,94419L101,350727,1110914,,W
STARBUCKS CORP,855244109,347316,3106302,,SBUX
NASDAQ INC,631103108,345437,1964942,,
SVB FINANCIAL GROUP,78486Q101,343622,617548,,
NOKIA CORP,654902204,334489,62873818,,NOKBF
ZSCALER INC,98980G102,331917,1536227,,
SYNCHRONY FINANCIAL,87165B103,328626,6773009,,SYF-PB
CHIPOTLE MEXICAN GRILL INC,169656105,326640,210689,,CMG
FIRST REP BK SAN FRANCISCO C,33616C100,323517,1728465,,
JOHNSON CTLS INTL PLC,G51502105,318840,4645788,,
EXACT SCIENCES CORP,30063P105,317732,2555961,,
HDFC BANK LTD,40415F101,316700,4331238,,HDB
ASML HOLDING N V,N07059210,315192,456245,,
SKYWORKS SOLUTIONS INC,83088M102,314791,1641673,,
TYLER TECHNOLOGIES INC,902252105,301059,665516,,TYL
BLACKLINE INC,09239B109,290657,2612175,,
TELEDYNE TECHNOLOGIES INC,879360105,288351,688467,,TDY
ZOOM VIDEO COMMUNICATIONS IN,98980L101,278970,720796,,
SYNOPSYS INC,871607107,274454,995155,,SNPS
TRANSUNION,89400J107,268027,2440829,,TRU
AGILENT TECHNOLOGIES INC,00846U101,264654,1790504,,
TRIMBLE INC,896239100,256352,3132741,,TRMB
CERIDIAN HCM HLDG INC,15677J108,252829,2635836,,
BIGCOMMERCE HLDGS INC,08975P108,249130,3837495,,
LYFT INC,55087P104,247080,4085311,,
LAUDER ESTEE COS INC,518439104,243527,765614,,
KORNIT DIGITAL LTD,M6372Q113,241728,1944243,,KRNT
CISCO SYS INC,17275R102,236315,4458774,,
STONECO LTD,G85158106,227705,3395541,,STNE
S&P GLOBAL INC,78409V104,223671,544942,,SPGI
YETI HLDGS INC,98585X104,222811,2426605,,
Q2 HLDGS INC,74736L109,221278,2157124,,
LINDE PLC,G5494J103,220457,762563,,LIN
NEOGENOMICS INC,64049M209,218821,4844379,,NEO
ADVANCED DRAIN SYS INC DEL,00790R104,217745,1867937,,
PELOTON INTERACTIVE INC,70614W100,215212,1735298,,
NEW YORK TIMES CO,650111107,212435,4877965,,NYT
LIVEPERSON INC,538146101,210382,3326723,,LPSN
VERACYTE INC,92337F107,200121,5005521,,
KE HLDGS INC,482497104,193562,4059599,,
ACCENTURE PLC IRELAND,G1151C101,192413,652713,,
CREE INC,225447101,187939,1919118,,
BALL CORP,058498106,186805,2305661,,BALL
AIR LEASE CORP,00912X302,186746,4474025,,
IPG PHOTONICS CORP,44980X109,183760,871851,,IPGP
AUTONATION INC,05329W102,183146,1931715,,
NOVANTA INC,67000B104,180697,1340878,,NOVTU
OTIS WORLDWIDE CORP,68902V107,178727,2185727,,OTIS
GLAUKOS CORP,377322102,177217,2089087,,GKOS
T-MOBILE US INC,872590104,176367,1217755,,
BIONTECH SE,09075V102,176001,786140,,BNTX
MARRIOTT INTL INC NEW,571903202,175998,1289174,,
COGNEX CORP,192422103,174223,2072853,,CGNX
MONOLITHIC PWR SYS INC,609839105,172551,462045,,
JFROG LTD,M6191J100,167410,3677725,,FROG
BRIGHT HORIZONS FAM SOL IN D,109194100,165846,1127361,,
SHOCKWAVE MED INC,82489T104,165004,869677,,
FEDEX CORP,31428X106,163456,547904,,FDX
VALMONT INDS INC,920253101,159737,676710,,
VIEWRAY INC,92672L107,155956,23629635,,
IDEX CORP,45167R104,149814,680819,,
COMCAST CORP NEW,20030N101,148868,2610806,,CCZ
LPL FINL HLDGS INC,50212V100,146650,1086454,,
INTUIT,461202103,143700,293164,,
ZOOMINFO TECHNOLOGIES INC,98980F104,142569,2732779,,GTM
CAE INC,124765108,141779,4603172,,CAE
ELECTRONIC ARTS INC,285512109,141511,983879,,EA
BLACKROCK INC,09247X101,138733,158557,,
MORGAN STANLEY,617446448,136876,1492814,,MS-PQ
AMERCO,023586100,136347,231332,,
ENTEGRIS INC,29362U104,134377,1092765,,ENTG
SERVICENOW INC,81762P102,133431,242800,,
GUIDEWIRE SOFTWARE INC,40171V100,133168,1181402,,
GENMAB A/S,372303206,133142,3260882,,GNMSF
GOLDMAN SACHS GROUP INC,38141G104,133102,350701,,GS-PD
TREX CO INC,89531P105,131778,1289289,,TREX
AVALARA INC,05338G106,127885,790391,,
BENTLEY SYS INC,08265T208,126193,1948020,,
RADWARE LTD,M81873107,125614,4081031,,RDWR
CELANESE CORP DEL,150870103,124714,822653,,CE
BILL COM HLDGS INC,090043100,124322,678690,,
AMERICAN TOWER CORP NEW,03027X100,122868,454830,,
CENTENE CORP DEL,15135B101,120163,1647653,,CNC
MARTIN MARIETTA MATLS INC,573284106,119838,340634,,
ACCELERON PHARMA INC,00434H108,119480,952110,,
MORNINGSTAR INC,617700109,119256,463834,,
COLFAX CORP,194014106,119116,2600216,,
WINGSTOP INC,974155103,117447,745080,,WING
PHILIP MORRIS INTL INC,718172109,116885,1179343,,
YANDEX N V,N97284108,113347,1602072,,
NEWS CORP NEW,65249B109,112916,4381671,,NWSLL
MODEL N INC,607525102,112130,3271966,,
CBRE GROUP INC,12504L109,109536,1277688,,
LAMAR ADVERTISING CO NEW,512816109,109229,1046050,,
ROPER TECHNOLOGIES INC,776696106,109228,232301,,ROP
CASEYS GEN STORES INC,147528103,109134,560696,,
WNS HLDGS LTD,92932M101,109052,1365365,,
EVO PMTS INC,26927E104,108939,3927129,,
VERTIV HOLDINGS CO,92537N108,107040,3920881,,VRT
RAYTHEON TECHNOLOGIES CORP,75513E101,103555,1213868,,
MOELIS & CO,60786M105,102223,1796856,,MC
GLOBE LIFE INC,37959E102,101761,1068358,,GL-PD
ALTRIA GROUP INC,02209S103,101111,2120626,,
FLOOR & DECOR HLDGS INC,339750101,100444,950271,,
BORGWARNER INC,099724106,99890,2057895,,BWA
CHEWY INC,16679L109,98572,1236636,,
FABRINET,G3323L100,98536,1027809,,FN
EOG RES INC,26875P101,97466,1168101,,
NVENT ELECTRIC PLC,G6700G107,97437,3118987,,NVT
NORTHROP GRUMMAN CORP,666807102,96007,264169,,
SCHLUMBERGER LTD,806857108,95425,2981104,,
VERTEX PHARMACEUTICALS INC,92532F100,93982,466109,,
PAPA JOHNS INTL INC,698813102,93136,891770,,
MERCK & CO INC,58933Y105,91598,1177800,,
GENTEX CORP,371901109,89691,2710529,,GNTX
EXPEDITORS INTL WASH INC,302130109,88326,697681,,
OGE ENERGY CORP,670837103,88236,2622178,,OGE
NORTHERN TR CORP,665859104,87741,758878,,
TYSON FOODS INC,902494103,86449,1172035,,
SAGE THERAPEUTICS INC,78667J108,86441,1521580,,
VAIL RESORTS INC,91879Q109,85542,270257,,MTN
DRAFTKINGS INC,26142R104,85372,1636423,,DKNG
CME GROUP INC,12572Q105,85107,400163,,CME
BOSTON BEER INC,100557107,84818,83090,,
IAC INTERACTIVECORP NEW,44891N208,84549,548414,,
CYBERARK SOFTWARE LTD,M2682V108,82853,636011,,
CORTEVA INC,22052L104,82663,1863878,,
OMNICOM GROUP INC,681919106,80931,1011764,,OMC
BLACKSTONE GROUP INC,09260D107,79323,816584,,
ULTA BEAUTY INC,90384S303,78001,225587,,
IOVANCE BIOTHERAPEUTICS INC,462260100,77392,2974334,,
INTERSECT ENT INC,46071F103,76462,4474081,,
MEDTRONIC PLC,G5960L103,76038,612564,,MDT
AGILYSYS INC,00847J105,75898,1334580,,AGYS
WHITE MTNS INS GROUP LTD,G9618E107,75181,65487,,
