name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1056834,3155764,,
AMAZON COM INC,023135106,1023095,324923,,AMZN
TESLA INC,88160RAG6,862778,124784000,,
ACTIVISION BLIZZARD INC,00507V109,585838,7237033,,
INVESCO QQQ TR,46090E103,574996,2069521,,
TELADOC HEALTH INC,87918AAC9,563366,137648000,,
DEXCOM INC,252131AH0,530649,209320000,,DXCM
T-MOBILE US INC,872590104,474265,4147123,,
INSULET CORP,45784PAH4,450268,175883000,,PODD
FACEBOOK INC,30303M102,434975,1660845,,
BERKSHIRE HATHAWAY INC DEL,084670702,426093,2001000,CALL,BRK-A
CITIGROUP INC,172967424,357457,8291742,,C-PR
SALESFORCE COM INC,79466L302,357215,1421355,,
NIO INC,62914VAB2,355207,149150000,,NIOIF
TERADYNE INC,880770AG7,327884,128425000,,
SPDR DOW JONES INDL AVERAGE,78467X109,315656,1137500,CALL,
INTEL CORP,458140100,311317,6012300,CALL,INTC
SPDR GOLD TR,78463V107,289716,1635706,,
BRISTOL-MYERS SQUIBB CO,110122108,286419,4750685,,
MEDTRONIC PLC,G5960L103,284118,2734009,,MDT
WESTERN UN CO,959802109,275134,12838717,,
ABBOTT LABS,002824100,274097,2518583,,
COMCAST CORP NEW,20030N101,269474,5825209,,CCZ
MATCH GROUP INC NEW,57667L107,268116,2423097,,
INTUITIVE SURGICAL INC,46120E602,262743,370300,CALL,ISRG
PROCTER AND GAMBLE CO,742718109,260299,1872787,,
CSX CORP,126408103,259815,3345110,,CSX
ADOBE SYSTEMS INCORPORATED,00724F101,259152,528418,,
ISHARES TR,464287465,255657,4016602,,
PHILIP MORRIS INTL INC,718172109,247025,3294102,,
VERTEX PHARMACEUTICALS INC,92532F100,245937,903781,,
JOHNSON CTLS INTL PLC,G51502105,240482,5886963,,
WORKDAY INC,98138H101,237702,1104923,,
SNOWFLAKE INC,833445109,230451,948333,,SNOW
MORGAN STANLEY,617446448,225193,4657552,,MS-PQ
LAS VEGAS SANDS CORP,517834107,222522,4769010,,LVS
ISHARES INC,46434G103,220574,4177537,,
WELLS FARGO CO NEW,949746101,216004,9187763,,
IQVIA HLDGS INC,46266C105,212307,1346869,,
AEROJET ROCKETDYNE HLDGS INC,007800AB1,212268,133259000,,
DANAHER CORPORATION,235851102,206619,959548,,
NVIDIA CORPORATION,67066G104,205887,380412,,NVDA
AMETEK INC,031100100,205812,2070546,,
OMNICOM GROUP INC,681919106,204448,4130270,,OMC
ALLSTATE CORP,020002101,204447,2171731,,ALL-PB
LYFT INC,55087P104,202351,7344875,,
ZILLOW GROUP INC,98954MAG6,202153,84500000,,
DUPONT DE NEMOURS INC,26614N102,201203,3626585,,
MCDONALDS CORP,580135101,199848,910513,,MCD
EQUITABLE HLDGS INC,29452E101,199792,10953488,,
COGNIZANT TECHNOLOGY SOLUTIO,192446102,199115,2868271,,
ALTICE USA INC,02156K103,193710,7450381,,
IMMUNOMEDICS INC,452907108,192654,2265722,,
AUTOZONE INC,053332102,189370,160805,,AZO
FIRST HORIZON NATL CORP,320517105,186482,19775432,,
TELEFLEX INCORPORATED,879369106,183806,539939,,
GILEAD SCIENCES INC,375558103,179631,2842707,,
NICE SYS INC,65366HAB9,179168,65691000,,
WRIGHT MED GROUP N V,98236JAB4,177555,123229000,,
BIOMARIN PHARMACEUTICAL INC,09061G101,175708,2309520,,BMRN
SAREPTA THERAPEUTICS INC,803607AB6,175691,84900000,,
FISERV INC,337738108,174005,1688549,,FISV
CHUBB LIMITED,H1467J104,172952,1489427,,
LOWES COS INC,548661107,172255,1038556,,
FIRST REP BK SAN FRANCISCO C,33616C100,171685,1574229,,
OWENS CORNING NEW,690742101,171320,2489748,,OC
TESLA INC,88160R101,170753,398017,,
PINDUODUO INC,722304AB8,170244,94092000,,
TARGET CORP,87612E106,164340,1043960,,TGT
QORVO INC,74736K101,163910,1270524,,
ALIBABA GROUP HLDG LTD,01609W102,163105,554817,,
AXALTA COATING SYS LTD,G0750C108,162966,7350741,,
ISHARES TR,464288513,160975,1918654,,
NISOURCE INC,65473P105,160147,7279431,,NI
DOVER CORP,260003108,156432,1443898,,DOV
MICRON TECHNOLOGY INC,595112103,155703,3315658,,MU
GLOBAL PMTS INC,37940X102,154503,870049,,
SQUARE INC,852234AD5,154316,71462000,,
TIFFANY & CO NEW,886547108,153014,1320794,,
CYRUSONE INC,23283R100,150841,2153943,,
PARKER-HANNIFIN CORP,701094104,147353,728244,,PH
MERCK & CO. INC,58933Y105,147131,1773727,,
CAPITAL ONE FINL CORP,14040H105,147019,2045906,,
HARTFORD FINL SVCS GROUP INC,416515104,146473,3973762,,
LIBERTY MEDIA CORP DEL,531229854,145857,4021421,,FWONB
PINTEREST INC,72352L106,139963,3371786,,
CROWN CASTLE INTL CORP NEW,22822V101,137067,823227,,
SCHLUMBERGER LTD,806857108,135300,8695388,,
EVERGY INC,30034W106,134737,2651255,,
MICROSOFT CORP,594918104,134539,639655,,MSFT
UNITEDHEALTH GROUP INC,91324P102,134075,430046,,UNH
RENEWABLE ENERGY GROUP INC,75972AAC7,134021,27075000,,
LIBERTY MEDIA CORP DEL,531229607,133020,4021173,,FWONB
VOYA FINANCIAL INC,929089100,132757,2769817,,
ENTERGY CORP NEW,29364G103,132624,1346026,,
HUBSPOT INC,443573100,132511,453447,,HUBS
GDS HLDGS LTD,36165LAB4,131784,78000000,,
LIVEPERSON INC,538146AB7,131081,85550000,,LPSN
ISHARES SILVER TR,46428Q109,130340,6023117,,
SQUARE INC,852234103,130178,800849,,
HENRY SCHEIN INC,806407102,130152,2214226,,HSIC
GOLDMAN SACHS GROUP INC,38141G104,129417,643960,,GS-PD
GLOBE LIFE INC,37959E102,128779,1611750,,GL-PD
WORLD WRESTLING ENTMT INC,98156QAB4,127922,72294000,,
CONSTELLATION BRANDS INC,21036P108,126964,669959,,
VICI PPTYS INC,925652109,126424,5409680,,
RH,74967XAA1,124654,60932000,,RH
CONMED CORP,207410AF8,124216,110522000,,CNMD
MICROCHIP TECHNOLOGY INC.,595017AH7,123431,82523000,,MCHPP
PALO ALTO NETWORKS INC,697435105,123369,504062,,PANW
KEURIG DR PEPPER INC,49271V100,122074,4422953,,KDP
TRANSUNION,89400J107,121568,1444996,,TRU
COCA COLA EUROPEAN PARTNERS,G25839104,120241,3098199,,
NOBLE ENERGY INC,655044105,119626,13991310,,
AFLAC INC,001055102,119390,3284451,,AFL
REALPAGE INC,75606NAC3,119257,115300000,,
ANAPLAN INC,03272L108,119140,1903799,,
MGM GROWTH PPTYS LLC,55303A105,118510,4235537,,
HANNON ARMSTRONG SUST INFR C,41068XAB6,117697,73816000,,
XCEL ENERGY INC,98389B100,115847,1678692,,XELLL
C H ROBINSON WORLDWIDE INC,12541W209,115502,1130272,,
JAZZ PHARMACEUTICALS PLC,G50871105,115427,809501,,JAZZ
TJX COS INC NEW,872540109,113844,2045714,,
LIBERTY MEDIA CORP DEL,531229409,113713,3428197,,FWONB
LIBERTY MEDIA CORP DEL,531229AB8,112958,103400000,,FWONB
CARDINAL HEALTH INC,14149Y108,110420,2351861,,CAH
APPLIED MATLS INC,038222105,110075,1851555,,
FARFETCH LTD,30744W107,109897,4367941,,
S&P GLOBAL INC,78409V104,109622,304000,CALL,SPGI
MERCADOLIBRE INC,58733R102,108940,100639,,MELI
AVANTOR INC,05352A100,108496,4824186,,
ARCH CAP GROUP LTD,G0450A105,108289,3702197,,
ZILLOW GROUP INC,98954M200,107955,1062657,,
WATERS CORP,941848103,107706,550418,,
WILLIS TOWERS WATSON PLC LTD,G96629103,107473,514670,,WTW
WILLIAMS COS INC,969457100,107218,5456370,,
ACACIA COMMUNICATIONS INC,00401C108,106349,1577883,,
NEVRO CORP,64157FAC7,105248,67500000,,
ZIMMER BIOMET HOLDINGS INC,98956P102,105037,771535,,
US BANCORP DEL,902973304,103912,2898517,,
TAPESTRY INC,876030107,103507,6622302,,
UNITED PARCEL SERVICE INC,911312106,101625,609884,,UPS
COMERICA INC,200340107,101622,2656794,,
ACADIA PHARMACEUTICALS INC,004225108,101556,2461953,,ACAD
DOMINION ENERGY INC,25746U109,101330,1283800,,
HOME DEPOT INC,437076102,101171,364306,,
ALLIANT ENERGY CORP,018802108,100887,1953275,,LNT
FATE THERAPEUTICS INC,31189P102,100869,2523610,,FATE
ENBRIDGE INC,29250N105,100178,3429264,,ENBNF
SEAGATE TECHNOLOGY PLC,G7945M107,99727,2024096,,
CANADIAN NATL RY CO,136375102,98967,929422,,
CORELOGIC INC,21871D103,97726,1444155,,
CENTERPOINT ENERGY INC,15189T107,95937,4957980,,CNP
GCI LIBERTY INC,36164V305,95905,1170138,,
SIGNATURE BK NEW YORK N Y,82669G104,95558,1151443,,
ZOETIS INC,98978V103,95112,575148,,ZTS
NUVASIVE INC,670704105,94993,1955789,,
CACI INTL INC,127190304,94245,442134,,
ISHARES TR,464287440,93521,767700,CALL,
TECHNIPFMC PLC,G87110105,93493,14816623,,FTI
HERBALIFE LTD,42703MAD5,93042,92327000,,HLF
TE CONNECTIVITY LTD,H84989104,92879,950270,,
AMGEN INC,031162100,92042,362141,,AMGN
HUBSPOT INC,443573AB6,91433,29687000,,HUBS
REALPAGE INC,75606NAB5,91387,62246000,,
PUBLIC STORAGE,74460D109,89562,402130,,PSA-PS
VEREIT INC,92339V100,89057,13701023,,
IONIS PHARMACEUTICALS INC,462222100,88568,1866552,,IONS
BLACKROCK INC,09247X101,88395,156853,,
FIVE BELOW INC,33829M101,88130,693940,,
EXELON CORP,30161N101,88084,2463196,,EXC
NEXTERA ENERGY INC,65339F101,87731,316079,,NEE-PS
TAIWAN SEMICONDUCTOR MFG LTD,874039100,87679,1081528,,
DOCUSIGN INC,256163106,87345,405801,,
NEW YORK CMNTY BANCORP INC,649445103,87339,10560941,,
NEWS CORP NEW,65249B109,87317,6228029,,NWSLL
CARRIER GLOBAL CORPORATION,14448C104,87265,2857401,,CARR
ISHARES TR,46429B291,86872,1502196,,
EXXON MOBIL CORP,30231G102,86293,2513619,,
DISCOVERY INC,25470F104,86241,3961465,,
CERIDIAN HCM HLDG INC,15677J108,85965,1040104,,
SPLUNK INC,848637104,85827,456213,,
PULTE GROUP INC,745867101,85700,1851366,,
WYNDHAM HOTELS & RESORTS INC,98311A105,85605,1695145,,
TERADYNE INC,880770102,85558,1076748,,
MOLINA HEALTHCARE INC,60855R100,85506,467146,,
SAGE THERAPEUTICS INC,78667J108,85212,1394169,,
NRG ENERGY INC,629377508,84888,2761478,,
NUANCE COMMUNICATIONS INC,67020YAN0,84582,47647000,,
KIMCO RLTY CORP,49446R109,84494,7503928,,
COLONY STARWOOD HOMES,19625XAB8,83656,64582000,,
ON SEMICONDUCTOR CORP,682189105,83150,3833563,,ON
SUN CMNTYS INC,866674104,83116,591111,,
REDFIN CORP,75737FAA6,81663,46896000,,
APPLE INC,037833100,81349,702434,,AAPL
CYTOKINETICS INC,23282WAA8,80288,36050000,,CYTK
DYNATRACE INC,268150109,79944,1948897,,
LABORATORY CORP AMER HLDGS,50540R409,79802,423870,,
LENDINGTREE INC NEW,52603BAA5,79779,50707000,,
ILLINOIS TOOL WKS INC,452308109,79253,410192,,
VARIAN MED SYS INC,92220P105,79030,459479,,
AKAMAI TECHNOLOGIES INC,00971TAL5,79019,68468000,,AKAM
CUMMINS INC,231021106,78495,371731,,CMI
MANPOWERGROUP INC,56418H100,78468,1070072,,MAN
DARDEN RESTAURANTS INC,237194105,78418,778423,,DRI
MESA LABS INC,59064RAA7,78061,70298000,,
L3HARRIS TECHNOLOGIES INC,502431109,77728,457654,,
AGREE REALTY CORP,008492100,77349,1215416,,ADC-PA
ASCENDIS PHARMA A/S,04351P101,76798,497653,,ASND
STANLEY BLACK & DECKER INC,854502101,75978,468419,,
AGCO CORP,001084102,75964,1022809,,
RINGCENTRAL INC,76680R206,75807,276053,,
CHECK POINT SOFTWARE TECH LT,M22465104,75745,629427,,
WEYERHAEUSER CO MTN BE,962166104,75673,2653330,,
BLACK KNIGHT INC,09215C105,75287,864869,,
ISHARES TR,464288372,75243,1950322,,
ISHARES TR,464287515,74915,240791,,
INSIGHT ENTERPRISES INC,45765UAB9,74849,71319000,,NSIT
INVITATION HOMES INC,46187W107,74210,2651293,,INVH
WENDYS CO,95058W100,74197,3327982,,
DUKE ENERGY CORP NEW,26441C204,73627,831376,,DUK-PA
MERCADOLIBRE INC,58733RAD4,73583,29096000,,MELI
MASTERCARD INCORPORATED,57636Q104,73444,217181,,
NUVASIVE INC,670704AG0,73150,71059000,,
CLOROX CO DEL,189054109,73125,347934,,
PERFORMANCE FOOD GROUP CO,71377A103,73107,2111692,,PFGC
Q2 HLDGS INC,74736LAB5,72984,43258000,,
NEOGENOMICS INC,64049MAA8,72854,58540000,,NEO
VALE S A,91912E105,72792,6880119,,
CAESARS ENTERTAINMENT INC NE,12769G100,72521,1293631,,
CHIPOTLE MEXICAN GRILL INC,169656105,72410,58221,,CMG
FIDELITY NATL INFORMATION SV,31620M106,72401,491824,,
HORIZON THERAPEUTICS PUB L,G46188101,71628,922091,,
SEATTLE GENETICS INC,812578102,71421,364968,,
MOODYS CORP,615369105,71351,246165,,
VISA INC,92826C839,70243,351269,,V
CONAGRA BRANDS INC,205887102,70038,1961300,,CAG
SUNRUN INC,86771W105,69446,901080,,RUN
DICKS SPORTING GOODS INC,253393102,68973,1191647,,
TECK RESOURCES LTD,878742204,68053,4888522,,TCKRF
ALASKA AIR GROUP INC,011659109,68018,1856900,,
IRONWOOD PHARMACEUTICALS INC,46333XAF5,67923,68800000,,IRWD
FTI CONSULTING INC,302941AP4,67102,54601000,,
ONEOK INC NEW,682680103,66975,2577957,,
NEW RELIC INC,64829B100,66423,1178554,,
CAMPBELL SOUP CO,134429109,66127,1367112,,
BEST BUY INC,086516101,66042,593425,,
BORGWARNER INC,099724106,65964,1702728,,BWA
EATON CORP PLC,G29183103,65571,642668,,ETN
J2 GLOBAL INC,48123VAC6,65548,57139000,,
APELLIS PHARMACEUTICALS INC,03753U106,65531,2172074,,
LINDE PLC,G5494J103,65463,274905,,LIN
COLFAX CORP,194014106,65313,2082674,,
OLD DOMINION FREIGHT LINE IN,679580100,65042,359508,,
WIX COM LTD,92940WAB5,64518,34343000,,
SYNEOS HEALTH INC,87166B102,64327,1210064,,
NEXTERA ENERGY INC,65339F739,64015,1350000,,NEE-PS
INSMED INC,457669307,63567,1977830,,INSM
JPMORGAN CHASE & CO,46625H100,63490,659497,,JPM-PM
D R HORTON INC,23331A109,63348,837600,CALL,
ANNEXON INC,03589W102,63342,2095333,,
ROSS STORES INC,778296103,63190,677136,,
APARTMENT INVT & MGMT CO,03748R754,62868,1864400,,
LIBERTY MEDIA CORP DEL,531229AF9,62823,52810000,,FWONB
INVESCO CURRENCYSHARES EURO,46138K103,62779,568802,,
EHEALTH INC,28238P109,62726,794005,,
KURA ONCOLOGY INC,50127T109,62706,2046532,,
TTM TECHNOLOGIES INC,87305RAD1,62697,52889000,,TTMI
LULULEMON ATHLETICA INC,550021109,62610,190089,,LULU
MONDELEZ INTL INC,609207105,61928,1077947,,
ALBERTSONS COS INC,013091103,61801,4462153,,
Q2 HLDGS INC,74736LAD1,61652,50338000,,
TRANSDIGM GROUP INC,893641100,61586,129622,,TDG
ESSENTIAL PPTYS RLTY TR INC,29670E107,61545,3359461,,
CIMAREX ENERGY CO,171798101,60878,2502175,,
HANESBRANDS INC,410345102,60725,3855573,,
CLEVELAND-CLIFFS INC NEW,185899101,60600,9439180,,CLF
PROOFPOINT INC,743424AF0,60525,60650000,,
HERSHEY CO,427866108,60494,422032,,HSY
CNX RES CORP,12653C108,60438,6402331,,
MARKETAXESS HLDGS INC,57060D108,60181,124963,,
VIAVI SOLUTIONS INC,925550AB1,59866,52827000,,VIAV
SYNOPSYS INC,871607107,59645,278743,,SNPS
HUMANA INC,444859102,59577,143944,,HUM
LEIDOS HOLDINGS INC,525327102,59497,667385,,
DYNE THERAPEUTICS INC,26818M108,59486,2946309,,
BROOKFIELD ASSET MGMT INC,112585104,59281,1792813,,
COSTAR GROUP INC,22160N109,59255,69834,,
INOVIO PHARMACEUTICALS INC,45773HAB8,59014,27000000,,
AMEREN CORP,023608102,58595,740963,,AEE
UDR INC,902653104,58454,1792521,,
PERRIGO CO PLC,G97822103,58289,1269634,,PRGO
IHS MARKIT LTD,G47567105,57784,736010,,
HOWMET AEROSPACE INC,443201108,57698,3450865,,HWM
REGENCY CTRS CORP,758849103,57339,1508125,,
INSULET CORP,45784P101,57261,242026,,PODD
NUANCE COMMUNICATIONS INC,67020YAK6,56810,39000000,,
EATON VANCE CORP,278265103,56442,1479481,,
CROWN HLDGS INC,228368106,56350,733153,,
GRAINGER W W INC,384802104,56105,157257,,
JOHNSON & JOHNSON,478160104,56010,376211,,JNJ
NOVAVAX INC,670002AB0,55661,46462000,,NVAX
ZYNGA INC,98986T108,55579,6094230,,
BOSTON BEER INC,100557107,55465,62789,,
FORTIS INC,349553107,55460,1356242,,FTRSF
REALPAGE INC,75606N109,55341,960110,,
INSMED INC,457669AA7,55295,50686000,,INSM
ALEXION PHARMACEUTICALS INC,015351109,55251,482834,,
ZENTALIS PHARMACEUTICALS INC,98943L107,55234,1689634,,
LILLY ELI & CO,532457108,55183,372811,,
VISTEON CORP,92839U206,55167,796974,,VC
ATLASSIAN CORP PLC,G06242104,54948,302259,,
STARBUCKS CORP,855244109,54760,637332,,SBUX
COPART INC,217204106,54359,516913,,CPRT
CENOVUS ENERGY INC,15135U109,53981,13847360,,CVE
CONCHO RES INC,20605P101,53957,1222950,,
FIFTH THIRD BANCORP,316773100,53909,2528577,,FITB-PK
CORPORATE OFFICE PPTYS TR,22002T108,53907,2272660,,
SL GREEN RLTY CORP,78440X101,53874,1161824,,
GAP INC,364760108,53853,3162270,,GAP
ASML HOLDING N V,N07059210,53756,145575,,
ETSY INC,29786AAC0,53739,16010000,,ETSY
THERAVANCE BIOPHARMA INC,88339KAA0,53448,60128000,,
DOLLAR TREE INC,256746108,53431,584963,,
INVESTORS BANCORP INC NEW,46146L101,53188,7326131,,
BILIBILI INC,090040AB2,53043,30000000,,BLBLF
EAGLE MATLS INC,26969P108,52883,612643,,
DIREXION SHS ETF TR,25459W862,52613,999100,CALL,
ASHLAND GLOBAL HLDGS INC,044186104,52479,739969,,
GFL ENVIRONMENTAL INC,36168Q104,52463,2467671,,GFL
MONGODB INC,60937P106,52453,226568,,
GUIDEWIRE SOFTWARE INC,40171VAA8,52288,45736000,,
KARYOPHARM THERAPEUTICS INC,48576UAA4,51889,43300000,,KPTI
IRONWOOD PHARMACEUTICALS INC,46333XAH1,51877,52788000,,IRWD
PALO ALTO NETWORKS INC,697435AD7,51601,45683000,,PANW
PNM RES INC,69349H107,51378,1243127,,
MIDDLEBY CORP,596278101,51190,570613,,MIDD
UNITED THERAPEUTICS CORP DEL,91307C102,51144,506378,,UTHR
DUCK CREEK TECHNOLOGIES INC,264120106,51101,1124839,,
ISHARES TR,46432F842,50830,843226,,
F M C CORP,302491303,50826,479900,,
ENCOMPASS HEALTH CORP,29261A100,50540,777774,,EHC
UMPQUA HLDGS CORP,904214103,50487,4753932,,
COUPA SOFTWARE INC,22266L106,50367,183662,,
GAMING & LEISURE PPTYS INC,36467J108,50307,1362214,,
VOCERA COMMUNICATIONS INC,92857FAB3,50169,44588000,,
TEMPUR SEALY INTL INC,88023U101,50071,561399,,
COCA COLA CO,191216100,50016,1013092,,KO
WAYFAIR INC,94419LAF8,49771,24000000,,W
SHOPIFY INC,82509L107,49350,48242,,SHOP
AURINIA PHARMACEUTICALS INC,05156V102,49339,3349545,,AUPH
RH,74967X103,48679,127226,,RH
CROWDSTRIKE HLDGS INC,22788C105,48585,353808,,
PACWEST BANCORP DEL,695263103,48315,2828772,,
WHIRLPOOL CORP,963320106,48052,261308,,
TRILLIUM THERAPEUTICS INC,89620X506,47917,3372090,,
ROPER TECHNOLOGIES INC,776696106,47769,120900,,ROP
ILLUMINA INC,452327109,47757,154512,,
ZYNGA INC,98986TAB4,47581,37451000,,
SHERWIN WILLIAMS CO,824348106,47519,68202,,SHW
FIRST AMERN FINL CORP,31847R102,47470,932437,,
PHYSICIANS RLTY TR,71943U104,47355,2644067,,
EPAM SYS INC,29414B104,47239,146125,,
CHENIERE ENERGY INC,16411R208,46977,1015289,,
FIRSTENERGY CORP,337932107,46936,1634837,,FE
SYNCHRONY FINANCIAL,87165B103,46445,1774738,,SYF-PB
ALLY FINL INC,02005N100,46325,1847832,,
KRAFT HEINZ CO,500754106,46014,1536355,,KHC
NVENT ELECTRIC PLC,G6700G107,45854,2592105,,NVT
LENNAR CORP,526057104,45798,560700,CALL,
ASTRAZENECA PLC,046353108,45758,835002,,AZN
VEEVA SYS INC,922475108,45683,162464,,
VALERO ENERGY CORP,91913Y100,45609,1052833,,
AMERICAN HOMES 4 RENT,02665T306,45466,1596419,,AMH-PH
XILINX INC,983919101,45336,434923,,
BERKLEY W R CORP,084423102,45243,739866,,WRB-PH
HCI GROUP INC,40416EAD5,45220,44797000,,
DELL TECHNOLOGIES INC,24703L202,44939,663900,CALL,DELL
KOHLS CORP,500255104,44894,2422785,,KSS
MEDICAL PPTYS TRUST INC,58463J304,44378,2517214,,
WESCO INTL INC,95082P105,44339,1007254,,
ULTA BEAUTY INC,90384S303,44320,197876,,
VANGUARD SCOTTSDALE FDS,92206C409,44265,534279,,
SELECT SECTOR SPDR TR,81369Y704,44256,574900,CALL,
WALMART INC,931142103,44251,316280,,WMT
LUMENTUM HLDGS INC,55024U109,44138,587491,,
COUSINS PPTYS INC,222795502,44096,1542341,,
POPULAR INC,733174700,44025,1213812,,
INVITAE CORP,46185LAB9,44006,26689000,,
MATTEL INC,577081102,43586,3725297,,
AMERICAN AIRLS GROUP INC,02376RAF9,43502,46982000,,
INTERNATIONAL BUSINESS MACHS,459200101,43345,356253,,
PFIZER INC,717081103,43203,1177207,,PFE
PDC ENERGY INC,69327R101,43121,3478943,,
ACCELERATE DIAGNOSTICS INC,00430HAB8,42941,67655000,,
LAMAR ADVERTISING CO NEW,512816109,42799,646806,,
EXTRA SPACE STORAGE INC,30225T102,42795,399994,,EXR
PERSHING SQUARE TONTINE HLDG,71531R109,42787,1885726,,
ORACLE CORP,68389X105,42368,709686,,ORCL-PD
REPUBLIC SVCS INC,760759100,42271,452822,,
NEXSTAR MEDIA GROUP INC,65336K103,42165,468861,,
JACK IN THE BOX INC,466367109,42062,530354,,JACK
MOMENTA PHARMACEUTICALS INC,60877T100,41988,800083,,
UNION PAC CORP,907818108,41829,212470,,
VANGUARD BD INDEX FDS,921937819,41392,442793,,
AMBEV SA,02319V103,41294,18271656,,
EVERBRIDGE INC,29978AAA2,41182,11072000,,
CIGNA CORP NEW,125523100,41123,242744,,
IOVANCE BIOTHERAPEUTICS INC,462260100,40900,1242405,,
HUNTSMAN CORP,447011107,40841,1838865,,HUN
NATIONAL RETAIL PROPERTIES I,637417106,40807,1182459,,
OUTFRONT MEDIA INC,69007J106,40620,2791736,,OUT
BOOZ ALLEN HAMILTON HLDG COR,099502106,40528,488404,,
LEAR CORP,521865204,40345,369971,,LEA
