name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TESLA INC,88160R101,20394569,28901000,CALL,
AMAZON COM INC,023135106,14893290,4572800,CALL,AMZN
SPDR S&P 500 ETF TR,78462F103,10426952,27888500,CALL,
APPLE INC,037833100,5417029,40824700,CALL,AAPL
INVESCO QQQ TR,46090E103,3780410,12049500,CALL,
FACEBOOK INC,30303M102,3517126,12875700,CALL,
ALPHABET INC,02079K305,3215569,1834700,CALL,GOOGN
ALPHABET INC,02079K107,2917055,1665100,CALL,GOOGN
SPDR GOLD TR,78463V107,2603771,14598400,CALL,
MICROSOFT CORP,594918104,2399334,10787400,CALL,MSFT
NETFLIX INC,64110L106,2276744,4210500,CALL,NFLX
NVIDIA CORPORATION,67066G104,2215434,4242500,CALL,NVDA
ISHARES TR,464287655,1995244,10176700,CALL,
BOEING CO,097023105,1771496,8275700,CALL,BA-PA
SHOPIFY INC,82509L107,1196924,1057400,CALL,SHOP
DISNEY WALT CO,254687106,1121998,6192728,CALL,
ADVANCED MICRO DEVICES INC,007903107,1106509,12065300,CALL,AMD
SQUARE INC,852234103,1000099,4595200,CALL,
SALESFORCE COM INC,79466L302,934906,4201260,CALL,
NIO INC,62914VAB2,897249,173295000,,NIOIF
ADOBE SYSTEMS INCORPORATED,00724F101,834600,1668800,CALL,
CHIPOTLE MEXICAN GRILL INC,169656105,794862,573200,CALL,CMG
VISA INC,92826C839,751731,3436800,CALL,V
ROKU INC,77543R102,722144,2175000,CALL,
BOOKING HOLDINGS INC,09857L108,700031,314300,CALL,BKNG
ISHARES TR,464288513,698313,7999000,CALL,
PAYPAL HLDGS INC,70450Y103,670304,2862100,CALL,
JPMORGAN CHASE & CO,46625H100,619110,4872200,CALL,JPM-PM
ISHARES SILVER TR,46428Q109,595658,24243300,CALL,
THE TRADE DESK INC,88339J105,557897,696500,CALL,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,537890,1594600,CALL,
SEA LTD,81141RAD2,533637,134631000,,SE
BERKSHIRE HATHAWAY INC DEL,084670702,520896,2246500,CALL,BRK-A
COSTCO WHSL CORP NEW,22160K105,514945,1366700,CALL,
TELADOC HEALTH INC,87918AAC9,513614,137648000,,
SNAP INC,83304A106,508376,10153300,CALL,SNAP
TERADYNE INC,880770AG7,486588,128425000,,
MERCADOLIBRE INC,58733R102,483301,288500,CALL,MELI
INSULET CORP,45784PAH4,468505,170883000,,PODD
WALMART INC,931142103,424651,2945900,CALL,WMT
GOLDMAN SACHS GROUP INC,38141G104,423466,1605800,CALL,GS-PD
UBER TECHNOLOGIES INC,90353T100,414380,8125100,CALL,
ISHARES TR,464287432,408521,2590000,CALL,
QUALCOMM INC,747525103,396267,2601200,CALL,
MASTERCARD INCORPORATED,57636Q104,387887,1086700,CALL,
HOME DEPOT INC,437076102,377021,1419400,CALL,
BAIDU INC,056752108,376366,1740500,PUT,
JOHNSON & JOHNSON,478160104,340806,2165500,CALL,JNJ
WELLS FARGO CO NEW,949746101,315882,10466600,CALL,
SPDR DOW JONES INDL AVERAGE,78467X109,313374,1024800,CALL,
PINDUODUO INC,722304AB8,313008,75092000,,
DOCUSIGN INC,256163106,310375,1396200,CALL,
MICRON TECHNOLOGY INC,595112103,309892,4122000,CALL,MU
ZILLOW GROUP INC,98954MAE1,308094,102932000,,
CROWDSTRIKE HLDGS INC,22788C105,305466,1442100,CALL,
FEDEX CORP,31428X106,305209,1175600,CALL,FDX
BK OF AMERICA CORP,060505104,303549,10014800,CALL,
ISHARES TR,464287465,300325,4116300,CALL,
INTEL CORP,458140100,298641,5994400,CALL,INTC
SELECT SECTOR SPDR TR,81369Y506,295385,7793800,CALL,
TWITTER INC,90184L102,283280,5231400,CALL,
SERVICENOW INC,81762P102,281765,511900,CALL,
PFIZER INC,717081103,271536,7376700,CALL,PFE
ALIBABA GROUP HLDG LTD,01609W102,271474,1166478,,
ZILLOW GROUP INC,98954MAG6,269638,89500000,,
INTUITIVE SURGICAL INC,46120E602,268255,327900,CALL,ISRG
CITIGROUP INC,172967424,267222,4333800,CALL,C-PR
ISHARES TR,464287234,266157,5151100,CALL,
INTERNATIONAL BUSINESS MACHS,459200101,265708,2110800,CALL,
AEROJET ROCKETDYNE HLDGS INC,007800AB1,265587,130759000,,
NIKE INC,654106103,260729,1843000,CALL,
DEXCOM INC,252131AH0,247996,108820000,,DXCM
PALO ALTO NETWORKS INC,697435105,244579,688200,CALL,PANW
REGENERON PHARMACEUTICALS,75886F107,242811,502600,CALL,
PELOTON INTERACTIVE INC,70614W100,241857,1594100,CALL,
ORACLE CORP,68389X105,240841,3723000,CALL,ORCL-PD
