name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE   INC,037833100,3689683,26075500,PUT,AAPL
FACEBOOK     INC,30303M102,1578401,4650700,PUT,
ALIBABA   GROUP     HLDG    LTD,01609W102,1327772,8968400,PUT,
ISHARES  TR,464288513,1052198,12026500,PUT,
NETFLIX  INC,64110L106,962567,1577100,PUT,NFLX
ALPHABET     INC,02079K305,943753,353000,PUT,GOOGN
TESLA  INC,88160R101,838294,1081000,CALL,
MICROSOFT    CORP,594918104,686898,2436500,CALL,MSFT
SPDR  S&P    500   ETF  TR,78462F103,658452,1534119,,
SELECT  SECTOR     SPDR  TR,81369Y506,560337,10757100,PUT,
SELECT  SECTOR     SPDR  TR,81369Y704,549098,5612200,PUT,
AMAZON  COM   INC,023135106,543888,165565,,AMZN
MICRON   TECHNOLOGY    INC,595112103,504270,7104400,PUT,MU
SNAP   INC,83304A106,486087,6580300,PUT,SNAP
AT&T  INC,00206R102,484391,17933771,,T-PC
SPDR  SER  TR,78464A698,447421,6604000,PUT,
IHS   MARKIT  LTD,G47567105,419661,3598533,,
DICKS  SPORTING        GOODS   INC,253393AD4,404635,110249,,
DISNEY  WALT    CO,254687106,380176,2247300,PUT,
MASTERCARD     INCORPORATED,57636Q104,366107,1053000,PUT,
ADVANCED  MICRO   DEVICES    INC,007903107,349468,3396189,,AMD
UNITEDHEALTH        GROUP   INC,91324P102,342573,876730,,UNH
SELECT  SECTOR     SPDR  TR,81369Y605,330500,8806300,CALL,
MORGAN   STANLEY,617446448,319961,3288057,,MS-PQ
SELECT  SECTOR     SPDR  TR,81369Y803,317952,2129331,,
QUALCOMM   INC,747525103,309152,2396900,PUT,
BERKSHIRE      HATHAWAY       INC  DEL,084670702,305911,1120800,PUT,BRK-A
INTERNATIONAL   BUSINESS    MACHS,459200101,295379,2126100,PUT,
AMETEK   INC,031100100,289034,2330730,,
WALMART       INC,931142103,282010,2023315,,WMT
LABORATORY      CORP   AMER    HLDGS,50540R409,274250,974452,,
GENERAL     MTRS  CO,37045V100,270835,5138200,PUT,
ORACLE   CORP,68389X105,253964,2914769,,ORCL-PD
LOWES   COS   INC,548661107,248382,1224400,PUT,
CROWDSTRIKE       HLDGS  INC,22788C105,246935,1004700,PUT,
AMERICAN  EAGLE  OUTFITTERS  IN,02553EAB2,246578,80425,,
JPMORGAN       CHASE  &  CO,46625H100,245257,1498300,CALL,JPM-PM
CVS   HEALTH  CORP,126650100,243837,2873400,PUT,CVS
COMCAST   CORP  NEW,20030N101,235359,4208100,PUT,CCZ
VISA   INC,92826C839,234556,1053000,PUT,V
COSTCO     WHSL     CORP  NEW,22160K105,231910,516100,PUT,
KANSAS    CITY  SOUTHERN,485170302,227413,840280,,
CROWN   HLDGS    INC,228368106,222717,2209928,,
TEXAS  INSTRS   INC,882508104,218831,1138500,PUT,
BAXTER   INTL     INC,071813109,213692,2656871,,
PALO   ALTO  NETWORKS       INC,697435105,213223,445142,,PANW
EXXON   MOBIL    CORP,30231G102,210591,3580268,,
XILINX    INC,983919101,210488,1394051,,
PPD   INC,69355F102,206409,4411394,,
MCKESSON   CORP,58155Q103,204495,1025655,,MCK
INVESCO  QQQ   TR,46090E103,199741,557998,,
CHEVRON     CORP   NEW,166764100,199329,1964800,PUT,CVX
SEA  LTD,81141RAF7,191747,54000,,SE
FEDEX   CORP,31428X106,189488,864100,PUT,FDX
NVIDIA   CORPORATION,67066G104,187604,905600,CALL,NVDA
ANALOG   DEVICES    INC,032654105,185678,1108660,,ADI
RAYTHEON  TECHNOLOGIES         CORP,75513E101,182374,2121619,,
KKR  &  CO  INC,48251W104,181965,2988920,,
CARLYLE   GROUP     INC,14316J108,178835,3782468,,CGABL
VEREIT   INC,92339V308,177505,3924503,,
NORFOLK  SOUTHN        CORP,655844108,171689,717612,,
SELECT  SECTOR     SPDR  TR,81369Y100,171202,2164100,PUT,
NUTRIEN   LTD,67077M108,170612,2630958,,NTR
MATCH   GROUP  INC   NEW,57667L107,170523,1086200,PUT,
PNM   RES   INC,69349H107,168335,3402087,,
ZOOM   VIDEO   COMMUNICATIONS       IN,98980L101,167517,640600,PUT,
QIAGEN     NV,N72482123,167341,3238026,,
BOEING   CO,097023105,163534,743538,,BA-PA
ETSY   INC,29786A106,158278,761100,PUT,ETSY
MERCADOLIBRE         INC,58733R102,158199,94200,PUT,MELI
WORKDAY   INC,98138H101,156331,625600,CALL,
HOME   DEPOT   INC,437076102,154512,470700,CALL,
STIFEL   FINL  CORP,860630102,154312,2270625,,
VERIZON   COMMUNICATIONS     INC,92343V104,151231,2800063,,VZ
SALESFORCE       COM   INC,79466L302,150391,654500,CALL,
GOLDMAN  SACHS   GROUP    INC,38141G104,149138,394513,,GS-PD
CANADIAN     NATL   RY  CO,136375102,144122,1246147,,
DOMINOS    PIZZA    INC,25754A201,143756,301400,PUT,DPZ
CIMAREX   ENERGY     CO,171798101,142653,1635934,,
CORNERSTONE     ONDEMAND       INC,21925Y103,141355,2468644,,
PUBLIC   STORAGE,74460D109,141067,474814,,PSA-PS
NIO   INC,62914VAB2,140729,36980,,NIOIF
PINDUODUO     INC,722304102,140442,1548934,,
GALLAGHER        ARTHUR     J  &    CO,363576109,139279,936961,,
SUN  CMNTYS     INC,866674104,138647,749036,,
TWITTER     INC,90184L102,137647,2279300,PUT,
REPUBLIC       SVCS   INC,760759100,135841,1131443,,
XCEL   ENERGY    INC,98389B100,135336,2165373,,XELLL
JD.COM   INC,47215P106,135255,1872300,PUT,
TAIWAN    SEMICONDUCTOR         MFG   LTD,874039100,134896,1208200,PUT,
CITIGROUP      INC,172967424,134374,1914700,CALL,C-PR
ISHARES  TR,464287655,133528,610412,,
ROYAL   DUTCH    SHELL     PLC,780259206,133513,2995586,,
ADOBE   SYSTEMS     INCORPORATED,00724F101,133222,231400,CALL,
NATERA   INC,632307104,133158,1194885,,
LILLY  ELI  &   CO,532457108,130844,566300,PUT,
ISHARES  TR,464287184,130657,3356200,CALL,
SHAW   COMMUNICATIONS     INC,82028K200,129900,4466021,,
CARNIVAL   CORP,143658300,129394,5173700,PUT,CCL
INOVALON   HLDGS     INC,45781D101,128856,3198205,,
HILL-ROM     HLDGS     INC,431475102,128382,855880,,
VANECK    ETF    TRUST,92189F106,126473,4291600,CALL,
BIO   RAD  LABS   INC,090572207,125500,168242,,
D   R  HORTON   INC,23331A109,124922,1487703,,
SBA   COMMUNICATIONS        CORP  NEW,78410G104,123977,375041,,SBAC
SERVICENOW   INC,81762P102,122214,196400,CALL,
LPL  FINL      HLDGS     INC,50212V100,119981,765379,,
