name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NVIDIA CORPORATION,67066G104,695031589,1643023,,NVDA
MICROSOFT CORP,594918104,620789096,1822955,,MSFT
AMAZON COM INC,023135106,396022990,3037918,,AMZN
ADOBE SYSTEMS INCORPORATED,00724F101,370112619,756892,,
T-MOBILE US INC,872590104,356464487,2566339,,
AUTOZONE INC,053332102,269509776,108091,,AZO
META PLATFORMS INC,30303M102,240324800,837427,,
ZIMMER BIOMET HOLDINGS INC,98956P102,238094002,1635261,,
DELL TECHNOLOGIES INC,24703L202,235824583,4358244,,DELL
TAKE-TWO INTERACTIVE SOFTWAR,874054109,216596269,1471842,,
LAMB WESTON HLDGS INC,513272104,199832873,1738433,,
ABCAM PLC,000380204,194144393,7933976,,
INTUITIVE SURGICAL INC,46120E602,192032478,561597,,ISRG
TAIWAN SEMICONDUCTOR MFG LTD,874039100,188943837,1872214,,
BOSTON SCIENTIFIC CORP,101137107,188811909,3490699,,BSX
DOMINION ENERGY INC,25746U109,185655549,3584776,,
PALO ALTO NETWORKS INC,697435105,185085823,724378,,PANW
FEDEX CORP,31428X106,184623773,744751,,FDX
WALMART INC,931142103,179150306,1139778,,WMT
MICRON TECHNOLOGY INC,595112103,178285750,2825000,,MU
BIOGEN INC,09062X103,178213839,625641,,BIIB
MOTOROLA SOLUTIONS INC,620076307,177069853,603757,,
PIONEER NAT RES CO,723787107,174420906,841881,,
MACYS INC,55616P104,174091798,10846841,,
UNION PAC CORP,907818108,172763940,844316,,
THE CIGNA GROUP,125523100,167271553,596121,,
DTE ENERGY CO,233331107,166722328,1515382,,DTG
BATH & BODY WORKS INC,070830104,165870488,4423213,,
AMERICAN TOWER CORP NEW,03027X100,164985340,850703,,
IMMUNOGEN INC,45253H101,164398120,8712142,,
SOUTHERN CO,842587107,158807853,2260610,,SOMN
CSX CORP,126408103,154814097,4540003,,CSX
BAKER HUGHES COMPANY,05722G100,153806041,4865740,,
CAPITAL ONE FINL CORP,14040H105,149335767,1365418,,
CENOVUS ENERGY INC,15135U109,144314344,8496730,,CVE
PPL CORP,69351T106,141890401,5362449,,PPLC
MARATHON PETE CORP,56585A102,141865821,1216688,,
REVVITY INC,714046109,141361407,1190011,,
LAS VEGAS SANDS CORP,517834107,140679931,2425516,,LVS
