name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,652692,65400000,,PCG-PX
DANAHER CORPORATION,235851102,583096,2300000,,
SENTINELONE INC,81730H109,491769,21078846,,
UNITEDHEALTH GROUP INC,91324P102,292769,570000,,UNH
OVINTIV INC,69047Q102,270443,6120000,,OVV
EQT CORP,26884L109,258860,7525000,,EQT
DUPONT DE NEMOURS INC,26614N102,171186,3080000,,
COLGATE PALMOLIVE CO,194162103,159078,1985000,,CL
CSX CORP,126408103,144283,4965000,,CSX
CENOVUS ENERGY INC,15135U109,138298,7275000,,CVE
ANTERO RESOURCES CORP,03674X106,103992,3392891,,AR
HERTZ GLOBAL HLDGS INC,42806J700,99158,6260000,,
DISNEY WALT CO,254687106,94400,1000000,,
CROWN HLDGS INC,228368106,73736,800000,,
T-MOBILE US INC,872590104,65252,485000,,
PERIMETER SOLUTIONS SA,L7579L106,63414,5850000,,
ARCHAEA ENERGY INC,03940F103,53811,3465000,,
VENTYX BIOSCIENCES INC,92332V107,52746,4312834,,
CANO HEALTH INC,13781Y103,47414,10825000,,
PG&E CORP,69331C140,45028,471000,,PCG-PX
GLOBAL BLUE GROUP HOLDING AG,H33700107,42005,8537601,,
JAWS MUSTANG ACQUISITION COR,G50737108,39320,4000000,,
GO ACQUISITION CORP,362019101,29940,3000000,,
AVANTI ACQUISITION CORP,G0682V109,29730,3000000,,
COMPUTE HEALTH ACQUISITIN CO,204833107,24525,2500000,,
MEMBERSHIP COLLECTIVE GROUP,586001109,22487,3470194,,
KHOSLA VENTURES ACQUT CO III,482506102,19460,2000000,,
BLUE WHALE ACQUISITION CORP,G1330M103,19340,2000000,,
ION ACQUISITION CORP 3 LTD,G4940J114,17550,1800000,,
RICE ACQUISITION CORP II,G75529100,14640,1500000,,
ALTIMETER GROWTH CORP 2,G0371B109,12670,1285000,,
LERER HIPPEAU ACQUISITION CO,526749106,12225,1250000,,
DRAGONEER GROWTH OPT CORP II,G28315102,11676,1200000,,
EG ACQUISITION CORP,26846A100,10733,1102500,,
SOCIAL LEVERAGE ACQUISN CORP,83363K102,9830,1000000,,
DISRUPTIVE ACQUISITION CORP,G2770Y110,9790,1000000,,
LOGISTICS INNOVTN TECHNLGS C,54141L100,9720,1000000,,
JAWS HURRICANE ACQUISITN COR,47201B103,9639,992739,,
SEMA4 HOLDINGS CORP,81663L101,6987,5545000,,
ISHARES TR,464287457,5850,70655,,
AURORA INNOVATION INC,051774107,1972,1032463,,
AURORA INNOVATION INC,051774115,734,1835000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,359,1333333,,
COHN ROBBINS HOLDINGS CORP,G23726113,358,833332,,
JAWS MUSTANG ACQUISITION COR,G50737124,251,1000000,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N113,210,1000000,,
STARRY GROUP HOLDINGS INC,85572U110,208,505000,,
TMC THE METALS COMPANY INC,87261Y114,195,1000000,,
FAR PEAK ACQUISITION CORP,G3312L111,187,666666,,
BLUE WHALE ACQUISITION CORP,G1330M129,155,500000,,
RICE ACQUISITION CORP II,G75529126,150,500000,,
COMPUTE HEALTH ACQUISITIN CO,204833115,138,625000,,
AVANTI ACQUISITION CORP,G0682V125,105,1500000,,
JAWS HURRICANE ACQUISITN COR,47201B111,94,248184,,
EG ACQUISITION CORP,26846A118,58,367499,,
LOGISTICS INNOVTN TECHNLGS C,54141L118,53,333332,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,38,250000,,
GO ACQUISITION CORP,362019119,1,1000000,,
