name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,133693020,2500337,,
MICROSOFT CORP,594918104,100526463,348687,,MSFT
BERKSHIRE HATHAWAY INC DEL,084670702,55309044,179127,,BRK-A
WATSCO INC,942622200,48393091,152103,,WSO-B
THERMO FISHER SCIENTIFIC INC,883556102,47143102,81744,,TMO
VISA INC,92826C839,47065226,208752,,V
DANAHER CORPORATION,235851102,46493062,184270,,
ALPHABET INC,02079K305,43857667,422806,,GOOGN
AMERICAN TOWER CORP NEW,03027X100,39636648,193974,,
TJX COS INC NEW,872540109,38835608,495605,,
APPLE INC,037833100,31566807,191430,,AAPL
S&P GLOBAL INC,78409V104,30968621,89824,,SPGI
CHUBB LIMITED,H1467J104,30493393,156382,,
TE CONNECTIVITY LTD,H84989104,29400683,224176,,
CHEVRON CORP NEW,166764100,28775388,176363,,CVX
KINSALE CAP GROUP INC,49714P108,28099443,93618,,
IDEXX LABS INC,45168D104,27529905,55051,,
ECOLAB INC,278865100,25368010,152788,,ECL
JOHNSON & JOHNSON,478160104,24436835,157657,,JNJ
SPDR S&P 500 ETF TR,78462F103,23948196,58283,,
AGNICO EAGLE MINES LTD,008474108,23786986,466686,,AEM
MCCORMICK & CO INC,579780206,22184036,266603,,MKC-V
AUTOMATIC DATA PROCESSING IN,053015103,22125841,98822,,
AMPHENOL CORP NEW,032095101,22028598,268899,,
MERCADOLIBRE INC,58733R102,21376298,16218,,MELI
DISNEY WALT CO,254687106,20691665,206648,,
ISHARES TR,46435G516,19830427,276036,,
PIMCO ETF TR,72201R833,19094807,192391,,
AMERICAN WTR WKS CO INC NEW,030420103,19090431,130319,,
UNION PAC CORP,907818108,18483920,91841,,
CVS HEALTH CORP,126650100,17413880,234341,,CVS
EXXON MOBIL CORP,30231G102,17400959,158681,,
ASPEN TECHNOLOGY INC,29109X106,17379931,75938,,
SPROTT PHYSICAL GOLD TR,85207H104,17276659,1117507,,
QUALCOMM INC,747525103,16962144,132953,,
CONSTELLATION BRANDS INC,21036P108,16609240,73528,,
YUM BRANDS INC,988498101,16602985,125704,,YUM
SPROTT PHYSICAL GOLD & SILVE,85208R101,16387123,866585,,
PROCTER AND GAMBLE CO,742718109,15855261,106633,,
VANGUARD INTL EQUITY INDEX F,922042858,14118669,349472,,
PIMCO ETF TR,72201R718,12771237,134597,,
OREILLY AUTOMOTIVE INC,67103H107,12246537,14425,,
ISHARES TR,46432F834,12030690,194200,,
MEDTRONIC PLC,G5960L103,11496171,142597,,MDT
CARMAX INC,143130102,11101478,172705,,KMX
EVERSOURCE ENERGY,30040W108,11007348,140651,,ES
ISHARES GOLD TR,464285204,10782105,288523,,
HEALTHPEAK PROPERTIES INC,42250P103,10206494,464565,,
UGI CORP NEW,902681105,9228671,262768,,
STRYKER CORPORATION,863667101,9025794,31535,,SYK
JANUS DETROIT STR TR,47103U886,8208034,171896,,
PAYCHEX INC,704326107,8151016,71132,,PAYX
BERKSHIRE HATHAWAY INC DEL,084670108,7915200,17,,BRK-A
AMAZON COM INC,023135106,7675790,74313,,AMZN
PEPSICO INC,713448108,7513677,41216,,PEP
PAYPAL HLDGS INC,70450Y103,7468548,98348,,
GENERAL ELECTRIC CO,369604301,6305695,65904,,GE
ISHARES TR,46434V878,6231453,124009,,
TEXAS PACIFIC LAND CORPORATI,88262P102,5953570,3500,,
MERCK & CO INC,58933Y105,5538319,51702,,
JPMORGAN CHASE & CO,46625H100,5517065,42338,,JPM-PM
VANGUARD INDEX FDS,922908363,5324776,14159,,
COSTCO WHSL CORP NEW,22160K105,4930938,9924,,
COCA COLA CO,191216100,4930660,78896,,KO
ISHARES TR,46434VBG4,4871919,198126,,
SPDR GOLD TR,78463V107,4396364,23995,,
ABBVIE INC,00287Y109,4285300,26889,,ABBV
ISHARES TR,46434VBD1,4179569,170386,,
ISHARES TR,464287234,4073259,103225,,
NUCOR CORP,670346105,4031960,26016,,NUE
VANGUARD INDEX FDS,922908769,4010565,19650,,
ISHARES TR,464287663,3984120,54000,,
ALPHABET INC,02079K107,3842176,36944,,GOOGN
ABBOTT LABS,002824100,3356466,33147,,
YANDEX N V,N97284108,3320465,222850,,
EATON CORP PLC,G29183103,3243638,18931,,ETN
PFIZER INC,717081103,3058287,74958,,PFE
SYSCO CORP,871829107,2996602,38801,,SYY
ISHARES TR,464287168,2871496,24505,,
MCDONALDS CORP,580135101,2665802,9534,,MCD
COLGATE PALMOLIVE CO,194162103,2566148,34147,,CL
META PLATFORMS INC,30303M102,2469525,11652,,
EDWARDS LIFESCIENCES CORP,28176E108,2449636,29610,,EW
UNITED PARCEL SERVICE INC,911312106,2411684,12432,,UPS
EMERSON ELEC CO,291011104,2386852,27391,,
ISHARES TR,464287614,2291816,9380,,
ILLINOIS TOOL WKS INC,452308109,2254485,9211,,
HERSHEY CO,427866108,2244406,8822,,HSY
HOME DEPOT INC,437076102,2241437,7595,,
GILEAD SCIENCES INC,375558103,2221605,26776,,
CONOCOPHILLIPS,20825C104,2031034,20349,,COP
LILLY ELI & CO,532457108,1998705,5820,,
ISHARES TR,46434VAX8,1934114,76781,,
WAYFAIR INC,94419L101,1922457,55983,,W
MARSH & MCLENNAN COS INC,571748102,1903667,11430,,
