name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TESLA INC,88160R101,8859167190,71920500,CALL,
NVIDIA CORPORATION,67066G104,2627699498,17980700,CALL,NVDA
ALPHABET INC,02079K305,2431901136,27563200,CALL,GOOGN
ISHARES TR,464287432,1469147184,14756400,CALL,
SPDR DOW JONES INDL AVERAGE,78467X109,1354046311,4086700,CALL,
HOME DEPOT INC,437076102,1222030754,3868900,CALL,
ISHARES TR,464288513,1208768984,16416800,CALL,
BERKSHIRE HATHAWAY INC DEL,084670702,1151579200,3728000,CALL,BRK-A
EXXON MOBIL CORP,30231G102,1021940530,9265100,CALL,
SPDR S&P 500 ETF TR,78462F103,1008544396,2637200,CALL,
BOEING CO,097023105,989862236,5196400,CALL,BA-PA
BOOKING HOLDINGS INC,09857L108,897605712,445400,CALL,BKNG
ADOBE SYSTEMS INCORPORATED,00724F101,866059955,2573500,CALL,
UNITEDHEALTH GROUP INC,91324P102,832965798,1571100,CALL,UNH
MASTERCARD INCORPORATED,57636Q104,795814878,2288600,CALL,
VISA INC,92826C839,781426912,3761200,CALL,V
CHIPOTLE MEXICAN GRILL INC,169656105,759234528,547200,CALL,CMG
WALMART INC,931142103,642407953,4530700,CALL,WMT
INTERNATIONAL BUSINESS MACHS,459200101,632511566,4489400,CALL,
NIKE INC,654106103,613050493,5239300,CALL,
CHEVRON CORP NEW,166764100,554516406,3089400,CALL,CVX
SALESFORCE INC,79466L302,524666188,3957057,CALL,
PALO ALTO NETWORKS INC,697435105,503125424,3605600,CALL,PANW
TARGET CORP,87612E106,468462528,3143200,CALL,TGT
PEPSICO INC,713448108,460321680,2548000,CALL,PEP
DEERE & CO,244199105,456758028,1065300,CALL,DE
PFIZER INC,717081103,446080068,8705700,CALL,PFE
BLOCK INC,852234103,428455688,6818200,CALL,
MONGODB INC,60937P106,414348200,2105000,CALL,
CISCO SYS INC,17275R102,403229724,8464100,CALL,
MERCK & CO INC,58933Y105,398077505,3587900,CALL,
LILLY ELI & CO,532457108,393241416,1074900,CALL,
SNOWFLAKE INC,833445109,390629756,2721400,CALL,SNOW
DATADOG INC,23804L103,386859900,5263400,CALL,
VANECK ETF TRUST,92189F676,378401924,1864600,CALL,
ISHARES TR,464287184,374655210,13238700,CALL,
ASML HOLDING N V,N07059210,372426240,681600,CALL,
ISHARES TR,464287234,368539600,9724000,CALL,
FEDEX CORP,31428X106,364637960,2105300,CALL,FDX
SELECT SECTOR SPDR TR,81369Y407,361596336,2799600,CALL,
STARBUCKS CORP,855244109,351376320,3542100,CALL,SBUX
MERCADOLIBRE INC,58733R102,348904752,412300,CALL,MELI
ISHARES INC,464286400,343527540,12282000,CALL,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,338808384,5001600,CALL,
AIRBNB INC,009066101,334313550,3910100,CALL,
VERIZON COMMUNICATIONS INC,92343V104,329758300,8369500,CALL,VZ
INVESCO QQQ TR,46090E103,319749024,1200800,CALL,
LAM RESEARCH CORP,512807108,317452590,755300,CALL,LRCX
AUTOZONE INC,053332102,317150748,128600,CALL,AZO
BLACKROCK INC,09247X101,315978117,445900,CALL,
PLUG PWR INC,72919PAD5,306960832,122120000,,
WORKDAY INC,98138H101,303954945,1816500,CALL,
ENPHASE ENERGY INC,29355A107,302955264,1143400,CALL,
LOWES COS INC,548661107,297604788,1493700,CALL,
3M CO,88579Y101,295914592,2467600,CALL,MMM
PINTEREST INC,72352L106,292129676,12031700,CALL,
INTUIT,461202103,289735368,744400,CALL,
FIRST SOLAR INC,336433107,278504547,1859300,CALL,
ACTIVISION BLIZZARD INC,00507V109,277991325,3631500,CALL,
REGENERON PHARMACEUTICALS,75886F107,275464882,381800,CALL,
ACCENTURE PLC IRELAND,G1151C101,272016696,1019400,CALL,
CIGNA CORP NEW,125523100,266165422,803300,CALL,
DOCUSIGN INC,256163106,263200664,4749200,CALL,
ZSCALER INC,98980G102,258276390,2308100,CALL,
RH,74967X103,253349558,948200,CALL,RH
INTUITIVE SURGICAL INC,46120E602,252453990,951400,CALL,ISRG
ETSY INC,29786A106,248112292,2071400,CALL,ETSY
CONOCOPHILLIPS,20825C104,247387000,2096500,CALL,COP
SPDR SER TR,78464A870,246310800,2967600,CALL,
APPLIED MATLS INC,038222105,243294192,2498400,CALL,
BIOGEN INC,09062X103,242471152,875600,CALL,BIIB
WELLS FARGO CO NEW,949746101,240159156,5816400,CALL,
THERMO FISHER SCIENTIFIC INC,883556102,232281042,421800,CALL,TMO
HUMANA INC,444859102,231663537,452300,CALL,HUM
BLACKSTONE INC,09260D107,224951499,3032100,CALL,BX
ISHARES TR,464287655,223180800,1280000,CALL,
