name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1158678,2700000,CALL,
IQVIA HLDGS INC,46266C105,647658,2703756,,
BOSTON SCIENTIFIC CORP,101137107,607572,14002581,,BSX
ARAMARK,03852U106,601918,18317656,,ARMK
T-MOBILE US INC,872590104,587570,4599011,,
THERMO FISHER SCIENTIFIC INC,883556102,559709,979659,,TMO
WABTEC,929740108,512531,5945151,,
ALPHABET INC,02079K107,480974,180457,,GOOGN
RAYTHEON TECHNOLOGIES CORP,75513E101,448280,5214986,,
SALESFORCE COM INC,79466L302,427962,1577915,,
MICROSOFT CORP,594918104,426426,1512578,,MSFT
NEW YORK TIMES CO,650111107,400873,8136258,,NYT
ACCELERON PHARMA INC,00434H108,372539,2164663,,
FACEBOOK INC,30303M102,361703,1065745,,
AON PLC,G0403H108,360732,1262315,,AON
MASTERCARD INCORPORATED,57636Q104,329635,948100,,
HOWMET AEROSPACE INC,443201108,324730,10408000,,HWM
BHP GROUP PLC,05545E209,322084,6354000,,
WILLIS TOWERS WATSON PLC LTD,G96629103,319168,1373000,,WTW
ANTHEM INC,036752103,318731,854965,,
BROADCOM INC,11135F101,315447,650500,,AVGO
BLACKSTONE INC,09260D107,309410,2659536,,BX
SERVICENOW INC,81762P102,308833,496300,,
CENTENE CORP DEL,15135B101,284936,4572875,,CNC
CHARTER COMMUNICATIONS INC N,16119P108,277201,381001,,
VISA INC,92826C839,276991,1243504,,V
HILTON WORLDWIDE HLDGS INC,43300A203,275460,2085077,,
SHERWIN WILLIAMS CO,824348106,271301,969868,,SHW
FIDELITY NATL INFORMATION SV,31620M106,266743,2192172,,
TRANSUNION,89400J107,228212,2031982,,TRU
EQUIFAX INC,294429105,225945,891583,,EFX
EXELIXIS INC,30161Q104,204206,9659712,,
MACQUARIE INFRASTR HOLD LLC,55608B105,176884,4361050,,
IQIYI INC,46267XAD0,162810,184662000,,
AMYRIS INC,03236M200,160901,11718925,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,153748,814301,,
BEAM THERAPEUTICS INC,07373V105,149448,1717590,,BEAM
NATERA INC,632307104,144887,1300134,,
FATE THERAPEUTICS INC,31189P102,136997,2311398,,FATE
IQIYI INC,46267XAB4,134339,136177000,,
