name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO QQQ TR,46090E103,1255157704,12500000,PUT,
NVIDIA CORPORATION,67066G104,795355076,880246,,NVDA
CHIPOTLE MEXICAN GRILL INC,169656105,733253080,252257,,CMG
AMAZON COM INC,023135106,594777075,3297356,,AMZN
PIONEER NAT RES CO,723787107,521518200,1986736,,
ROYAL CARIBBEAN GROUP,780153BQ4,471616584,165817000,,
VANGUARD SCOTTSDALE FDS,92206C870,401277942,4984200,,
NETFLIX INC,64110L106,399198009,657300,PUT,NFLX
GOLDMAN SACHS GROUP INC,38141G104,375252696,898400,PUT,GS-PD
THE TRADE DESK INC,88339J105,345575281,3953046,,
PFIZER INC,717081103,341535900,12307600,PUT,PFE
JPMORGAN CHASE & CO,46625H100,318837540,1591800,CALL,JPM-PM
CHENIERE ENERGY INC,16411R208,318466875,1974621,,
ADVANCED MICRO DEVICES INC,007903107,304233944,1685600,PUT,AMD
SHERWIN WILLIAMS CO,824348106,300316801,864644,,SHW
CROWDSTRIKE HLDGS INC,22788C105,299911945,935500,PUT,
WINGSTOP INC,974155103,297446085,811807,,WING
ISHARES TR,464288414,293877120,2731200,,
UBER TECHNOLOGIES INC,90353T100,291707411,3788900,PUT,
SHELL PLC,780259305,283961797,4235707,,RYDAF
SELECT SECTOR SPDR TR,81369Y506,278098628,2945648,,
TESLA INC,88160R101,262396811,1492672,,
EXXON MOBIL CORP,30231G102,260354352,2239800,PUT,
BROADCOM INC,11135F101,259912901,196100,CALL,AVGO
CHEVRON CORP NEW,166764100,256043568,1623200,CALL,CVX
AUTOZONE INC,053332102,253707825,80500,PUT,AZO
LPL FINL HLDGS INC,50212V100,249943504,946039,,
PALO ALTO NETWORKS INC,697435AF2,248476899,87039000,,PANW
BLOCK INC,852234103,246330792,2912400,PUT,
DISNEY WALT CO,254687106,245429688,2005800,PUT,
VANGUARD SCOTTSDALE FDS,92206C409,244191366,3158600,,
PAYCOM SOFTWARE INC,70432V102,241547989,1213748,,
