name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NVIDIA CORPORATION,67066G104,715876963,1645732,,NVDA
MICROSOFT CORP,594918104,639700975,2025973,,MSFT
AMAZON COM INC,023135106,535047953,4208999,,AMZN
META PLATFORMS INC,30303M102,409186230,1363000,,
BOSTON SCIENTIFIC CORP,101137107,339068611,6421754,,BSX
ARISTA NETWORKS INC,040413106,314123931,1707845,,
NEUROCRINE BIOSCIENCES INC,64125C109,290039400,2578128,,NBIX
BP PLC,055622104,245127105,6330762,,BPPFF
BOEING CO,097023105,238706963,1245341,,BA-PA
DELL TECHNOLOGIES INC,24703L202,232504635,3374523,,DELL
INTEL CORP,458140100,208499897,5864976,,INTC
T-MOBILE US INC,872590104,201927178,1441822,,
AMERICAN TOWER CORP NEW,03027X100,195679055,1189900,,
CHIPOTLE MEXICAN GRILL INC,169656105,186896119,102027,,CMG
MCKESSON CORP,58155Q103,185731670,427117,,MCK
PIONEER NAT RES CO,723787107,185454363,807904,,
OREILLY AUTOMOTIVE INC,67103H107,185020266,203574,,
QIAGEN NV,N72482123,177338120,4378719,,
INSPIRE MED SYS INC,457730109,175294355,883362,,
KENVUE INC,49177J102,171922952,8561900,,KVUE
FEDEX CORP,31428X106,171306809,646636,,FDX
SEMPRA,816851109,170940206,2512718,,SREA
UNION PAC CORP,907818108,169700762,833378,,
BATH & BODY WORKS INC,070830104,166223567,4917857,,
ANALOG DEVICES INC,032654105,161534707,922581,,ADI
CSX CORP,126408103,160080134,5205858,,CSX
PG&E CORP,69331C108,155267525,9626009,,PCG-PX
ABBVIE INC,00287Y109,152320538,1021874,,ABBV
WESTERN DIGITAL CORP.,958102105,151927686,3329557,,WDC
MARATHON OIL CORP,565849106,151033496,5646112,,
PPL CORP,69351T106,149696800,6353854,,PPLC
DOLLAR TREE INC,256746108,147955516,1389906,,
LENNOX INTL INC,526107107,146429255,391062,,
JABIL INC,466313103,145517452,1146800,,JBL
GENERAL MTRS CO,37045V100,145127939,4401818,,
WALMART INC,931142103,144628697,904325,,WMT
LAMB WESTON HLDGS INC,513272104,136736875,1478876,,
RAPID7 INC,753422104,136325149,2977832,,
CENOVUS ENERGY INC,15135U109,134114335,6438290,,CVE
CHEVRON CORP NEW,166764100,132780325,787453,,CVX
HOLOGIC INC,436440101,132033986,1902507,,
MARTIN MARIETTA MATLS INC,573284106,129162712,314663,,
HUMANA INC,444859102,126642527,260303,,HUM
CRINETICS PHARMACEUTICALS IN,22663K107,125660422,4225300,,
ROGERS COMMUNICATIONS INC,775109200,124313067,3231900,,RCIAF
SALESFORCE INC,79466L302,123654230,609795,,
ARGENX SE,04016X101,123164622,250523,,ARGX
TAIWAN SEMICONDUCTOR MFG LTD,874039100,121746900,1401000,,
ENCOMPASS HEALTH CORP,29261A100,117535238,1750078,,EHC
TARGET CORP,87612E106,117179150,1059773,,TGT
COPART INC,217204106,116196365,2696597,,CPRT
QORVO INC,74736K101,114588822,1200260,,
COTERRA ENERGY INC,127097103,112080647,4143462,,
CANADIAN NAT RES LTD,136385101,111614133,1724134,,
ENTERGY CORP NEW,29364G103,110552855,1195166,,
STONECO LTD,G85158106,109238201,10237882,,STNE
GARMIN LTD,H2906T109,108972893,1035864,,GRMN
AMERICAN INTL GROUP INC,026874784,107485675,1773691,,
CAPITAL ONE FINL CORP,14040H105,106438025,1096734,,
MOTOROLA SOLUTIONS INC,620076307,103699755,380913,,
CHARTER COMMUNICATIONS INC N,16119P108,102382619,232783,,
D R HORTON INC,23331A109,101658667,945926,,
KKR & CO INC,48251W104,100013760,1623600,,
ZIMMER BIOMET HOLDINGS INC,98956P102,99918107,890377,,
TELEDYNE TECHNOLOGIES INC,879360105,98408944,240856,,TDY
ELI LILLY & CO,532457108,98094978,182628,,LLY
OVINTIV INC,69047Q102,97638852,2052530,,OVV
LULULEMON ATHLETICA INC,550021109,97362669,252490,,LULU
CHUBB LIMITED,H1467J104,96257852,462378,,
AIR PRODS & CHEMS INC,009158106,94319771,332815,,
HONEYWELL INTL INC,438516106,93796747,507723,,
SENTINELONE INC,81730H109,92724942,5499700,,
ROYAL CARIBBEAN GROUP,V7780T103,90240534,979385,,
KEURIG DR PEPPER INC,49271V100,89800897,2844501,,KDP
NUTRIEN LTD,67077M108,88548462,1433751,,NTR
SHERWIN WILLIAMS CO,824348106,86605288,339562,,SHW
PAGSEGURO DIGITAL LTD,G68707101,86254119,10017900,,PAGS
LIBERTY MEDIA CORP DEL,531229789,84461921,3317436,,FWONB
EQT CORP,26884L109,81025721,1996691,,EQT
KRYSTAL BIOTECH INC,501147102,80986328,698158,,
NOVO-NORDISK A S,670100205,80027200,880000,PUT,
APTIV PLC,G6095L109,79890928,810335,,APTV
EVEREST GROUP LTD,G3223R108,78888073,212253,,
ALLIANT ENERGY CORP,018802108,78702180,1624400,,LNT
INTUITIVE SURGICAL INC,46120E602,77405992,264826,,ISRG
SPOTIFY TECHNOLOGY S A,L8681T102,76910513,497352,,
ALIBABA GROUP HLDG LTD,01609W102,76293295,879563,,
DEXCOM INC,252131107,75858311,813058,,DXCM
JOHNSON CTLS INTL PLC,G51502105,75134561,1412038,,
WILLIS TOWERS WATSON PLC LTD,G96629103,74854905,358226,,WTW
SUPER MICRO COMPUTER INC,86800U104,74199270,270583,,
CREDO TECHNOLOGY GROUP HOLDI,G25457105,73555325,4823300,,
SKECHERS U S A INC,830566105,73390297,1499291,,
CINTAS CORP,172908105,72652533,151042,,CTAS
ACADEMY SPORTS & OUTDOORS IN,00402L107,72306697,1529653,,
NISOURCE INC,65473P105,72295124,2929300,,NI
ALPHABET INC,02079K305,72247917,552101,,GOOGN
AMGEN INC,031162100,72227369,268743,,AMGN
AVERY DENNISON CORP,053611109,72208903,395297,,AVY
GLOBAL PMTS INC,37940X102,71435580,619079,,
UBER TECHNOLOGIES INC,90353T100,71202132,1548209,,
COCA-COLA EUROPACIFIC PARTNE,G25839104,71150849,1138778,,
REVVITY INC,714046109,71003312,641403,,
DYNATRACE INC,268150109,69654990,1490584,,
MOLSON COORS BEVERAGE CO,60871R209,69230751,1088705,,TAP
SPDR SER TR,78464A888,68913000,900000,PUT,
WEST PHARMACEUTICAL SVSC INC,955306105,68885179,183591,,
ULTA BEAUTY INC,90384S303,68168939,170657,,
XCEL ENERGY INC,98389B100,67425187,1178350,,XELLL
CARLISLE COS INC,142339100,66973080,258324,,
XYLEM INC,98419M100,66094880,726078,,XYL
NUTANIX INC,67059N108,65971579,1891387,,
TOPBUILD CORP,89055F103,65232080,259269,,
PLANET FITNESS INC,72703H101,64939288,1320441,,
FLEX LTD,Y2573F102,64080684,2375118,,FLEX
SEA LTD,81141R100,63977444,1455687,,SE
ABBOTT LABS,002824100,63613598,656826,,
HEWLETT PACKARD ENTERPRISE C,42824C109,62721733,3610923,,
EXPEDIA GROUP INC,30212P303,62704077,608364,,
RESTAURANT BRANDS INTL INC,76131D103,62550517,938915,,
ECOLAB INC,278865100,62047493,366278,,ECL
DENTSPLY SIRONA INC,24906P109,62028138,1815812,,XRAY
LIBERTY MEDIA CORP DEL,531229813,61831437,2429526,,FWONB
AT&T INC,00206R102,61820818,4115900,,T-PC
CENCORA INC,03073E105,60925784,338533,,
GOLDMAN SACHS GROUP INC,38141G104,60582982,187233,,GS-PD
BURLINGTON STORES INC,122017106,60308757,445741,,
LIVANOVA PLC,G5509L101,60167551,1137813,,LIVN
CHEWY INC,16679L109,59608583,3264435,,
SPDR SER TR,78468R556,59164000,400000,PUT,
KARUNA THERAPEUTICS INC,48576A100,58809502,347800,,
CRH PLC,G25508105,58793812,1074252,,
OCCIDENTAL PETE CORP,674599105,58380776,899827,,
MASTERCARD INCORPORATED,57636Q104,57715364,145779,,
