name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NOVO-NORDISK A S,670100205,1874856,26841171,,
BAIDU INC,056752108,1857472,8589864,,
PINDUODUO INC,722304102,1269673,7146243,,
VERISIGN INC,92343E102,1238140,5721534,,
BRISTOL-MYERS SQUIBB CO,110122108,1146353,18480630,,
PALO ALTO NETWORKS INC,697435105,1084909,3052729,,PANW
ATLASSIAN CORP PLC,G06242104,1016170,4345020,,
MONSTER BEVERAGE CORP NEW,61174X109,946039,10229660,,MNST
TARGET CORP,87612E106,943670,5345665,,TGT
VERTEX PHARMACEUTICALS INC,92532F100,845135,3575930,,
CHIPOTLE MEXICAN GRILL INC,169656105,822655,593242,,CMG
ZOOM VIDEO COMMUNICATIONS IN,98980L101,805700,2388534,,
KROGER CO,501044101,782796,24647215,,KR
BIOGEN INC,09062X103,743826,3037762,,BIIB
FRANCO NEV CORP,351858105,694619,5542590,,
ETSY INC,29786A106,681415,3830108,,ETSY
MOLINA HEALTHCARE INC,60855R100,659386,3100365,,
ABBVIE INC,00287Y109,649605,6062575,,ABBV
ABIOMED INC,003654100,646390,1993800,,
ALEXION PHARMACEUTICALS INC,015351109,642725,4113704,,
VODAFONE GROUP PLC NEW,92857W308,609479,36982976,,
UNITED THERAPEUTICS CORP DEL,91307C102,547551,3607291,,UTHR
F5 NETWORKS INC,315616102,531134,3018836,,
FORTINET INC,34959E109,525868,3540484,,
GLAXOSMITHKLINE PLC,37733W105,525188,14271421,,
NVIDIA CORPORATION,67066G104,523815,1003093,,NVDA
HERBALIFE NUTRITION LTD,G4412G101,521168,10846364,,
CABLE ONE INC,12685J105,517722,232400,,
HERSHEY CO,427866108,515068,3381266,,HSY
INCYTE CORP,45337C102,512237,5889133,,INCY
JAZZ PHARMACEUTICALS PLC,G50871105,511498,3099050,,JAZZ
HORIZON THERAPEUTICS PUB L,G46188101,497344,6798963,,
DOMINOS PIZZA INC,25754A201,465837,1214825,,DPZ
PELOTON INTERACTIVE INC,70614W100,465206,3066215,,
ICON PLC,G4705A100,455547,2336376,,ICLR
NOVARTIS AG,66987V109,449329,4758333,,NVSEF
REGENERON PHARMACEUTICALS,75886F107,437191,904952,,
EXELIXIS INC,30161Q104,435171,21682651,,
EBAY INC.,278642103,427559,8508635,,EBAY
PETROLEO BRASILEIRO SA PETRO,71654V408,418742,37287830,,
MARKETAXESS HLDGS INC,57060D108,407924,714953,,
HUMANA INC,444859102,393399,958878,,HUM
DROPBOX INC,26210C104,378600,17061743,,
ALTRIA GROUP INC,02209S103,377845,9215736,,
NETEASE INC,64110W102,377255,3939176,,
GILEAD SCIENCES INC,375558103,371394,6374762,,
BOSTON BEER INC,100557107,371367,373500,,
MICROSOFT CORP,594918104,368079,1654884,,MSFT
NETFLIX INC,64110L106,352340,651600,,NFLX
NATIONAL GRID PLC,636274409,351615,5956554,,NMKBP
ALPHABET INC,02079K305,336416,191948,,GOOGN
CLOROX CO DEL,189054109,334244,1655330,,
AMAZON COM INC,023135106,329334,101118,,AMZN
GENERAL MLS INC,370334104,324781,5523488,,
BARRICK GOLD CORP,067901108,321945,14132776,,
ALIGN TECHNOLOGY INC,016255101,317713,594546,,ALGN
SLACK TECHNOLOGIES INC,83088V102,289965,6864700,,
CBOE GLOBAL MKTS INC,12503M108,287827,3090924,,
NEWMONT CORP,651639106,287778,4805106,,
