name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,10235345,52767677,,AAPL
MICROSOFT CORP,594918104,8317176,24423491,,MSFT
AMAZON COM INC COM,023135106,5304020,40687480,,AMZN
ALPHABET INC CLASS A,02079K305,5114215,42725279,,
VANGUARD FDS INT TERM CORP,92206C870,5046389,63854093,,
NVIDIA CORP COM,67066G104,3642117,8609799,,NVDA
ASML HOLDING N V NYS,N07059210,3466403,4782894,,
ADVANCED MICRO DEVICES INC,007903107,3072730,26975074,,AMD
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,2988346,29562673,,
SALESFORCE INC,79466L302,2934777,13891780,,
HOME DEPOT INC,437076102,2652819,8539853,,
ADOBE INC,00724F101,2353075,4812112,,ADBE
ORACLE CORP,68389X105,2207602,18537261,,ORCL-PD
FREEPORT MCMORAN INC,35671D857,2193695,54842377,,
VISA INC,92826C839,2029508,8546021,,V
AMERICAN EXPRESS CO,025816109,2007423,11523673,,AXP
LILLY ELI  CO,532457108,1987678,4238301,,
CATERPILLAR INC DEL,149123101,1900922,7725757,,CAT
LAM RESEARCH CORP,512807108,1808521,2813207,,LRCX
NETFLIX INC COM,64110L106,1758223,3991516,,NFLX
MORGAN STANLEY,617446448,1701171,19920050,,MS-PQ
BROADCOM INC COM,11135F101,1697683,1957141,,AVGO
GOLDMAN SACHS GROUP INC,38141G104,1674961,5193033,,GS-PD
ISHARES TR IBOXX INV CP ETF,464287242,1636265,15130988,,
LVMH MOET HENNESSY LOU VUI ADR,502441306,1609211,8545695,,
INTUITIVE SURGICAL INC,46120E602,1519633,4444151,,ISRG
MERCK  CO  INC,58933Y105,1459443,12637385,,
COSTCO WHSL CORP NEW,22160K105,1430713,2657441,,
META PLATFORMS INC CL A,30303M102,1401555,4883808,,
WALMART INC,931142103,1395347,8877383,,WMT
MASTERCARD INCORPORATED,57636Q104,1383275,3517098,,
BLACKROCK INC,09247X101,1337345,1934985,,
SHELL PLC ADR,780259305,1322801,21907928,,
JPMORGAN CHASE  CO,46625H100,1308494,8996797,,
THERMO FISHER SCIENTIFIC INC,883556102,1282150,2457187,,TMO
CITIGROUP INC,172967424,1246223,27068272,,C-PR
NOVO NORDISK A S ADR,670100205,1233268,7620765,,
INTUIT,461202103,1212088,2645385,,
TOTALENERGIES SE ADR ADR,89151E109,1179808,20456087,,
STRYKER CORPORATION,863667101,1168725,3830207,,SYK
UNION PAC CORP,907818108,1157722,5657912,,
ISHARES TR EXPANDED TECH,464287515,1121236,3241409,,
CHEVRON CORP NEW,166764100,1115891,7091778,,CVX
BHP GROUP LTD SPONSORED AD ADR,088606108,1107819,18565777,,
JOHNSON  JOHNSON,478160104,1103610,6667535,,
STARBUCKS CORP,855244109,1077093,10873143,,SBUX
L OREAL CO ADR,502117203,1075013,11535315,,
SPDR SER TR PORTFOLIO SH TSR,78468R101,1071101,37203909,,
ABBOTT LABS,002824100,1054115,9669012,,
CAPITAL ONE FINL CORP,14040H105,1051060,9610132,,
NIKE INC,654106103,1050869,9519652,,
INVESCO QQQ TRUST SERIES 1,46090E103,1046486,2832780,,
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,1021089,34150137,,
SCHWAB CHARLES CORP COM,808513105,1020655,18007328,,SCHW-PJ
SIEMENS A G ADR,826197501,1011235,12152726,,
DANAHER CORP DEL  COM,235851102,983545,4097687,,
BOEING CO,097023105,982592,4653305,,BA-PA
RIO TINTO PLC ADR,767204100,950756,14892790,,
BK OF AMERICA CORP,060505104,950177,33118755,,
TOYOTA MOTOR CORP ADR,892331307,945032,5878893,,
BOOKING HLDGS INC COM,09857L108,936967,346982,,
FORD MTR CO DEL,345370860,918894,60733261,,
RTX CORPORATION COM,75513E101,908779,9277046,,RTX
BNP PARIBAS ADR,05565A202,857867,27245735,,
ISHARES TR BROAD USD HIGH,46435U853,853057,24165954,,
ISHARES TR 7 10YR TR BD ETF,464287440,842412,8720619,,
SAP SE ADR,803054204,827760,6050434,,
PEPSICO INC COM,713448108,824658,4452316,,PEP
JOHNSON CTLS INTL PLC  SHS,G51502105,818834,12014670,,
ABB LTD ADR,000375204,797486,20280610,,
SERVICENOW INC,81762P102,770458,1370996,,
ING GROEP N V  ADR,456837103,766297,56889150,,
EDWARDS LIFESCIENCES CORP,28176E108,756492,8019640,,EW
UNITEDHEALTH GROUP INC,91324P102,750363,1561174,,UNH
CONOCOPHILLIPS,20825C104,742865,7168823,,COP
PROCTER AND GAMBLE CO,742718109,737904,4862949,,
TOKYO ELECTRON LTD ADR ADR,889110102,736530,10355487,,
CSX CORP,126408103,736134,21587515,,CSX
ISHARES MSCI EUROPE FN ETF,464289180,723002,37695596,,
NEXTERA ENERGY INC,65339F101,717029,9663478,,NEE-PS
EXXON MOBIL CORP,30231G102,711283,6632014,,
SANOFI ADR,80105N105,698372,12956823,,
NESTLE S A ADR,641069406,662756,5510542,,
ILLINOIS TOOL WKS INC,452308109,659764,2635756,,
ASTRAZENECA PLC ADR,046353108,639328,8932907,,
SCHNEIDER ELECTRIC SE ADR,80687P106,626792,17256721,,
CARRIER GLOBAL CORPORATION,14448C104,624313,12553913,,CARR
BP PLC SPONSORED ADR ADR,055622104,622378,17636109,,
APPLIED MATLS INC,038222105,618403,4278426,,
DISNEY WALT CO,254687106,580067,6497173,,
CUMMINS INC,231021106,578902,2361324,,CMI
DEUTSCHE POST AG ADR,25157Y202,573945,11761091,,
BANCO SANTANDER S A  ADR,05964H105,573359,154544292,,
VANGUARD S P 500 ETF,922908363,566962,1392068,,
VANECK SEMICONDUCTOR ETF,92189F676,565301,3712976,,
ANHEUSER BUSCH INBEV SA/NV ADR,03524A108,555495,9793639,,
LAS VEGAS SANDS CORP,517834107,554906,9567353,,LVS
ROCHE HLDG LTD ADR,771195104,549964,14391951,,
CROWN CASTLE INC COM,22822V101,543998,4774432,,CCI
SONY GROUP CORPORATION ADR,835699307,503808,5595382,,
GSK PLC SPONSORED ADR ADR,37733W204,492994,13824592,,
VOLKSWAGEN AG ADR,928662501,483142,36020946,,
UNILEVER PLC ADR,904767704,482253,9250966,,
INTESA SANPAOLO S P A ADR,46115H107,450558,28678947,,
DEERE  CO,244199105,444507,1096478,,
KERING S A ADR,492089107,433977,7867466,,
TRANE TECHNOLOGIES PLC,G8994E103,433696,2267577,,TT
HESS CORP,42809H107,429350,3158151,,
FANUC CORPORATION ADR,307305102,420866,24144475,,
HERMES INTL SCA ADR,42751Q105,412050,1897896,,
ISHARES GLOBAL TECH ETF,464287291,408440,6567616,,
BANCO BILBAO VIZCAYA ARGEN ADR,05946K101,407663,53081069,,
PACCAR INC,693718108,405650,4849368,,PCAR
UBER TECHNOLOGIES INC,90353T100,400986,9288542,,
WYNN RESORTS LTD,983134107,400821,3795297,,WYNN
PAYPAL HLDGS INC,70450Y103,392932,5888386,,
INGERSOLL RAND INC,45687V106,388557,5944881,,IR
ISHARES NATIONAL MUNI BOND ETF,464288414,386516,3621441,,
SCHLUMBERGER LTD,806857108,380797,7740860,,
VANGAURD FDS INF TECH ETF,92204A702,366035,827833,,
SMC CORP JAPAN ADR,78445W306,345992,12583788,,
ALPHABET INC CLASS C,02079K107,342465,2830995,,
ALIBABA GROUP HLDG LTD ADR,01609W102,321046,3851785,,
SPDR INDUSTRIALS SELECT SECTOR,81369Y704,301308,2807565,,
HDFC BANK LTD ADR,40415F101,299816,4264693,,
MEDTRONIC PLC,G5960L103,287604,3263142,,MDT
MURATA MFG CO LTD ADR,626425102,279195,19598568,,
COMPAGNIE FINANCIERE RICHE ADR,204319107,278624,16437196,,
TARGET CORP,87612E106,272302,2064458,,TGT
HONDA MOTOR LTD ADR,438128308,272279,8983125,,
DOVER CORP,260003108,267271,1810172,,DOV
3M CO,88579Y101,266621,2663816,,MMM
