name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,926999,336013,,AMZN
T-MOBILE US INC,872590104,682337,6551486,,
SEA LTD,81141RAB6,553150,102262000,,SE
DEXCOM INC,252131AH0,541553,217820000,,DXCM
TELADOC HEALTH INC,87918AAC9,440319,123574000,,
IAC INTERACTIVECORP,44919P508,428910,1326251,,
ISHARES SILVER TR,46428Q109,410632,24140600,CALL,
TESLA INC,88160RAG6,404464,115246000,,
ACTIVISION BLIZZARD INC,00507V109,399832,5267877,,
INSULET CORP,45784PAH4,384722,180883000,,PODD
EXPEDIA GROUP INC,30212P303,364548,4434895,,
ISHARES TR,464287655,354371,2475000,CALL,
TERADYNE INC,880770AG7,337253,125425000,,
PROCTER AND GAMBLE CO,742718109,323390,2704610,,
FISERV INC,337738108,320944,3287687,,FISV
ALLSTATE CORP,020002101,315978,3257836,,ALL-PB
CHARTER COMMUNICATIONS INC N,16119P108,308599,605049,,
AON PLC,G0403H108,299174,1553346,,AON
ISHARES INC,46434G103,284168,5969926,,
DOVER CORP,260003108,280946,2909549,,DOV
HOLOGIC INC,436440101,279614,4905510,,
ABBVIE INC,00287Y109,276416,2815403,,ABBV
TRANSUNION,89400J107,275363,3163643,,TRU
BRISTOL-MYERS SQUIBB CO,110122108,263373,4479131,,
SPDR DOW JONES INDL AVERAGE,78467X109,262280,1017100,CALL,
BECTON DICKINSON & CO,075887109,253051,1057597,,BDX
YUM BRANDS INC,988498101,251943,2898895,,YUM
SIRIUS XM HOLDINGS INC,82968B103,247397,42145987,,SIRI
INTEL CORP,458140100,244765,4091001,,INTC
CHUBB LIMITED,H1467J104,239635,1892551,,
AEROJET ROCKETDYNE HLDGS INC,007800AB1,238439,149759000,,
ADOBE INC,00724F101,237338,545216,,ADBE
AMETEK INC,031100100,236436,2645591,,
EQUITABLE HLDGS INC,29452E101,235588,12212975,,
CYRUSONE INC,23283R100,234991,3230123,,
ETSY INC,29786AAC0,233715,79640000,,ETSY
NXP SEMICONDUCTORS N V,N6596X109,231910,2033582,,
JPMORGAN CHASE & CO,46625H100,228783,2432312,,JPM-PM
INTUITIVE SURGICAL INC,46120E602,225881,396400,CALL,ISRG
AMGEN INC,031162100,221623,939640,,AMGN
OMNICOM GROUP INC,681919106,220152,4032082,,OMC
DANAHER CORPORATION,235851102,219012,1238543,,
REGENERON PHARMACEUTICALS,75886F107,214847,344500,CALL,
MEDTRONIC PLC,G5960L103,213845,2332005,,MDT
DUPONT DE NEMOURS INC,26614N102,210700,3965747,,
SERVICENOW INC,81762PAC6,210068,69974000,,
SBA COMMUNICATIONS CORP NEW,78410G104,208297,699170,,SBAC
LILLY ELI & CO,532457108,207312,1262709,,
HORIZON THERAPEUTICS PUB LTD,G46188101,204659,3682250,,
AFLAC INC,001055102,200040,5552027,,AFL
LOWES COS INC,548661107,192172,1422233,,
NETFLIX INC,64110L106,186617,410111,,NFLX
FIDELITY NATL INFORMATION SV,31620M106,184571,1376474,,
FORTIVE CORP,34959J108,181101,2676635,,FTV
BROADCOM INC,11135F101,179759,569562,,AVGO
NICE SYS INC,65366HAB9,177533,77211000,,
ACADIA PHARMACEUTICALS INC,004225108,175780,3626565,,ACAD
OWENS CORNING NEW,690742101,175677,3150586,,OC
ALIBABA GROUP HLDG LTD,01609W102,175128,811906,,
WRIGHT MED GROUP N V,98236JAB4,174749,123229000,,
LAS VEGAS SANDS CORP,517834107,174465,3831027,,LVS
INOVIO PHARMACEUTICALS INC,45773HAB8,172606,34560000,,
WESTERN UN CO,959802109,169190,7825636,,
SAREPTA THERAPEUTICS INC,803607AB6,168823,73400000,,
JOHNSON CTLS INTL PLC,G51502105,168261,4928567,,
IQVIA HLDGS INC,46266C105,168051,1184460,,
FIRST REP BK SAN FRANCISCO C,33616C100,167656,1581812,,
ABBOTT LABS,002824100,165866,1814128,,
GENERAL MTRS CO,37045V100,165590,6545074,,
ENTERGY CORP NEW,29364G103,162970,1737231,,
DOLLAR GEN CORP NEW,256677105,162189,851343,,
LIBERTY MEDIA CORP DEL,531229854,161260,5085456,,FWONB
RESTORATION HARDWARE HLDGS I,761283AC4,160460,82398000,,
COGNIZANT TECHNOLOGY SOLUTIO,192446102,158196,2784159,,
LABORATORY CORP AMER HLDGS,50540R409,157283,946858,,
HILL ROM HLDGS INC,431475102,157128,1431299,,
SCHWAB CHARLES CORP,808513105,155539,4609934,,SCHW-PJ
SELECT SECTOR SPDR TR,81369Y886,153747,2724567,,
SQUARE INC,852234AB9,150684,32950000,,
WORKDAY INC,98138HAD3,149512,66978000,,
MICROSOFT CORP,594918104,148207,728256,,MSFT
VICI PPTYS INC,925652109,146276,7244953,,
MORGAN STANLEY,617446448,144158,2984635,,MS-PQ
MARVELL TECHNOLOGY GROUP LTD,G5876H105,142848,4074381,,
LENDINGTREE INC NEW,52603BAA5,142665,95207000,,
UBER TECHNOLOGIES INC,90353T100,142571,4587236,,
HARTFORD FINL SVCS GROUP INC,416515104,142278,3690743,,
JAZZ PHARMACEUTICALS PLC,G50871105,141830,1285392,,JAZZ
NEWMONT CORP,651639106,141647,2294243,,
TE CONNECTIVITY LTD,H84989104,140282,1720192,,
QUEST DIAGNOSTICS INC,74834L100,139736,1226181,,DGX
TIFFANY & CO NEW,886547108,138689,1137354,,
MASTERCARD INCORPORATED,57636Q104,138447,468200,,
CAPITAL ONE FINL CORP,14040H105,138229,2208483,,
ANALOG DEVICES INC,032654105,138197,1126848,,ADI
KROGER CO,501044101,137495,4061888,,KR
DUNKIN BRANDS GROUP INC,265504100,136927,2099148,,
LIBERTY MEDIA CORP DEL,531229607,133969,3888782,,FWONB
ZILLOW GROUP INC,98954M200,132817,2305459,,
LEIDOS HOLDINGS INC,525327102,131995,1409148,,
MCKESSON CORP,58155Q103,131844,859365,,MCK
NIO INC,62914VAB2,129856,133000000,,NIOIF
CATERPILLAR INC DEL,149123101,129402,1022939,,CAT
MATCH GROUP INC,57665R106,128456,1213973,,
ISHARES INC,464286400,127907,4447400,CALL,
ISHARES TR,464287465,126031,2070500,CALL,
ANTHEM INC,036752103,124574,473700,,
DOLLAR TREE INC,256746108,123942,1337308,,
ALEXION PHARMACEUTICALS INC,015351109,122372,1090275,,
ASML HOLDING N V,N07059210,121968,331408,,
F M C CORP,302491303,121585,1220492,,
NVIDIA CORPORATION,67066G104,121437,319646,,NVDA
ALPHABET INC,02079K305,121192,85464,,GOOGN
NIKOLA CORP,654110105,120649,1786600,CALL,
FIDELITY NATIONAL FINANCIAL,31620R303,120429,3927879,,
GDS HLDGS LTD,36165LAB4,120371,74500000,,
ELECTRONIC ARTS INC,285512109,120108,909568,,EA
GRAINGER W W INC,384802104,120008,381996,,
NORFOLK SOUTHERN CORP,655844108,118851,676941,,NSC
ISHARES TR,464287556,118456,866600,CALL,
NEXTERA ENERGY INC,65339F101,117734,490212,,NEE-PS
ETSY INC,29786A106,117510,1106182,,ETSY
FIRSTENERGY CORP,337932107,116855,3013285,,FE
PALO ALTO NETWORKS INC,697435105,115986,505012,,PANW
LIBERTY MEDIA CORP DEL,531229409,115267,3339129,,FWONB
L3HARRIS TECHNOLOGIES INC,502431109,114949,677486,,
MGM GROWTH PPTYS LLC,55303A105,114519,4208727,,
DUKE ENERGY CORP NEW,26441C204,111329,1393530,,DUK-PA
FATE THERAPEUTICS INC,31189P102,110342,3216028,,FATE
CANADIAN NATL RY CO,136375102,109569,1239313,,
FIRST HORIZON NATL CORP,320517105,109072,10951002,,
WELLS FARGO CO NEW,949746101,108820,4250777,,
AXALTA COATING SYS LTD,G0750C108,108766,4823311,,
FLEETCOR TECHNOLOGIES INC,339041105,108133,429902,,
THOMSON REUTERS CORP.,884903709,107973,1588841,,
LAM RESEARCH CORP,512807108,106178,328258,,LRCX
BERRY GLOBAL GROUP INC,08579W103,106035,2392476,,
ACACIA COMMUNICATIONS INC,00401C108,106020,1577915,,
CITIGROUP INC,172967424,104961,2054039,,C-PR
BEST BUY INC,086516101,104687,1199579,,
TAPESTRY INC,876030107,104089,7838025,,
LINDE PLC,G5494J103,103005,485619,,LIN
APARTMENT INVT & MGMT CO,03748R754,102449,2721802,,
MICRON TECHNOLOGY INC,595112103,102387,1987324,,MU
CONMED CORP,207410AF8,102294,97522000,,CNMD
WORLD WRESTLING ENTMT INC,98156QAB4,102192,54717000,,
MONDELEZ INTL INC,609207105,102136,1997579,,
GW PHARMACEUTICALS PLC,36197T103,101571,827666,,
ALBERTSONS COS INC,013091103,101029,6406426,,
REALPAGE INC,75606NAB5,100542,62246000,,
ALLY FINL INC,02005N100,99513,5018302,,
NEXSTAR MEDIA GROUP INC,65336K103,99342,1187027,,
APPLIED MATLS INC,038222105,99193,1640904,,
ROYAL BK CDA,780087102,98936,1459705,,
UNITEDHEALTH GROUP INC,91324P102,97976,332178,,UNH
ARCH CAP GROUP LTD,G0450A105,97218,3393311,,
ROSS STORES INC,778296103,95920,1125292,,
CERIDIAN HCM HLDG INC,15677J108,95893,1209699,,
NUVASIVE INC,670704105,95888,1722747,,
SELECT SECTOR SPDR TR,81369Y407,95259,745900,CALL,
ALTICE USA INC,02156K103,94769,4204481,,
GILEAD SCIENCES INC,375558103,94418,1227166,,
NEVRO CORP,64157FAC7,92593,67500000,,
UNITED THERAPEUTICS CORP DEL,91307C102,92046,760712,,UTHR
ALASKA AIR GROUP INC,011659109,91691,2528705,,
CROWDSTRIKE HLDGS INC,22788C105,91013,907498,,
VANGUARD TAX-MANAGED FDS,921943858,90886,2343019,,
ALTRIA GROUP INC,02209S103,90727,2311512,,
HUBSPOT INC,443573100,90466,403237,,HUBS
NEUROCRINE BIOSCIENCES INC,64125CAD1,90136,54143000,,NBIX
PINTEREST INC,72352L106,89567,4040003,,
MERCADOLIBRE INC,58733R102,89385,90675,,MELI
DISCOVERY INC,25470F104,89307,4232556,,
EVERGY INC,30034W106,89179,1504116,,
BERKLEY W R CORP,084423102,89086,1554999,,WRB-PH
HUBSPOT INC,443573AB6,88502,37187000,,HUBS
EXACT SCIENCES CORP,30063P105,87950,1011615,,
QORVO INC,74736K101,87472,791388,,
EQT CORP,26884L109,87013,7311993,,EQT
GLOBE LIFE INC,37959E102,86609,1166772,,GL-PD
VALE S A,91912E105,86431,8383221,,
MARATHON PETE CORP,56585A102,85575,2289330,,
NUVASIVE INC,670704AG0,85567,78059000,,
PG&E CORP,69331C108,85327,9619776,,PCG-PX
JD.COM INC,47215P106,85323,1417790,,
OTIS WORLDWIDE CORP,68902V107,84994,1494795,,OTIS
FIVE BELOW INC,33829M101,84977,794847,,
CONCHO RES INC,20605P101,84882,1648197,,
LOGMEIN INC,54142L109,84770,1000002,,
WAYFAIR INC,94419L101,84763,428942,,W
AUTOZONE INC,053332102,84735,75112,,AZO
PERRIGO CO PLC,G97822103,84050,1520712,,PRGO
TJX COS INC NEW,872540109,84048,1662338,,
SOUTHWEST AIRLS CO,844741108,83788,2451369,,
WYNDHAM HOTELS & RESORTS INC,98311A105,83298,1954443,,
PEPSICO INC,713448108,83166,628804,,PEP
CANADIAN PAC RY LTD,13645T100,82984,325316,,
S&P GLOBAL INC,78409V104,82798,251300,CALL,SPGI
AVANTOR INC,05352A100,82362,4844847,,
GCI LIBERTY INC,36164V305,82343,1157810,,
HUMANA INC,444859102,81999,211475,,HUM
HEALTHPEAK PROPERTIES INC,42250P103,81993,2975079,,
CITIZENS FINANCIAL GROUP INC,174610105,81665,3235534,,
INSULET CORP,45784P101,81657,420349,,PODD
VEREIT INC,92339V100,81602,12690806,,
FOOT LOCKER INC,344849104,81496,2794780,,
BORGWARNER INC,099724106,81421,2306542,,BWA
CVS HEALTH CORP,126650100,81352,1252153,,CVS
ISHARES U S ETF TR,46431W507,81337,1626408,,
ILLINOIS TOOL WKS INC,452308109,81225,464540,,
NEW YORK CMNTY BANCORP INC,649445103,80706,7912328,,
EHEALTH INC,28238P109,78616,800246,,
CIMAREX ENERGY CO,171798101,78205,2844866,,
ROGERS COMMUNICATIONS INC,775109200,77964,1942304,,RCIAF
CYTOKINETICS INC,23282WAA8,77754,32800000,,CYTK
WILLIS TOWERS WATSON PLC LTD,G96629103,77475,393375,,WTW
VANGUARD STAR FDS,921909768,77152,1569091,,
JUNIPER NETWORKS INC,48203R104,76664,3353610,,
UNITED AIRLS HLDGS INC,910047109,76069,2197884,,
FEDEX CORP,31428X106,75595,539120,,FDX
JOHNSON & JOHNSON,478160104,75583,537460,,JNJ
HANNON ARMSTRONG SUST INFR C,41068XAB6,75217,65191000,,
SKYWORKS SOLUTIONS INC,83088M102,75056,587018,,
ZENTALIS PHARMACEUTICALS INC,98943L107,74944,1560687,,
PROSHARES TR II,74347W148,74748,2281000,CALL,
SPIRIT RLTY CAP INC NEW,84860W300,74464,2136098,,
CHEGG INC,163092109,74260,1104077,,
WEYERHAEUSER CO MTN BE,962166104,73883,3289551,,
CORESITE RLTY CORP,21870Q105,73700,608786,,
CANADIAN NAT RES LTD,136385101,73134,4219159,,
IBERIABANK CORP,450828108,72892,1600613,,
GOLDMAN SACHS GROUP INC,38141G104,72205,365371,,GS-PD
THERAVANCE BIOPHARMA INC,88339KAA0,72085,74128000,,
SAGE THERAPEUTICS INC,78667J108,72066,1733199,,
IONIS PHARMACEUTICALS INC,462222100,72062,1222217,,IONS
SUN CMNTYS INC,866674104,71416,526353,,
FREEPORT-MCMORAN INC,35671D857,71408,6171795,,FCX
VMWARE INC,928563402,70395,454575,,
ZOETIS INC,98978V103,70254,512654,,ZTS
MASCO CORP,574599106,70196,1398045,,
WORKDAY INC,98138H101,70100,374146,,
MSC INDL DIRECT INC,553530106,69800,958666,,
PINNACLE WEST CAP CORP,723484101,69113,943006,,
OMEROS CORP,682143AE2,68995,66730000,,OMER
ASCENDIS PHARMA A S,04351P101,68222,461270,,
KEURIG DR PEPPER INC,49271V100,68178,2400621,,KDP
CSX CORP,126408103,67901,973624,,CSX
SCIENCE APPLICATIONS INTL CO,808625107,67490,868825,,
OREILLY AUTOMOTIVE INC,67103H107,67211,159393,,
HERBALIFE LTD,42703MAD5,67085,67827000,,HLF
AERCAP HOLDINGS NV,N00985106,67078,2177847,,
SIGNATURE BK NEW YORK N Y,82669G104,67010,626730,,
TTM TECHNOLOGIES INC,87305RAD1,66739,52889000,,TTMI
INVITATION HOMES INC,46187W107,66735,2424072,,INVH
DEERE & CO,244199105,66522,423300,CALL,DE
COLONY STARWOOD HOMES,19625XAB8,66438,51582000,,
ISHARES TR,464287432,66239,404069,,
