name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TESLA INC,88160R101,39118455,36300878,,
MICROSOFT CORP,594918104,32282910,104707015,,MSFT
BROADCOM INC,11135F101,21068299,33458633,,AVGO
UNITEDHEALTH GROUP INC,91324P102,17750351,34805861,,UNH
HOME DEPOT INC,437076102,12019589,40153179,,
PFIZER INC,717081103,11383169,219875835,,PFE
FACEBOOK INC,30303M102,9170243,41239684,,
ALPHABET INC,02079K107,8780439,3143633,,GOOGN
THERMO FISHER SCIENTIFIC INC,883556102,8368110,14167551,,TMO
CME GROUP INC,12572Q105,7864622,33063226,,CME
CANADIAN NAT RES LTD,136385101,7703436,124407484,,
PHILIP MORRIS INTL INC,718172109,7546967,80338161,,
LOCKHEED MARTIN CORP,539830109,7071954,16021414,,LMT
AMAZON COM INC,023135106,6526288,2001856,,AMZN
LILLY ELI & CO,532457108,6402838,22358444,,
JPMORGAN CHASE & CO,46625H100,6157166,45163645,,JPM-PM
CVS HEALTH CORP,126650100,5934465,58633421,,CVS
ALTRIA GROUP INC,02209S103,5858152,112117736,,
ALPHABET INC,02079K305,5748036,2066483,,GOOGN
CSX CORP,126408103,5156161,137679539,,CSX
COMCAST CORP NEW,20030N101,5003926,106871828,,CCZ
ASML HOLDING N V,N07059210,4606628,6895842,,
CATERPILLAR INC,149123101,4484176,20124623,,CAT
APPLIED MATLS INC,038222105,4461584,33850576,,
APPLE INC,037833100,4459001,25536204,,AAPL
CENTENE CORP DEL,15135B101,4254604,50535746,,CNC
BAKER HUGHES COMPANY,05722G100,4241658,116492563,,
REGENERON PHARMACEUTICALS,75886F107,4155451,5949834,,
BK OF AMERICA CORP,060505104,4032425,97822665,,
PIONEER NAT RES CO,723787107,3920478,15679316,,
ARCHER DANIELS MIDLAND CO,039483102,3915421,43379355,,
BOOKING HOLDINGS INC,09857L108,3781439,1610185,,BKNG
CARRIER GLOBAL CORPORATION,14448C104,3765453,82087040,,CARR
TAIWAN SEMICONDUCTOR MFG LTD,874039100,3762489,36083127,,
DOLLAR GEN CORP NEW,256677105,3757569,16878089,,
L3HARRIS TECHNOLOGIES INC,502431109,3732645,15022227,,
BLACKROCK INC,09247X101,3349282,4382570,,
VERTEX PHARMACEUTICALS INC,92532F100,3305417,12666130,,
GENERAL MTRS CO,37045V100,3262635,74587645,,
NETFLIX INC,64110L106,3229491,8621230,,NFLX
TC ENERGY CORP,87807B107,3185453,56475561,,TRPRF
CHEVRON CORP NEW,166764100,2971666,18249278,,CVX
GILEAD SCIENCES INC,375558103,2942905,49501852,,
MARSH & MCLENNAN COS INC,571748102,2932059,17204402,,
INTUITIVE SURGICAL INC,46120E602,2922569,9687380,,ISRG
TORONTO DOMINION BK ONT,891160509,2914485,36721630,,
AON PLC,G0403H108,2912097,8942963,,AON
VALE S A,91912E105,2896461,144894878,,
LINDE PLC,G5494J103,2864965,8961112,,LIN
MONGODB INC,60937P106,2859205,6445603,,
MOTOROLA SOLUTIONS INC,620076307,2779627,11476578,,
CAPITAL ONE FINL CORP,14040H105,2767897,21081026,,
MICRON TECHNOLOGY INC,595112103,2750624,35314215,,MU
CIGNA CORP NEW,125523100,2728068,11384857,,
TE CONNECTIVITY LTD,H84989104,2672845,20406515,,
CHUBB LIMITED,H1467J104,2629773,12293516,,
WELLS FARGO CO NEW,949746101,2609929,53857384,,
S&P GLOBAL INC,78409V104,2571097,6268217,,SPGI
VERIZON COMMUNICATIONS INC,92343V104,2540898,49879143,,VZ
COSTCO WHSL CORP NEW,22160K105,2374593,4123625,,
