name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LOWES COS INC,548661107,686940,6275145,,
FACEBOOK INC,30303M102,600648,3603386,,
CELGENE CORP,151020104,542513,5750619,,
QUALCOMM INC,747525103,457340,8019291,,
ORACLE CORP,68389X105,438657,8167136,,ORCL-PD
ACTIVISION BLIZZARD INC,00507V109,434377,9540454,,
PFIZER INC,717081103,429295,10108185,,PFE
APPLE INC,037833100,423932,2231811,,AAPL
WAYFAIR INC,94419L101,392500,2643985,,W
SQUARE INC,852234103,365833,4882980,,
EBAY INC,278642103,357525,9626406,,EBAY
ALIBABA GROUP HLDG LTD,01609W102,355533,1948658,,
MERCADOLIBRE INC,58733R102,345245,679978,,MELI
VERISIGN INC,92343E102,332628,1832056,,
GILEAD SCIENCES INC,375558103,312360,4804802,,
COLGATE PALMOLIVE CO,194162103,310641,4532258,,CL
ABBVIE INC,00287Y109,305158,3786550,,ABBV
HERBALIFE NUTRITION LTD,G4412G101,282542,5331981,,
MEDTRONIC PLC,G5960L103,279281,3066325,,MDT
DOLLAR TREE INC,256746108,258940,2465157,,
LULULEMON ATHLETICA INC,550021109,251904,1537221,,LULU
RED HAT INC,756577102,249749,1366990,,
CIGNA CORP NEW,125523100,247729,1540409,,
ETSY INC,29786A106,244220,3633139,,ETSY
EQT CORP,26884L109,242650,11699618,,EQT
IQVIA HLDGS INC,46266C105,242263,1684138,,
AMGEN INC,031162100,231164,1216779,,AMGN
WELLS FARGO CO NEW,949746101,229258,4744580,,
CATERPILLAR INC DEL,149123101,228668,1687708,,CAT
EXACT SCIENCES CORP,30063P105,216268,2496750,,
BROADCOM INC,11135F101,209561,696889,,AVGO
CONOCOPHILLIPS,20825C104,204844,3069286,,COP
TWITTER INC,90184L102,204758,6227440,,
STARBUCKS CORP,855244109,198335,2667949,,SBUX
FIDELITY NATL INFORMATION SV,31620M106,197789,1748795,,
MARATHON PETE CORP,56585A102,196396,3281475,,
ROYAL CARIBBEAN CRUISES LTD,V7780T103,192112,1676077,,RCL
INTEL CORP,458140100,182439,3397379,,INTC
INTERNATIONAL BUSINESS MACHS,459200101,178284,1263526,,
APPLIED MATLS INC,038222105,174172,4391620,,
SCHLUMBERGER LTD,806857108,168485,3866995,,
PAYPAL HLDGS INC,70450Y103,166620,1604588,,
FEDEX CORP,31428X106,166513,917883,,FDX
GODADDY INC,380237107,163398,2173131,,GDDY
NXP SEMICONDUCTORS N V,N6596X109,163159,1845894,,
CME GROUP INC,12572Q105,159581,969626,,CME
ATLASSIAN CORP PLC,G06242104,159546,1419575,,
LYFT INC,55087P104,159062,2245851,,
CITRIX SYS INC,177376100,157516,1580532,,
MONSTER BEVERAGE CORP NEW,61174X109,157390,2883658,,MNST
ZOETIS INC,98978V103,150691,1496884,,ZTS
DISNEY WALT CO,254687106,148612,1338489,,
JOHNSON & JOHNSON,478160104,146187,1045763,,JNJ
MOHAWK INDS INC,608190104,143953,1141127,,
BAIDU INC,056752108,142824,866390,,
INTERCONTINENTAL EXCHANGE IN,45866F104,140826,1849571,,
LYONDELLBASELL INDUSTRIES N,N53745100,135107,1606887,,
LAMB WESTON HLDGS INC,513272104,133887,1786593,,
T MOBILE US INC,872590104,133816,1936561,,
MCDONALDS CORP,580135101,128870,678621,,MCD
ZSCALER INC,98980G102,128076,1805674,,
EDISON INTL,281020107,126872,2048967,,
MASTERCARD INC,57636Q104,126350,536631,,MA
THE TRADE DESK INC,88339J105,126214,637604,,
ELECTRONIC ARTS INC,285512109,123198,1212216,,EA
COSTCO WHSL CORP NEW,22160K105,122224,504766,,
BIOGEN INC,09062X103,122012,516170,,BIIB
AMAZON COM INC,023135106,120792,67832,,AMZN
ADVANCED MICRO DEVICES INC,007903107,116281,4556449,,AMD
FLEX LTD,Y2573F102,115763,11576296,,FLEX
HP INC,40434L105,115005,5918920,,HPQ
AGILENT TECHNOLOGIES INC,00846U101,114709,1427085,,
ARCONIC INC,03965L100,114032,5967113,,
MYRIAD GENETICS INC,62855J104,110268,3321322,,MYGN
HARTFORD FINL SVCS GROUP INC,416515104,109536,2203062,,
LIBERTY MEDIA CORP DELAWARE,531229607,109165,2854725,,
EOG RES INC,26875P101,108195,1136737,,
CTRIP COM INTL LTD,22943F100,108105,2474357,,
BLACK KNIGHT INC,09215C105,107274,1968335,,
GENPACT LIMITED,G3922B107,107084,3043886,,
LIBERTY MEDIA CORP DELAWARE,531229409,106295,2784037,,
LILLY ELI & CO,532457108,105602,813824,,
SIX FLAGS ENTMT CORP NEW,83001A102,104565,2118849,,
CARMAX INC,143130102,102950,1474924,,KMX
WORLD WRESTLING ENTMT INC,98156QAB4,102910,29035000,,
NRG ENERGY INC,629377508,101386,2386677,,
ALLSTATE CORP,020002101,101308,1075680,,ALL-PB
AUTOMATIC DATA PROCESSING IN,053015103,100672,630225,,
CONTINENTAL RESOURCES INC,212015101,98938,2209918,,
NEVRO CORP,64157F103,98322,1572900,,
KEURIG DR PEPPER INC,49271V100,96496,3449974,,KDP
MOTOROLA SOLUTIONS INC,620076307,95502,680120,,
CHIPOTLE MEXICAN GRILL INC,169656105,95297,134162,,CMG
HONEYWELL INTL INC,438516106,94156,592475,,
E TRADE FINANCIAL CORP,269246401,94144,2027659,,
ARAMARK,03852U106,94033,3182155,,ARMK
CDK GLOBAL INC,12508E101,92521,1572946,,
CITIZENS FINL GROUP INC,174610105,92298,2839949,,
GCI LIBERTY INC,36164V305,90672,1630495,,
BANK MONTREAL QUE,063671101,90337,1206305,,
CARDINAL HEALTH INC,14149Y108,90204,1873392,,CAH
TRIPADVISOR INC,896945201,89766,1744714,,
TEXTRON INC,883203101,89444,1765571,,TXT
SYMANTEC CORP,871503108,88451,3847358,,
NUTRIEN LTD,67077M108,88206,1671003,,NTR
PROGRESSIVE CORP OHIO,743315103,87809,1218046,,
PVH CORP,693656100,85779,703396,,
BERKSHIRE HATHAWAY INC DEL,084670702,85020,423217,,BRK-A
MONGODB INC,60937P106,85005,578185,,
SYNOPSYS INC,871607107,84653,735153,,SNPS
ACACIA COMMUNICATIONS INC,00401C108,82774,1443316,,
MALLINCKRODT PUB LTD CO,G5785G107,82642,3801385,,
BANK AMER CORP,060505104,82371,2985543,,
CORELOGIC INC,21871D103,81855,2196859,,
VMWARE INC,928563402,80868,447999,,
EXPEDIA GROUP INC,30212P303,80801,678997,,
HERBALIFE LTD,42703MAB9,80503,64640000,,HLF
SEA LTD,81141R100,79628,3385547,,SE
COGNIZANT TECHNOLOGY SOLUTIO,192446102,77469,1069272,,
HERTZ GLOBAL HLDGS INC,42806J106,76846,4424066,,
INSULET CORP,45784P101,76773,807375,,PODD
HANESBRANDS INC,410345102,76665,4287777,,
MICROSOFT CORP,594918104,76393,647726,,MSFT
TJX COS INC NEW,872540109,75784,1424238,,
ALLEGHENY TECHNOLOGIES INC,01741RAG7,75046,39397000,,
MERCK & CO INC,58933Y105,74925,900865,,
MATCH GROUP INC,57665R106,74861,1322407,,
UNDER ARMOUR INC,904311107,74834,3539907,,
TRIMBLE INC,896239100,74661,1848036,,TRMB
WORLDPAY INC,981558109,74251,654196,,
ALTABA INC,021346101,73964,997901,,
AIR PRODS & CHEMS INC,009158106,73961,387310,,
ADVANCE AUTO PARTS INC,00751Y106,73783,432670,,AAP
STEEL DYNAMICS INC,858119100,72808,2064317,,STLD
PETROLEO BRASILEIRO SA PETRO,71654V408,71819,4511233,,
TAKE-TWO INTERACTIVE SOFTWAR,874054109,71056,752950,,
RAYTHEON CO,755111507,69732,382976,,
UBIQUITI NETWORKS INC,90347A100,69173,462045,,
ILLUMINA INC,452327AF6,68045,55499000,,
F5 NETWORKS INC,315616102,67377,429342,,
SNAP INC,83304A106,67185,6096663,,SNAP
PRICELINE GRP INC,741503AS5,67183,49509000,,
KAR AUCTION SVCS INC,48238T109,66972,1305252,,
HORIZON PHARMA PLC,G4617B105,66878,2530370,,
MICROCHIP TECHNOLOGY INC,595017AD6,65516,40000000,,MCHPP
UNION PACIFIC CORP,907818108,65502,391759,,UNP
ALLISON TRANSMISSION HLDGS I,01973R101,65301,1453719,,
WESTERN UN CO,959802109,65197,3529880,,
JOHNSON CTLS INTL PLC,G51502105,64737,1752481,,
POST HLDGS INC,737446104,63611,581454,,
GARMIN LTD,H2906T109,62652,725555,,GRMN
CONSOLIDATED EDISON INC,209115104,62553,737561,,ED
DOWDUPONT INC,26078J100,62303,1168688,,
DEXCOM INC,252131107,62174,522036,,DXCM
AMDOCS LTD,G02602103,61473,1136070,,DOX
YUM BRANDS INC,988498101,60678,607936,,YUM
WASTE MGMT INC DEL,94106L109,60582,583024,,
ALPHABET INC,02079K107,60288,51383,,GOOGN
QUANTA SVCS INC,74762E102,60100,1592476,,
LOCKHEED MARTIN CORP,539830109,59264,197442,,LMT
KANSAS CITY SOUTHERN,485170302,59168,510161,,
SBA COMMUNICATIONS CORP NEW,78410G104,59141,296211,,SBAC
CROWN CASTLE INTL CORP NEW,22822V101,58795,459334,,
L BRANDS INC,501797104,58778,2131178,,
MEDNAX INC,58502B106,58702,2160529,,
BEST BUY INC,086516101,57483,808938,,
VANGUARD INTL EQUITY INDEX F,922042676,57462,964616,,
YELP INC,985817105,57275,1660138,,YELP
GRACE W R & CO DEL NEW,38388F108,56828,728185,,
CBOE GLOBAL MARKETS INC,12503M108,56763,595004,,
INCYTE CORP,45337C102,56595,658000,,INCY
TWILIO INC,90138F102,56518,437511,,TWLO
GENERAL MTRS CO,37045V100,56148,1513416,,
RINGCENTRAL INC,76680R206,55937,518899,,
CAESARS ENTMT CORP,127686AA1,55581,39000000,,
EQUITRANS MIDSTREAM CORPORAT,294600101,54616,2507602,,
SINA CORP,G81477104,54322,916980,,
CENTENE CORP DEL,15135B101,54265,1021945,,CNC
GENERAL DYNAMICS CORP,369550108,53609,316689,,GD
S&P GLOBAL INC,78409V104,53562,254389,,SPGI
HOST HOTELS & RESORTS INC,44107P104,53444,2827736,,
CTRIP COM INTL LTD,22943FAF7,52575,51500000,,
COUPA SOFTWARE INC,22266L106,52257,574383,,
MASCO CORP,574599106,51474,1309440,,
TRANSUNION,89400J107,51194,765913,,TRU
BANCO BRADESCO S A,059460303,51042,4678449,,
CVS HEALTH CORP,126650100,50702,940152,,CVS
ALTERYX INC,02156B103,50214,598709,,
MARATHON OIL CORP,565849106,50153,3001366,,
BORGWARNER INC,099724106,49999,1301719,,BWA
RANGE RES CORP,75281A109,49109,4369172,,
MIDDLEBY CORP,596278101,47957,368812,,MIDD
HDFC BANK LTD,40415F101,47843,412760,,HDB
ROYAL BK CDA MONTREAL QUE,780087102,47683,631467,,
BRUKER CORP,116794108,47589,1238002,,BRKRP
PG&E CORP,69331C108,47322,2658562,,PCG-PX
REGENERON PHARMACEUTICALS,75886F107,46923,114273,,
SEAWORLD ENTMT INC,81282V100,46784,1816165,,
QEP RES INC,74733V100,46699,5994737,,
DXC TECHNOLOGY CO,23355L106,46437,722086,,DXC
BRUNSWICK CORP,117043109,45998,913924,,BC-PC
RESTORATION HARDWARE HLDGS I,761283AD2,45982,45700000,,
NATIONAL OILWELL VARCO INC,637071101,45521,1708746,,
VIASAT INC,92552V100,45045,581221,,VSAT
UNITED TECHNOLOGIES CORP,913017109,44777,347401,,
PHILIP MORRIS INTL INC,718172109,43956,497294,,
ENCOMPASS HEALTH CORP,29261A100,43896,751637,,EHC
EQUITY LIFESTYLE PPTYS INC,29472R108,43830,383462,,
