name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR  S&P    500  ETF  TR,78462F103,3169923,8478449,,
APPLE   INC,037833100,2577556,19425400,PUT,AAPL
ISHARES  TR,464287655,1880000,9588900,CALL,
AMAZON   COM   INC,023135106,1516101,465500,CALL,AMZN
FACEBOOK     INC,30303M102,1143143,4184885,,
NVIDIA  CORPORATION,67066G104,890629,1705532,,NVDA
ALIBABA   GROUP      HLDG    LTD,01609W102,774013,3325800,CALL,
ALPHABET     INC,02079K305,707015,403400,PUT,GOOGN
MICROSOFT    CORP,594918104,660699,2970500,CALL,MSFT
ISHARES  TR,464288513,588402,6740000,PUT,
SALESFORCE       COM  INC,79466L302,570255,2562600,PUT,
DISNEY  WALT    CO,254687106,494858,2731304,,
ADOBE   SYSTEMS    INCORPORATED,00724F101,494269,988300,PUT,
TESLA  INC,88160R101,403307,571524,,
SLACK   TECHNOLOGIES        INC,83088V102,393718,9320964,,
ISHARES  TR,464287242,365147,2643500,CALL,
LOCKHEED     MARTIN   CORP,539830109,355189,1000589,,LMT
TIFFANY    &    CO   NEW,886547108,354464,2696569,,
CISCO   SYS   INC,17275R102,314615,7030500,PUT,
XILINX     INC,983919101,313819,2213577,,
ADVANCED     MICRO   DEVICES    INC,007903107,283124,3087168,,AMD
SNAP   INC,83304A106,274088,5474100,PUT,SNAP
VARIAN   MED   SYS   INC,92220P105,268470,1534026,,
HOME   DEPOT     INC,437076102,252441,950384,,
MAXIM     INTEGRATED      PRODS      INC,57772K101,245077,2764546,,
THERMO     FISHER  SCIENTIFIC        INC,883556102,235503,505611,,TMO
QIAGEN   NV,N72482123,226131,4278725,,
ALTICE   USA   INC,02156K103,214696,5669300,PUT,
JPMORGAN       CHASE  &  CO,46625H100,213949,1683709,,JPM-PM
DOMINION    ENERGY      INC,25746U109,213127,2834135,,
AIR  PRODS     &  CHEMS   INC,009158106,208376,762666,,
CITIGROUP     INC,172967424,206450,3348200,PUT,C-PR
MONGODB    INC,60937P106,205550,572500,PUT,
MCDONALDS        CORP,580135101,192830,898639,,MCD
PAYPAL    HLDGS  INC,70450Y103,192574,822265,,
MASTERCARD     INCORPORATED,57636Q104,190898,534817,,
LIBERTY   BROADBAND        CORP,530307305,187179,1181909,,LBRDP
BOEING   CO,097023105,178251,832713,,BA-PA
QUALCOMM       INC,747525103,177533,1165376,,
GOLDMAN  SACHS   GROUP    INC,38141G104,176501,669300,PUT,GS-PD
NIO   INC,62914VAB2,173755,33500,,NIOIF
BANK   NEW   YORK     MELLON   CORP,064058100,170540,4018376,,
TEXAS  INSTRS   INC,882508104,164369,1001455,,
ZOOM   VIDEO     COMMUNICATIONS       IN,98980L101,160946,477131,,
ABBOTT    LABS,002824100,159326,1455167,,
SERVICENOW      INC,81762P102,159074,289000,PUT,
UNION   PAC     CORP,907818108,156261,750462,,
NETFLIX   INC,64110L106,155352,287300,CALL,NFLX
NATERA   INC,632307104,143860,1445543,,
REALPAGE  INC,75606N109,141774,1625098,,
RAYTHEON  TECHNOLOGIES          CORP,75513E101,137957,1929200,PUT,
SPDR  GOLD   TR,78463V107,137411,770416,,
IHS   MARKIT     LTD,G47567105,132571,1475794,,
FIDELITY   NATL  INFORMATION       SV,31620M106,131311,928255,,
MARATHON     PETE  CORP,56585A102,129470,3130321,,
ACCENTURE       PLC  IRELAND,G1151C101,127997,490017,,
EVERGY   INC,30034W106,125418,2259379,,
HUMANA    INC,444859102,125014,304712,,HUM
AVANTOR  INC,05352A100,124976,4439637,,
OAK  STR  HEALTH   INC,67181A107,124975,2043405,,
ISHARES  TR,464287515,123935,350000,CALL,
LABORATORY         CORP    AMER   HLDGS,50540R409,123511,606785,,
D   R  HORTON   INC,23331A109,121949,1769422,,
PNM   RES   INC,69349H107,120654,2486175,,
LAUDER   ESTEE   COS  INC,518439104,120521,452764,,
BLACKROCK  INC,09247X101,118521,164261,,
BERKSHIRE     HATHAWAY        INC  DEL,084670702,118040,509080,,BRK-A
NATIONAL  GEN   HLDGS   CORP,636220303,117828,3447283,,
MERCK   &  CO.   INC,58933Y105,116467,1423800,PUT,
ISHARES  INC,464286400,113571,3063700,PUT,
GENERAL  MTRS   CO,37045V100,113384,2722963,,
PAYA   HOLDINGS     INC,70434P111,112765,8303737,CALL,
LAS  VEGAS    SANDS     CORP,517834107,111498,1870771,,LVS
BHP    GROUP     PLC,05545E209,109791,2070349,,
BROADCOM   INC,11135F101,109114,249203,,AVGO
APPLIED  MATLS      INC,038222105,109040,1263500,PUT,
NIO   INC,62914V106,107491,2205386,,NIOIF
AMERICAN  EXPRESS      CO,025816109,106453,880433,,AXP
ENTERGY   CORP  NEW,29364G103,105455,1056241,,
JOHNSON  &    JOHNSON,478160104,103619,658400,PUT,JNJ
EBAY   INC.,278642103,103463,2058956,,EBAY
PIONEER   NAT   RES   CO,723787107,103450,908332,,
CIGNA       CORP  NEW,125523100,103195,495700,PUT,
MONDELEZ   INTL    INC,609207105,102356,1750574,,
ABBVIE    INC,00287Y109,98974,923700,CALL,ABBV
THE   TRADE  DESK    INC,88339J105,98972,123561,,
INVESCO  QQQ  TR,46090E103,98568,314170,,
DOCUSIGN    INC,256163106,98092,441259,,
ROKU   INC,77543R102,97956,295029,,
PARKER-HANNIFIN       CORP,701094104,97042,356236,,PH
MCKESSON   CORP,58155Q103,96616,555522,,MCK
US   ECOLOGY  INC,91734M111,95366,2625000,CALL,
INTEL  CORP,458140100,95032,1907500,CALL,INTC
ACACIA   COMMUNICATIONS        INC,00401C108,94567,1296145,,
CATERPILLAR       INC,149123101,94541,519400,CALL,CAT
WALGREENS      BOOTS    ALLIANCE      INC,931427108,93971,2356346,,
VISA   INC,92826C839,93312,426610,,V
UNITED  THERAPEUTICS         CORP   DEL,91307C102,92318,608193,,UTHR
ASHLAND     GLOBAL     HLDGS  INC,044186104,91738,1158312,,
EVERSOURCE     ENERGY,30040W108,90804,1049635,,ES
CHARLES  RIV  LABS    INTL   INC,159864107,90052,360410,,
INVITATION    HOMES      INC,46187W107,87817,2956798,,INVH
PULTE   GROUP   INC,745867101,87686,2033529,,
PINDUODUO     INC,722304AB8,87411,20967,,
CHIPOTLE    MEXICAN  GRILL     INC,169656105,87363,63000,PUT,CMG
V   F  CORP,918204108,86632,1014302,,VFC
INVESCO  EXCHANGE  TRADED  FD   T,46137V357,86625,679200,PUT,
KBR  INC,48242W106,85672,2769883,,
INPHI   CORP,45772F107,85338,531800,PUT,
NUANCE     COMMUNICATIONS        INC,67020YAK6,85315,45847,,
WILLIAMS   COS    INC,969457100,84601,4219513,,
MORGAN   STANLEY,617446448,84217,1228900,CALL,MS-PQ
CARRIER    GLOBAL  CORPORATION,14448C104,83985,2226526,,CARR
CROWN   HLDGS     INC,228368106,83349,831831,,
AMERICAN  EAGLE     OUTFITTERS      IN,02553E106,82607,4115925,,
GRUBHUB   INC,400110102,82182,1106525,,
BIO   RAD   LABS   INC,090572207,82019,140699,,
NXP   SEMICONDUCTORS            N     V,N6596X109,81114,510119,,
ETSY   INC,29786A106,80131,450400,PUT,ETSY
TAPESTRY     INC,876030107,79592,2560862,,
GRID   DYNAMICS   HLDGS  INC,39813G117,78561,6235000,CALL,
NVR   INC,62944T105,78476,19235,,NVR
INTERNATIONAL    BUSINESS     MACHS,459200101,78441,623140,,
PERSHING     SQUARE     TONTINE     HLDG,71531R109,78060,2816035,,
DOW   INC,260557103,77813,1402038,,DOW
CONSOLIDATED      EDISON     INC,209115104,76930,1064475,,ED
FIDELITY   NATIONAL     FINANCIAL,31620R303,76484,1956604,,
OMNICOM   GROUP      INC,681919106,76245,1222461,,OMC
CHEVRON   CORP   NEW,166764100,76143,901631,,CVX
TWILIO   INC,90138F102,75221,222219,,TWLO
VERIZON   COMMUNICATIONS     INC,92343V104,75165,1279400,PUT,VZ
CHURCHILL   CAPITAL     CORP   IV,171439102,74368,7429376,,
JOHNSON  CTLS    INTL     PLC,G51502105,73952,1587290,,
FRONT     YD  RESIDENTIAL      CORP,35904G107,72771,4492009,,
BILIBILI    INC,090040106,72276,843168,,BLBLF
GENERAC  HLDGS     INC,368736104,72177,317388,,
ENVISTA     HOLDINGS    CORPORATION,29415F104,71302,2113897,,NVST
PLURALSIGHT    INC,72941B106,71113,3392791,,
BUNGE   LIMITED,G16962105,70933,1081631,,
ONESPAWORLD       HOLDINGS             LIMITED,P73684113,69902,6893657,CALL,
SELECT  SECTOR     SPDR  TR,81369Y407,69746,433800,CALL,
CHINA   BIOLOGIC   PRODS      HLDGS  I,G21515104,69745,590510,,
SUNRUN   INC,86771W105,69512,1001901,,RUN
LUMENTUM       HLDGS  INC,55024U109,69409,732167,,
YUM   CHINA     HLDGS  INC,98850P109,69129,1210880,,
HOSTESS   BRANDS   INC,44109J106,68451,4675618,,
ZYNGA  INC,98986T108,68378,6927844,,
DEXCOM   INC,252131AH0,68345,30000,,DXCM
STARBUCKS       CORP,855244109,68010,635722,,SBUX
DUPONT      DE  NEMOURS     INC,26614N102,67555,950000,CALL,
ALLIANT   ENERGY    CORP,018802108,67394,1307867,,LNT
FLEETCOR      TECHNOLOGIES       INC,339041105,67324,246761,,
CURTISS     WRIGHT   CORP,231561101,66717,573418,,CW
BOOKING  HOLDINGS        INC,09857L108,66482,29849,,BKNG
SOUTHWEST   AIRLS      CO,844741108,66193,1420143,,
UNDER   ARMOUR     INC,904311206,66154,4445812,,
AMERIPRISE     FINL  INC,03076C106,65875,338983,,
SBA    COMMUNICATIONS          CORP  NEW,78410G104,65522,232239,,SBAC
WALMART     INC,931142103,65459,454100,CALL,WMT
AVIENT   CORPORATION,05368V106,65337,1622080,,AVNT
AEROJET   ROCKETDYNE      HLDGS     INC,007800105,64686,1223955,,
TARGA   RES  CORP,87612G101,64374,2440261,,
AMERICAN  AIRLS     GROUP    INC,02376R102,64253,4074400,PUT,
EMERSON     ELEC   CO,291011104,64207,798898,,
SPECTRUM     BRANDS    HLDGS   INC   NE,84790A105,63944,809627,,
AMETEK   INC,031100100,63894,528313,,
MARKEL   CORP,570535104,63319,61278,,
WESTROCK   CO,96145D105,63314,1454494,,
NIKE  INC,654106103,63110,446100,PUT,
ZENDESK     INC,98936J101,63070,440680,,
TRUIST   FINL     CORP,89832Q109,62992,1314260,,
EDWARDS   LIFESCIENCES         CORP,28176E108,62798,688350,,EW
SOTERA   HEALTH     CO,83601L102,62274,2269458,,SHC
DUKE     REALTY      CORP,264411505,62263,1557743,,
CORNING   INC,219350105,62040,1723337,,
AMERICAN  WTR   WKS   CO  INC    NEW,030420103,61500,400727,,
INARI   MED  INC,45332Y109,61303,702296,,
HEWLETT   PACKARD      ENTERPRISE   C,42824C109,61105,5156581,,
SALLY     BEAUTY  HLDGS       INC,79546E104,60822,4664227,,
GENERAL  ELECTRIC       CO,369604103,60597,5610800,PUT,GE
FARFETCH     LTD,30744W107,60034,940831,,
LI   AUTO     INC,50202M102,60002,2081243,,LAAOF
UNIVERSAL     HLTH  SVCS    INC,913903100,59332,431504,,
OSHKOSH     CORP,688239201,59051,686079,,OSK
UDR  INC,902653104,58977,1534651,,
CF   INDS     HLDGS   INC,125269100,58937,1522526,,
CLOUDFLARE     INC,18915M107,58749,773115,,
UNITEDHEALTH       GROUP  INC,91324P102,58493,166800,PUT,UNH
EATON  VANCE  CORP,278265103,58440,860296,,
MODERNA       INC,60770K107,58212,557209,,
KB  HOME,48666K109,58138,1734417,,KBH
AJAX   I,G0190X118,58102,4681881,,
WEST   PHARMACEUTICAL        SVSC   INC,955306105,58019,204789,,
AMERICOLD     RLTY   TR,03064D108,57833,1549233,,
AXALTA     COATING    SYS  LTD,G0750C108,57790,2024152,,
DEVON   ENERGY     CORP  NEW,25179M103,57630,3645149,,
THOMSON    REUTERS       CORP.,884903709,57577,703103,,
STANLEY   BLACK       &   DECKER  INC,854502101,57495,321990,,
PALO  ALTO  NETWORKS     INC,697435105,57284,161185,,PANW
CAMDEN   PPTY  TR,133131102,56879,569250,,
KKR  &  CO  INC,48251W104,56852,1404111,,
CROWDSTRIKE         HLDGS      INC,22788C105,56590,267159,,
ISHARES  TR,464287507,56447,245603,,
VERTIV   HOLDINGS     CO,92537N108,56397,3020744,,VRT
MACYS   INC,55616P104,56360,5009804,,
EDISON   INTL,281020107,56314,896441,,
WEYERHAEUSER     CO   MTN   BE,962166104,55706,1661391,,
SEA  LTD,81141R100,55464,278642,,SE
SOCIEDAD       QUIMICA      Y  MINERA  DE,833635105,55072,1121850,,
COUPA   SOFTWARE    INC,22266L106,54846,161832,,
AES    CORP,00130H105,54815,2332558,,AES
SELECT  SECTOR     SPDR  TR,81369Y209,54792,483000,CALL,
WEC    ENERGY      GROUP    INC,92939U106,54766,595093,,
BROWN   FORMAN    CORP,115637209,54482,685913,,BF-B
BK  OF  AMERICA     CORP,060505104,54455,1796600,CALL,
MICRON    TECHNOLOGY     INC,595112103,54415,723800,CALL,MU
GS   ACQUISITION         HLDGS       CORP    II,36258Q105,53975,4951802,,
SPOTIFY     TECHNOLOGY            S  A,L8681T102,53711,170695,,
BOSTON     BEER   INC,100557107,53458,53765,,
WESTERN   UN   CO,959802109,53450,2436189,,
MASCO   CORP,574599106,53432,972726,,
FOLEY   TRASIMENE    ACQUISITION,344328109,53361,3533824,,
