name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,877898000,51100000,,PCG-PX
AMAZON COM INC,023135106,447111000,2350000,,AMZN
TAIWAN SEMICONDUCTOR MFG LTD,874039100,295480000,1780000,,
LIVE NATION ENTERTAINMENT IN,538034109,274218000,2100000,,
TELEPHONE & DATA SYS INC,879433829,261882400,6760000,,
CRH PLC,G25508105,238838550,2715000,,
BROOKFIELD CORP,11271J107,222218400,4240000,,
FLUTTER ENTMT PLC,G3643J108,214903500,970000,,
KENVUE INC,49177J102,213422000,8900000,,KVUE
CORPAY INC,219948106,212719200,610000,,
APOLLO GLOBAL MGMT INC,03769M106,205410000,1500000,,
LPL FINL HLDGS INC,50212V100,204462500,625000,,
INTERCONTINENTAL EXCHANGE IN,45866F104,189750000,1100000,,
CAPITAL ONE FINL CORP,14040H105,188265000,1050000,,
SPDR S&P 500 ETF TR,78462F953,184478085,330000,PUT,
JACOBS SOLUTIONS INC,46982L108,169246000,1400000,,J
CARPENTER TECHNOLOGY CORP,144285103,157626600,870000,,CRS
EQT CORP,26884L109,157618500,2950000,,EQT
NVIDIA CORPORATION,67066G104,157151000,1450000,,NVDA
COSTAR GROUP INC,22160N109,156479250,1975000,,
UNITED STATES STL CORP NEW,912909108,153192500,3625000,,
FORTIVE CORP,34959J108,139042000,1900000,,FTV
CASEYS GEN STORES INC,147528103,130212000,300000,,
DISCOVER FINL SVCS,254709108,126318000,740000,,
MICROSOFT CORP,594918104,118247850,315000,,MSFT
TALEN ENERGY CORP,87422Q109,116806950,585000,,TLN
AT&T INC,00206R102,105637713,3775000,,T-PC
HESS CORP,42809H107,99831250,625000,,
VISTRA CORP,92840M102,99824000,850000,,VST
PRIMO BRANDS CORPORATION,741623102,98484750,2775000,,PRMB
RB GLOBAL INC,74935Q107,95285000,950000,,RBA
APOLLO GLOBAL MGMT INC,03769M304,65781000,900000,,
SHARKNINJA INC,G8068L108,45875500,550000,,
SOHO HOUSE & CO INC,586001109,32136000,5200000,,
PINTEREST INC,72352L106,31000000,1000000,,
SEADRILL LTD,G7997W102,25625000,1025000,,SDRL
PG&E CORP,69331CAL2,10577312,10000000,,PCG-PX
HERTZ GLOBAL HLDGS INC,42806J148,8972200,3970000,,
AURORA INNOVATION INC,051774107,6943314,1032463,,
PG&E CORP,69331C306,6263600,140000,,PCG-PX
FLYEXCLUSIVE INC,343928107,3178420,1022000,,FLYX-WT
AURORA INNOVATION INC,051774115,2587167,1835000,,
NET POWER INC,64107A113,152500,500000,,NPWR-WT
FLYEXCLUSIVE INC,343928115,36750,367499,,FLYX-WT
GLOBAL BLUE GROUP HOLDING AG,H33700115,29600,1333333,,
