name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NOVO-NORDISK A S,670100205,1432714,13849335,,
UBER TECHNOLOGIES INC,90353T100,853382,13860349,,
NVIDIA CORPORATION,67066G104,767478,1549772,,NVDA
PALANTIR TECHNOLOGIES INC,69608A108,748465,43591426,,PLTR
META PLATFORMS INC,30303M102,744020,2101986,,
AMAZON COM INC,023135106,652806,4296466,,AMZN
VERTEX PHARMACEUTICALS INC,92532F100,647642,1591688,,
TESLA INC,88160R101,634871,2555019,,
VERISIGN INC,92343E102,627249,3045490,,
AIRBNB INC,009066101,584831,4295800,,
UNITED THERAPEUTICS CORP DEL,91307C102,477208,2170214,,UTHR
GILEAD SCIENCES INC,375558103,451700,5575850,,
CROWDSTRIKE HLDGS INC,22788C105,450891,1765983,,
EXXON MOBIL CORP,30231G102,450138,4502276,,
APPLE INC,037833100,435137,2260097,,AAPL
STARBUCKS CORP,855244109,424574,4422184,,SBUX
FRANCO NEV CORP,351858105,421530,3803549,,
ATLASSIAN CORPORATION,049468101,386742,1625923,,TEAM
EXELIXIS INC,30161Q104,374621,15615716,,
HERSHEY CO,427866108,357891,1919605,,HSY
CBOE GLOBAL MKTS INC,12503M108,352964,1976724,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,352226,4898148,,
INCYTE CORP,45337C102,348732,5553937,,INCY
LI AUTO INC,50202M102,331630,8860000,,LAAOF
KROGER CO,501044101,326665,7146457,,KR
CHIPOTLE MEXICAN GRILL INC,169656105,316515,138400,,CMG
ABBVIE INC,00287Y109,309430,1996711,,ABBV
INTERNATIONAL BUSINESS MACHS,459200101,301439,1843100,,
DROPBOX INC,26210C104,299264,10151433,,
MOLINA HEALTHCARE INC,60855R100,298419,825937,,
FORTINET INC,34959E109,296963,5073694,,
HOLOGIC INC,436440101,286936,4015902,,
NOVARTIS AG,66987V109,286561,2838082,,NVSEF
ALPHABET INC,02079K305,284978,2040080,,GOOGN
BOEING CO,097023105,275752,1057900,,BA-PA
VISA INC,92826C839,270565,1039231,,V
JOHNSON & JOHNSON,478160104,267889,1709131,,JNJ
GENERAL ELECTRIC CO,369604301,266420,2087438,,GE
NEUROCRINE BIOSCIENCES INC,64125C109,262011,1988546,,NBIX
DATADOG INC,23804L103,253800,2090952,,
PROCTER AND GAMBLE CO,742718109,244140,1666029,,
DOORDASH INC,25809K105,236421,2390743,,
ROBLOX CORP,771049103,233526,5107738,,RBLX
SNOWFLAKE INC,833445109,232492,1168302,,SNOW
NEW ORIENTAL ED & TECHNOLOGY,647581206,232214,3168854,,
NATIONAL GRID PLC,636274409,226064,3324954,,NMKBP
E L F BEAUTY INC,26856L103,224867,1557900,,
CAMPBELL SOUP CO,134429109,221331,5119840,,
CITIGROUP INC,172967424,219881,4274520,,C-PR
CORCEPT THERAPEUTICS INC,218352102,218456,6725871,,CORT
REGENERON PHARMACEUTICALS,75886F107,213479,243062,,
ALPHABET INC,02079K107,202249,1435100,,GOOGN
ROYAL CARIBBEAN GROUP,V7780T103,200016,1544642,,
NETFLIX INC,64110L106,197422,405484,,NFLX
BIOGEN INC,09062X103,196304,758606,,BIIB
MURPHY USA INC,626755102,193434,542500,,MUSA
ALLISON TRANSMISSION HLDGS I,01973R101,190721,3279819,,
MONDAY COM LTD,M7S64H106,189254,1007690,,
CATERPILLAR INC,149123101,187514,634200,,CAT
HUMANA INC,444859102,187155,408805,,HUM
SPROUTS FMRS MKT INC,85208M102,186919,3885244,,
ALPHA METALLURGICAL RESOUR I,020764106,185428,547115,,
CARDINAL HEALTH INC,14149Y108,184394,1829310,,CAH
DOMINOS PIZZA INC,25754A201,182152,441869,,DPZ
KINROSS GOLD CORP,496902404,178023,29425330,,KGCRF
NATIONAL BEVERAGE CORP,635017106,176865,3557211,,FIZZ
ULTA BEAUTY INC,90384S303,176200,359600,,
ELEVANCE HEALTH INC,036752103,175172,371473,,
CORVEL CORP,221006109,169910,687310,,CRVL
MONSTER BEVERAGE CORP NEW,61174X109,169723,2946066,,MNST
PFIZER INC,717081103,168613,5856641,,PFE
ALKERMES PLC,G01767105,167808,6049317,,ALKS
NU HLDGS LTD,G6683N103,163244,19594665,,
ZSCALER INC,98980G102,161956,730982,,
ROKU INC,77543R102,161028,1756800,,
ELI LILLY & CO,532457108,159641,273863,,LLY
LAS VEGAS SANDS CORP,517834107,153913,3127670,,LVS
DISNEY WALT CO,254687106,152881,1693227,,
JPMORGAN CHASE & CO,46625H100,151932,893193,,JPM-PM
RYANAIR HOLDINGS PLC,783513203,151812,1138362,,RYAOF
JAZZ PHARMACEUTICALS PLC,G50871105,151484,1231574,,JAZZ
DOCUSIGN INC,256163106,151378,2546300,,
GENERAL MTRS CO,37045V100,150223,4182149,,
VERIZON COMMUNICATIONS INC,92343V104,149286,3959859,,VZ
DEERE & CO,244199105,149191,373100,,DE
MERCADOLIBRE INC,58733R102,147537,93862,,MELI
ETSY INC,29786A106,142654,1760070,,ETSY
MARATHON PETE CORP,56585A102,142244,958775,,
KE HLDGS INC,482497104,141166,8708594,,
SPLUNK INC,848637104,139050,912700,,
TRANSDIGM GROUP INC,893641100,138792,137200,,TDG
AUTOZONE INC,053332102,137813,53300,,AZO
COMMVAULT SYS INC,204166102,134690,1686787,,
LAM RESEARCH CORP,512807108,132336,168956,,LRCX
DR REDDYS LABS LTD,256135203,129474,1860795,,
F5 INC,315616102,129394,722950,,
BECTON DICKINSON & CO,075887109,129155,529691,,BDX
BROADCOM INC,11135F101,128780,115368,,AVGO
KIMBERLY-CLARK CORP,494368103,128423,1056894,,
NUTANIX INC,67059N108,127943,2682800,,
ROLLINS INC,775711104,127611,2922169,,ROL
LOGITECH INTL S A,H50430232,126826,1334166,,
FLOWERS FOODS INC,343498101,126029,5598785,,FLO
BRISTOL-MYERS SQUIBB CO,110122108,124794,2432166,,
COGENT COMMUNICATIONS HLDGS,19239V302,122567,1611456,,
SCHLUMBERGER LTD,806857108,122372,2351504,,
TKO GROUP HOLDINGS INC,87256C101,121106,1484500,,
MICRON TECHNOLOGY INC,595112103,120964,1417436,,MU
CHUNGHWA TELECOM CO LTD,17133Q502,120299,3079069,,CHT
PALO ALTO NETWORKS INC,697435105,119633,405700,,PANW
WAYFAIR INC,94419L101,119067,1929769,,W
NEW YORK TIMES CO,650111107,118587,2420642,,NYT
OPENDOOR TECHNOLOGIES INC,683712103,118346,26416474,,OPENZ
CLOROX CO DEL,189054109,116421,816472,,
COLGATE PALMOLIVE CO,194162103,116199,1457773,,CL
APPLIED MATLS INC,038222105,115321,711548,,
VERTIV HOLDINGS CO,92537N108,114634,2386712,,VRT
KEURIG DR PEPPER INC,49271V100,113992,3421125,,KDP
CAL MAINE FOODS INC,128030202,113777,1982524,,
REPUBLIC SVCS INC,760759100,113205,686466,,
MANHATTAN ASSOCIATES INC,562750109,112905,524360,,MANH
HORMEL FOODS CORP,440452100,112413,3500887,,
NETAPP INC,64110D104,112079,1271312,,
NOVA LTD,M7516K103,111861,814186,,NVMI
BERKSHIRE HATHAWAY INC DEL,084670108,111238,205,,BRK-A
ALAMOS GOLD INC NEW,011532108,109507,8129345,,AGI
KELLANOVA,487836108,108287,1936806,,
BAIDU INC,056752108,107336,901299,,
SOUTHWESTERN ENERGY CO,845467109,107017,16338525,,
PEABODY ENERGY CORP,704551100,106658,4385622,,BTU
OREILLY AUTOMOTIVE INC,67103H107,106593,112194,,
TELADOC HEALTH INC,87918A105,105060,4875184,,
FIRSTSERVICE CORP NEW,33767E202,104754,646188,,FSV
ICON PLC,G4705A100,103818,366758,,ICLR
PURE STORAGE INC,74624M102,103172,2893205,,
BOOKING HOLDINGS INC,09857L108,102517,28900,,BKNG
GSK PLC,37733W204,102478,2765193,,GLAXF
P T TELEKOMUNIKASI INDONESIA,715684106,101794,3951614,,
CME GROUP INC,12572Q105,101675,482789,,CME
DICKS SPORTING GOODS INC,253393102,101651,691741,,
SPOTIFY TECHNOLOGY S A,L8681T102,99291,528394,,
ORACLE CORP,68389X105,98085,930332,,ORCL-PD
GRUPO AEROPUERTO DEL PACIFIC,400506101,97720,557700,,
VODAFONE GROUP PLC NEW,92857W308,95950,11028776,,
CARVANA CO,146869102,94593,1786800,,CVNA
B2GOLD CORP,11777Q209,93760,29669555,,BTG
STERLING INFRASTRUCTURE INC,859241101,93747,1066154,,
PINTEREST INC,72352L106,93170,2515388,,
FEDEX CORP,31428X106,90545,357929,,FDX
CF INDS HLDGS INC,125269100,90539,1138850,,
HERBALIFE LTD,G4412G101,90440,5926601,,HLF
FERGUSON PLC NEW,G3421J106,89507,463600,,
VECTOR GROUP LTD,92240M108,87621,7767815,,
3M CO,88579Y101,87543,800800,,MMM
INTEL CORP,458140100,87199,1735308,,INTC
HUBSPOT INC,443573100,86210,148500,,HUBS
FORTIS INC,349553107,85442,2077102,,FTRSF
SYSCO CORP,871829107,85335,1166900,,SYY
WHEATON PRECIOUS METALS CORP,962879102,84663,1715908,,WPM
ANTERO RESOURCES CORP,03674X106,84504,3725939,,AR
CENCORA INC,03073E105,83857,408300,,
LOCKHEED MARTIN CORP,539830109,83396,184000,,LMT
TERADATA CORP DEL,88076W103,82937,1906157,,
DELTA AIR LINES INC DEL,247361702,82171,2042520,,
ENTERGY CORP NEW,29364G103,82146,811800,,
UNITEDHEALTH GROUP INC,91324P102,82038,155826,,UNH
SHERWIN WILLIAMS CO,824348106,81468,261200,,SHW
SALESFORCE INC,79466L302,81423,309428,,
FIDELITY NATL INFORMATION SV,31620M106,81181,1351442,,
JD.COM INC,47215P106,80762,2795500,,
SMUCKER J M CO,832696405,80368,635922,,
DRAFTKINGS INC NEW,26142V105,80184,2274711,,DKNG
ROGERS COMMUNICATIONS INC,775109200,80105,1711269,,RCIAF
TARGA RES CORP,87612G101,79086,910400,,
PERDOCEO ED CORP,71363P106,79065,4502587,,
ROSS STORES INC,778296103,78979,570700,,
PROGRESSIVE CORP,743315103,78573,493300,,
ISHARES TR,46434V878,78008,1549000,,
