name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,36671884,282749817,,AAPL
MICROSOFT CORP,594918104,34172705,142731177,,MSFT
AMAZON.COM INC,023135106,13541345,161534790,,
ALPHABET INC-CL A,02079K305,10310795,117077511,,
BERKSHIRE HATHAWAY INC-CL B,084670702,9650820,31295688,,
UNITEDHEALTH GROUP INC,91324P102,8921651,16858436,,UNH
ALPHABET INC-CL C,02079K107,8631760,97481034,,
JOHNSON & JOHNSON,478160104,8456643,47958583,,JNJ
EXXON MOBIL CORP,30231G102,8078800,73350328,,
PROCTER & GAMBLE CO/THE,742718109,6997559,46243572,,
JPMORGAN CHASE & CO,46625H100,6859512,51248625,,JPM-PM
VISA INC-CLASS A SHARES,92826C839,6683673,32221146,,
NVIDIA CORP,67066G104,6679427,45788952,,NVDA
TESLA INC,88160R101,6037981,49109751,,
HOME DEPOT INC,437076102,5993612,19008019,,
CHEVRON CORP,166764100,5864670,32716399,,CVX
MASTERCARD INC - A,57636Q104,5660950,16306214,,
PFIZER INC,717081103,5590039,109275578,,PFE
ABBVIE INC,00287Y109,5445490,33752509,,ABBV
META PLATFORMS INC-CLASS A,30303M102,5424543,45158933,,
ELI LILLY & CO,532457108,5370420,14707460,,LLY
MERCK & CO. INC.,58933Y105,5354384,48339275,,
COCA-COLA CO/THE,191216100,4820308,75894046,,
PEPSICO INC,713448108,4622579,25637180,,PEP
BROADCOM INC,11135F101,4151931,7438270,,AVGO
BANK OF AMERICA CORP,060505104,4087307,123636775,,
THERMO FISHER SCIENTIFIC INC,883556102,3780655,6879351,,TMO
COSTCO WHOLESALE CORP,22160K105,3689979,8098880,,
CISCO SYSTEMS INC,17275R102,3649867,76736984,,
MCDONALD'S CORP,580135101,3605408,13702475,,
WALMART INC,931142103,3516639,24855493,,WMT
DANAHER CORP,235851102,3384177,12774623,,
ABBOTT LABORATORIES,002824100,3352840,30598624,,ABT
TEXAS INSTRUMENTS INC,882508104,3263468,19780511,,TXN
ADOBE INC,00724F101,3194412,9507218,,ADBE
VERIZON COMMUNICATIONS INC,92343V104,3134486,79682618,,VZ
PHILIP MORRIS INTERNATIONAL,718172109,3061665,30296422,,
LINDE PLC,G5494J103,3006523,9233015,,LIN
ACCENTURE PLC-CL A,G1151C101,3002625,11271540,,
AMGEN INC,031162100,2983235,11375567,,AMGN
NEXTERA ENERGY INC,65339F101,2876743,34484037,,NEE-PS
COMCAST CORP-CLASS A,20030N101,2808803,80449965,,
WELLS FARGO & CO,949746101,2795394,67816895,,
BRISTOL-MYERS SQUIBB CO,110122108,2781568,38724114,,
WALT DISNEY CO/THE,254687106,2758969,31823656,,
HONEYWELL INTERNATIONAL INC,438516106,2641015,12347344,,HON
CONOCOPHILLIPS,20825C104,2639982,22392021,,COP
NIKE INC -CL B,654106103,2612331,22362086,,
RAYTHEON TECHNOLOGIES CORP,75513E101,2572510,25541722,,
AT&T INC,00206R102,2460545,133856636,,T-PC
NETFLIX INC,64110L106,2371407,8058257,,NFLX
SALESFORCE INC,79466L302,2304561,17416910,,
UNION PACIFIC CORP,907818108,2261886,10940938,,UNP
QUALCOMM INC,747525103,2260929,20599313,,
ORACLE CORP,68389X105,2253412,27617395,,ORCL-PD
INTL BUSINESS MACHINES CORP,459200101,2246583,15974179,,
UNITED PARCEL SERVICE-CL B,911312106,2220088,12787793,,
SCHWAB (CHARLES) CORP,808513105,2215792,26658930,,
CATERPILLAR INC,149123101,2184005,9130707,,CAT
LOWE'S COS INC,548661107,2180101,10959694,,
CVS HEALTH CORP,126650100,2170273,23331098,,CVS
INTEL CORP,458140100,2169431,82216762,,INTC
ELEVANCE HEALTH INC,036752103,2160082,4219211,,
AUTOMATIC DATA PROCESSING,053015103,2157923,9045455,,
LOCKHEED MARTIN CORP,539830109,2132545,4387684,,LMT
MEDTRONIC PLC,G5960L103,2112247,27222300,,MDT
