name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,5771515,42140153,,AAPL
SPDR S&P 500 ETF TR,78462F103,5510831,12873968,,
MICROSOFT CORP,594918104,5128136,18929995,,MSFT
AMAZON COM INC,023135106,3403233,989266,,AMZN
FLEXSHARES TR,33939L407,3211369,83869664,,
ALPHABET INC,02079K107,2011131,802424,,GOOGN
VANGUARD INDEX FDS,922908769,1889408,8479525,,
FACEBOOK INC,30303M102,1877382,5399274,,
ALPHABET INC,02079K305,1822493,746376,,GOOGN
V F CORP,918204108,1822067,22209496,,VFC
FLEXSHARES TR,33939L795,1804055,31391254,,
ISHARES TR,464287465,1631864,20687929,,
JPMORGAN CHASE & CO,46625H100,1592490,10238462,,JPM-PM
HOME DEPOT INC,437076102,1242804,3897280,,
FLEXSHARES TR,33939L100,1239100,7275130,,
VANGUARD INTL EQUITY INDEX F,922042775,1228656,19382482,,
VANGUARD INTL EQUITY INDEX F,922042858,1220580,22474309,,
VANGUARD TAX-MANAGED INTL FD,921943858,1210789,23501337,,
JOHNSON & JOHNSON,478160104,1194116,7248486,,JNJ
NVIDIA CORPORATION,67066G104,1094285,1367685,,NVDA
PROCTER AND GAMBLE CO,742718109,1061839,7869557,,
UNITEDHEALTH GROUP INC,91324P102,1036905,2589413,,UNH
BERKSHIRE HATHAWAY INC DEL,084670702,956640,3442140,,BRK-A
ISHARES TR,464287614,955310,3518895,,
VISA INC,92826C839,936483,4005143,,V
ABBOTT LABS,002824100,903543,7793870,,
MASTERCARD INCORPORATED,57636Q104,897707,2458866,,
DISNEY WALT CO,254687106,891334,5071022,,
TESLA INC,88160R101,875961,1288746,,
ADOBE SYSTEMS INCORPORATED,00724F101,842447,1438507,,
ACCENTURE PLC IRELAND,G1151C101,818139,2775329,,
SALESFORCE COM INC,79466L302,809975,3315899,,
NIKE INC,654106103,801664,5189101,,
PAYPAL HLDGS INC,70450Y103,769918,2641409,,
ISHARES TR,464287655,710137,3096032,,
ISHARES TR,464287507,684762,2548142,,
CISCO SYS INC,17275R102,681479,12858085,,
PEPSICO INC,713448108,660280,4456234,,PEP
ABBVIE INC,00287Y109,660069,5859988,,ABBV
DANAHER CORPORATION,235851102,657190,2448912,,
ISHARES TR,464288372,651594,14358612,,
MCDONALDS CORP,580135101,651392,2820003,,MCD
COSTCO WHSL CORP NEW,22160K105,635981,1607352,,
MERCK & CO INC,58933Y105,633788,8149514,,
STARBUCKS CORP,855244109,625359,5593048,,SBUX
FLEXSHARES TR,33939L860,610325,10871480,,
TEXAS INSTRS INC,882508104,604595,3144021,,
BK OF AMERICA CORP,060505104,603864,14646224,,
EXXON MOBIL CORP,30231G102,600579,9520903,,
ISHARES TR,464287499,599804,7569455,,
VERIZON COMMUNICATIONS INC,92343V104,599179,10693890,,VZ
COMCAST CORP NEW,20030N101,598127,10489784,,CCZ
CHEVRON CORP NEW,166764100,595678,5687207,,CVX
INTEL CORP,458140100,587558,10465940,,INTC
ISHARES TR,464287804,580210,5135510,,
LILLY ELI & CO,532457108,578611,2520960,,
BLACKROCK INC,09247X101,569026,650338,,
PFIZER INC,717081103,555020,14173145,,PFE
COCA COLA CO,191216100,528826,9773169,,KO
WALMART INC,931142103,517537,3669952,,WMT
SPDR S&P MIDCAP 400 ETF TR,78467Y107,506464,1031474,,
BROADCOM INC,11135F101,494272,1036558,,AVGO
QUALCOMM INC,747525103,492915,3448647,,
NETFLIX INC,64110L106,482526,913511,,NFLX
AMERICAN TOWER CORP NEW,03027X100,480223,1777682,,
ORACLE CORP,68389X105,475125,6103869,,ORCL-PD
NEXTERA ENERGY INC,65339F101,470900,6426037,,NEE-PS
UNITED PARCEL SERVICE INC,911312106,470247,2261129,,UPS
AMGEN INC,031162100,463365,1900986,,AMGN
ISHARES TR,464287622,447203,1847336,,
MEDTRONIC PLC,G5960L103,416977,3359193,,MDT
FLEXSHARES TR,33939L803,415209,5688571,,
LOWES COS INC,548661107,410559,2116611,,
THERMO FISHER SCIENTIFIC INC,883556102,402328,797526,,TMO
HONEYWELL INTL INC,438516106,391951,1786876,,
AUTOMATIC DATA PROCESSING IN,053015103,388400,1955495,,
TARGET CORP,87612E106,383463,1586261,,TGT
TAIWAN SEMICONDUCTOR MFG LTD,874039100,383355,3190369,,
AT&T INC,00206R102,377474,13115828,,T-PC
WELLS FARGO CO NEW,949746101,377237,8329369,,
ISHARES TR,464287598,372424,2347900,,
AMERICAN EXPRESS CO,025816109,360018,2178891,,AXP
MONDELEZ INTL INC,609207105,354405,5675929,,
