name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287200,897396080,2013408,,
ISHARES INC,46434G103,883915007,17932948,,
PROCTER AND GAMBLE CO,742718109,700479638,4616315,,
JOHNSON & JOHNSON,478160104,526589963,3181428,,JNJ
COCA COLA CO,191216100,494700676,8214890,,KO
PEPSICO INC,713448108,475379355,2566566,,PEP
SPDR S&P 500 ETF TR,78462F103,459141445,1035782,,
COSTCO WHSL CORP NEW,22160K105,434854371,807709,,
MCDONALDS CORP,580135101,423441403,1418992,,MCD
WALMART INC,931142103,402842280,2562936,,WMT
VANGUARD INTL EQUITY INDEX F,922042858,319277102,7848503,,
STARBUCKS CORP,855244109,269141959,2716959,,SBUX
VISA INC,92826C839,241657986,1017593,,V
ALPHABET INC,02079K305,234605776,1959948,,GOOGN
ABBOTT LABS,002824100,198741934,1822986,,
PDD HOLDINGS INC,722304102,188856740,2731512,,PDD
CVS HEALTH CORP,126650100,185712076,2686418,,CVS
MONDELEZ INTL INC,609207105,175511802,2406249,,
MERCK & CO INC,58933Y105,157039328,1360944,,
META PLATFORMS INC,30303M102,154291066,537637,,
CHIPOTLE MEXICAN GRILL INC,169656105,143668074,67166,,CMG
INTUITIVE SURGICAL INC,46120E602,140246691,410150,,ISRG
ISHARES TR,464288588,135625963,1454200,,
COLGATE PALMOLIVE CO,194162103,126316941,1639628,,CL
MCKESSON CORP,58155Q103,125006549,292543,,MCK
STRYKER CORPORATION,863667101,117684501,385737,,SYK
BOOKING HOLDINGS INC,09857L108,116219503,43039,,BKNG
MONSTER BEVERAGE CORP NEW,61174X109,109414354,1904846,,MNST
ISHARES TR,464287242,104874172,969800,,
PAYPAL HLDGS INC,70450Y103,100234666,1502093,,
LAUDER ESTEE COS INC,518439104,99988644,509159,,
VEEVA SYS INC,922475108,97670513,493959,,
BOSTON SCIENTIFIC CORP,101137107,94043254,1738644,,BSX
HCA HEALTHCARE INC,40412C101,91876446,302743,,
KIMBERLY-CLARK CORP,494368103,90023266,652059,,
ISHARES TR,464287184,88171079,3242776,,
MICROSOFT CORP,594918104,87712888,257570,,MSFT
BECTON DICKINSON & CO,075887109,86855330,328985,,BDX
COMCAST CORP NEW,20030N101,86791385,2088842,,CCZ
ABBVIE INC,00287Y109,85459913,634305,,ABBV
DOLLAR TREE INC,256746108,84883838,591525,,
KROGER CO,501044101,83816463,1783329,,KR
GENERAL MLS INC,370334104,81614169,1064070,,
PHILIP MORRIS INTL INC,718172109,79519788,814585,,
TARGET CORP,87612E106,78441062,594701,,TGT
EDWARDS LIFESCIENCES CORP,28176E108,73792850,782284,,EW
REGENERON PHARMACEUTICALS,75886F107,72524398,100933,,
BRISTOL-MYERS SQUIBB CO,110122108,71778695,1122419,,
DOLLAR GEN CORP NEW,256677105,70861248,417371,,
HERSHEY CO,427866108,68909210,275968,,HSY
SYSCO CORP,871829107,67857458,914521,,SYY
PFIZER INC,717081103,65495148,1785582,,PFE
ISHARES TR,46429B671,63810291,1426247,,
VERTEX PHARMACEUTICALS INC,92532F100,62046308,176313,,
MASTERCARD INCORPORATED,57636Q104,60884807,154805,,
KRAFT HEINZ CO,500754106,60507229,1704429,,KHC
CISCO SYS INC,17275R102,59995169,1159551,,
ALTRIA GROUP INC,02209S103,57814487,1276258,,
GILEAD SCIENCES INC,375558103,57471870,745710,,
LAMB WESTON HLDGS INC,513272104,56704720,493299,,
ALIGN TECHNOLOGY INC,016255101,56156264,158795,,ALGN
CONSTELLATION BRANDS INC,21036P108,55005625,223482,,
IDEXX LABS INC,45168D104,54107749,107735,,
DEXCOM INC,252131107,53745709,418222,,DXCM
LILLY ELI & CO,532457108,53409787,113885,,
T-MOBILE US INC,872590104,53288429,383646,,
TRADEWEB MKTS INC,892672106,50784015,741589,,
YUM CHINA HLDGS INC,98850P109,49903908,883255,,
RESTAURANT BRANDS INTL INC,76131D103,49522714,638019,,
QUALCOMM INC,747525103,49211850,413406,,
TRIP COM GROUP LTD,89677Q107,48147505,1375643,,
MARKETAXESS HLDGS INC,57060D108,47488773,181657,,
CHURCH & DWIGHT CO INC,171340102,46217456,461114,,
UBER TECHNOLOGIES INC,90353T100,45777554,1060402,,
THE CIGNA GROUP,125523100,45348888,161614,,
THERMO FISHER SCIENTIFIC INC,883556102,43642822,83647,,TMO
BROWN FORMAN CORP,115637209,43206460,646997,,BF-B
HOLOGIC INC,436440101,39498138,487812,,
INTERACTIVE BROKERS GROUP IN,45841N107,39276327,472810,,
CME GROUP INC,12572Q105,38909418,209992,,CME
KELLOGG CO,487836108,37656650,558704,,
RESMED INC,761152107,37652794,172324,,RSMDF
LOWES COS INC,548661107,37482450,166072,,
ZIMMER BIOMET HOLDINGS INC,98956P102,37008608,254180,,
COSTAR GROUP INC,22160N109,36992049,415641,,
AMGEN INC,031162100,36905941,166228,,AMGN
BIOGEN INC,09062X103,36010452,126419,,BIIB
CITIGROUP INC,172967424,35763734,776797,,C-PR
D R HORTON INC,23331A109,34870756,286554,,
AIRBNB INC,009066101,34300102,267635,,
LABORATORY CORP AMER HLDGS,50540R409,33960440,140722,,
AMERISOURCEBERGEN CORP,03073E105,33666013,174952,,
FISERV INC,337738108,33383453,264633,,FISV
CLOROX CO DEL,189054109,32821085,206370,,
METLIFE INC,59156R108,32774568,579773,,MET-PF
AT&T INC,00206R102,31618881,1982375,,T-PC
NIO INC,62914V106,31614429,3262583,,NIOIF
SCHLUMBERGER LTD,806857108,30114735,613085,,
ELEVANCE HEALTH INC,036752103,29898496,67295,,
TYSON FOODS INC,902494103,28918805,566591,,
ISHARES TR,464287234,28878325,729988,,
AMERICAN HOMES 4 RENT,02665T306,28196469,795387,,AMH-PH
DOORDASH INC,25809K105,28148772,368343,,
SMUCKER J M CO,832696405,28024074,189775,,
EOG RES INC,26875P101,27866254,243501,,
BAXTER INTL INC,071813109,27835884,610972,,
CARDINAL HEALTH INC,14149Y108,27421706,289962,,CAH
STERIS PLC,G8473T100,26385879,117281,,STE
TJX COS INC NEW,872540109,26258191,309685,,
ON SEMICONDUCTOR CORP,682189105,25841431,273223,,ON
SPROTT INC,852066208,24707622,762284,,SII
DARDEN RESTAURANTS INC,237194105,24607877,147282,,DRI
ZTO EXPRESS CAYMAN INC,98980A105,24243331,966640,,
LENNAR CORP,526057104,24232072,193377,,
COPART INC,217204106,24091480,264132,,CPRT
LEGEND BIOTECH CORP,52490G102,23296590,337485,,LEGN
CF INDS HLDGS INC,125269100,23242788,334814,,
NXP SEMICONDUCTORS N V,N6596X109,23218695,113439,,
KE HLDGS INC,482497104,23091928,1555012,,
CONOCOPHILLIPS,20825C104,23061203,222577,,COP
VENTAS INC,92276F100,22560600,477271,,
CHEVRON CORP NEW,166764100,22538657,143239,,CVX
MOLSON COORS BEVERAGE CO,60871R209,22525839,342130,,TAP
EXPEDIA GROUP INC,30212P303,22126534,202272,,
YUM BRANDS INC,988498101,21990795,158721,,YUM
PRUDENTIAL FINL INC,744320102,21955929,248877,,
TRANSUNION,89400J107,21849449,278941,,TRU
AUTOZONE INC,053332102,21762046,8728,,AZO
HORMEL FOODS CORP,440452100,21470160,533818,,
LAM RESEARCH CORP,512807108,20772735,32313,,LRCX
AIR PRODS & CHEMS INC,009158106,20755632,69294,,
COOPER COS INC,216648402,20467493,53380,,
INCYTE CORP,45337C102,19779626,317745,,INCY
QUEST DIAGNOSTICS INC,74834L100,19595891,139413,,DGX
CORTEVA INC,22052L104,19012885,331813,,
FAIR ISAAC CORP,303250104,18746159,23166,,FICO
ALBEMARLE CORP,012653101,18229130,81712,,ALB-PA
PINTEREST INC,72352L106,18176452,664830,,
ULTA BEAUTY INC,90384S303,17914610,38068,,
CAMPBELL SOUP CO,134429109,17565530,384282,,
ZILLOW GROUP INC,98954M200,17526366,348714,,
VIPSHOP HOLDINGS LIMITED,92763W103,17457429,1058026,,
H WORLD GROUP LTD,44332N106,17259427,445060,,HWLDF
LYONDELLBASELL INDUSTRIES N,N53745100,17175791,187039,,
ZOETIS INC,98978V103,17046551,98987,,ZTS
CASEYS GEN STORES INC,147528103,16889178,69252,,
ACTIVISION BLIZZARD INC,00507V109,16556014,196394,,
WELLTOWER INC,95040Q104,16474462,203665,,WELL
APTIV PLC,G6095L109,16421585,160854,,APTV
ONEOK INC NEW,682680103,16304326,264166,,
GLOBAL PMTS INC,37940X102,16076001,163175,,
BENTLEY SYS INC,08265T208,15749043,290412,,
FLEETCOR TECHNOLOGIES INC,339041105,15718110,62602,,
UNIVERSAL HLTH SVCS INC,913903100,15494592,98210,,
PIONEER NAT RES CO,723787107,15490227,74767,,
NNN REIT INC,637417106,15464819,361412,,
WARNER MUSIC GROUP CORP,934550203,15365653,588948,,WMG
TEXAS ROADHOUSE INC,882681109,14671740,130671,,
BJS WHSL CLUB HLDGS INC,05550J101,14539936,230756,,
BUILDERS FIRSTSOURCE INC,12008R107,14127680,103880,,
ALBERTSONS COS INC,013091103,14110405,646673,,
TENCENT MUSIC ENTMT GROUP,88034P109,14062376,1905471,,
FOX CORP,35137L105,13973422,410983,,FOX
PENUMBRA INC,70975L107,13893831,40382,,PEN
HESS CORP,42809H107,13867716,102006,,
MICRON TECHNOLOGY INC,595112103,13793006,218555,,MU
WILLIS TOWERS WATSON PLC LTD,G96629103,13719052,58255,,WTW
DENTSPLY SIRONA INC,24906P109,13672513,341642,,XRAY
HENRY SCHEIN INC,806407102,13198701,162746,,HSIC
BIOMARIN PHARMACEUTICAL INC,09061G101,12999920,149976,,BMRN
CHENIERE ENERGY INC,16411R208,12941763,84942,,
CELSIUS HLDGS INC,15118V207,12911947,86547,,
EXXON MOBIL CORP,30231G102,12690249,118324,,
PHILLIPS 66,718546104,12584819,131944,,PSX
TAPESTRY INC,876030107,12344847,288431,,
KANZHUN LIMITED,48553T106,12326507,819037,,
COGNIZANT TECHNOLOGY SOLUTIO,192446102,12157682,186239,,
WABTEC,929740108,11983312,109267,,
PACCAR INC,693718108,11880642,142028,,PCAR
ALLISON TRANSMISSION HLDGS I,01973R101,11838251,209675,,
SHOCKWAVE MED INC,82489T104,11357035,39792,,
E L F BEAUTY INC,26856L103,11263763,98606,,
GRAND CANYON ED INC,38526M106,11152769,108059,,
SPOTIFY TECHNOLOGY S A,L8681T102,11053386,68847,,
ARISTA NETWORKS INC,040413106,11045685,68158,,
EQT CORP,26884L109,10939511,265974,,EQT
ENPHASE ENERGY INC,29355A107,10894909,65052,,
LIBERTY BROADBAND CORP,530307305,10809162,134929,,LBRDP
DEVON ENERGY CORP NEW,25179M103,10554121,218331,,
HUMANA INC,444859102,10461948,23398,,HUM
WINGSTOP INC,974155103,10382900,51873,,WING
AMN HEALTHCARE SVCS INC,001744101,10368692,95021,,
SPROUTS FMRS MKT INC,85208M102,10265521,279486,,
INSPIRE MED SYS INC,457730109,10247262,31565,,
CSX CORP,126408103,10109729,296473,,CSX
FLOWERS FOODS INC,343498101,10009199,402299,,FLO
WISDOMTREE INC,97717P104,9735719,1419201,,
NETAPP INC,64110D104,9692333,126863,,
CUMMINS INC,231021106,9674994,39464,,CMI
ATKORE INC,047649108,9668280,62000,,ATKR
CENTENE CORP DEL,15135B101,9648385,143045,,CNC
DIAMONDBACK ENERGY INC,25278X109,9562483,72796,,
NORFOLK SOUTHN CORP,655844108,9554533,42135,,
BEST BUY INC,086516101,9503332,115965,,
TELEFLEX INCORPORATED,879369106,9478137,39161,,
BERRY GLOBAL GROUP INC,08579W103,9422207,146444,,
BELLRING BRANDS INC,07831C103,9324619,254771,,
AMDOCS LTD,G02602103,9267879,93757,,DOX
DAVITA INC,23918K108,9235202,91920,,DVA
ARCHER DANIELS MIDLAND CO,039483102,9187114,121587,,
HARTFORD FINL SVCS GROUP INC,416515104,9186583,127556,,
CANADIAN NATL RY CO,136375102,9163913,75590,,
MASIMO CORP,574795100,9161979,55679,,
AFLAC INC,001055102,9123558,130710,,AFL
UNITED THERAPEUTICS CORP DEL,91307C102,9007704,40805,,UTHR
DUOLINGO INC,26603R106,8868141,62041,,
CHEMED CORP NEW,16359R103,8699762,16061,,CHE
MARATHON PETE CORP,56585A102,8518330,73056,,
NUCOR CORP,670346105,8486949,51756,,NUE
CANADIAN PACIFIC KANSAS CITY,13646K108,8390676,103780,,
MOSAIC CO NEW,61945C103,8364545,238987,,MOS
WATERS CORP,941848103,8225691,30861,,
CHUBB LIMITED,H1467J104,8179949,42480,,
INSULET CORP,45784P101,8155985,28286,,PODD
TELADOC HEALTH INC,87918A105,8140380,321500,,
UNITED RENTALS INC,911363109,8140027,18277,,
POST HLDGS INC,737446104,7963395,91903,,
RELX PLC,759530108,7942533,237587,,RLXXF
ROBERT HALF INTL INC,770323103,7921719,105314,,
GENERAL DYNAMICS CORP,369550108,7917950,36802,,GD
ASTRAZENECA PLC,046353108,7855595,109761,,AZN
SHOPIFY INC,82509L107,7838606,121145,,SHOP
OCCIDENTAL PETE CORP,674599105,7783650,132375,,
ACADIA HEALTHCARE COMPANY IN,00404A109,7774536,97621,,
COTERRA ENERGY INC,127097103,7766392,306972,,
