name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
T-MOBILE US INC,872590104,384307,2856455,,
VISA INC,92826C839,273025,1386686,,V
ARGENX SE,04016X101,217843,574967,,ARGX
TAKE-TWO INTERACTIVE SOFTWAR,874054109,189103,1543316,,
FIDELITY NATL INFORMATION SV,31620M106,181998,1985359,,
SERVICENOW INC,81762P102,179716,377936,,
ARISTA NETWORKS INC,040413106,177227,1890618,,
HUMANA INC,444859102,175395,374719,,HUM
META PLATFORMS INC,30303M102,164619,1020893,,
CONOCOPHILLIPS,20825C104,163778,1823600,,COP
S&P GLOBAL INC,78409V104,163676,485599,,SPGI
BROADCOM INC,11135F101,162022,333509,,AVGO
CROWDSTRIKE HLDGS INC,22788C105,161014,955234,,
ZOETIS INC,98978V103,156333,909496,,ZTS
CIGNA CORP NEW,125523100,155803,591239,,
SEAGEN INC,81181C104,151783,857822,,
UBER TECHNOLOGIES INC,90353T100,149026,7283788,,
APTIV PLC,G6095L109,143953,1616175,,APTV
COCA COLA CO,191216100,143363,2278860,,KO
AMAZON COM INC,023135106,139432,1312791,,AMZN
BILL COM HLDGS INC,090043100,138947,1263848,,
YUM BRANDS INC,988498101,137485,1211214,,YUM
AVANTOR INC,05352A100,134201,4315143,,
DOMINOS PIZZA INC,25754A201,132867,340938,,DPZ
ASTRAZENECA PLC,046353108,130289,1971979,,AZN
MARTIN MARIETTA MATLS INC,573284106,124060,414585,,
ADVANCED MICRO DEVICES INC,007903107,120726,1578741,,AMD
AUTOZONE INC,053332102,119914,55797,,AZO
PUBLIC SVC ENTERPRISE GRP IN,744573106,114999,1817300,,
PALO ALTO NETWORKS INC,697435105,109780,222254,,PANW
MERCK & CO INC,58933Y105,109076,1196400,,
SKYWORKS SOLUTIONS INC,83088M102,108232,1168306,,
OVINTIV INC,69047Q102,107712,2437484,,OVV
GSK PLC,37733W105,106866,2454999,,GLAXF
BOOKING HOLDINGS INC,09857L108,106828,61080,,BKNG
ALBERTSONS COS INC,013091103,104942,3927478,,
FIRSTENERGY CORP,337932107,104167,2713400,,FE
KRYSTAL BIOTECH INC,501147102,103367,1574275,,
BOSTON SCIENTIFIC CORP,101137107,102230,2742944,,BSX
JABIL INC,466313103,101437,1980800,,JBL
BOEING CO,097023105,100597,735785,,BA-PA
LAMB WESTON HLDGS INC,513272104,100346,1404232,,
SELECT SECTOR SPDR TR,81369Y506,99399,1390000,,
MICROSOFT CORP,594918104,99152,386060,,MSFT
PPL CORP,69351T106,98620,3635099,,PPLC
INVESCO DB MULTI-SECTOR COMM,46140H106,96061,4713500,CALL,
LILLY ELI & CO,532457108,95907,295800,,
MONSTER BEVERAGE CORP NEW,61174X109,94972,1024511,,MNST
CARLISLE COS INC,142339100,94736,397034,,
ORACLE CORP,68389X105,93479,1337900,,ORCL-PD
BIOGEN INC,09062X103,92956,455800,,BIIB
AGILENT TECHNOLOGIES INC,00846U101,92869,781924,,
PERFORMANCE FOOD GROUP CO,71377A103,90863,1976133,,PFGC
SENSATA TECHNOLOGIES HLDG PL,G8060N102,84466,2044685,,
ANALOG DEVICES INC,032654105,83493,571516,,ADI
COTY INC,222070203,83306,10400216,,COTY
LAUDER ESTEE COS INC,518439104,82953,325729,,
BP PLC,055622104,82175,2898600,,BPPFF
HOWMET AEROSPACE INC,443201108,81732,2598804,,HWM
REPLIGEN CORP,759916109,81580,502341,,RGEN
SOUTHWEST AIRLS CO,844741108,81314,2251205,,
TELEDYNE TECHNOLOGIES INC,879360105,80146,213661,,TDY
FEDEX CORP,31428X106,79221,349437,,FDX
BOOZ ALLEN HAMILTON HLDG COR,099502106,79137,875800,,
CADENCE DESIGN SYSTEM INC,127387108,78931,526100,,
SPIRIT AEROSYSTEMS HLDGS INC,848574109,78388,2675348,,
SUNCOR ENERGY INC NEW,867224107,78251,2231259,,SU
PG&E CORP,69331C108,78086,7824290,,PCG-PX
GENERAL MTRS CO,37045V100,75984,2392452,,
SPDR S&P 500 ETF TR,78462F103,75900,201192,,
NIKE INC,654106103,74606,729999,,
SPLUNK INC,848637104,72389,818324,,
HOME DEPOT INC,437076102,71336,260095,,
UNIQURE NV,N90064101,71199,3819700,,
STARBUCKS CORP,855244109,71160,931537,,SBUX
HALLIBURTON CO,406216101,70177,2237800,,HAL
BIO RAD LABS INC,090572207,70133,141682,,
SCHLUMBERGER LTD,806857108,69711,1949400,,
ALTERYX INC,02156B103,68820,1421310,,
ALIBABA GROUP HLDG LTD,01609W102,68071,598799,,
DEXCOM INC,252131107,67734,908809,,DXCM
FERGUSON PLC NEW,G3421J106,67139,606440,,
ANTERO RESOURCES CORP,03674X106,65137,2125177,,AR
NEUROCRINE BIOSCIENCES INC,64125C109,64853,665300,,NBIX
MCDONALDS CORP,580135101,64278,260361,,MCD
MATTEL INC,577081102,63635,2849775,,
HERSHEY CO,427866108,62817,291953,,HSY
EXPEDIA GROUP INC,30212P303,62421,658237,,
COOPER COS INC,216648402,61866,197578,,
KRAFT HEINZ CO,500754106,61535,1613392,,KHC
TAPESTRY INC,876030107,61174,2004388,,
SHERWIN WILLIAMS CO,824348106,60543,270390,,SHW
DISNEY WALT CO,254687106,60406,639890,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,60125,735471,,
GLAUKOS CORP,377322102,60041,1321902,,GKOS
PVH CORPORATION,693656100,59965,1053860,,
NORTHROP GRUMMAN CORP,666807102,59768,124888,,
PERRIGO CO PLC,G97822103,59147,1457900,,PRGO
FISERV INC,337738108,58843,661385,,FISV
DEVON ENERGY CORP NEW,25179M103,57998,1052400,,
SHELL PLC,780259305,57373,1097200,,RYDAF
SELECT SECTOR SPDR TR,81369Y209,57067,445000,CALL,
SIX FLAGS ENTMT CORP NEW,83001A102,57062,2629592,,
CANADIAN NAT RES LTD,136385101,56910,1059852,,
VULCAN MATLS CO,929160109,56013,394179,,
ZIMMER BIOMET HOLDINGS INC,98956P102,55892,532000,,
MARATHON OIL CORP,565849106,55628,2474556,,
EPAM SYS INC,29414B104,55203,187267,,
AERCAP HOLDINGS NV,N00985106,54651,1334900,,
GAMING & LEISURE PPTYS INC,36467J108,54444,1187187,,
SYNOPSYS INC,871607107,54367,179017,,SNPS
CENTENE CORP DEL,15135B101,54190,640469,,CNC
INSPIRE MED SYS INC,457730109,53664,293777,,
FIBROGEN INC,31572Q808,53500,5066292,,
PHILIP MORRIS INTL INC,718172109,53074,537511,,
CATALENT INC,148806102,51900,483734,,
MASTERCARD INCORPORATED,57636Q104,51652,163726,,
NICE LTD,653656108,51192,266000,,NCSYF
PREMIER INC,74051N102,50712,1421300,,
LAS VEGAS SANDS CORP,517834107,50181,1493926,,LVS
TEVA PHARMACEUTICAL INDS LTD,881624209,50038,6653979,,
SPOTIFY TECHNOLOGY S A,L8681T102,49718,529878,,
CONSTELLATION ENERGY CORP,21037T109,49105,857581,,CEG
OTIS WORLDWIDE CORP,68902V107,48901,691968,,OTIS
GLOBAL BLOOD THERAPEUTICS IN,37890U108,48707,1524485,,
CDW CORP,12514G108,48679,308957,,CDW
ALNYLAM PHARMACEUTICALS INC,02043Q107,48597,333200,,
HEALTHEQUITY INC,42226A107,48588,791472,,
CAPRI HOLDINGS LIMITED,G1890L107,48284,1177370,,
AMERICAN FINL GROUP INC OHIO,025932104,47713,343726,,
JOHNSON & JOHNSON,478160104,47464,267385,,JNJ
ISHARES TR,464287655,47421,280000,,
QUALCOMM INC,747525103,46534,364290,,
CSX CORP,126408103,46357,1595201,,CSX
DOLLAR TREE INC,256746108,46115,295891,,
MONOLITHIC PWR SYS INC,609839105,45893,119500,,
JAZZ PHARMACEUTICALS PLC,G50871105,45753,293269,,JAZZ
AMEREN CORP,023608102,45564,504254,,AEE
APA CORPORATION,03743Q108,45283,1297496,,APA
COUPA SOFTWARE INC,22266L106,45218,791906,,
CHENIERE ENERGY INC,16411R208,45062,338736,,
POST HLDGS INC,737446104,44215,536921,,
AMBARELLA INC,G037AX101,42879,655043,,AMBA
GODADDY INC,380237107,42772,614900,,GDDY
CENTERPOINT ENERGY INC,15189T107,42722,1444300,,CNP
DT MIDSTREAM INC,23345M107,42512,867241,,
POOL CORP,73278L105,42489,120972,,POOL
ARCUTIS BIOTHERAPEUTICS INC,03969K108,42352,1987431,,
LANTHEUS HLDGS INC,516544103,42346,641311,,
CHINOOK THERAPEUTICS INC,16961L106,42310,2419099,,
HILTON WORLDWIDE HLDGS INC,43300A203,42277,379373,,
HARTFORD FINL SVCS GROUP INC,416515104,42250,645727,,
CHUBB LIMITED,H1467J104,41795,212609,,
SYNEOS HEALTH INC,87166B102,41666,581283,,
CONSTELLATION BRANDS INC,21036P108,41532,178205,,
ACADIA HEALTHCARE COMPANY IN,00404A109,41456,612988,,
PAGSEGURO DIGITAL LTD,G68707101,41322,4035367,,PAGS
SAGE THERAPEUTICS INC,78667J108,40675,1259300,,
AON PLC,G0403H108,40643,150707,,AON
COLGATE PALMOLIVE CO,194162103,40636,507058,,CL
GALLAGHER ARTHUR J & CO,363576109,40354,247509,,
KOHLS CORP,500255104,40073,1122809,,KSS
C H ROBINSON WORLDWIDE INC,12541W209,39997,394569,,
WARNER BROS DISCOVERY INC,934423104,39820,2967223,,
ROSS STORES INC,778296103,39519,562712,,
WALMART INC,931142103,39502,324903,,WMT
MACYS INC,55616P104,39240,2141914,,
SCHWAB CHARLES CORP,808513105,38772,613681,,SCHW-PJ
PROMETHEUS BIOSCIENCES INC,74349U108,38574,1366426,,
EAST WEST BANCORP INC,27579R104,38031,586892,,EWBC
COSTAR GROUP INC,22160N109,38010,629200,,
RH,74967X103,37854,178338,,RH
MAGNA INTL INC,559222401,37746,687535,,
DIGITAL RLTY TR INC,253868103,37680,290223,,
WATERS CORP,941848103,37555,113466,,
JUNIPER NETWORKS INC,48203R104,37491,1315480,,
FLEX LTD,Y2573F102,36899,2550000,,FLEX
RADIAN GROUP INC,750236101,36783,1871920,,RDN
