name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,87708,1631779,,
MICROSOFT CORP,594918104,69679,441848,,MSFT
AMERICAN TOWER CORP NEW,03027X100,52754,229543,,
VISA INC,92826C839,46719,248635,,V
WISDOMTREE TR,97717W778,41900,637535,,
THERMO FISHER SCIENTIFIC INC,883556102,34352,105741,,TMO
DANAHER CORPORATION,235851102,32939,214612,,
IDEXX LABS INC,45168D104,32861,125840,,
CARMAX INC,143130102,30262,345177,,KMX
TJX COS INC NEW,872540109,30103,493002,,
ECOLAB INC,278865100,28226,146254,,ECL
WATSCO INC,942622200,27518,152750,,WSO-B
CHUBB LIMITED,H1467J104,26409,169657,,
UGI CORP NEW,902681105,26286,582064,,
PIMCO ETF TR,72201R718,26148,262006,,
PIMCO ETF TR,72201R833,25970,255636,,
MEDTRONIC PLC,G5960L103,25294,222949,,MDT
DISNEY WALT CO,254687106,24350,168358,,
TE CONNECTIVITY LTD,H84989104,22442,234159,,
PIMCO DYNMIC CREDIT AND MRT,72202D106,22373,887809,,
ALPHABET INC,02079K305,22061,16471,,GOOGN
JOHNSON & JOHNSON,478160104,21301,146027,,JNJ
PROCTER & GAMBLE CO,742718109,20807,166587,,PG
3M CO,88579Y101,20712,117401,,MMM
FIRST REP BK SAN FRANCISCO C,33616C100,18934,161212,,
CVS HEALTH CORP,126650100,18650,251049,,CVS
AUTOMATIC DATA PROCESSING IN,053015103,17106,100329,,
PAYCHEX INC,704326107,16672,196002,,PAYX
ASPEN TECHNOLOGY INC,045327103,15989,132215,,
MCCORMICK & CO INC,579780206,15926,93829,,MKC-V
AMERICAN WTR WKS CO INC NEW,030420103,15900,129428,,
AGNICO EAGLE MINES LTD,008474108,15808,256584,,AEM
EVERSOURCE ENERGY,30040W108,15797,185691,,ES
BERKSHIRE HATHAWAY INC DEL,084670108,15282,45,,BRK-A
KINSALE CAP GROUP INC,49714P108,14887,146441,,
SPDR S&P 500 ETF TR,78462F103,14677,45602,,
BANK N S HALIFAX,064149107,13119,232230,,
EXXON MOBIL CORP,30231G102,13098,187709,,
AMPHENOL CORP NEW,032095101,13016,120262,,
US BANCORP DEL,902973304,12038,203039,,
YUM BRANDS INC,988498101,11390,113070,,YUM
MERCADOLIBRE INC,58733R102,11358,19858,,MELI
WALGREENS BOOTS ALLIANCE INC,931427108,11349,192489,,
YANDEX N V,N97284108,10925,251200,,
APPLE INC,037833100,10918,37180,,AAPL
JANUS DETROIT STR TR,47103U886,10521,212120,,
BERKSHIRE HATHAWAY INC DEL,084670702,10469,46221,,BRK-A
HEALTHPEAK PPTYS INC,42250P103,10369,300814,,
CHEVRON CORP NEW,166764100,9740,80821,,CVX
CULLEN FROST BANKERS INC,229899109,9589,98066,,
BRISTOL MYERS SQUIBB CO,110122108,9508,148119,,CELG-RI
PORTLAND GEN ELEC CO,736508847,8581,153815,,
EOG RES INC,26875P101,8529,101831,,
SPROTT PHYSICAL GOLD & SILVE,85208R101,8453,576610,,
GILEAD SCIENCES INC,375558103,8171,125749,,
CONSTELLATION BRANDS INC,21036P108,7257,38245,,
ISHARES TR,46435G516,6998,101798,,
PEPSICO INC,713448108,6925,50672,,PEP
GENERAL ELECTRIC CO,369604103,6290,563632,,GE
VANGUARD INTL EQUITY INDEX F,922042858,6164,138617,,
ISHARES GOLD TRUST,464285105,6034,416133,,IAU
JPMORGAN CHASE & CO,46625H100,5753,41273,,JPM-PM
UNION PACIFIC CORP,907818108,5137,28413,,UNP
SPDR GOLD TRUST,78463V107,4743,33189,,GLD
ISHARES TR,464287168,4698,44465,,
AKAMAI TECHNOLOGIES INC,00971T101,4614,53410,,AKAM
CATERPILLAR INC DEL,149123101,4272,28928,,CAT
WAYFAIR INC,94419L101,4191,46375,,W
MERCK & CO INC,58933Y105,4116,45255,,
SCHLUMBERGER LTD,806857108,3921,97529,,
NOVARTIS A G,66987V109,3694,39007,,
PIMCO ETF TR,72201R775,3611,33496,,
ISHARES TR,464287663,3406,54054,,
STRYKER CORP,863667101,3268,15565,,SYK
COLGATE PALMOLIVE CO,194162103,2886,41924,,CL
COCA COLA CO,191216100,2885,52116,,KO
DEERE & CO,244199105,2702,15596,,DE
AMAZON COM INC,023135106,2587,1400,,AMZN
PFIZER INC,717081103,2492,63607,,PFE
COGNIZANT TECHNOLOGY SOLUTIO,192446102,2446,39446,,
INTEL CORP,458140100,2429,40583,,INTC
VANGUARD INDEX FDS,922908769,2291,14002,,
UNITED TECHNOLOGIES CORP,913017109,2237,14936,,
ISHARES INC,46434G863,2174,60500,,
ABBOTT LABS,002824100,2142,24656,,
AMERICAN EXPRESS CO,025816109,2097,16848,,AXP
UNITED PARCEL SERVICE INC,911312106,2018,17238,,UPS
HOME DEPOT INC,437076102,1984,9084,,
HERSHEY CO,427866108,1744,11867,,HSY
EDWARDS LIFESCIENCES CORP,28176E108,1724,7391,,EW
VANGUARD INDEX FDS,922908744,1699,14175,,
MASTERCARD INC,57636Q104,1697,5684,,MA
FISERV INC,337738108,1672,14463,,FISV
MOODYS CORP,615369105,1663,7005,,
ISHARES TR,464287614,1660,9436,,
ALPHABET INC,02079K107,1546,1156,,GOOGN
GARTNER INC,366651107,1544,10019,,IT
PIMCO DYNAMIC INCOME FD,72201Y101,1530,47165,,
SYSCO CORP,871829107,1520,17775,,SYY
COMCAST CORP NEW,20030N101,1502,33391,,CCZ
DUPONT DE NEMOURS INC,26614N102,1332,20740,,
ABBVIE INC,00287Y109,1312,14819,,ABBV
SNAP ON INC,833034101,1304,7700,,
INTERNATIONAL BUSINESS MACHS,459200101,1279,9544,,
ISHARES TR,46429B663,1275,13000,,
BECTON DICKINSON & CO,075887109,1230,4524,,BDX
CORE LABORATORIES N V,N22717107,1172,31116,,
DOW INC,260557103,1131,20662,,DOW
RAYTHEON CO,755111507,1126,5123,,
VANGUARD INDEX FDS,922908512,1075,9020,,
FACEBOOK INC,30303M102,1068,5203,,
YUM CHINA HLDGS INC,98850P109,1020,21247,,
INTUITIVE SURGICAL INC,46120E602,1007,1703,,ISRG
MARSH & MCLENNAN COS INC,571748102,1005,9020,,
ASTRAZENECA PLC,046353108,981,19668,,AZN
ILLUMINA INC,452327109,977,2945,,
BROWN FORMAN CORP,115637100,942,15000,,BF-B
EMERSON ELEC CO,291011104,938,12306,,
NEOGENOMICS INC,64049M209,917,31337,,NEO
AT&T INC,00206R102,900,23030,,T-PC
AVERY DENNISON CORP,053611109,883,6750,,AVY
VERIZON COMMUNICATIONS INC,92343V104,860,14005,,VZ
BROWN FORMAN CORP,115637209,845,12500,,BF-B
AIR PRODS & CHEMS INC,009158106,835,3555,,
GENERAL MLS INC,370334104,817,15252,,
SPDR SERIES TRUST,78464A698,817,14026,,
LINDE PLC,G5494J103,787,3698,,LIN
CORTEVA INC,22052L104,757,25614,,
VANGUARD TAX MANAGED INTL FD,921943858,754,17114,,
VANGUARD INDEX FDS,922908652,749,5942,,
ISHARES TR,464287630,744,5789,,
FORTIVE CORP,34959J108,741,9697,,FTV
CISCO SYS INC,17275R102,722,15047,,
L3HARRIS TECHNOLOGIES INC,502431109,691,3491,,
CSX CORP,126408103,682,9419,,CSX
BROADRIDGE FINL SOLUTIONS IN,11133T103,679,5500,,
NIKE INC,654106103,679,6702,,
AMGEN INC,031162100,664,2756,,AMGN
CHURCH & DWIGHT INC,171340102,634,9010,,
ZOETIS INC,98978V103,626,4731,,ZTS
PAYPAL HLDGS INC,70450Y103,606,5601,,
COSTCO WHSL CORP NEW,22160K105,596,2029,,
LILLY ELI & CO,532457108,591,4499,,
WELLESLEY BANCORP INC,949485106,566,12500,,
MCDONALDS CORP,580135101,549,2780,,MCD
BANK AMER CORP,060505104,539,15306,,
STARBUCKS CORP,855244109,538,6115,,SBUX
HONEYWELL INTL INC,438516106,532,3005,,
ISHARES TR,464287507,524,2548,,
WISDOMTREE TR,97717X701,515,7302,,
AMERIPRISE FINL INC,03076C106,501,3006,,
NORFOLK SOUTHERN CORP,655844108,485,2496,,NSC
TEXAS INSTRS INC,882508104,475,3701,,
ADOBE INC,00724F101,458,1389,,ADBE
ROCKWELL AUTOMATION INC,773903109,457,2253,,
VALHI INC NEW,918905100,456,244000,,
ISHARES TR,464288612,451,4002,,
ORACLE CORP,68389X105,444,8381,,ORCL-PD
UNIVERSAL ELECTRS INC,913483103,444,8500,,
LOWES COS INC,548661107,440,3670,,
ISHARES TR,464287804,432,5157,,
BAXTER INTL INC,071813109,419,5011,,
MONDELEZ INTL INC,609207105,405,7350,,
TARGET CORP,87612E106,405,3161,,TGT
BP PLC,055622104,403,10691,,BPPFF
EATON VANCE CORP,278265103,400,8569,,
VANGUARD INDEX FDS,922908553,391,4215,,
CONOCOPHILLIPS,20825C104,386,5938,,COP
DARDEN RESTAURANTS INC,237194105,371,3400,,DRI
REGENERON PHARMACEUTICALS,75886F107,363,967,,
ENBRIDGE INC,29250N105,362,9102,,ENBNF
ROYAL DUTCH SHELL PLC,780259206,362,6138,,
PHILLIPS 66,718546104,358,3210,,PSX
BRISTOL MYERS SQUIBB CO,110122157,356,118210,,CELG-RI
ENTERPRISE PRODS PARTNERS L,293792107,346,12300,,
CANADIAN NATL RY CO,136375102,327,3615,,
CIGNA CORP NEW,125523100,326,1594,,
DIAGEO P L C,25243Q205,310,1842,,
BIOGEN INC,09062X103,309,1040,,BIIB
HALLIBURTON CO,406216101,303,12380,,HAL
ISHARES TR,464287200,295,913,,
UNITEDHEALTH GROUP INC,91324P102,294,1000,,UNH
VANECK VECTORS ETF TRUST,92189F502,293,3870,,
ISHARES TR,464287465,289,4156,,
COMMUNITY BK SYS INC,203607106,284,4000,,
VANGUARD GROUP,921908844,281,2257,,
BLACKSTONE GROUP INC,09260D107,278,4970,,
SOUTHERN CO,842587107,277,4343,,SOMN
WALMART INC,931142103,271,2277,,WMT
KIMBERLY CLARK CORP,494368103,270,1961,,KMB
GLAXOSMITHKLINE PLC,37733W105,266,5652,,
DOMINION ENERGY INC,25746U109,265,3204,,
XYLEM INC,98419M100,265,3360,,XYL
CITIGROUP INC,172967424,263,3294,,C-PR
FIRST TR EXCHANGE TRADED FD,33733E500,261,10500,,
SPDR SERIES TRUST,78464A763,248,2307,,
AMERICAN ELEC PWR CO INC,025537101,245,2588,,
WEYERHAEUSER CO,962166104,244,8085,,WY
SEMPRA ENERGY,816851109,242,1598,,
ISHARES TR,464287655,240,1447,,
RPM INTL INC,749685103,238,3100,,
SONOCO PRODS CO,835495102,234,3786,,
UNUM GROUP,91529Y106,233,8000,,UNMA
ZIMMER BIOMET HLDGS INC,98956P102,232,1553,,
SKYWORKS SOLUTIONS INC,83088M102,231,1911,,
ILLINOIS TOOL WKS INC,452308109,227,1266,,
PHILIP MORRIS INTL INC,718172109,227,2662,,
MAGELLAN MIDSTREAM PRTNRS LP,559080106,224,3560,,
PAYCOM SOFTWARE INC,70432V102,216,817,,
SHERWIN WILLIAMS CO,824348106,216,371,,SHW
APPLIED MATLS INC,038222105,214,3513,,
CLOROX CO DEL,189054109,213,1389,,
ALTRIA GROUP INC,02209S103,210,4209,,
LAUDER ESTEE COS INC,518439104,208,1005,,
AQUA AMERICA INC,03836W103,205,4375,,
DOVER CORP,260003108,203,1757,,DOV
VERASTEM INC,92337C104,202,150410,,
INVESCO EXCHNG TRADED FD TR,46138G847,201,14050,,
CUMMINS INC,231021106,200,1116,,CMI
CARE COM INC,141633107,188,12500,,
BROOKLINE BANCORP INC DEL,11373M107,183,11088,,
COEUR MNG INC,192108504,146,18087,,
BANCO SANTANDER SA,05964H105,83,20000,,
EYEPOINT PHARMACEUTICALS INC,30233G100,22,14000,,
