name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY BROADBAND CORP,530307305,841994,8044273,,LBRDP
ALIBABA GROUP HLDG LTD,01609W102,576379,3446624,,
GLOBAL PMTS INC,37940X102,571655,3595317,,
NETFLIX INC,64110L106,452539,1690977,,NFLX
AMAZON COM INC,023135106,403549,232471,,AMZN
SQUARE INC,852234103,316072,5102056,,
ACTIVISION BLIZZARD INC,00507V109,290622,5491723,,
PAYPAL HLDGS INC,70450Y103,270247,2608818,,
ANAPLAN INC,03272L108,239813,5102408,,
SNAP INC,83304A106,146440,9268324,,SNAP
SHOPIFY INC,82509L107,134885,432795,,SHOP
ELECTRONIC ARTS INC,285512109,129483,1323687,,EA
SERVICENOW INC,81762P102,129480,510064,,
INSULET CORP,45784P101,106075,643149,,PODD
MICROSOFT CORP,594918104,93213,670450,,MSFT
TWILIO INC,90138F102,71129,646860,,TWLO
ADOBE INC,00724F101,70723,256010,,ADBE
MASTERCARD INC,57636Q104,62974,231888,,MA
FACEBOOK INC,30303M102,50253,282191,,
ALBEMARLE CORP,012653101,48876,703045,,ALB-PA
STONECO LTD,G85158106,47939,1378352,,STNE
MACYS INC,55616P104,36562,2352750,,
INTUITIVE SURGICAL INC,46120E602,34839,64525,,ISRG
SALESFORCE COM INC,79466L302,33931,228582,,
VISA INC,92826C839,32883,191172,,V
GREEN DOT CORP,39304D102,31595,1251295,,GDOT
INTUIT,461202103,25403,95520,,
WORKDAY INC,98138H101,23239,136730,,
MOTOROLA SOLUTIONS INC,620076307,22334,131061,,
NETEASE INC,64110W102,21840,82049,,
BROADCOM INC,11135F101,20184,73111,,AVGO
SEA LTD,81141R100,16658,538232,,SE
ZOOM VIDEO COMMUNICATIONS IN,98980L101,15182,199237,,
DATADOG INC,23804L103,14971,441486,,
UBER TECHNOLOGIES INC,90353T100,12371,406013,,
DILLARDS INC,254067101,12289,185882,,
FITBIT INC,33812L102,12110,3178570,,
OKTA INC,679295105,9615,97655,,
LUCKIN COFFEE INC,54951L109,8660,455812,,LKNCY
PINDUODUO INC,722304102,8613,267318,,
INTERXION HOLDING N.V,N47279109,8501,104353,,
GUARDANT HEALTH INC,40131M109,8377,131243,,
MERCADOLIBRE INC,58733R102,8318,15090,,MELI
ALPHABET INC,02079K305,8226,6736,,GOOGN
APPLIED MATLS INC,038222105,8167,163662,,
MARVELL TECHNOLOGY GROUP LTD,G5876H105,8130,325593,,
DISNEY WALT CO,254687106,7938,60914,,
FLEETCOR TECHNOLOGIES INC,339041105,7931,27656,,
LAS VEGAS SANDS CORP,517834107,7909,136932,,LVS
BOOKING HLDGS INC,09857L108,7852,4001,,
WYNN RESORTS LTD,983134107,7846,72170,,WYNN
3-D SYS CORP DEL,88554D205,7833,961067,,
GDS HLDGS LTD,36165L108,7704,192205,,
JD COM INC,47215P106,7581,268740,,
MATCH GROUP INC,57665R106,7528,105378,,
HERTZ GLOBAL HLDGS INC,42806J106,7385,533587,,
SPOTIFY TECHNOLOGY S A,L8681T102,7385,64779,,
WAYFAIR INC,94419L101,7009,62516,,W
HUYA INC,44852D108,6947,293873,,HUYA
BILIBILI INC,090040106,6752,478183,,BLBLF
MICRON TECHNOLOGY INC,595112103,6740,157300,,MU
VANGUARD INDEX FDS,922908769,6344,42010,,
DICKS SPORTING GOODS INC,253393102,5813,142451,,
NVIDIA CORP,67066G104,5802,33329,,NVDA
TWITTER INC,90184L102,5766,139955,,
PAGSEGURO DIGITAL LTD,G68707101,5558,120024,,PAGS
RESTAURANT BRANDS INTL INC,76131D103,5533,77780,,
WENDYS CO,95058W100,5476,274063,,
IQVIA HLDGS INC,46266C105,5193,34764,,
OLLIES BARGAIN OUTLT HLDGS I,681116109,5116,87241,,
WINGSTOP INC,974155103,5068,58071,,WING
MADDEN STEVEN LTD,556269108,4999,139662,,
ROSS STORES INC,778296103,4973,45273,,
DOLLAR GEN CORP NEW,256677105,4861,30585,,
WALMART INC,931142103,4598,38741,,WMT
STRATASYS LTD,M85548101,4596,215702,,SSYS
RALPH LAUREN CORP,751212101,4532,47467,,RL
