name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,724652,371670,,AMZN
CHARTER COMMUNICATIONS INC N,16119P108,708871,1624695,,
FIDELITY NATL INFORMATION SV,31620M106,591277,4860874,,
ALLERGAN PLC,G0177J108,589406,3328097,,
PROCTER & GAMBLE CO,742718109,428722,3897475,,PG
DEXCOM INC,252131AF4,416628,153417000,,DXCM
ABBVIE INC,00287Y109,374724,4918287,,ABBV
L3HARRIS TECHNOLOGIES INC,502431109,346844,1925626,,
BAXTER INTL INC,071813109,342534,4218913,,
ISHARES TR,464287242,337484,2732444,,
ALTRIA GROUP INC,02209S103,309064,7992335,,
JOHNSON CTLS INTL PLC,G51502105,303411,11254100,,
IAC INTERACTIVECORP,44919P508,293506,1637593,,
CSX CORP,126408103,285376,4980391,,CSX
BOSTON SCIENTIFIC CORP,101137107,282051,8643921,,BSX
INSULET CORP,45784PAH4,281420,153544000,,PODD
CONCHO RES INC,20605P101,273842,6390707,,
T MOBILE US INC,872590104,272866,3252277,,
FISERV INC,337738108,264821,2787885,,FISV
DUKE ENERGY CORP NEW,26441C204,264063,3264880,,DUK-PA
CADENCE DESIGN SYSTEM INC,127387108,261835,3964799,,
SPDR DOW JONES INDL AVRG ETF,78467X109,251281,1146200,CALL,
ACTIVISION BLIZZARD INC,00507V109,251138,4222224,,
ALEXION PHARMACEUTICALS INC,015351109,251102,2796551,,
STANLEY BLACK & DECKER INC,854502101,246496,2464963,,
DOVER CORP,260003108,244701,2915187,,DOV
DANAHER CORPORATION,235851102,242985,1755547,,
VANGUARD BD INDEX FDS,921937835,242925,2846225,,
VANGUARD BD INDEX FDS,921937819,241188,2699966,,
TRUIST FINL CORP,89832Q109,236298,7662068,,
MCKESSON CORP,58155Q103,236132,1745762,,MCK
TELADOC HEALTH INC,87918AAB1,233453,66179000,,
PARKER HANNIFIN CORP,701094104,229366,1768026,,
ADOBE INC,00724F101,228956,719443,,ADBE
TAKE-TWO INTERACTIVE SOFTWAR,874054109,226032,1905678,,
