name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,148621091,286941,,MSFT
ALPHABET INC,02079K305,142637775,586745,,GOOGN
VANGUARD INTL EQUITY INDEX F,922042775,140439460,1967766,,
APPLE INC,037833100,134325219,527531,,AAPL
NVIDIA CORPORATION,67066G104,91844190,492225,,NVDA
BERKSHIRE HATHAWAY INC DEL,084670702,90791325,180593,,BRK-A
AMPHENOL CORP NEW,032095101,80575619,650259,,
META PLATFORMS INC,30303M102,71480885,97335,,
TJX COS INC NEW,872540109,62509937,432475,,
AMAZON COM INC,023135106,62015571,282441,,AMZN
VISA INC,92826C839,60982075,178634,,V
OREILLY AUTOMOTIVE INC,67103H107,50334010,466877,,
S&P GLOBAL INC,78409V104,49214656,101117,,SPGI
ECOLAB INC,278865100,46141972,168096,,ECL
TE CONNECTIVITY PLC,G87052109,46059425,209809,,TEL
VANGUARD INDEX FDS,922908363,43593827,70986,,
AMERICAN TOWER CORP NEW,03027X100,37914989,195448,,
WALMART INC,931142103,37697390,365781,,WMT
STRYKER CORPORATION,863667101,37049126,99995,,SYK
WATSCO INC,942622200,36836582,91112,,WSO-B
THERMO FISHER SCIENTIFIC INC,883556102,36763186,75731,,TMO
DANAHER CORPORATION,235851102,35377885,178155,,
SPDR S&P 500 ETF TR,78462F103,34918945,52273,,
KINSALE CAP GROUP INC,49714P108,33284675,78269,,
ISHARES TR,46435GAA0,32328769,1330402,,
MERCADOLIBRE INC,58733R102,30913043,13228,,MELI
IDEXX LABS INC,45168D104,29804858,46651,,
ISHARES TR,46435U515,28750781,1126598,,
ISHARES TR,46435UAA9,28549603,1172950,,
AMERICAN WTR WKS CO INC NEW,030420103,27610146,198363,,
CHUBB LIMITED,H1467J104,27547936,97274,,
AUTOMATIC DATA PROCESSING IN,053015103,27459938,93076,,
SERVICENOW INC,81762P102,26295161,28573,,
TRANSDIGM GROUP INC,893641100,25367931,19247,,TDG
ISHARES TR,46434VBD1,24528511,973740,,
PROCTER AND GAMBLE CO,742718109,24474141,159285,,
UBER TECHNOLOGIES INC,90353T100,24091803,245910,,
CHEVRON CORP NEW,166764100,23453760,151032,,CVX
NEBIUS GROUP N.V.,N97284108,20492644,182530,,NBIS
