name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,603774,309672,,AMZN
LOWES COS INC,548661107,464468,5397647,,
APPLE INC,037833100,363198,1428281,,AAPL
DOCUSIGN INC,256163106,326490,3533438,,
EXXON MOBIL CORP,30231G102,317985,8374632,,
MICROSOFT CORP,594918104,302950,1920929,,MSFT
PFIZER INC,717081103,291502,8930833,,PFE
ADVANCED MICRO DEVICES INC,007903107,287477,6320965,,AMD
SHOPIFY INC,82509L107,273885,656910,,SHOP
MERCK & CO. INC,58933Y105,262050,3405898,,
VERISIGN INC,92343E102,239073,1327522,,
TJX COS INC NEW,872540109,228609,4781613,,
IQVIA HLDGS INC,46266C105,193090,1790190,,
CHARTER COMMUNICATIONS INC N,16119P108,189468,434251,,
HOME DEPOT INC,437076102,187291,1003111,,
TESLA INC,88160RAD3,185990,108160000,,
WELLS FARGO CO NEW,949746101,184370,6424055,,
MICRON TECHNOLOGY INC,595112103,179190,4260352,,MU
COSTCO WHSL CORP NEW,22160K105,179189,628446,,
COUPA SOFTWARE INC,22266L106,171841,1229808,,
TIFFANY & CO NEW,886547108,170183,1314151,,
ARCONIC INC,03965L100,166725,10381383,,
AMGEN INC,031162100,166307,820335,,AMGN
AGILENT TECHNOLOGIES INC,00846U101,165631,2312639,,
THE TRADE DESK INC,88339J105,164185,850700,,
MCDONALDS CORP,580135101,157950,955249,,MCD
CITIGROUP INC,172967424,155383,3689056,,C-PR
VERIZON COMMUNICATIONS INC,92343V104,154066,2867407,,VZ
PROCTER & GAMBLE CO,742718109,153267,1393333,,PG
MELLANOX TECHNOLOGIES LTD,M51363113,153226,1262992,,
DEXCOM INC,252131107,147538,547917,,DXCM
AMERICAN TOWER CORP NEW,03027X100,141395,649344,,
VISA INC,92826C839,138454,859324,,V
ADOBE INC,00724F101,138093,433926,,ADBE
INTERCONTINENTAL EXCHANGE IN,45866F104,136576,1691349,,
HONEYWELL INTL INC,438516106,135671,1014061,,
MERCADOLIBRE INC,58733R102,133813,273881,,MELI
COLGATE PALMOLIVE CO,194162103,132787,2001010,,CL
ELECTRONIC ARTS INC,285512109,131390,1311671,,EA
CONOCOPHILLIPS,20825C104,130485,4236530,,COP
CVS HEALTH CORP,126650100,125648,2117781,,CVS
ISHARES TR,464287242,124128,1005000,,
TESLA INC,88160RAC5,123673,79000000,,
NEVRO CORP,64157F103,122806,1228302,,
ORACLE CORP,68389X105,120672,2496841,,ORCL-PD
NETFLIX INC,64110L106,119997,319567,,NFLX
SELECT SECTOR SPDR TR,81369Y308,119834,2200000,,
AUTODESK INC,052769106,119059,762710,,
DUPONT DE NEMOURS INC,26614N102,116396,3413378,,
ALIBABA GROUP HLDG LTD,01609W102,114009,586226,,
ALTICE USA INC,02156K103,113458,5090097,,
UNITEDHEALTH GROUP INC,91324P102,110669,443777,,UNH
UNITED TECHNOLOGIES CORP,913017109,110641,1172912,,
NVIDIA CORP,67066G104,110314,418492,,NVDA
DUKE ENERGY CORP NEW,26441C204,109389,1352491,,DUK-PA
MONDELEZ INTL INC,609207105,107500,2146570,,
ILLUMINA INC,452327109,107395,393214,,
BOSTON SCIENTIFIC CORP,101137107,103502,3172004,,BSX
LIBERTY MEDIA CORP DEL,531229607,103070,3259635,,FWONB
ATLASSIAN CORP PLC,G06242104,100622,733076,,
AMERICOLD RLTY TR,03064D108,100344,2947828,,
ASML HOLDING N V,N07059210,100107,382615,,
PUBLIC SVC ENTERPRISE GRP IN,744573106,99984,2226322,,
CAESARS ENTMT CORP,127686AA1,99805,92781000,,
BLACK KNIGHT INC,09215C105,99023,1705524,,
TELADOC HEALTH INC,87918AAB1,98760,28000000,,
US BANCORP DEL,902973304,96585,2803635,,
GCI LIBERTY INC,36164V305,96050,1685982,,
JOHNSON CTLS INTL PLC,G51502105,95609,3546346,,
SQUARE INC,852234103,94365,1801555,,
STAMPS COM INC,852857200,94191,724102,,
SEMPRA ENERGY,816851109,92338,817224,,
DOLLAR TREE INC,256746108,92150,1254252,,
LIBERTY MEDIA CORP DEL,531229409,91954,2901671,,FWONB
ISHARES TR,464288513,90500,1174258,,
LULULEMON ATHLETICA INC,550021109,90073,475193,,LULU
ALPHABET INC,02079K107,89714,77153,,GOOGN
ALPHABET INC,02079K305,88724,76358,,GOOGN
ULTA BEAUTY INC,90384S303,86587,492812,,
MASTERCARD INC,57636Q104,86452,357889,,MA
GODADDY INC,380237107,86082,1507294,,GDDY
GDS HLDGS LTD,36165L108,83866,1446708,,
CHEVRON CORP NEW,166764100,82239,1134958,,CVX
BANK NEW YORK MELLON CORP,064058100,81867,2430720,,
HUMANA INC,444859102,81333,259005,,HUM
CONSTELLATION BRANDS INC,21036P108,79881,557204,,
EXELON CORP,30161N101,79839,2168952,,EXC
SCHLUMBERGER LTD,806857108,79229,5873162,,
ENPHASE ENERGY INC,29355A107,78980,2445944,,
MORGAN STANLEY,617446448,78619,2312325,,MS-PQ
STARBUCKS CORP,855244109,78314,1191276,,SBUX
BIOGEN INC,09062X103,75676,239193,,BIIB
TESLA INC,88160RAG6,75100,41000000,,
HP INC,40434L105,74536,4293533,,HPQ
TRANSUNION,89400J107,74442,1124847,,TRU
AUTOMATIC DATA PROCESSING IN,053015103,74075,541960,,
CME GROUP INC,12572Q105,74072,428387,,CME
E TRADE FINANCIAL CORP,269246401,72973,2126258,,
TELADOC HEALTH INC,87918AAC9,71674,24715000,,
ACACIA COMMUNICATIONS INC,00401C108,71544,1064957,,
INVITATION HOMES INC,46187W107,71496,3345636,,INVH
SPDR S&P 500 ETF TR,78462F103,70826,274784,,
JPMORGAN CHASE & CO,46625H100,70463,782661,,JPM-PM
EDWARDS LIFESCIENCES CORP,28176E108,69871,370432,,EW
EOG RES INC,26875P101,69037,1921954,,
SCHRODINGER INC,80810D103,69037,1601047,,
AVALARA INC,05338G106,68191,914088,,
UNILEVER N V,904784709,68042,1394595,,
BLACKLINE INC,09239B109,67084,1275122,,
AT&T INC,00206R102,66868,2293925,,T-PC
RESTAURANT BRANDS INTL INC,76131D103,66645,1664864,,
SELECT SECTOR SPDR TR,81369Y886,66492,1200000,,
BOEING CO,097023105,66349,444875,,BA-PA
DISNEY WALT CO,254687106,66178,685070,,
ALEXION PHARMACEUTICALS INC,015351109,66099,736153,,
GENPACT LIMITED,G3922B107,64916,2223142,,
GENERAL ELECTRIC CO,369604103,64164,8081117,,GE
AMEDISYS INC,023436108,63031,343418,,
ABBVIE INC,00287Y109,62767,823828,,ABBV
INSULET CORP,45784PAH4,61236,33500000,,PODD
TRIP COM GROUP LTD,89677Q107,60932,2598360,,
COMCAST CORP NEW,20030N101,60658,1764336,,CCZ
CROWN CASTLE INTL CORP NEW,22822V101,59556,412436,,
TEXAS INSTRS INC,882508104,59541,595831,,
STEEL DYNAMICS INC,858119100,59431,2636670,,STLD
CHECK POINT SOFTWARE TECH LT,M22465104,58364,580501,,
RESTORATION HARDWARE HLDGS I,761283AC4,58283,56470000,,
INTERNATIONAL BUSINESS MACHS,459200101,57904,521990,,
EDISON INTL,281020107,57543,1050245,,
FORTIVE CORP,34959J108,57093,1034487,,FTV
IHS MARKIT LTD,G47567105,57033,950542,,
BOOKING HLDGS INC,09857L108,56645,42105,,
EMERSON ELEC CO,291011104,56595,1187733,,
MEDTRONIC PLC,G5960L103,56256,623821,,MDT
ZILLOW GROUP INC,98954M101,55367,1629881,,
JOHNSON & JOHNSON,478160104,55273,421510,,JNJ
BK OF AMERICA CORP,060505104,54166,2551394,,
CIENA CORP,171779309,53848,1352637,,CIEN
TELADOC HEALTH INC,87918A105,53723,346579,,
TRANE TECHNOLOGIES PLC,G8994E103,53542,648291,,TT
ANHEUSER BUSCH INBEV SA/NV,03524A108,52127,1181482,,
HOLOGIC INC,436440101,52074,1483588,,
NEXTERA ENERGY INC,65339F796,51814,1050000,,NEE-PS
ZILLOW GROUP INC,98954M200,51781,1437573,,
FEDEX CORP,31428X106,51780,427019,,FDX
AMERICAN INTL GROUP INC,026874784,51682,2131205,,
SNAP INC,83304A106,51260,4311184,,SNAP
ALTRIA GROUP INC,02209S103,51051,1320182,,
SOLAREDGE TECHNOLOGIES INC,83417M104,49888,609277,,
DELL TECHNOLOGIES INC,24703L202,49777,1258593,,DELL
CTRIP COM INTL LTD,22943FAF7,49242,50500000,,
PHILLIPS 66,718546104,48055,895716,,PSX
2U INC,90214J101,47938,2259094,,
MICROCHIP TECHNOLOGY INC,595017104,47850,705747,,MCHPP
FACEBOOK INC,30303M102,46977,281634,,
KEURIG DR PEPPER INC,49271V100,46662,1922640,,KDP
NUANCE COMMUNICATIONS INC,67020YAK6,46652,48596000,,
ALTERYX INC,02156B103,46362,487151,,
CORELOGIC INC,21871D103,45867,1501882,,
CYPRESS SEMICONDUCTOR CORP,232806109,45838,1965600,,
UNION PAC CORP,907818108,45557,323007,,
IAA INC,449253103,45408,1515635,,
WELLTOWER INC,95040Q104,45213,987621,,WELL
NXP SEMICONDUCTORS N V,N6596X109,45088,543685,,
PARKER HANNIFIN CORP,701094104,44605,343830,,
JD COM INC,47215P106,43815,1081843,,
HORIZON THERAPEUTICS PUB LTD,G46188101,43704,1475503,,
DOMINION ENERGY INC,25746U133,43554,465000,,
ELANCO ANIMAL HEALTH INC,28414H103,43451,1940636,,ELAN
CISCO SYS INC,17275R102,42444,1079723,,
FIRSTENERGY CORP,337932107,42280,1055149,,FE
TRIMBLE INC,896239100,42190,1325481,,TRMB
VULCAN MATLS CO,929160109,42156,390085,,
HERBALIFE NUTRITION LTD,G4412G101,41639,1427954,,
UNITED THERAPEUTICS CORP DEL,91307C102,41566,438342,,UTHR
NEWMONT CORP,651639106,41321,920399,,
CARVANA CO,146869102,41121,746438,,CVNA
ZIMMER BIOMET HOLDINGS INC,98956P102,41001,405634,,
LOGMEIN INC,54142L109,40625,487809,,
QUALCOMM INC,747525103,40565,599631,,
GOLDMAN SACHS GROUP INC,38141G104,40166,259824,,GS-PD
CF INDS HLDGS INC,125269100,39546,1453885,,
HENRY SCHEIN INC,806407102,39420,780282,,HSIC
ETSY INC,29786A106,39293,1022196,,ETSY
AMICUS THERAPEUTICS INC,03152W109,38993,4219991,,
CHIPOTLE MEXICAN GRILL INC,169656105,38893,59433,,CMG
MACOM TECH SOLUTIONS HLDGS I,55405Y100,38744,2046707,,
MONSTER BEVERAGE CORP NEW,61174X109,38139,677913,,MNST
SYNAPTICS INC,87157D109,38086,658125,,SYNA
SPDR SER TR,78468R622,38071,401842,,
ON SEMICONDUCTOR CORP,682189AK1,37987,38172000,,ON
SEA LTD,81141R100,37976,857051,,SE
WAYFAIR INC,94419LAD3,37802,53500000,,W
TEXTRON INC,883203101,37754,1415614,,TXT
LIBERTY BROADBAND CORP,530307107,37618,351570,,LBRDP
ROYAL GOLD INC,780287108,37234,424518,,RGLD
APPIAN CORP,03782L101,36936,918127,,APPN
TWILIO INC,90138FAB8,36734,26500000,,TWLO
WRIGHT MED GROUP N V,98236JAB4,36659,26505000,,
FIDELITY NATIONAL FINANCIAL,31620R303,36605,1471273,,
GARTNER INC,366651107,36335,364924,,IT
MICROCHIP TECHNOLOGY INC,595017AD6,36196,25268000,,MCHPP
GRAPHIC PACKAGING HLDG CO,388689101,35950,2946729,,
PRICELINE GRP INC,741503AX4,35721,35500000,,
SEMPRA ENERGY,816851406,35589,375200,,
C H ROBINSON WORLDWIDE INC,12541W209,35518,536525,,
PPG INDS INC,693506107,35374,423130,,
SKYWORKS SOLUTIONS INC,83088M102,35274,394647,,
YELP INC,985817105,35156,1949888,,YELP
ROYAL DUTCH SHELL PLC,780259206,34901,1000328,,
WASTE MGMT INC DEL,94106L109,34846,376471,,
EBAY INC,278642103,34772,1156766,,EBAY
LAM RESEARCH CORP,512807108,34709,144622,,LRCX
CONCHO RES INC,20605P101,34652,808692,,
SYNAPTICS INC,87157DAD1,34413,33250000,,SYNA
ARES CAPITAL CORP,04010L103,33973,3151513,,ARCC
WORLD WRESTLING ENTMT INC,98156QAB4,33937,22279000,,
COCA COLA CO,191216100,33863,765274,,KO
TYSON FOODS INC,902494103,33820,584411,,
RINGCENTRAL INC,76680RAD9,33794,13000000,,
RH,74967XAA1,33618,40838000,,RH
FLEX LTD,Y2573F102,33598,4011700,,FLEX
ALLEGHENY TECHNOLOGIES INC,01741RAG7,33423,36732000,,
DANAHER CORPORATION,235851102,32722,236413,,
BRISTOL-MYERS SQUIBB CO,110122108,32645,585667,,
DOLLAR GEN CORP NEW,256677105,32597,215857,,
