name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,8345851,2697361,,AMZN
TESLA INC,88160R101,7024309,10516535,,
APPLE INC,037833100,6643213,54385702,,AAPL
SHOPIFY INC,82509L107,5041255,4556037,,SHOP
MICROSOFT CORP,594918104,4734876,20082604,,MSFT
FACEBOOK INC,30303M102,4333080,14711847,,
NVIDIA CORPORATION,67066G104,3741701,7007849,,NVDA
NETFLIX INC,64110L106,3738158,7165890,,NFLX
MATCH GROUP INC NEW,57667L107,3060776,22279632,,
ADOBE SYSTEMS INCORPORATED,00724F101,3024606,6362635,,
ALPHABET INC,02079K305,2928491,1419861,,GOOGN
ALPHABET INC,02079K107,2845545,1375570,,GOOGN
VISA INC,92826C839,2718533,12839620,,V
TWILIO INC,90138F102,2610089,7659611,,TWLO
PAYPAL HLDGS INC,70450Y103,2609561,10746010,,
UBER TECHNOLOGIES INC,90353T100,2516767,46170747,,
NIKE INC,654106103,2309650,17380162,,
MERCADOLIBRE INC,58733R102,2148750,1459610,,MELI
SQUARE INC,852234103,2144364,9444457,,
LAUDER ESTEE COS INC,518439104,2083462,7163356,,
SNAP INC,83304A106,1975207,37774076,,SNAP
MASTERCARD INCORPORATED,57636Q104,1843416,5177407,,
SALESFORCE COM INC,79466L302,1731025,8170226,,
LULULEMON ATHLETICA INC,550021109,1682793,5486592,,LULU
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1571743,13288322,,
SPOTIFY TECHNOLOGY S A,L8681T102,1551765,5791248,,
RINGCENTRAL INC,76680R206,1484342,4983020,,
THE TRADE DESK INC,88339J105,1367784,2098923,,
TJX COS INC NEW,872540109,1340243,20260664,,
CARVANA CO,146869102,1322146,5038668,,CVNA
ATLASSIAN CORP PLC,G06242104,1289177,6116802,,
COSTCO WHSL CORP NEW,22160K105,1288333,3655054,,
PELOTON INTERACTIVE INC,70614W100,1249589,11113379,,
UNION PAC CORP,907818108,1218607,5528819,,
DANAHER CORPORATION,235851102,1178546,5236120,,
WORKDAY INC,98138H101,1105682,4450677,,
CROWDSTRIKE HLDGS INC,22788C105,1083292,5935526,,
CHIPOTLE MEXICAN GRILL INC,169656105,1077581,758422,,CMG
LILLY ELI & CO,532457108,1003038,5369010,,
TARGET CORP,87612E106,877292,4429202,,TGT
FARFETCH LTD,30744W107,729030,13750078,,
SNOWFLAKE INC,833445109,726827,3170038,,SNOW
SEA LTD,81141R100,695368,3115029,,SE
GOLDMAN SACHS GROUP INC,38141G104,663206,2028154,,GS-PD
INTUITIVE SURGICAL INC,46120E602,627655,849399,,ISRG
DEXCOM INC,252131107,603014,1677881,,DXCM
COUPA SOFTWARE INC,22266L106,597395,2347511,,
AIRBNB INC,009066101,585484,3115276,,
SERVICENOW INC,81762P102,515058,1029888,,
HOME DEPOT INC,437076102,508985,1667434,,
S&P GLOBAL INC,78409V104,468567,1327876,,SPGI
ZOOM VIDEO COMMUNICATIONS IN,98980L101,444941,1384859,,
GUARDANT HEALTH INC,40131M109,411929,2698515,,
DYNATRACE INC,268150109,405741,8410879,,
WIX COM LTD,M98068105,385101,1379203,,
DOCUSIGN INC,256163106,364695,1801408,,
DOMINION ENERGY INC,25746U109,361198,4755113,,
HUMANA INC,444859102,355660,848324,,HUM
JPMORGAN CHASE & CO,46625H100,323526,2125242,,JPM-PM
NEXTERA ENERGY INC,65339F101,323483,4278307,,NEE-PS
ROBLOX CORP,771049103,282063,4350799,,RBLX
CONOCOPHILLIPS,20825C104,281154,5307791,,COP
TELADOC HEALTH INC,87918A105,252410,1388776,,
CHEWY INC,16679L109,244211,2882906,,
UNITEDHEALTH GROUP INC,91324P102,236984,636934,,UNH
LINDE PLC,G5494J103,232714,830707,,LIN
TEXAS INSTRS INC,882508104,230760,1221018,,
NEXTERA ENERGY PARTNERS LP,65341B106,226070,3101954,,
OKTA INC,679295105,223012,1011714,,
JOHNSON CTLS INTL PLC,G51502105,208235,3489774,,
GENERAL MTRS CO,37045V100,205874,3582906,,
PNC FINL SVCS GROUP INC,693475105,203626,1160860,,
ARGENX SE,04016X101,197045,715513,,ARGX
BK OF AMERICA CORP,060505104,195367,5049538,,
WALMART INC,931142103,184106,1355412,,WMT
METLIFE INC,59156R108,181792,2990496,,MET-PF
ZAI LAB LTD,98887Q104,179881,1348129,,ZLAB
AMEREN CORP,023608102,179262,2203314,,AEE
DISNEY WALT CO,254687106,177217,960424,,
CHUBB LIMITED,H1467J104,176885,1119738,,
AFFIRM HLDGS INC,00827B106,171983,2431891,,
WILLIAMS COS INC,969457100,167660,7077228,,
ZIMMER BIOMET HOLDINGS INC,98956P102,162507,1015162,,
TRUIST FINL CORP,89832Q109,154923,2656433,,
NICE LTD,653656108,153000,701930,,NCSYF
CIGNA CORP NEW,125523100,152878,632406,,
CROWN HLDGS INC,228368106,152296,1569418,,
CHENIERE ENERGY INC,16411R208,149843,2080866,,
BROADCOM INC,11135F101,148113,319443,,AVGO
LOWES COS INC,548661107,146943,772652,,
