name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287655,788574467,4461777,,
NOVO-NORDISK A S,670100205,376681500,585000,PUT,
ISHARES TR,464287804,226872328,2405092,,
CRH PLC,G25508105,220889185,4035980,,
PARKER-HANNIFIN CORP,701094104,216300846,555301,,PH
AMPHENOL CORP NEW,032095101,203183401,2419138,,
HUNT J B TRANS SVCS INC,445658107,187385864,993984,,
WATSCO INC,942622200,169356050,448364,,WSO-B
NATIONAL INSTRS CORP,636518102,161040596,2701117,,
DUPONT DE NEMOURS INC,26614N102,138966391,1863070,,
TECK RESOURCES LTD,878742204,128217311,2975570,,TCKRF
EVEREST GROUP LTD,G3223R108,123837842,333193,,
CELANESE CORP DEL,150870103,117859640,938971,,CE
WASTE CONNECTIONS INC,94106B101,116724159,869130,,
THE CIGNA GROUP,125523100,112827438,394405,,
NEW RELIC INC,64829B100,111960137,1307640,,
TRUIST FINL CORP,89832Q109,103931175,3632687,,
SPLUNK INC,848637104,98917796,676361,,
CINEMARK HLDGS INC,17243VAB8,97347023,66500000,,
ISHARES TR,464287507,95699533,383796,,
RYMAN HOSPITALITY PPTYS INC,78377T107,94472082,1134391,,
AMEREN CORP,023608102,92684139,1238596,,AEE
VMWARE INC,928563402,91630592,550400,PUT,
XCEL ENERGY INC,98389B100,91010127,1590530,,XELLL
NUTRIEN LTD,67077M108,89214976,1444543,,NTR
SELECT SECTOR SPDR TR,81369Y605,88496698,2667974,,
MONGODB INC,60937PAD8,87448738,51066000,,
CONSTELLATION BRANDS INC,21036P108,87379398,347668,,
TRANSOCEAN INC,893830BT5,84626108,46945000,,
KB HOME,48666K109,84583272,1827642,,KBH
HORIZON THERAPEUTICS PUB L,G46188101,83990940,726000,CALL,
SUN CMNTYS INC,866674104,83352779,704350,,
CUBESMART,229663109,83344478,2185798,,CUBE
JUNIPER NETWORKS INC,48203R104,83343683,2999053,,
ARM HOLDINGS PLC,042068205,83203637,1554627,,
ABCAM PLC,000380204,81149551,3585928,,
APTIV PLC,G6095L109,80937855,820954,,APTV
BIOMARIN PHARMACEUTICAL INC,09061G101,80551838,910396,,BMRN
OLLIES BARGAIN OUTLET HLDGS,681116109,79971601,1036170,,
CROWN HLDGS INC,228368106,78855323,891222,,
XPO INC,983793100,78561881,1052262,,
SPROUTS FMRS MKT INC,85208M102,78519339,1834564,,
WEST PHARMACEUTICAL SVSC INC,955306105,77669971,207004,,
BJS WHSL CLUB HLDGS INC,05550J101,76451187,1071195,,
ZEBRA TECHNOLOGIES CORPORATI,989207105,75755355,320278,,
CUMMINS INC,231021106,74597216,326522,,CMI
BOSTON BEER INC,100557107,73642984,189056,,
AMERICAN TOWER CORP NEW,03027X100,73424458,446485,,
REGAL REXNORD CORPORATION,758750103,73363165,513460,,RRX
VANGUARD INDEX FDS,922908751,72470153,383298,,
WILLIAMS SONOMA INC,969904101,72160767,464355,,WSM
DENBURY INC,24790A101,68376186,697645,,
MARSH & MCLENNAN COS INC,571748102,67570773,355075,,
STATE STR CORP,857477103,66353878,990948,,
OCCIDENTAL PETE CORP,674599105,66216528,1020600,PUT,
SEAGEN INC,81181C104,63645000,300000,CALL,
FORTIVE CORP,34959J108,63108380,850976,,FTV
BECTON DICKINSON & CO,075887109,63091403,244039,,BDX
SOUTHERN CO,842587107,62966994,972914,,SOMN
JD.COM INC,47215P106,62756565,2154362,,
HOSTESS BRANDS INC,44109J106,61166787,1836289,,
3M CO,88579Y101,59976904,640642,,MMM
COCA-COLA EUROPACIFIC PARTNE,G25839104,59627413,954344,,
BIOGEN INC,09062X103,59217931,230411,,BIIB
WESTERN ALLIANCE BANCORP,957638109,58770301,1278449,,WAL-PA
INTERNATIONAL PAPER CO,460146103,58154377,1639537,,
SELECT SECTOR SPDR TR,81369Y506,56065301,620260,,
BROWN FORMAN CORP,115637209,54680717,947837,,BF-B
THE TRADE DESK INC,88339J105,53813934,688598,,
THOMSON REUTERS CORP.,884903808,51926430,424513,,
RLI CORP,749607107,51291001,377445,,RLI
URBAN OUTFITTERS INC,917047102,50484573,1544343,,URBN
SELECT SECTOR SPDR TR,81369Y886,50131633,850698,,
ALBERTSONS COS INC,013091103,50129420,2203491,,
LITHIA MTRS INC,536797103,49649403,168115,,
ISHARES TR,464287432,49224014,555012,,
SITE CTRS CORP,82981J109,49105643,3982615,,
SPDR SER TR,78468R622,47923571,530128,,
SABRE GLBL INC,78573NAE2,47232601,47638000,,
INGREDION INC,457187102,47165186,479321,,INGR
MODERNA INC,60770K107,46996950,455000,CALL,
MICROSOFT CORP,594918104,46952025,148700,CALL,MSFT
SPDR SER TR,78464A755,46581045,887258,,
CELSIUS HLDGS INC,15118V207,46449374,270684,,
TRIP COM GROUP LTD,89677Q107,46355672,1325584,,
ARGENX SE,04016X101,45346476,92237,,ARGX
EARTHSTONE ENERGY INC,27032D304,45263603,2236344,,
AMERICAN EQTY INVT LIFE HLD,025676206,44366180,827110,,
ANNALY CAPITAL MANAGEMENT IN,035710839,44321777,2356288,,
BROWN & BROWN INC,115236101,43500612,622861,,
NATIONAL STORAGE AFFILIATES,637870106,43155513,1359657,,
JPMORGAN CHASE & CO,46625H100,43027434,296700,CALL,JPM-PM
ATI INC,01741R102,42815917,1040484,,ATI
CARDINAL HEALTH INC,14149Y108,42783160,492780,,CAH
TENARIS S A,88031M109,42590764,1347809,,
CONSOLIDATED EDISON INC,209115104,42575893,497789,,ED
ANSYS INC,03662Q105,42477643,142758,,
AMERICAN FINL GROUP INC OHIO,025932104,42161344,377553,,
SMUCKER J M CO,832696405,41804641,340124,,
WENDYS CO,95058W100,41324984,2024742,,
KKR & CO INC,48251W104,40863161,663363,,
REALTY INCOME CORP,756109104,40528857,811551,,O
GSK PLC,37733W204,40306520,1111904,,GLAXF
LIBERTY MEDIA CORP DEL,531229AB8,40279638,36341000,,FWONB
SABRE CORP,78573M104,40106925,8932500,PUT,SABR
SEA LTD,81141RAF7,40045139,41750000,,SE
AIR LEASE CORP,00912X302,39559994,1003806,,
PNM RES INC,69349H107,39546274,886489,,
CENCORA INC,03073E105,39289971,218314,,
WABTEC,929740108,39173035,368618,,
PFIZER INC,717081103,37956431,1144300,PUT,PFE
SEMTECH CORP,816850101,37955989,1474019,,SMTC
BANK HAWAII CORP,062540109,37897818,762685,,
KONTOOR BRANDS INC,50050N103,37539976,854930,,
PROLOGIS INC.,74340W103,37501816,334211,,
CARLYLE GROUP INC,14316J108,37495968,1243235,,CGABL
CLEVELAND-CLIFFS INC NEW,185899101,37249666,2383216,,CLF
VALE S A,91912E105,37105766,2769087,,
UNITED STATES STL CORP,912909AT5,37021275,15000000,,
AMETEK INC,031100100,36903651,249754,,
CIRCOR INTL INC,17273K109,36573394,656025,,
