name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,141532,72591,,AMZN
WILLIS TOWERS WATSON PLC LTD,G96629103,98842,581937,,WTW
NETFLIX INC,64110L106,92041,245115,,NFLX
ACTIVISION BLIZZARD INC,00507V109,89559,1505700,,
LOWES COS INC,548661107,86023,999686,,
FIDELITY NATL INFORMATION SV,31620M106,84626,695711,,
E TRADE FINANCIAL CORP,269246401,79652,2320872,,
JOHNSON CTLS INTL PLC,G51502105,76870,2851270,,
BOSTON SCIENTIFIC CORP,101137107,71131,2179936,,BSX
DOLLAR GEN CORP NEW,256677105,69481,460106,,
TD AMERITRADE HLDG CORP,87236Y108,67773,1955360,,
INTEL CORP,458140100,67368,1244797,,INTC
JPMORGAN CHASE & CO,46625H100,61292,680798,,JPM-PM
CHARTER COMMUNICATIONS INC N,16119P108,58940,135088,,
KROGER CO,501044101,57252,1900802,,KR
QIAGEN NV,N72482123,56798,1365342,,
T MOBILE US INC,872590104,53469,637292,,
TAKE-TWO INTERACTIVE SOFTWAR,874054109,53214,448644,,
JD COM INC,47215P106,52245,1290006,,
NVIDIA CORP,67066G104,51547,195551,,NVDA
INTERCONTINENTAL EXCHANGE IN,45866F104,50067,620029,,
PFIZER INC,717081103,48443,1484159,,PFE
LEGG MASON INC,524901105,45038,921958,,
ROSS STORES INC,778296103,43361,498574,,
INTUIT,461202103,42559,185038,,
TRUIST FINL CORP,89832Q109,40999,1329416,,
MICROSOFT CORP,594918104,39729,251914,,MSFT
HASBRO INC,418056107,39682,554611,,
BAXTER INTL INC,071813109,38695,476603,,
ISHARES TR,464288281,38672,400000,PUT,
DARDEN RESTAURANTS INC,237194105,38222,701828,,DRI
BEST BUY INC,086516101,37613,659883,,
FISERV INC,337738108,37224,391871,,FISV
CONSTELLATION BRANDS INC,21036P108,37148,259126,,
ISHARES TR,464287655,36994,323201,,
ZIMMER BIOMET HOLDINGS INC,98956P102,36989,365935,,
BECTON DICKINSON & CO,075887109,36501,158861,,BDX
DOVER CORP,260003108,36470,434475,,DOV
KBR INC,48242W106,36234,1752136,,
AVALONBAY CMNTYS INC,053484101,35702,242593,,
LOCKHEED MARTIN CORP,539830109,33971,100224,,LMT
CHURCHILL DOWNS INC,171484108,32528,315958,,CHDN
GRUBHUB INC,400110102,32446,796613,,
WEX INC,96208T104,32169,307694,,WEX
PENTAIR PLC,G7S00T104,31447,1056672,,PNR
SCIENCE APPLICATNS INTL CP N,808625107,31442,421310,,
MELCO RESORTS AND ENTMNT LTD,585464100,31412,2533192,,
BIOMARIN PHARMACEUTICAL INC,09061G101,30952,366292,,BMRN
ALTICE USA INC,02156K103,30742,1379203,,
AKAMAI TECHNOLOGIES INC,00971T101,30445,332767,,AKAM
CYRUSONE INC,23283R100,30304,490755,,
MADISON SQUARE GARDEN CO NEW,55825T103,30267,143166,,
CVS HEALTH CORP,126650100,30098,507297,,CVS
DEXCOM INC,252131107,29508,109586,,DXCM
WILLIAMS COS INC,969457100,29475,2083039,,
ALTRIA GROUP INC,02209S103,29187,754763,,
LAM RESEARCH CORP,512807108,29173,121556,,LRCX
BLACKROCK INC,09247X101,28881,65643,,
ALLSTATE CORP,020002101,28720,313089,,ALL-PB
BIOGEN INC,09062X103,28474,90000,PUT,BIIB
SANOFI,80105N105,28422,650092,,SNYNF
NOVO-NORDISK A S,670100205,28127,467228,,
ARCHER DANIELS MIDLAND CO,039483102,27517,782180,,
ASML HOLDING N V,N07059210,27423,104813,,
CONCHO RES INC,20605P101,27261,636192,,
ERICSSON,294821608,27258,3369318,,
CIMAREX ENERGY CO,171798101,25847,1535792,,
ASTRAZENECA PLC,046353108,25490,570747,,AZN
US BANCORP DEL,902973304,25459,739023,,
FORTIVE CORP,34959J108,25206,456716,,FTV
HOLOGIC INC,436440101,25183,717468,,
CITRIX SYS INC,177376100,25141,177613,,
CHOICE HOTELS INTL INC,169905106,25068,409276,,
MICRON TECHNOLOGY INC,595112103,24905,592130,,MU
TRAVELERS COMPANIES INC,89417E109,24766,249278,,
ISHARES TR,464287242,24702,200000,,
FIRST REP BK SAN FRANCISCO C,33616C100,24463,297318,,
PUBLIC STORAGE,74460D109,24305,122376,,PSA-PS
APTIV PLC,G6095L109,23817,483686,,APTV
OWENS CORNING NEW,690742101,23562,607120,,OC
RAYTHEON CO,755111507,23491,179113,,
VANECK VECTORS ETF TR,92189F676,23428,200000,,
WILLIAMS SONOMA INC,969904101,23428,550978,,WSM
F5 NETWORKS INC,315616102,23402,219466,,
PACCAR INC,693718108,23400,382794,,PCAR
DIAMONDBACK ENERGY INC,25278X109,23315,889879,,
COOPER COS INC,216648402,23189,84117,,
EOG RES INC,26875P101,23176,645219,,
FACTSET RESH SYS INC,303075105,22827,87566,,
SELECT SECTOR SPDR TR,81369Y209,22481,253791,,
TC ENERGY CORP,87807B107,22392,503898,,TRPRF
BUNGE LIMITED,G16962105,22160,540082,,
INPHI CORP,45772F107,22137,279614,,
ANTHEM INC,036752103,21545,94895,,
PHYSICIANS RLTY TR,71943U104,21440,1538046,,
PROCTER & GAMBLE CO,742718109,21412,194659,,PG
VOYA FINANCIAL INC,929089100,21225,523426,,
ZIONS BANCORPORATION N A,989701107,21007,785000,PUT,
CHEWY INC,16679L109,20863,556485,,
REALTY INCOME CORP,756109104,20814,417442,,O
LULULEMON ATHLETICA INC,550021109,20777,109614,,LULU
NOBLE ENERGY INC,655044105,20713,3429278,,
ESSEX PPTY TR INC,297178105,20639,93712,,
CARLISLE COS INC,142339100,20255,161679,,
FIRST HORIZON NATL CORP,320517105,20183,2504058,,
CIGNA CORP NEW,125523100,20068,113266,,
SABRE CORP,78573M104,19887,3353676,,SABR
VANGUARD SCOTTSDALE FDS,92206C409,19775,250000,,
SUNCOR ENERGY INC NEW,867224107,19627,1232950,,SU
MCKESSON CORP,58155Q103,19553,144560,,MCK
SNAP INC,83304A106,19449,1635784,,SNAP
MEDTRONIC PLC,G5960L103,19390,215013,,MDT
ISHARES TR,464288513,19268,250000,PUT,
PERRIGO CO PLC,G97822103,19256,400422,,PRGO
TELEFLEX INCORPORATED,879369106,18873,64445,,
GENUINE PARTS CO,372460105,18617,276502,,GPC
COMCAST CORP NEW,20030N101,18603,541112,,CCZ
ADVANCED MICRO DEVICES INC,007903107,18372,403965,,AMD
DEERE & CO,244199105,18337,132720,,DE
WALMART INC,931142103,18329,161318,,WMT
BRISTOL-MYERS SQUIBB CO,110122108,18263,327645,,
ALEXANDRIA REAL ESTATE EQ IN,015271109,18214,132892,,
TAPESTRY INC,876030107,18087,1396660,,
SBA COMMUNICATIONS CORP NEW,78410G104,17995,66654,,SBAC
JACK IN THE BOX INC,466367109,17607,502353,,JACK
LPL FINL HLDGS INC,50212V100,17588,323138,,
APARTMENT INVT & MGMT CO,03748R754,17536,498895,,
WABCO HLDGS INC,92927K102,17358,128530,,
NVR INC,62944T105,17282,6727,,NVR
MGM GROWTH PPTYS LLC,55303A105,16748,707553,,
WELLS FARGO CO NEW,949746101,16646,580000,CALL,
LOGITECH INTL S A,H50430232,16497,384286,,
SPDR GOLD TRUST,78463V107,16404,110800,PUT,GLD
THOMSON REUTERS CORP,884903709,16343,240841,,
BRINKS CO,109696104,16331,313765,,BCO
SALESFORCE COM INC,79466L302,16298,113194,,
INTUITIVE SURGICAL INC,46120E602,16094,32500,PUT,ISRG
HILL ROM HLDGS INC,431475102,16002,159070,,
INTL PAPER CO,460146103,15935,511879,,
AMERIPRISE FINL INC,03076C106,15921,155359,,
HESS CORP,42809H107,15915,477918,,
MICROCHIP TECHNOLOGY INC,595017104,15821,233351,,MCHPP
ISHARES TR,464288646,15708,300000,,
RA PHARMACEUTICALS INC,74933V108,15701,327045,,
CBOE GLOBAL MARKETS INC,12503M108,15469,173321,,
KRATOS DEFENSE & SEC SOLUTIO,50077B207,15353,1109310,,
CATALENT INC,148806102,15227,293113,,
VALVOLINE INC,92047W101,14920,1139797,,VVV
AFLAC INC,001055102,14906,435335,,AFL
TCF FINANCIAL CORPORATION NE,872307103,14903,657698,,
REGIONS FINANCIAL CORP NEW,7591EP100,14883,1659242,,RF-PF
MARSH & MCLENNAN COS INC,571748102,14863,171905,,
EVEREST RE GROUP LTD,G3223R108,14811,76974,,
NORTHROP GRUMMAN CORP,666807102,14729,48682,,
PARSLEY ENERGY INC,701877102,14637,2554441,,
WABTEC,929740108,14493,301115,,
ISHARES TR,46429B598,14466,600000,PUT,
SERVICENOW INC,81762P102,14193,49524,,
TIMKEN CO,887389104,13980,432280,,TKR
HORIZON THERAPEUTICS PUB LTD,G46188101,13840,467249,,
PROSPERITY BANCSHARES INC,743606105,13830,286631,,PB
PACKAGING CORP AMER,695156109,13631,156990,,
INVITATION HOMES INC,46187W107,13557,634402,,INVH
SCHWAB CHARLES CORP,808513105,13532,402500,CALL,SCHW-PJ
INSULET CORP,45784P101,13455,81208,,PODD
COHERENT INC,192479103,13364,125590,,
EURONAV NV ANTWERPEN,B38564108,13223,1172279,,
PARK HOTELS RESORTS INC,700517105,13120,1658645,,
NORDSON CORP,655663102,13018,96381,,NDSN
SCHLUMBERGER LTD,806857108,13013,964645,,
CLOROX CO DEL,189054109,13004,75060,,
DISH NETWORK CORPORATION,25470M109,12965,648569,,
HEALTHPEAK PROPERTIES INC,42250P103,12846,538615,,
HEALTHCARE TR AMER INC,42225P501,12626,520022,,
KIMBERLY CLARK CORP,494368103,12602,98556,,KMB
REINSURANCE GRP OF AMERICA I,759351604,12560,149276,,
KANSAS CITY SOUTHERN,485170302,12478,98113,,
NEVRO CORP,64157F103,12476,124781,,
TOLL BROTHERS INC,889478103,12296,638758,,
M/I HOMES INC,55305B101,12281,742961,,
HIGHWOODS PPTYS INC,431284108,12228,345228,,
VISTRA ENERGY CORP,92840M102,11970,750000,CALL,
HARTFORD FINL SVCS GROUP INC,416515104,11969,339648,,
DUNKIN BRANDS GROUP INC,265504100,11788,221994,,
SMUCKER J M CO,832696405,11627,104752,,
SPOTIFY TECHNOLOGY S A,L8681T102,11558,95177,,
IAA INC,449253103,11334,378311,,
VERISIGN INC,92343E102,11301,62751,,
CULLEN FROST BANKERS INC,229899109,11231,201300,PUT,
ISHARES TR,464288414,11211,99200,PUT,
AMDOCS LTD,G02602103,11188,203538,,DOX
FIRST INDL RLTY TR INC,32054K103,11152,335599,,
COUSINS PPTYS INC,222795502,11088,378807,,
BOSTON BEER INC,100557107,11033,30016,,
SUNSTONE HOTEL INVS INC NEW,867892101,10941,1256150,,
DATADOG INC,23804L103,10810,300458,,
PENUMBRA INC,70975L107,10746,66608,,PEN
PEOPLES UTD FINL INC,712704105,10707,968932,,
PTC INC,69370C100,10575,172762,,PTC
POOL CORPORATION,73278L105,10440,53055,,POOL
HORMEL FOODS CORP,440452100,10436,223748,,
LIVE NATION ENTERTAINMENT IN,538034109,10375,228226,,
GODADDY INC,380237107,10288,180143,,GDDY
TANDEM DIABETES CARE INC,875372203,10138,157543,,TNDM
PHILIP MORRIS INTL INC,718172109,10093,138338,,
WORLD WRESTLING ENTMT INC,98156Q108,10073,296883,,
APPLE INC,037833100,10070,39600,CALL,AAPL
WHIRLPOOL CORP,963320106,10053,117170,,
IRHYTHM TECHNOLOGIES INC,450056106,10015,123109,,
MELLANOX TECHNOLOGIES LTD,M51363113,9936,81895,,
NUANCE COMMUNICATIONS INC,67020Y100,9831,585892,,
