name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
IHS MARKIT LTD,G47567105,241999,2148049,,
PROOFPOINT INC,743424103,171790,988662,,
SLACK TECHNOLOGIES INC,83088V102,168819,3810807,,
FORTIVE CORP,34959J108,153531,2201476,,FTV
ALEXION PHARMACEUTICALS INC,015351109,141754,771620,,
KANSAS CITY SOUTHERN,485170302,128196,452398,,
FEDEX CORP,31428X106,114601,384142,,FDX
ALLEGION PLC,G0176J109,111667,801628,,ALLE
TRUIST FINL CORP,89832Q109,111138,2002485,,
MASTERCARD INCORPORATED,57636Q104,103741,284153,,
VISA INC,92826C839,100739,430840,,V
NRG ENERGY INC,629377508,98904,2454200,CALL,
AVALONBAY CMNTYS INC,053484101,98312,471093,,
ATHENE HOLDING LTD,G0684D107,95756,1418608,,ATH-PE
JOHNSON CTLS INTL PLC,G51502105,93650,1364561,,
UBER TECHNOLOGIES INC,90353T100,92421,1843993,,
DENTSPLY SIRONA INC,24906P109,88349,1396602,,XRAY
ZENDESK INC,98936J101,87193,604079,,
CAESARS ENTERTAINMENT INC NE,12769G100,86315,831949,,
CONSTELLATION BRANDS INC,21036P108,82968,354730,,
UNION PAC CORP,907818108,81339,369839,,
KEURIG DR PEPPER INC,49271V100,80074,2272250,,KDP
HOLOGIC INC,436440101,78202,1172092,,
MATCH GROUP INC NEW,57667L107,77689,481794,,
CME GROUP INC,12572Q105,74712,351287,,CME
ROYAL DUTCH SHELL PLC,780259206,72212,1787430,,
AMERICAN INTL GROUP INC,026874784,71288,1497647,,
LENNOX INTL INC,526107107,69468,198026,,
PERFORMANCE FOOD GROUP CO,71377A103,69159,1426260,,PFGC
SPDR S&P 500 ETF TR,78462F103,68607,160275,,
WESTERN DIGITAL CORP.,958102105,68294,959586,,WDC
EMERSON ELEC CO,291011104,68264,709305,,
SERVICENOW INC,81762P102,65904,119924,,
BROWN & BROWN INC,115236101,64305,1210103,,
AMERIPRISE FINL INC,03076C106,64245,258138,,
MERITAGE HOMES CORP,59001A102,63949,679726,,MTH
BURLINGTON STORES INC,122017106,62039,192674,,
GOLDMAN SACHS GROUP INC,38141G104,61940,163201,,GS-PD
OSHKOSH CORP,688239201,60997,489389,,OSK
NATERA INC,632307104,60407,532076,,
T-MOBILE US INC,872590104,60018,414404,,
COPART INC,217204106,59936,454644,,CPRT
AT HOME GROUP INC,04650Y100,58943,1599976,,
TRIP COM GROUP LTD,89677Q107,58265,1643115,,
HONEYWELL INTL INC,438516106,57853,263747,,
ENVISTA HOLDINGS CORPORATION,29415F104,56264,1302115,,NVST
CNH INDL N V,N20944109,55941,3345774,,
GENERAL DYNAMICS CORP,369550108,54612,290089,,GD
EQUITABLE HLDGS INC,29452E101,52117,1711555,,
LPL FINL HLDGS INC,50212V100,52093,385929,,
AIRBNB INC,009066101,51557,336665,,
PAYCOM SOFTWARE INC,70432V102,51185,140822,,
EQUITY RESIDENTIAL,29476L107,50930,661426,,EQR
SUN CMNTYS INC,866674104,50446,294319,,
MARVELL TECHNOLOGY INC,573874104,50445,864819,,
CLOUDERA INC,18914U100,49663,3131325,,
PROCTER AND GAMBLE CO,742718109,48708,360990,,
VULCAN MATLS CO,929160109,48006,275784,,
PALO ALTO NETWORKS INC,697435105,47506,128030,,PANW
GLOBAL PMTS INC,37940X102,47492,253239,,
WELBILT INC,949090104,46966,2028754,,
BROADRIDGE FINL SOLUTIONS IN,11133T103,46946,290631,,
APARTMENT INCOME REIT CORP,03750L109,46713,984893,,
STEEL DYNAMICS INC,858119100,45687,766553,,STLD
DELL TECHNOLOGIES INC,24703L202,44492,446390,,DELL
DOMINOS PIZZA INC,25754A201,44426,95234,,DPZ
CIMAREX ENERGY CO,171798101,44343,612045,,
ZOOMINFO TECHNOLOGIES INC,98980F104,44021,843802,,GTM
SMITH A O CORP,831865209,43739,606975,,AOS
VEREIT INC,92339V308,43484,946753,,
EASTGROUP PPTYS INC,277276101,43236,262910,,
COSTAR GROUP INC,22160N109,43088,520261,,
WOODWARD INC,980745103,42943,349470,,
BARCLAYS PLC,06738E204,42204,4373431,,BCLYF
LEAR CORP,521865204,41451,236484,,LEA
SPDR GOLD TR,78463V107,41408,250000,CALL,
TAKE-TWO INTERACTIVE SOFTWAR,874054109,41309,233357,,
JPMORGAN CHASE & CO,46625H100,41295,265493,,JPM-PM
ASSURANT INC,04621X108,41287,264353,,
HILL-ROM HLDGS INC,431475102,40951,360518,,
LIVANOVA PLC,G5509L101,40917,486467,,LIVN
VENTAS INC,92276F100,40905,716383,,
ISHARES TR,464287598,40634,256169,,
CANADIAN PAC RY LTD,13645T100,40378,525000,PUT,
PERKINELMER INC,714046109,40052,259388,,
NOV INC,62955J103,39815,2598893,,NOV
VERISIGN INC,92343E102,38525,169201,,
LEIDOS HOLDINGS INC,525327102,37080,366761,,
HUNT J B TRANS SVCS INC,445658107,37039,227300,,
DISCOVER FINL SVCS,254709108,37037,313100,,
LIBERTY MEDIA CORP DEL,531229607,36919,795834,,FWONB
VOYA FINANCIAL INC,929089100,36339,590875,,
SOTERA HEALTH CO,83601L102,36201,1494065,,SHC
PAGSEGURO DIGITAL LTD,G68707101,36161,646661,,PAGS
NETEASE INC,64110W102,35844,311011,,
CHURCHILL DOWNS INC,171484108,35825,180698,,CHDN
BANK NEW YORK MELLON CORP,064058100,35735,697544,,
NEWMONT CORP,651639106,35564,561128,,
INTERPUBLIC GROUP COS INC,460690100,34434,1059821,,
HORIZON THERAPEUTICS PUB L,G46188101,34307,366372,,
SPIRIT AEROSYSTEMS HLDGS INC,848574109,34120,723044,,
KELLOGG CO,487836108,34046,529247,,
C H ROBINSON WORLDWIDE INC,12541W209,33846,361333,,
INSPIRE MED SYS INC,457730109,33800,174893,,
COGNEX CORP,192422103,33724,401239,,CGNX
GUARDANT HEALTH INC,40131M109,33649,270947,,
JAZZ PHARMACEUTICALS PLC,G50871105,33492,188541,,JAZZ
EXXON MOBIL CORP,30231G102,33357,528800,,
VORNADO RLTY TR,929042109,33331,714192,,
TWILIO INC,90138F102,33268,84403,,TWLO
MARATHON OIL CORP,565849106,32786,2407200,,
BIO RAD LABS INC,090572207,32548,50518,,
OUTFRONT MEDIA INC,69007J106,32452,1350469,,OUT
EVEREST RE GROUP LTD,G3223R108,32450,128763,,
CYRUSONE INC,23283R100,32312,451787,,
TALEND S A,874224207,32245,491534,,
UNITED RENTALS INC,911363109,32103,100633,,
SBA COMMUNICATIONS CORP NEW,78410G104,32003,100418,,SBAC
LABORATORY CORP AMER HLDGS,50540R409,31723,115000,CALL,
RAYTHEON TECHNOLOGIES CORP,75513E101,31453,368689,,
SHIFT4 PMTS INC,82452J109,31211,333021,,
SPDR DOW JONES INDL AVERAGE,78467X109,30937,89685,,
STIFEL FINL CORP,860630102,30912,476597,,
MOTOROLA SOLUTIONS INC,620076307,30616,141186,,
PARAMOUNT GROUP INC,69924R108,30467,3025530,,
AMETEK INC,031100100,30464,228192,,
PACKAGING CORP AMER,695156109,30320,223894,,
INGERSOLL RAND INC,45687V106,29761,609736,,IR
GRACE W R & CO DEL NEW,38388F108,29746,430348,,
QIAGEN NV,N72482123,29727,614446,,
ARMSTRONG WORLD INDS INC NEW,04247X102,29649,276425,,
ELASTIC N V,N14506104,29603,203091,,
SYNOPSYS INC,871607107,29564,107198,,SNPS
AMERICAN FINL GROUP INC OHIO,025932104,29520,236689,,
LIVE NATION ENTERTAINMENT IN,538034109,29410,335765,,
MACK CALI RLTY CORP,554489104,29381,1713156,,
ALPHABET INC,02079K305,29326,12010,,GOOGN
LAMB WESTON HLDGS INC,513272104,29156,361472,,
ACCENTURE PLC IRELAND,G1151C101,28797,97685,,
LIBERTY MEDIA CORP DEL,531229409,28780,617871,,FWONB
ROKU INC,77543R102,28607,62291,,
COLUMBIA PPTY TR INC,198287203,28518,1639893,,
AMC ENTMT HLDGS INC,00165C104,28340,500000,PUT,
OVERSTOCK COM INC DEL,690370101,28307,307022,,
SAIA INC,78709Y105,28011,133710,,SAIA
BEST BUY INC,086516101,27670,240647,,
COMERICA INC,200340107,27658,387699,,
SYNEOS HEALTH INC,87166B102,27652,308993,,
