name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K305,219251,125419,,GOOGN
VISA INC,92826C839,200730,917706,,V
MAXIM INTEGRATED PRODS INC,57772K101,169653,1913745,,
MICROSOFT CORP,594918104,166327,747808,,MSFT
DISNEY WALT CO,254687106,159988,883034,,
ALIBABA GROUP HLDG LTD,01609W102,157626,677290,,
SLACK TECHNOLOGIES INC,83088V102,155217,3674645,,
BARCLAYS BANK PLC,06746P621,138526,8250500,PUT,JJETF
COCA COLA CO,191216100,133421,2432920,,KO
ATLASSIAN CORP PLC,G06242104,122160,522340,,
VARIAN MED SYS INC,92220P105,118823,678952,,
LEAR CORP,521865204,114322,718871,,LEA
TRACTOR SUPPLY CO,892356106,109602,779639,,
XILINX INC,983919101,108230,763422,,
TIFFANY & CO NEW,886547108,100502,764565,,
PALO ALTO NETWORKS INC,697435105,99539,280084,,PANW
REALPAGE INC,75606N109,95991,1100306,,
CORELOGIC INC,21871D103,88841,1149006,,
ISHARES TR,464287432,85174,540000,PUT,
ADOBE SYSTEMS INCORPORATED,00724F101,83408,167050,,
OLD DOMINION FREIGHT LINE IN,679580100,82306,421692,,
CME GROUP INC,12572Q105,81258,446352,,CME
T-MOBILE US INC,872590104,80810,599256,,
COOPER COS INC,216648402,80252,220884,,
NVIDIA CORPORATION,67066G104,78980,151466,,NVDA
EXXON MOBIL CORP,30231G102,78249,1898317,,
RAYTHEON TECHNOLOGIES CORP,75513E101,76555,1070551,,
HUNT J B TRANS SVCS INC,445658107,76195,557594,,
FIAT CHRYSLER AUTOMOBILES N,N31738102,76100,4249168,,
MCDONALDS CORP,580135101,72359,337210,,MCD
INTUIT,461202103,71841,189129,,
TRANSDIGM GROUP INC,893641100,69156,111749,,TDG
SPDR GOLD TR,78463V107,67188,376700,CALL,
MONSTER BEVERAGE CORP NEW,61174X109,67153,726131,,MNST
DICKS SPORTING GOODS INC,253393102,66555,1184034,,
STARBUCKS CORP,855244109,66154,618373,,SBUX
CONCHO RES INC,20605P101,66128,1133291,,
AUTODESK INC,052769106,65396,214173,,
COMCAST CORP NEW,20030N101,65385,1247801,,CCZ
VOYA FINANCIAL INC,929089100,64577,1098067,,
EMERSON ELEC CO,291011104,60405,751587,,
VULCAN MATLS CO,929160109,59121,398629,,
HERSHEY CO,427866108,58582,384573,,HSY
PROCTER AND GAMBLE CO,742718109,58152,417940,,
IHS MARKIT LTD,G47567105,57034,634915,,
BECTON DICKINSON & CO,075887109,56777,226907,,BDX
KROGER CO,501044101,56248,1771021,,KR
INGERSOLL RAND INC,45687V106,55360,1215103,,IR
NATIONAL OILWELL VARCO INC,637071101,55297,4027436,,
HOME DEPOT INC,437076102,54721,206013,,
CELANESE CORP DEL,150870103,54640,420503,,CE
WELLS FARGO CO NEW,949746101,53947,1787500,CALL,
ABBOTT LABS,002824100,53166,485583,,
LILLY ELI & CO,532457108,52418,310461,,
BMC STK HLDGS INC,05591B109,52342,975069,,
CNH INDL N V,N20944109,51902,4090191,,
SERVICENOW INC,81762P102,51426,93429,,
