name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
COREWEAVE INC,21873S108,11219418026,81983325,,
ALIBABA GROUP HLDG LTD,01609WBG6,87191743,47389000,,
NORFOLK SOUTHN CORP,655844108,82970839,276192,,
CYBERARK SOFTWARE LTD,M2682V108,78729293,162950,,
AIR LEASE CORP,00912X302,77357091,1215351,,
MERUS N V,N5749R100,75719855,804247,,
KELLANOVA,487836108,73968507,901835,,
TXNM ENERGY INC,69349H107,73500693,1299747,,TXNM
WNS HOLDINGS LTD,G98196101,67987536,891406,,
FRONTIER COMMUNICATIONS PARE,35909D109,67055202,1795320,,
INTERPUBLIC GROUP COS INC,460690100,65390144,2342893,,
TEGNA INC,87901J105,64858230,3190272,,
AVIDXCHANGE HOLDINGS INC,05368X102,64727904,6505317,,
MR COOPER GROUP INC,62482R107,64493308,305960,,
CHART INDS INC,16115Q308,58899942,294279,,
TRIP COM GROUP LTD,89677QAB3,56894882,44708000,,
PROASSURANCE CORP,74267C106,56611842,2359810,,
VERONA PHARMA PLC,925050106,51721377,484691,,
STEELCASE INC,858155203,45763885,2660691,,
DAYFORCE INC,15677J108,40312568,585173,,
JD.COM INC,47215PAJ5,38615038,35911000,,
LIBERTY BROADBAND CORP,530307305,36500108,574443,,LBRDP
TOURMALINE BIO INC,89157D105,35556726,743398,,
EQV VENTURES ACQUISITION COR,G3106N109,34982344,3370168,,
ASPEN INSURANCE HOLDINGS LTD,G05384501,34482290,939316,,AHL-PF
AIRBNB INC,009066AB7,33835811,34530000,,
SPIRIT AEROSYSTEMS HLDGS INC,848574109,33798199,875601,,
CROSS CTRY HEALTHCARE INC,227483104,32979273,2322484,,
PG&E CORP,69331CAL2,31447800,31031000,,PCG-PX
SHIFT4 PMTS INC,82452J307,30459484,320660,,
CANTALOUPE INC,138103106,29612024,2801516,,
TECK RESOURCES LTD,878742204,28074765,639662,,TCKRF
DRUGS MADE IN AMER ACQ II CO,G2851K120,26851500,2700000,,
NORTHERN OIL & GAS INC,665531AJ8,26850867,26899000,,
WHEELER REAL ESTATE INVT TR,963025804,25904222,190823,,
DEXCOM INC,252131AM9,25734573,28236000,,DXCM
EQV VENTURES AC CORP. II,G3106Q110,25025000,2500000,,
STAAR SURGICAL CO,852312305,24936542,928044,,STAA
RITHM PPTY TR INC,38983D300,24782204,9834208,,
WAYFAIR INC,94419LAR2,23053051,11296000,,W
CMS ENERGY CORP,125896BX7,22843587,20845000,,CMS-PC
DUKE ENERGY CORP NEW,26441CBY0,22831605,21259000,,DUK-PA
VOYAGER ACQUISITION CORP,G93A7H104,22630607,2156220,,
ARES MANAGEMENT CORPORATION,03990B309,22447414,450188,,ARES-PB
TITAN ACQUISITION CORP,G8901A103,22264000,2200000,,TACHW
SUPER MICRO COMPUTER INC,86800UAB0,21844025,21329000,,
SANDSTORM GOLD LTD,80013R206,20968351,1675553,,
LAUNCH TWO ACQUISITION CORP.,G5S87A105,20691000,1980000,,LPBBU
LAUNCH ONE ACQUISITION CORP,G5S86M100,20463462,1945196,,LPAAU
SIM ACQUISITION CORP. I,G8431T101,20424558,1945196,,SIMAW
RITHM ACQUISITION CORP,G75751100,20295000,1980000,,RAC-WT
INTERNATIONAL MNY EXPRESS IN,46005L101,20151474,1442482,,
LIONHEART HOLDINGS,G5501C109,20114975,1910254,,CUBWW
ALDEL FINL II INC,G01558108,19845574,1899098,,
MOUNTAIN LAKE ACQUISITION CO,G6301B101,19617500,1900000,,
CENTURION ACQUISITION CORP,G20315100,19583438,1856250,,ALFUW
CHURCHILL CAPITAL CORP IX,G21301109,19524051,1862982,,
KOCHAV DEFENSE ACQUI CO,G5304D106,19057000,1900000,,
CHURCHILL CAP CORP X,G2130T108,18674675,1452152,,
VENDOME ACQUISITION CORP I,G9580A125,18463000,1850000,,VNMEU
VINE HILL CAP INVT CORP.,G93Y09107,18458685,1723500,,
