name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,10908153229,25927345,,MSFT
APPLE INC,037833100,9582956861,55883815,,AAPL
NVIDIA CORP COM,67066G104,8252596105,9133422,,NVDA
AMAZON COM INC COM,023135106,7678116830,42566342,,AMZN
ALPHABET INC CLASS A,02079K305,6991843449,46325074,,
VANGUARD FDS INT TERM CORP,92206C870,6669503616,82840685,,
ADVANCED MICRO DEVICES INC,007903107,5210306621,28867563,,AMD
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,3946548478,29008073,,
ELI LILLY   CO,532457108,3650855007,4692855,,
HOME DEPOT INC,437076102,3445623425,8982333,,
SALESFORCE INC,79466L302,3265146393,10841178,,
EXXON MOBIL CORP,30231G102,3072361668,26431190,,
CATERPILLAR INC,149123101,3056627805,8341641,,CAT
ASML HOLDING N V NYS,N07059210,3007951821,3099478,,
BROADCOM INC COM,11135F101,2873725266,2168177,,AVGO
CHEVRON CORP NEW,166764100,2817201462,17859776,,CVX
META PLATFORMS INC CL A,30303M102,2742649339,5648192,,
PROCTER AND GAMBLE CO,742718109,2668983678,16449821,,
FREEPORT MCMORAN INC,35671D857,2662740229,56629948,,
WALMART INC,931142103,2599086460,43195718,,WMT
VISA INC,92826C839,2543152024,9112626,,V
NETFLIX INC COM,64110L106,2541964725,4185475,,NFLX
JPMORGAN CHASE   CO,46625H100,2454352766,12253382,,
GOLDMAN SACHS GROUP INC,38141G104,2363535615,5658587,,GS-PD
ADOBE INC,00724F101,2278417406,4515293,,ADBE
ORACLE CORP,68389X105,2251099900,17921341,,ORCL-PD
INTUIT,461202103,2119499981,3260768,,
AMERICAN EXPRESS CO,025816109,2097561946,9212356,,AXP
COSTCO WHSL CORP NEW,22160K105,2096411615,2861486,,
MORGAN STANLEY,617446448,1956934644,20783077,,MS-PQ
MASTERCARD INCORPORATED,57636Q104,1878830876,3901469,,
ISHARES TR 7 10YR TR BD ETF,464287440,1849144600,19534592,,
MERCK   CO INC,58933Y105,1830205122,13870443,,
INTUITIVE SURGICAL INC,46120E602,1824249948,4571023,,ISRG
LAM RESEARCH CORP,512807108,1812796756,1865841,,LRCX
NOVO NORDISK A S ADR,670100205,1762253959,13724718,,
BLACKROCK INC,09247X101,1724633887,2068649,,
ISHARES TR IBOXX INV CP ETF,464287242,1723125120,15820098,,
CITIGROUP INC,172967424,1664871114,26326234,,C-PR
TOYOTA MOTOR CORP ADR,892331307,1607566464,6387342,,
SHELL PLC ADR,780259305,1569552228,23412174,,
BANK AMERICA CORP,060505104,1514234104,39932333,,
TOTALENERGIES SE ADR ADR,89151E109,1508816303,21920909,,
