name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,47387340,272081668,,AAPL
MICROSOFT CORP,594918104,41037502,133424701,,MSFT
AMAZON.COM INC,023135106,24092979,7410941,,
TESLA INC,88160R101,15408444,14337701,,
ALPHABET INC-CL A,02079K305,15254929,5498215,,
ALPHABET INC-CL C,02079K107,13291457,4771902,,
NVIDIA CORP,67066G104,11809602,43390541,,NVDA
BERKSHIRE HATHAWAY INC-CL B,084670702,10695563,30377649,,
META PLATFORMS INC-CLASS A,30303M102,9193068,41449631,,
UNITEDHEALTH GROUP INC,91324P102,8083554,15891561,,UNH
JOHNSON & JOHNSON,478160104,7959097,45021546,,JNJ
PROCTER & GAMBLE CO/THE,742718109,6712392,44030924,,
VISA INC-CLASS A SHARES,92826C839,6701494,30288774,,
JPMORGAN CHASE & CO,46625H100,6592304,48488366,,JPM-PM
EXXON MOBIL CORP,30231G102,5883984,71409928,,
MASTERCARD INC - A,57636Q104,5499764,15426161,,
PFIZER INC,717081103,5418200,104898402,,PFE
CHEVRON CORP,166764100,5377584,33098811,,CVX
HOME DEPOT INC,437076102,5172878,17325774,,
BANK OF AMERICA CORP,060505104,4839291,117715515,,
ABBVIE INC,00287Y109,4643723,28720251,,ABBV
COSTCO WHOLESALE CORP,22160K105,4432859,7717896,,
BROADCOM INC,11135F101,4419875,7036712,,AVGO
ELI LILLY & CO,532457108,4374682,15312236,,LLY
COCA-COLA CO/THE,191216100,4357146,70444447,,
CISCO SYSTEMS INC,17275R102,4098601,73684708,,
ADOBE INC,00724F101,4081668,8979035,,ADBE
WALT DISNEY CO/THE,254687106,4058278,29671741,,
PEPSICO INC,713448108,3999214,23954712,,PEP
THERMO FISHER SCIENTIFIC INC,883556102,3853027,6541419,,TMO
INTEL CORP,458140100,3826737,77392369,,INTC
VERIZON COMMUNICATIONS INC,92343V104,3822903,75221313,,VZ
COMCAST CORP-CLASS A,20030N101,3766271,80630726,,
ACCENTURE PLC-CL A,G1151C101,3674475,10922502,,
MERCK & CO. INC.,58933Y105,3634844,44407613,,
WALMART INC,931142103,3540041,23838833,,WMT
TEXAS INSTRUMENTS INC,882508104,3406454,18604985,,TXN
SALESFORCE INC,79466L302,3385655,15990542,,
ABBOTT LABORATORIES,002824100,3369982,28550831,,ABT
MCDONALD'S CORP,580135101,3208194,13004223,,
WELLS FARGO & CO,949746101,3131636,64790580,,
DANAHER CORP,235851102,3124589,10681331,,
ADVANCED MICRO DEVICES,007903107,3013018,27631489,,
AT&T INC,00206R102,2988270,126753074,,T-PC
NIKE INC -CL B,654106103,2961608,22061812,,
QUALCOMM INC,747525103,2895998,18997899,,
UNION PACIFIC CORP,907818108,2873353,10544969,,UNP
MEDTRONIC PLC,G5960L103,2830246,25568450,,MDT
NETFLIX INC,64110L106,2772035,7420602,,NFLX
BRISTOL-MYERS SQUIBB CO,110122108,2736399,37561464,,
S&P GLOBAL INC,78409V104,2703314,6606504,,SPGI
LINDE PLC,G5494J103,2696572,8463890,,LIN
NEXTERA ENERGY INC,65339F101,2687247,31813352,,NEE-PS
PHILIP MORRIS INTERNATIONAL,718172109,2643104,28199196,,
AMGEN INC,031162100,2605463,10798511,,AMGN
UNITED PARCEL SERVICE-CL B,911312106,2528863,11823997,,
RAYTHEON TECHNOLOGIES CORP,75513E101,2395045,24241844,,
INTUIT INC,461202103,2354445,4909154,,INTU
PROLOGIS INC,74340W103,2288851,14208239,,
HONEYWELL INTERNATIONAL INC,438516106,2282377,11759959,,HON
PAYPAL HOLDINGS INC,70450Y103,2274733,19720908,,
ORACLE CORP,68389X105,2267572,27474432,,ORCL-PD
CVS HEALTH CORP,126650100,2264249,22426915,,CVS
APPLIED MATERIALS INC,038222105,2251281,17118564,,
CONOCOPHILLIPS,20825C104,2249255,22544305,,COP
AMERICAN TOWER CORP,03027X100,2244581,8954139,,
LOWE'S COS INC,548661107,2237712,11094789,,
SCHWAB (CHARLES) CORP,808513105,2101011,24988318,,
MORGAN STANLEY,617446448,2060763,23639581,,MS-PQ
INTL BUSINESS MACHINES CORP,459200101,1992478,15362993,,
ANTHEM INC,036752103,1957801,3996038,,
CATERPILLAR INC,149123101,1951105,8780113,,CAT
GOLDMAN SACHS GROUP INC,38141G104,1924542,5845039,,GS-PD
