name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,5426860,39268161,,AAPL
SPDR S&P 500 ETF TR,78462F103,4447726,12452338,,
MICROSOFT CORP,594918104,4151389,17824769,,MSFT
FLEXSHARES TR,33939L407,3691603,98207052,,
AMAZON COM INC,023135106,2298161,20337707,,AMZN
VANGUARD INDEX FDS,922908769,1612213,8983189,,
FLEXSHARES TR,33939L795,1524475,33380238,,
ALPHABET INC,02079K107,1428906,14861221,,GOOGN
ALPHABET INC,02079K305,1358461,14202414,,GOOGN
UNITEDHEALTH GROUP INC,91324P102,1271380,2517384,,UNH
JOHNSON & JOHNSON,478160104,1258308,7702668,,JNJ
TESLA INC,88160R101,1203640,4537757,,
ISHARES TR,464287465,1118311,19966269,,
PROCTER AND GAMBLE CO,742718109,1058449,8383758,,
VANGUARD TAX-MANAGED FDS,921943858,1047891,28819886,,
HOME DEPOT INC,437076102,1004983,3642036,,
JPMORGAN CHASE & CO,46625H100,975607,9335956,,JPM-PM
BERKSHIRE HATHAWAY INC DEL,084670702,974680,3650212,,BRK-A
ISHARES TR,464287200,960424,2677887,,
EXXON MOBIL CORP,30231G102,938124,10744754,,
FLEXSHARES TR,33939L100,874511,6324206,,
CHEVRON CORP NEW,166764100,858025,5972193,,CVX
ISHARES TR,464288372,811828,19407796,,
ISHARES TR,464287614,793302,3770449,,
VANGUARD INTL EQUITY INDEX F,922042858,764705,20956559,,
ABBVIE INC,00287Y109,757346,5642995,,ABBV
PEPSICO INC,713448108,746057,4569748,,PEP
LILLY ELI & CO,532457108,733965,2269879,,
VANGUARD INTL EQUITY INDEX F,922042775,733887,16543880,,
ABBOTT LABS,002824100,728867,7532726,,
VISA INC,92826C839,690249,3885445,,V
ACCENTURE PLC IRELAND,G1151C101,681389,2648229,,
MERCK & CO INC,58933Y105,678472,7878218,,
META PLATFORMS INC,30303M102,677743,4995155,,
PFIZER INC,717081103,659466,15070075,,PFE
MASTERCARD INCORPORATED,57636Q104,653446,2298116,,
ISHARES TR,464287507,650489,2966748,,
MCDONALDS CORP,580135101,649222,2813652,,MCD
COSTCO WHSL CORP NEW,22160K105,625131,1323673,,
DANAHER CORPORATION,235851102,617662,2391349,,
NVIDIA CORPORATION,67066G104,612629,5046784,,NVDA
FLEXSHARES TR,33939L860,578057,12234001,,
COCA COLA CO,191216100,574429,10253996,,KO
ISHARES TR,464287655,571906,3467778,,
ISHARES TR,464287804,543787,6236809,,
CISCO SYS INC,17275R102,520661,13016536,,
ISHARES TR,464287499,509740,8201764,,
DISNEY WALT CO,254687106,503943,5342337,,
BROADCOM INC,11135F101,491041,1105923,,AVGO
NEXTERA ENERGY INC,65339F101,476768,6080454,,NEE-PS
SALESFORCE INC,79466L302,473786,3293841,,
TEXAS INSTRS INC,882508104,465441,3007114,,
ISHARES TR,464287622,457473,2318316,,
BRISTOL-MYERS SQUIBB CO,110122108,452256,6361738,,
UNITED PARCEL SERVICE INC,911312106,450217,2787030,,UPS
WALMART INC,931142103,445622,3435787,,WMT
STARBUCKS CORP,855244109,444957,5280761,,SBUX
BK OF AMERICA CORP,060505104,439364,14548492,,
ISHARES TR,464287598,434133,3192387,,
NIKE INC,654106103,432659,5205237,,
SPDR INDEX SHS FDS,78463X541,424564,8583993,,
SPDR S&P MIDCAP 400 ETF TR,78467Y107,417529,1039508,,
ISHARES TR,464287234,410038,11755690,,
AMGEN INC,031162100,409034,1814704,,AMGN
AUTOMATIC DATA PROCESSING IN,053015103,390809,1727792,,
AMERICAN TOWER CORP NEW,03027X100,386680,1801023,,
THERMO FISHER SCIENTIFIC INC,883556102,381958,753086,,TMO
CVS HEALTH CORP,126650100,380741,3992248,,CVS
ADOBE SYSTEMS INCORPORATED,00724F101,377493,1371703,,
VERIZON COMMUNICATIONS INC,92343V104,376067,9904328,,VZ
QUALCOMM INC,747525103,368155,3258582,,
LOWES COS INC,548661107,364333,1939901,,
BLACKROCK INC,09247X101,363397,660385,,
MONDELEZ INTL INC,609207105,346067,6311640,,
ORACLE CORP,68389X105,337964,5534038,,ORCL-PD
ISHARES TR,464287168,329056,3068981,,
MEDTRONIC PLC,G5960L103,300114,3716577,,MDT
RAYTHEON TECHNOLOGIES CORP,75513E101,299485,3658508,,
WELLS FARGO CO NEW,949746101,295064,7336248,,
AMERICAN EXPRESS CO,025816109,294990,2186572,,AXP
HONEYWELL INTL INC,438516106,293833,1759795,,
COMCAST CORP NEW,20030N101,293172,9995620,,CCZ
EATON CORP PLC,G29183103,287779,2157913,,ETN
CONOCOPHILLIPS,20825C104,287643,2810656,,COP
UNION PAC CORP,907818108,279413,1434209,,
DEERE & CO,244199105,272850,817185,,DE
INTERNATIONAL BUSINESS MACHS,459200101,267164,2248666,,
LINDE PLC,G5494J103,262406,973352,,LIN
LOCKHEED MARTIN CORP,539830109,262032,678330,,LMT
INTEL CORP,458140100,261500,10147443,,INTC
NETFLIX INC,64110L106,259748,1103243,,NFLX
FLEXSHARES TR,33939L803,259313,5017673,,
US BANCORP DEL,902973304,258249,6404984,,
MARSH & MCLENNAN COS INC,571748102,257861,1727250,,
TJX COS INC NEW,872540109,255444,4112108,,
PAYPAL HLDGS INC,70450Y103,252362,2932061,,
SCHWAB CHARLES CORP,808513105,247177,3439227,,SCHW-PJ
PHILIP MORRIS INTL INC,718172109,244291,2942908,,
ANALOG DEVICES INC,032654105,242388,1739540,,ADI
NORFOLK SOUTHN CORP,655844108,239947,1144512,,
CATERPILLAR INC,149123101,239004,1456633,,CAT
AIR PRODS & CHEMS INC,009158106,237030,1018478,,
PNC FINL SVCS GROUP INC,693475105,234800,1571412,,
INTUIT,461202103,234760,606114,,
TRUIST FINL CORP,89832Q109,230569,5295561,,
INTERCONTINENTAL EXCHANGE IN,45866F104,230522,2551435,,
AT&T INC,00206R102,224878,14659578,,T-PC
MORGAN STANLEY,617446448,224628,2843031,,MS-PQ
GILEAD SCIENCES INC,375558103,223599,3624552,,
BERKSHIRE HATHAWAY INC DEL,084670108,219494,540,,BRK-A
ELEVANCE HEALTH INC,036752103,218594,481231,,
CROWN CASTLE INC,22822V101,213243,1475217,,CCI
GOLDMAN SACHS GROUP INC,38141G104,212058,723625,,GS-PD
