name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY BROADBAND CORP,530307305,534802,4830223,,LBRDP
AMAZON COM INC,023135106,85643,43926,,AMZN
ALIBABA GROUP HLDG LTD,01609W102,80242,412597,,
BROADCOM INC,11135F101,75299,317584,,AVGO
NETFLIX INC,64110L106,65972,175690,,NFLX
JD COM INC,47215P106,64123,1583289,,
MICROSOFT CORP,594918104,54550,345886,,MSFT
SEA LTD,81141R100,50365,1136642,,SE
NVIDIA CORP,67066G104,50198,190433,,NVDA
DYNATRACE INC,268150109,47264,1982543,,
INSULET CORP,45784P101,46746,282148,,PODD
SMARTSHEET INC,83200N103,46067,1109777,,
ANAPLAN INC,03272L108,43405,1434391,,
GUARDANT HEALTH INC,40131M109,41414,595024,,
GLOBAL PMTS INC,37940X102,40396,280078,,
TESLA INC,88160R101,39807,75967,,
BEYOND MEAT INC,08862E109,34511,518188,,
TWITTER INC,90184L102,34126,1389483,,
LUCKIN COFFEE INC,54951L109,33403,1228494,,LKNCY
GREEN DOT CORP,39304D102,31770,1251295,,GDOT
CROWDSTRIKE HLDGS INC,22788C105,30986,556506,,
UBER TECHNOLOGIES INC,90353T100,29990,1074151,,
FACEBOOK INC,30303M102,29406,176293,,
CREE INC,225447101,28536,804727,,
RINGCENTRAL INC,76680R206,27564,130076,,
GLU MOBILE INC,379890106,27487,4369965,,
SQUARE INC,852234103,24624,470100,,
FITBIT INC,33812L102,21169,3178570,,
CANOPY GROWTH CORP,138035100,18987,1316735,,CGC
PAYPAL HLDGS INC,70450Y103,18019,188209,,
DATADOG INC,23804L103,17561,488080,,
PELOTON INTERACTIVE INC,70614W100,17361,653884,,
LAM RESEARCH CORP,512807108,16915,70479,,LRCX
NIKE INC,654106103,15662,189288,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,12176,83329,,
STITCH FIX INC,860897107,11880,935426,,
SNAP INC,83304A106,8585,721994,,SNAP
OKTA INC,679295105,8461,69209,,
BED BATH & BEYOND INC,075896100,7658,1818983,,
3-D SYS CORP DEL,88554D205,7410,961067,,
STRATASYS LTD,M85548101,7287,456847,,SSYS
HERTZ GLOBAL HLDGS INC,42806J106,6887,1114411,,
MICRON TECHNOLOGY INC,595112103,6157,146385,,MU
SMILEDIRECTCLUB INC,83192H106,4607,986445,,
DISNEY WALT CO,254687106,4469,46262,,
SERVICENOW INC,81762P102,4427,15446,,
MCDONALDS CORP,580135101,4409,26663,,MCD
INTUITIVE SURGICAL INC,46120E602,3206,6474,,ISRG
STONECO LTD,G85158106,3029,139114,,STNE
TANGER FACTORY OUTLET CTRS I,875465106,1453,290628,,
VANGUARD INTL EQUITY INDEX F,922042874,1176,27172,,
POST HLDGS INC,737446104,1136,13689,,
VANGUARD INDEX FDS,922908769,1132,8781,,
NATIONAL BEVERAGE CORP,635017106,955,22389,,FIZZ
IQVIA HLDGS INC,46266C105,893,8281,,
JACK IN THE BOX INC,466367109,882,25160,,JACK
MONDELEZ INTL INC,609207105,882,17608,,
FRESHPET INC,358039105,874,13681,,
HELEN OF TROY CORP LTD,G4388N106,867,6023,,
VIVINT SOLAR INC,92854Q106,797,182454,,
BOSTON BEER INC,100557107,782,2127,,
CLOROX CO DEL,189054109,763,4403,,
HOME DEPOT INC,437076102,759,4066,,
WINGSTOP INC,974155103,748,9383,,WING
TRACTOR SUPPLY CO,892356106,737,8713,,
GRUBHUB INC,400110102,721,17702,,
ISHARES TR,46435G334,709,29693,,
PAPA JOHNS INTL INC,698813102,697,13057,,
SHERWIN WILLIAMS CO,824348106,653,1420,,SHW
DOLLAR GEN CORP NEW,256677105,650,4304,,
ADOBE INC,00724F101,630,1981,,ADBE
KIMBERLY CLARK CORP,494368103,622,4866,,KMB
LOWES COS INC,548661107,616,7162,,
B & G FOODS INC NEW,05508R106,612,33852,,
PROCTER & GAMBLE CO,742718109,611,5551,,PG
CAMPBELL SOUP CO,134429109,584,12644,,
SHOPIFY INC,82509L107,570,1367,,SHOP
EDGEWELL PERS CARE CO,28035Q102,558,23182,,
BJS WHSL CLUB HLDGS INC,05550J101,505,19813,,
DUNKIN BRANDS GROUP INC,265504100,504,9490,,
FLOWERS FOODS INC,343498101,492,23981,,FLO
GENERAL MLS INC,370334104,466,8827,,
WENDYS CO,95058W100,460,30931,,
BEST BUY INC,086516101,449,7872,,
DOMINOS PIZZA INC,25754A201,447,1378,,DPZ
YUM BRANDS INC,988498101,445,6489,,YUM
REYNOLDS CONSUMER PRODS INC,76171L106,434,14862,,
ISHARES INC,464286822,425,14977,,
TYSON FOODS INC,902494103,417,7201,,
UNITED AIRLS HLDGS INC,910047109,407,12909,,
DESIGNER BRANDS INC,250565108,405,81366,,DBI
TAPESTRY INC,876030107,404,31216,,
WILLIAMS SONOMA INC,969904101,402,9443,,WSM
WIX COM LTD,M98068105,401,3977,,
MONSTER BEVERAGE CORP NEW,61174X109,396,7036,,MNST
GUESS INC,401617105,377,55698,,
SHOE CARNIVAL INC,824889109,359,17303,,
COLGATE PALMOLIVE CO,194162103,355,5350,,CL
MARRIOTT INTL INC NEW,571903202,352,4705,,
PVH CORPORATION,693656100,340,9021,,
INGLES MKTS INC,457030104,334,9234,,
SITEONE LANDSCAPE SUPPLY INC,82982L103,326,4423,,
WAYFAIR INC,94419L101,325,6084,,W
FRONTIER COMMUNICATIONS CORP,35906A306,322,848516,,
CAL MAINE FOODS INC,128030202,320,7279,,
WEIS MKTS INC,948849104,299,7178,,
CONAGRA BRANDS INC,205887102,294,10013,,CAG
ENERGIZER HLDGS INC NEW,29272W109,290,9590,,
KEURIG DR PEPPER INC,49271V100,264,10898,,KDP
PETIQ INC,71639T106,261,11219,,
AVIS BUDGET GROUP,053774105,259,18610,,
EL POLLO LOCO HLDGS INC,268603107,259,30599,,
G III APPAREL GROUP LTD,36237H101,258,33564,,
CALERES INC,129500104,252,48472,,CAL
NEW YORK TIMES CO,650111107,245,7985,,NYT
DISH NETWORK CORPORATION,25470M109,240,11993,,
HORMEL FOODS CORP,440452100,240,5151,,
AMERICAN AIRLS GROUP INC,02376R102,237,19415,,
TURNING PT BRANDS INC,90041L105,230,10904,,
SPROUTS FMRS MKT INC,85208M102,229,12324,,
SKECHERS U S A INC,830566105,228,9622,,
CENTRAL GARDEN & PET CO,153527205,224,8746,,CENTA
PLANET FITNESS INC,72703H101,218,4476,,
FEDEX CORP,31428X106,216,1784,,FDX
CITI TRENDS INC,17306X102,213,23961,,CTRN
AARONS INC,002535300,212,9287,,
