name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALTABA   INC,021346101,885114,11941633,,
DISNEY  WALT    CO,254687106,664872,5988220,,
RED  HAT   INC,756577102,366118,2003931,,
ANADARKO  PETE      CORP,032511107,347788,7647054,,
CONOCOPHILLIPS,20825C104,325401,4875652,,COP
VISA   INC,92826C839,309287,1980198,,V
AMAZON   COM   INC,023135106,298534,167645,,AMZN
ORACLE    CORP,68389X105,291280,5423200,,ORCL-PD
HONEYWELL     INTL    INC,438516106,262014,1648718,,
GILEAD   SCIENCES    INC,375558103,257075,3954388,,
BRISTOL     MYERS     SQUIBB   CO,110122108,253847,5320635,,CELG-RI
CELGENE    CORP,151020104,252157,2672850,,
UNION   PACIFIC    CORP,907818108,248139,1484085,,UNP
ZIMMER   BIOMET       HLDGS  INC,98956P102,231906,1816022,,
EBAY   INC,278642103,227833,6134426,,EBAY
INTUITIVE  SURGICAL        INC,46120E602,219636,384934,,ISRG
SYSCO   CORP,871829107,208426,3122017,,SYY
PARSLEY  ENERGY      INC,701877102,196365,10174372,,
MARATHON     PETE  CORP,56585A102,191556,3200604,,
PFIZER  INC,717081103,189383,4459216,,PFE
WORLDPAY   INC,981558109,188713,1662671,,
MCDONALDS      CORP,580135101,188041,990210,,MCD
CAPITAL   ONE   FINL   CORP,14040H105,181073,2216592,,
BOSTON   SCIENTIFIC       CORP,101137107,179211,4669394,,BSX
ANTHEM   INC,036752103,177572,618760,,
VALERO    ENERGY      CORP     NEW,91913Y100,176820,2084406,,
CITIGROUP       INC,172967424,174594,2806072,,C-PR
MASCO   CORP,574599106,173433,4411928,,
FACEBOOK     INC,30303M102,171518,1028961,,
CHEVRON   CORP    NEW,166764100,170614,1385078,,CVX
PRICE  T  ROWE   GROUP    INC,74144T108,167650,1674494,,TROW
REGIONS   FINL     CORP  NEW,7591EP100,163447,11551009,,
ASCENDIS    PHARMA      A  S,04351P101,162227,1378309,,
VARIAN   MED   SYS   INC,92220P105,161471,1139364,,
ENCANA   CORP,292505104,159521,22033223,,
STARBUCKS     CORP,855244109,158795,2136066,,SBUX
MELLANOX     TECHNOLOGIES     LTD,M51363113,157878,1333878,,
THERMO     FISHER    SCIENTIFIC       INC,883556102,157431,575153,,TMO
ARRIS   INTERNATIONAL         PLC,G0551A103,157241,4974398,,
AMGEN   INC,031162100,154893,815311,,AMGN
TENARIS   S   A,88031M109,154340,5463356,,
E   TRADE  FINANCIAL    CORP,269246401,153578,3307740,,
LOWES   COS   INC,548661107,151504,1383980,,
CMS   ENERGY       CORP,125896100,151271,2723633,,CMS-PC
ZOETIS   INC,98978V103,148303,1473159,,ZTS
LAUDER   ESTEE  COS  INC,518439104,147683,892075,,
SBA    COMMUNICATIONS          CORP   NEW,78410G104,145700,729742,,SBAC
LAMB    WESTON    HLDGS  INC,513272104,145519,1941801,,
LOCKHEED     MARTIN      CORP,539830109,142758,475605,,LMT
FIDELITY      NATL  INFORMATION      SV,31620M106,142745,1262113,,
RALPH   LAUREN     CORP,751212101,141284,1089484,,RL
DIAMONDBACK        ENERGY  INC,25278X109,140571,1384523,,
NEWMONT    MNG   CORP,651639106,140396,3924964,,
EVERGY   INC,30034W106,140015,2411969,,
INTEGRATED   DEVICE    TECHNOLOGY,458118106,139495,2847424,,
THE  CHARLES    SCHWAB     CORPORATI,808513105,138614,3241664,,
GOLDCORP     INC   NEW,380956409,138202,12080553,,
ROYAL   CARIBBEAN     CRUISES   LTD,V7780T103,137944,1203488,,RCL
BROADCOM   INC,11135F101,137297,456575,,AVGO
PIONEER   NAT     RES   CO,723787107,137047,899965,,
CITIZENS   FINL   GROUP     INC,174610105,135949,4183055,,
MONDELEZ     INTL   INC,609207105,135890,2722148,,
TYSON     FOODS  INC,902494103,134920,1943257,,
DELTA   AIR  LINES     INC     DEL,247361702,134521,2604463,,
CENTERPOINT     ENERGY     INC,15189T107,134401,4377879,,CNP
ENTERGY   CORP     NEW,29364G103,132158,1381968,,
CSX   CORP,126408103,131854,1762279,,CSX
RAYMOND     JAMES   FINANCIAL    INC,754730109,131138,1630871,,RJF
WALMART      INC,931142103,129670,1329542,,WMT
PALO   ALTO  NETWORKS       INC,697435105,129599,533592,,PANW
LABORATORY      CORP   AMER    HLDGS,50540R409,129187,844467,,
BIO  RAD   LABS     INC,090572207,128653,420874,,
BANKUNITED       INC,06652K103,128409,3844590,,
V   F  CORP,918204108,128051,1473376,,VFC
ADOBE   INC,00724F101,126963,476426,,ADBE
QUALCOMM   INC,747525103,125987,2209141,,
MORGAN  STANLEY,617446448,125658,2977670,,MS-PQ
SEALED    AIR  CORP     NEW,81211K100,125220,2718634,,
AUTODESK     INC,052769106,124839,801174,,
FIFTH    THIRD  BANCORP,316773100,124240,4926243,,FITB-PK
NORFOLK   SOUTHERN     CORP,655844108,124215,664640,,NSC
SYNOVUS   FINL     CORP,87161C501,124191,3614411,,
EDWARDS    LIFESCIENCES         CORP,28176E108,123155,643679,,EW
DOMINION   ENERGY    INC,25746U109,120691,1574370,,
FIRSTENERGY      CORP,337932107,119975,2883332,,FE
HOST  HOTELS    &  RESORTS      INC,44107P104,119904,6344143,,
EQUINIX   INC,29444U700,118798,262155,,EQIX
SUNCOR   ENERGY      INC    NEW,867224107,115142,3550463,,SU
ICON   PLC,G4705A100,114352,837253,,ICLR
NORTHERN   TR   CORP,665859104,114330,1264577,,
TOTAL   SYS   SVCS  INC,891906109,114256,1202571,,
HILL   ROM  HLDGS     INC,431475102,113624,1073346,,
DOLLAR   TREE  INC,256746108,113611,1081593,,
S&P    GLOBAL      INC,78409V104,112987,536629,,SPGI
EOG    RES     INC,26875P101,112829,1185426,,
SIMON   PPTY  GROUP      INC   NEW,828806109,112684,618429,,
ISHARES  TR,464287242,112568,945477,,
EXELON   CORP,30161N101,112262,2239419,,EXC
VERTEX   PHARMACEUTICALS      INC,92532F100,112248,610211,,
RESTAURANT    BRANDS     INTL  INC,76131D103,112054,1720991,,
MICROSOFT    CORP,594918104,111993,949578,,MSFT
ALIBABA   GROUP     HLDG     LTD,01609W102,111545,611375,,
WILLIAMS     COS   INC   DEL,969457100,111504,3882452,,
ALPHABET     INC,02079K305,111302,94573,,GOOGN
CROWN   CASTLE    INTL   CORP  NEW,22822V101,110723,865023,,
WELLS   FARGO    CO  NEW,949746101,107761,2230151,,
MONSTER   BEVERAGE       CORP  NEW,61174X109,107602,1971459,,MNST
