name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TESLA INC,88160R101,38747586,36665256,,
MICROSOFT CORP,594918104,36227980,107717797,,MSFT
BROADCOM INC,11135F101,25304116,38027878,,AVGO
UNITEDHEALTH GROUP INC,91324P102,17007716,33870309,,UNH
HOME DEPOT INC,437076102,16796443,40473045,,
META PLATFORMS INC,30303M102,14741645,43827542,,
PFIZER INC,717081103,13986310,236858416,,PFE
JPMORGAN CHASE & CO,46625H100,10479614,66179976,,JPM-PM
THERMO FISHER SCIENTIFIC INC,883556102,9908317,14849730,,TMO
AMAZON COM INC,023135106,9781639,2933551,,AMZN
ALPHABET INC,02079K107,8916156,3081304,,GOOGN
NETFLIX INC,64110L106,7993623,13268607,,NFLX
PHILIP MORRIS INTL INC,718172109,7631660,80333266,,
CME GROUP INC,12572Q105,7602323,33276346,,CME
BLACKROCK INC,09247X101,7084086,7737458,,
CSX CORP,126408103,6936719,184488460,,CSX
SHOPIFY INC,82509L107,6184252,4489765,,SHOP
ALPHABET INC,02079K305,5987909,2066842,,GOOGN
COMCAST CORP NEW,20030N101,5613481,111532517,,CCZ
ASML HOLDING N V,N07059210,5559406,6982721,,
ALTRIA GROUP INC,02209S103,5350721,112908240,,
LILLY ELI & CO,532457108,5280206,19115896,,
CVS HEALTH CORP,126650100,5168570,50102110,,CVS
LOCKHEED MARTIN CORP,539830109,4784686,13462533,,LMT
BK OF AMERICA CORP,060505104,4731757,106355444,,
GENERAL MTRS CO,37045V100,4671163,79672881,,
ADVANCED MICRO DEVICES INC,007903107,4395151,30542908,,AMD
APPLIED MATLS INC,038222105,4385603,27869799,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,4358774,36229363,,
APPLE INC,037833100,4310298,24273668,,AAPL
CANADIAN NAT RES LTD,136385101,4190583,99175130,,
CENTENE CORP DEL,15135B101,3860593,46851859,,CNC
DOLLAR GEN CORP NEW,256677105,3657438,15508790,,
BOOKING HOLDINGS INC,09857L108,3636966,1515889,,BKNG
SEA LTD,81141R100,3603021,16105696,,SE
CARRIER GLOBAL CORPORATION,14448C104,3557121,65581967,,CARR
INTUITIVE SURGICAL INC,46120E602,3470421,9658541,,ISRG
MONGODB INC,60937P106,3458557,6533592,,
