name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,575154,2826172,,MSFT
ALPHABET INC,02079K107,359618,254397,,GOOGN
BERKSHIRE HATHAWAY INC DEL,084670702,161662,905618,,BRK-A
ALPHABET INC,02079K305,158569,111822,,GOOGN
VISA INC,92826C839,139912,724297,,V
JOHNSON & JOHNSON,478160104,138078,981852,,JNJ
WALMART INC,931142103,126494,1056055,,WMT
MASTERCARD INCORPORATED,57636Q104,110613,374071,,
PROCTER AND GAMBLE CO,742718109,110317,922615,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,109721,1932730,,
VANGUARD INTL EQUITY INDEX F,922042775,109160,2292788,,
JPMORGAN CHASE & CO,46625H100,106810,1135555,,JPM-PM
UNITEDHEALTH GROUP INC,91324P102,104247,353439,,UNH
HOME DEPOT INC,437076102,100410,400822,,
VANGUARD INTL EQUITY INDEX F,922042858,99837,2520503,,
INTEL CORP,458140100,94407,1577913,,INTC
NVIDIA CORPORATION,67066G104,87074,229196,,NVDA
VERIZON COMMUNICATIONS INC,92343V104,85018,1542135,,VZ
NOVARTIS AG,66987V109,80302,919416,,NVSEF
AT&T INC,00206R102,80270,2655322,,T-PC
ADOBE INC,00724F101,78163,179556,,ADBE
BK OF AMERICA CORP,060505104,76788,3233199,,
TOYOTA MOTOR CORP,892331307,76386,608022,,
PAYPAL HLDGS INC,70450Y103,76240,437583,,
DISNEY WALT CO,254687106,75063,673154,,
TESLA INC,88160R101,74639,69122,,
CISCO SYS INC,17275R102,73390,1573552,,
MERCK & CO. INC,58933Y105,72742,940674,,
COCA COLA CO,191216100,71515,1600606,,KO
EXXON MOBIL CORP,30231G102,70468,1575756,,
PEPSICO INC,713448108,68390,517089,,PEP
PFIZER INC,717081103,67694,2070158,,PFE
COMCAST CORP NEW,20030N101,66302,1700931,,CCZ
SPDR S&P MIDCAP 400 ETF TR,78467Y107,66213,204054,,
ORACLE CORP,68389X105,64957,1175268,,ORCL-PD
ABBVIE INC,00287Y109,64483,656784,,ABBV
SAP SE,803054204,64097,457835,,SAPGF
SALESFORCE COM INC,79466L302,62902,335782,,
CHEVRON CORP NEW,166764100,62084,695780,,CVX
ABBOTT LABS,002824100,60271,659207,,
JD.COM INC,47215P106,59198,983677,,
LILLY ELI & CO,532457108,58557,356666,,
ASML HOLDING N V,N07059210,58382,158634,,
NIKE INC,654106103,56822,579525,,
ISHARES TR,464288372,55850,1458611,,
THERMO FISHER SCIENTIFIC INC,883556102,53332,147189,,TMO
ASTRAZENECA PLC,046353108,51732,978098,,AZN
AMGEN INC,031162100,51707,219226,,AMGN
CHINA MOBILE LIMITED,16941M109,51340,1526147,,
MCDONALDS CORP,580135101,51118,277106,,MCD
KELLOGG CO,487836108,51032,772514,,
ACCENTURE PLC IRELAND,G1151C101,50909,237096,,
COSTCO WHSL CORP NEW,22160K105,49892,164545,,
BRISTOL-MYERS SQUIBB CO,110122108,49583,843252,,
T-MOBILE US INC,872590104,47965,460540,,
SANOFI,80105N105,47795,936242,,SNYNF
BROADCOM INC,11135F101,47024,148993,,AVGO
DANAHER CORPORATION,235851102,46593,263490,,
MEDTRONIC PLC,G5960L103,45838,499871,,MDT
ISHARES TR,464287499,45315,845432,,
CHARTER COMMUNICATIONS INC N,16119P108,44516,87279,,
ISHARES TR,464287507,44412,249758,,
NOVO-NORDISK A S,670100205,44232,675501,,
NEXTERA ENERGY INC,65339F101,43809,182407,,NEE-PS
TEXAS INSTRS INC,882508104,43428,342033,,
ISHARES TR,464287804,43376,635173,,
UNION PAC CORP,907818108,42756,252887,,
AMERICAN TOWER CORP NEW,03027X100,42713,165210,,
LINDE PLC,G5494J103,41515,195724,,LIN
PHILIP MORRIS INTL INC,718172109,40656,580306,,
INTERNATIONAL BUSINESS MACHS,459200101,39962,330897,,
CITIGROUP INC,172967424,39645,775841,,C-PR
WELLS FARGO CO NEW,949746101,39116,1527974,,
BOEING CO,097023105,38550,210311,,BA-PA
QUALCOMM INC,747525103,38238,419235,,
LOCKHEED MARTIN CORP,539830109,38138,104512,,LMT
GLAXOSMITHKLINE PLC,37733W105,38134,934892,,
SHOPIFY INC,82509L107,38031,40067,,SHOP
LOWES COS INC,548661107,38019,281372,,
HONEYWELL INTL INC,438516106,37819,261562,,
TOTAL S.A.,89151E109,37482,974572,,
GILEAD SCIENCES INC,375558103,35968,467476,,
ROYAL BK CDA,780087102,35958,530360,,
UNITED PARCEL SERVICE INC,911312106,35724,321313,,UPS
HSBC HLDGS PLC,404280406,35415,1517991,,
RAYTHEON TECHNOLOGIES CORP,75513E101,34820,565078,,
GDS HLDGS LTD,36165L108,34106,428147,,
SELECT SECTOR SPDR TR,81369Y803,33827,323733,,
3M CO,88579Y101,33438,214362,,MMM
BRITISH AMERN TOB PLC,110448107,33191,855000,,
SONY CORP,835699307,32489,469967,,
STARBUCKS CORP,855244109,32035,435324,,SBUX
CVS HEALTH CORP,126650100,31648,487122,,CVS
BLACKROCK INC,09247X101,31280,57490,,
