name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,7230844518,25080973,,MSFT
APPLE INC,037833100,6722504853,40767161,,AAPL
NVIDIA CORPORATION,67066G104,6104197132,21975725,,NVDA
AMAZON COM INC,023135106,4393139063,42532085,,AMZN
TESLA INC,88160R101,4087919427,19704615,,
LILLY ELI & CO,532457108,2874441878,8370048,,
MERCADOLIBRE INC,58733R102,2807341267,2129904,,MELI
VISA INC,92826C839,2779270669,12327112,,V
MASTERCARD INCORPORATED,57636Q104,2746085500,7556439,,
ALPHABET INC,02079K305,2173108859,20949666,,GOOGN
COSTCO WHSL CORP NEW,22160K105,2082619681,4191478,,
ALPHABET INC,02079K107,2063890296,19845099,,GOOGN
NOVO-NORDISK A S,670100205,1925012666,12096347,,
UNITEDHEALTH GROUP INC,91324P102,1732891621,3666797,,UNH
BROADCOM INC,11135F101,1645784905,2565366,,AVGO
LULULEMON ATHLETICA INC,550021109,1573130720,4319533,,LULU
ADOBE SYSTEMS INCORPORATED,00724F101,1569122588,4071730,,
ADVANCED MICRO DEVICES INC,007903107,1556023908,15876175,,AMD
UBER TECHNOLOGIES INC,90353T100,1430070120,45112622,,
SALESFORCE INC,79466L302,1406220056,7038843,,
VERTEX PHARMACEUTICALS INC,92532F100,1404651692,4458221,,
DANAHER CORPORATION,235851102,1340243628,5317583,,
NETFLIX INC,64110L106,1326930291,3840831,,NFLX
SCHLUMBERGER LTD,806857108,1281610763,26102052,,
T-MOBILE US INC,872590104,1168153573,8065131,,
INTUITIVE SURGICAL INC,46120E602,1113283591,4357786,,ISRG
ASTRAZENECA PLC,046353108,1106813528,15946024,,AZN
AIRBNB INC,009066101,1080280528,8683927,,
NIKE INC,654106103,1065648767,8689243,,
META PLATFORMS INC,30303M102,1045580520,4933380,,
AMERICAN TOWER CORP NEW,03027X100,1023428512,5008459,,
HOME DEPOT INC,437076102,994830339,3370935,,
CADENCE DESIGN SYSTEM INC,127387108,980307669,4666132,,
THERMO FISHER SCIENTIFIC INC,883556102,954298690,1655705,,TMO
SNOWFLAKE INC,833445109,936165528,6067571,,SNOW
ASML HOLDING N V,N07059210,919166798,1350306,,
TJX COS INC NEW,872540109,870002788,11102639,,
DEXCOM INC,252131107,817853876,7039541,,DXCM
ATLASSIAN CORPORATION,049468101,817358486,4775127,,TEAM
MARRIOTT INTL INC NEW,571903202,791329869,4765899,,
S&P GLOBAL INC,78409V104,729366106,2115515,,SPGI
CROWDSTRIKE HLDGS INC,22788C105,653926680,4764146,,
OREILLY AUTOMOTIVE INC,67103H107,594994899,700835,,
GOLDMAN SACHS GROUP INC,38141G104,491096457,1501319,,GS-PD
NEXTERA ENERGY INC,65339F101,468766874,6081563,,NEE-PS
THE TRADE DESK INC,88339J105,459295022,7540552,,
ARGENX SE,04016X101,407275021,1093121,,ARGX
HDFC BANK LTD,40415F101,400642697,6009340,,HDB
CHIPOTLE MEXICAN GRILL INC,169656105,395308556,231406,,CMG
PALO ALTO NETWORKS INC,697435105,374756384,1876221,,PANW
MOODYS CORP,615369105,369583415,1207710,,
MOBILEYE GLOBAL INC,60741F104,365164139,8439199,,MBLY
ABBOTT LABS,002824100,353781274,3493791,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,318761866,3426810,,
