name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,118811493,2369595,,
MICROSOFT CORP,594918104,84371314,351811,,MSFT
BERKSHIRE HATHAWAY INC DEL,084670702,63768698,206438,,BRK-A
DANAHER CORPORATION,235851102,47474154,178696,,
THERMO FISHER SCIENTIFIC INC,883556102,45810455,83142,,TMO
VISA INC,92826C839,43377379,208786,,V
AMERICAN TOWER CORP NEW,03027X100,41005720,192135,,
TJX COS INC NEW,872540109,40062521,503298,,
WATSCO INC,942622200,38586669,154718,,WSO-B
ALPHABET INC,02079K305,36550513,414264,,GOOGN
CHUBB LIMITED,H1467J104,35252540,159209,,
CHEVRON CORP NEW,166764100,31731319,176786,,CVX
S&P GLOBAL INC,78409V104,28500714,85092,,SPGI
JOHNSON & JOHNSON,478160104,27006252,152880,,JNJ
AGNICO EAGLE MINES LTD,008474108,26278086,505445,,AEM
TE CONNECTIVITY LTD,H84989104,25770419,224481,,
IDEXX LABS INC,45168D104,25047112,61396,,
KINSALE CAP GROUP INC,49714P108,24926517,95314,,
AUTOMATIC DATA PROCESSING IN,053015103,24212299,100833,,
APPLE INC,037833100,23084923,177672,,AAPL
SPDR S&P 500 ETF TR,78462F103,22593462,58805,,
CVS HEALTH CORP,126650100,22140080,237580,,CVS
MCCORMICK & CO INC,579780206,22112542,265519,,MKC-V
PIMCO ETF TR,72201R833,21061344,212782,,
ECOLAB INC,278865100,20631960,141221,,ECL
AMPHENOL CORP NEW,032095101,20339188,266424,,
AMERICAN WTR WKS CO INC NEW,030420103,20290455,133122,,
UNION PAC CORP,907818108,20230532,97699,,
FIRST REP BK SAN FRANCISCO C,33616C100,18965596,155596,,
ISHARES TR,46435G516,18059435,274710,,
DISNEY WALT CO,254687106,17826733,205188,,
ASPEN TECHNOLOGY INC,29109X106,16779537,81692,,
PROCTER AND GAMBLE CO,742718109,16237684,107137,,
CONSTELLATION BRANDS INC,21036P108,16043821,69229,,
MEDTRONIC PLC,G5960L103,16021525,204339,,MDT
SPROTT PHYSICAL GOLD TR,85207H104,15862937,1125031,,
PIMCO ETF TR,72201R718,15767109,166879,,
YUM BRANDS INC,988498101,15585927,121689,,YUM
EXXON MOBIL CORP,30231G102,15460751,140170,,
SPROTT PHYSICAL GOLD & SILVE,85208R101,15289987,852760,,
