name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1551932,3267500,PUT,
ISHARES TR,464287200,454094,952000,,
AMAZON COM INC,023135106,425542,127624,,AMZN
BOOKING HOLDINGS INC,09857L108,246828,102878,,BKNG
MICRON TECHNOLOGY INC,595112103,206353,2215275,,MU
JABIL INC,466313103,204887,2912400,,JBL
META PLATFORMS INC,30303M102,200670,596612,,
UBER TECHNOLOGIES INC,90353T100,195914,4672418,,
ARISTA NETWORKS INC,040413106,184139,1280965,,
MASTERCARD INCORPORATED,57636Q104,184033,512171,,
SPOTIFY TECHNOLOGY S A,L8681T102,181575,775862,,
COCA COLA CO,191216100,167161,2823197,,KO
BIOGEN INC,09062X103,146711,611500,,BIIB
SUNCOR ENERGY INC NEW,867224107,145731,5821706,,SU
GENERAL MTRS CO,37045V100,142261,2426427,,
ARGENX SE,04016X101,141354,403650,,ARGX
COTY INC,222070203,138607,13200700,,COTY
BATH & BODY WORKS INC,070830104,137854,1975267,,
NICE LTD,653656108,134798,444000,,NCSYF
KRYSTAL BIOTECH INC,501147102,129838,1856156,,
RINGCENTRAL INC,76680R206,125955,672300,,
SERVICENOW INC,81762P102,125809,193817,,
ATLASSIAN CORP PLC,G06242104,124140,325579,,
JAZZ PHARMACEUTICALS PLC,G50871105,122791,963824,,JAZZ
TAIWAN SEMICONDUCTOR MFG LTD,874039100,121970,1013800,,
WESTERN DIGITAL CORP.,958102105,121234,1859137,,WDC
MICROSOFT CORP,594918104,118824,353306,,MSFT
APPLIED MATLS INC,038222105,116304,739097,,
CHENIERE ENERGY INC,16411R208,113053,1114702,,
FEDEX CORP,31428X106,112801,436132,,FDX
QORVO INC,74736K101,112304,718100,,
BILL COM HLDGS INC,090043100,109726,440400,,
ICU MED INC,44930G107,109395,460921,,
LAM RESEARCH CORP,512807108,108664,151100,,LRCX
T-MOBILE US INC,872590104,106908,921783,,
WALMART INC,931142103,104709,723676,,WMT
SAREPTA THERAPEUTICS INC,803607100,103666,1151209,,
ASTRAZENECA PLC,046353108,103068,1769400,,AZN
SNOWFLAKE INC,833445109,102473,302504,,SNOW
OVINTIV INC,69047Q102,99710,2958747,,OVV
MONSTER BEVERAGE CORP NEW,61174X109,99142,1032299,,MNST
NATERA INC,632307104,99029,1060382,,
SEAGEN INC,81181C104,98106,634581,,
ZENDESK INC,98936J101,96802,928200,,
CIGNA CORP NEW,125523100,96383,419730,,
BICYCLE THERAPEUTICS PLC,088786108,95738,1572823,,BCYC
S&P GLOBAL INC,78409V104,95700,202785,,SPGI
XENON PHARMACEUTICALS INC,98420N105,93489,2992597,,XENE
ALPHABET INC,02079K305,92404,31896,,GOOGN
SANOFI,80105N105,90906,1814500,,SNYNF
MARVELL TECHNOLOGY INC,573874104,90745,1037206,,
FIDELITY NATL INFORMATION SV,31620M106,88335,809300,,
DOMINION ENERGY INC,25746U109,87657,1115800,,
WALGREENS BOOTS ALLIANCE INC,931427108,87174,1671284,,
CISCO SYS INC,17275R102,86380,1363100,,
LUMENTUM HLDGS INC,55024U109,86372,816600,,
VIR BIOTECHNOLOGY INC,92764N102,86047,2055100,,
PHILLIPS 66,718546104,84311,1163556,,PSX
PROTAGONIST THERAPEUTICS INC,74366E102,82756,2419763,,
SYNEOS HEALTH INC,87166B102,81659,795279,,
ZYNGA INC,98986T108,81435,12724200,,
BOSTON SCIENTIFIC CORP,101137107,80839,1902978,,BSX
ELECTRONIC ARTS INC,285512109,79299,601203,,EA
DATADOG INC,23804L103,78539,440958,,
LILLY ELI & CO,532457108,77424,280300,,
EXELIXIS INC,30161Q104,77181,4222146,,
ELASTIC N V,N14506104,76574,622095,,
TERADYNE INC,880770102,75682,462800,,
GALLAGHER ARTHUR J & CO,363576109,73377,432467,,
ATARA BIOTHERAPEUTICS INC,046513107,72712,4613700,,
