name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K305,2344717,843014,,GOOGN
ARCH CAP GROUP LTD,G0450A105,1684733,34794157,,
VEEVA SYS INC,922475108,1674967,7883682,,
ANTHEM INC,036752103,1642006,3342709,,
ADVANCED MICRO DEVICES INC,007903107,1339327,12249198,,AMD
BERKSHIRE HATHAWAY INC DEL,084670702,1176566,3333898,,BRK-A
META PLATFORMS INC,30303M102,1165095,5239678,,
INGERSOLL RAND INC,45687V106,1139469,22630960,,IR
ATLASSIAN CORP PLC,G06242104,1139340,3877548,,
NEXTERA ENERGY INC,65339F101,1138234,13436836,,NEE-PS
PROGRESSIVE CORP,743315103,1069725,9384374,,
MICROSOFT CORP,594918104,1062161,3445108,,MSFT
ARGENX SE,04016X101,1058256,3356240,,ARGX
HUBSPOT INC,443573100,1053744,2218689,,HUBS
WILLIS TOWERS WATSON PLC LTD,G96629103,1020490,4320083,,WTW
EXPEDIA GROUP INC,30212P303,983639,5027030,,
ASCENDIS PHARMA A/S,04351P101,963870,8212938,,ASND
BANK NEW YORK MELLON CORP,064058100,934410,18827523,,
AIRBNB INC,009066101,929192,5409830,,
TELEFONICA BRASIL SA,87936R205,928290,82514645,,
CANADIAN PAC RY LTD,13645T100,913645,11069778,,
AMERICAN EXPRESS CO,025816109,906580,4848021,,AXP
AON PLC,G0403H108,801459,2461257,,AON
BOSTON SCIENTIFIC CORP,101137107,773928,17474096,,BSX
CITIGROUP INC,172967424,760488,14241356,,C-PR
DANAHER CORPORATION,235851102,746913,2546324,,
APTIV PLC,G6095L109,742541,6202836,,APTV
ARISTA NETWORKS INC,040413106,718683,5171122,,
SCHWAB CHARLES CORP,808513105,705354,8366196,,SCHW-PJ
S&P GLOBAL INC,78409V104,690056,1682326,,SPGI
AMAZON COM INC,023135106,687119,210776,,AMZN
MARSH & MCLENNAN COS INC,571748102,676799,3971357,,
SCHLUMBERGER LTD,806857108,668111,16173096,,
ON SEMICONDUCTOR CORP,682189105,654961,10460966,,ON
NICE LTD,653656108,625173,2854671,,NCSYF
NETFLIX INC,64110L106,612276,1634523,,NFLX
LULULEMON ATHLETICA INC,550021109,596621,1633549,,LULU
LATTICE SEMICONDUCTOR CORP,518415104,584425,9588605,,LSCC
DENTSPLY SIRONA INC,24906P109,574372,11669482,,XRAY
SENSATA TECHNOLOGIES HLDG PL,G8060N102,569436,11198347,,
SUNCOR ENERGY INC NEW,867224107,560149,17205654,,SU
FIDELITY NATL INFORMATION SV,31620M106,550849,5485447,,
SOUTHWEST AIRLS CO,844741108,541105,11814520,,
GARMIN LTD,H2906T109,536928,4526835,,GRMN
BURLINGTON STORES INC,122017106,530096,2909899,,
IMPERIAL OIL LTD,453038408,511337,10566079,,IMO
CATALENT INC,148806102,481888,4345252,,
BOOKING HOLDINGS INC,09857L108,479300,204092,,BKNG
ALPHABET INC,02079K107,477342,170907,,GOOGN
GLOBAL PMTS INC,37940X102,473674,3461519,,
LOWES COS INC,548661107,461603,2283017,,
VISA INC,92826C839,446077,2011440,,V
CHIPOTLE MEXICAN GRILL INC,169656105,435881,275520,,CMG
SVB FINANCIAL GROUP,78486Q101,424624,759002,,
MERCADOLIBRE INC,58733R102,416662,350289,,MELI
ZYNGA INC,98986T108,415308,44946724,,
NVIDIA CORPORATION,67066G104,397285,1456004,,NVDA
SEA LTD,81141R100,387246,3232704,,SE
MONOLITHIC PWR SYS INC,609839105,383210,789018,,
NOKIA CORP,654902204,382270,70012821,,NOKBF
HALOZYME THERAPEUTICS INC,40637H109,370313,9285686,,
NASDAQ INC,631103108,367256,2060920,,
ZSCALER INC,98980G102,359238,1488886,,
TRADEWEB MKTS INC,892672106,357732,4071151,,
TELEDYNE TECHNOLOGIES INC,879360105,356080,753401,,TDY
FORTIVE CORP,34959J108,342174,5615852,,FTV
SHOPIFY INC,82509L107,336609,497972,,SHOP
LINDE PLC,G5494J103,327114,1024056,,LIN
ADVANCE AUTO PARTS INC,00751Y106,320395,1548100,,AAP
DATADOG INC,23804L103,319465,2109097,,
ANALOG DEVICES INC,032654105,317934,1924771,,ADI
UNITY SOFTWARE INC,91332U101,308373,3108289,,U
SNAP INC,83304A106,308029,8558732,,SNAP
CROWDSTRIKE HLDGS INC,22788C105,306911,1351556,,
SYNOPSYS INC,871607107,294104,882479,,SNPS
ADVANCED DRAIN SYS INC DEL,00790R104,288108,2424946,,
JOHNSON CTLS INTL PLC,G51502105,284101,4332787,,
MSCI INC,55354G100,279459,555718,,MSCI
LIBERTY GLOBAL PLC,G5480U104,279394,10952346,,
ZOOMINFO TECHNOLOGIES INC,98980F104,278046,4654269,,GTM
LPL FINL HLDGS INC,50212V100,277825,1520828,,
MATCH GROUP INC NEW,57667L107,276886,2546308,,
TYLER TECHNOLOGIES INC,902252105,276611,621752,,TYL
CANADIAN NATL RY CO,136375102,266575,1987230,,
ACCENTURE PLC IRELAND,G1151C101,265805,788202,,
FIRST REP BK SAN FRANCISCO C,33616C100,264868,1633976,,
T-MOBILE US INC,872590104,264378,2059820,,
AZENTA INC,114340102,264262,3188490,,
WOLFSPEED INC,977852102,264115,2319645,,
GENERAC HLDGS INC,368736104,260960,877884,,
TRANSUNION,89400J107,245451,2375175,,TRU
LIBERTY GLOBAL PLC,G5480U120,237075,9149955,,
ALIBABA GROUP HLDG LTD,01609W102,234738,2157522,,
DEXCOM INC,252131107,231740,452971,,DXCM
ENTEGRIS INC,29362U104,227061,1729855,,ENTG
WEST PHARMACEUTICAL SVSC INC,955306105,223713,544699,,
CHEGG INC,163092109,221149,6095631,,
HILTON WORLDWIDE HLDGS INC,43300A203,211793,1395765,,
VALMONT INDS INC,920253101,207941,871506,,
MARRIOTT INTL INC NEW,571903202,205846,1171244,,
BALL CORP,058498106,205139,2279321,,BALL
AGILENT TECHNOLOGIES INC,00846U101,204674,1546691,,
UNION PAC CORP,907818108,203836,746079,,
ASML HOLDING N V,N07059210,202534,303227,,
NU HLDGS LTD,G6683N103,201497,26100700,,
CERIDIAN HCM HLDG INC,15677J108,199524,2918720,,
HDFC BANK LTD,40415F101,199417,3251545,,HDB
KORNIT DIGITAL LTD,M6372Q113,196791,2379860,,KRNT
TRIMBLE INC,896239100,186155,2580463,,TRMB
NEW YORK TIMES CO,650111107,179693,3920013,,NYT
ZOETIS INC,98978V103,178538,946697,,ZTS
LYFT INC,55087P104,177842,4631308,,
AUTONATION INC,05329W102,172510,1732377,,
BILL COM HLDGS INC,090043100,171319,755406,,
CAE INC,124765108,167785,6446094,,CAE
WORKIVA INC,98139A105,167776,1421829,,WK
SYNCHRONY FINANCIAL,87165B103,165130,4743745,,SYF-PB
MARTIN MARIETTA MATLS INC,573284106,164883,428390,,
INTUIT,461202103,163184,339373,,
EOG RES INC,26875P101,161218,1352158,,
NOVANTA INC,67000B104,160710,1129455,,NOVTU
SPDR S&P 500 ETF Trust,78462F103,159564,353300,PUT,SPY
SHOCKWAVE MED INC,82489T104,159018,766870,,
CYBERARK SOFTWARE LTD,M2682V108,157651,934231,,
BLACKLINE INC,09239B109,153309,2093811,,
ENVISTA HOLDINGS CORPORATION,29415F104,152874,3138448,,NVST
COGNEX CORP,192422103,151630,1965394,,CGNX
GLOBAL E ONLINE LTD,M5216V106,150655,4459884,,
AIR LEASE CORP,00912X302,150035,3360253,,
SBA COMMUNICATIONS CORP NEW,78410G104,146640,426156,,SBAC
FEDEX CORP,31428X106,146336,632422,,FDX
CNH INDL N V,N20944109,146066,9209685,,
NOV INC,62955J103,145260,7407445,,NOV
YETI HLDGS INC,98585X104,142999,2384106,,
ELECTRONIC ARTS INC,285512109,141652,1119691,,EA
CBRE GROUP INC,12504L109,140731,1537710,,
LAUDER ESTEE COS INC,518439104,140475,515844,,
BILIBILI INC,090040106,136769,5346724,,BLBLF
GALLAGHER ARTHUR J & CO,363576109,136459,781550,,
WHITE MTNS INS GROUP LTD,G9618E107,134941,118761,,
TESLA INC,88160R101,134528,124840,,
TRANSDIGM GROUP INC,893641100,128559,197315,,TDG
Q2 HLDGS INC,74736L109,127722,2071722,,
TREX CO INC,89531P105,126846,1941622,,TREX
AMERCO,023586100,125222,209774,,
VERACYTE INC,92337F107,124240,4506347,,
