name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,23707251,116688974,,MSFT
APPLE INC,037833100,22913459,62923854,,AAPL
AMAZON.COM INC,023135106,17251622,6265689,,
FACEBOOK INC-CLASS A,30303M102,8386754,37004637,,
ALPHABET INC-CL A,02079K305,6837237,4829955,,
ALPHABET INC-CL C,02079K107,6211535,4402730,,
JOHNSON & JOHNSON,478160104,5555577,39573721,,JNJ
VISA INC-CLASS A SHARES,92826C839,5074088,26311646,,
BERKSHIRE HATHAWAY INC-CL B,084670702,4948685,27773975,,
PROCTER & GAMBLE CO/THE,742718109,4716838,39510839,,
INTEL CORP,458140100,4166631,69748844,,INTC
HOME DEPOT INC,437076102,4143872,16569171,,
UNITEDHEALTH GROUP INC,91324P102,4124865,14009856,,UNH
JPMORGAN CHASE & CO,46625H100,4119470,43878052,,JPM-PM
MASTERCARD INC - A,57636Q104,4060420,13754211,,
NVIDIA CORP,67066G104,3514149,9267097,,NVDA
VERIZON COMMUNICATIONS INC,92343V104,3492428,63460529,,VZ
ADOBE INC,00724F101,3472881,7991017,,ADBE
AT&T INC,00206R102,3298338,109306598,,T-PC
MERCK & CO. INC.,58933Y105,3095300,40090014,,
CISCO SYSTEMS INC,17275R102,3046413,65429207,,
PAYPAL HOLDINGS INC,70450Y103,2999067,17246309,,
NETFLIX INC,64110L106,2983880,6570419,,NFLX
PFIZER INC,717081103,2910321,89143075,,PFE
WALT DISNEY CO/THE,254687106,2893455,25998114,,
EXXON MOBIL CORP,30231G102,2839178,63592947,,
ABBVIE INC,00287Y109,2838820,28958589,,ABBV
PEPSICO INC,713448108,2778266,21045587,,PEP
COMCAST CORP-CLASS A,20030N101,2768402,71145936,,
BANK OF AMERICA CORP,060505104,2725541,114962622,,
WALMART INC,931142103,2549380,21322653,,WMT
CHEVRON CORP,166764100,2502788,28093217,,CVX
COCA-COLA CO/THE,191216100,2476453,55523796,,
AMGEN INC,031162100,2362151,10029463,,AMGN
SALESFORCE.COM INC,79466L302,2355815,12601645,,
ABBOTT LABORATORIES,002824100,2303107,25238671,,ABT
MCDONALD'S CORP,580135101,2069709,11237702,,
ELI LILLY & CO,532457108,2066926,12612057,,LLY
ACCENTURE PLC-CL A,G1151C101,2019521,9421039,,
THERMO FISHER SCIENTIFIC INC,883556102,2001649,5535682,,TMO
COSTCO WHOLESALE CORP,22160K105,1995024,6592727,,
TEXAS INSTRUMENTS INC,882508104,1963279,15486200,,TXN
BRISTOL-MYERS SQUIBB CO,110122108,1934632,32957290,,
NIKE INC -CL B,654106103,1884009,19247004,,
MEDTRONIC PLC,G5960L103,1869633,20425049,,MDT
BROADCOM INC,11135F101,1838337,5835011,,AVGO
PHILIP MORRIS INTERNATIONAL,718172109,1806915,25831352,,
AMERICAN TOWER CORP,03027X100,1709267,6623650,,
NEXTERA ENERGY INC,65339F101,1687162,7036713,,NEE-PS
ORACLE CORP,68389X105,1681835,30482282,,ORCL-PD
LINDE PLC,G5494J103,1664692,7861131,,LIN
DANAHER CORP,235851102,1631702,9245526,,
UNION PACIFIC CORP,907818108,1626368,9636106,,UNP
CITIGROUP INC,172967424,1612145,31600216,,C-PR
INTL BUSINESS MACHINES CORP,459200101,1577134,13082390,,
QUALCOMM INC,747525103,1539841,16910976,,
TESLA INC,88160R101,1533576,1421631,,
GILEAD SCIENCES INC,375558103,1510865,19665300,,
LOCKHEED MARTIN CORP,539830109,1491775,4094227,,LMT
HONEYWELL INTERNATIONAL INC,438516106,1468022,10171525,,HON
LOWE'S COS INC,548661107,1445919,10720831,,
WELLS FARGO & CO,949746101,1435277,56160478,,
BOEING CO/THE,097023105,1389639,7597137,,
STARBUCKS CORP,855244109,1329420,18093181,,SBUX
RAYTHEON TECHNOLOGIES CORP,75513E101,1320772,21478185,,
3M CO,88579Y101,1291536,8293010,,MMM
CVS HEALTH CORP,126650100,1274078,19645262,,CVS
PROLOGIS INC,74340W103,1234107,13244511,,
FIDELITY NATIONAL INFO SERV,31620M106,1222886,9137515,,
BLACKROCK INC,09247X101,1184943,2182220,,
INTUIT INC,461202103,1172589,3966319,,INTU
CHARTER COMMUNICATIONS INC-A,16119P108,1143679,2246762,,
S&P GLOBAL INC,78409V104,1122690,3413923,,SPGI
ALIBABA GROUP HOLDING-SP ADR,01609W102,1120022,5224050,,
AUTOMATIC DATA PROCESSING,053015103,1112791,7484015,,
VERTEX PHARMACEUTICALS INC,92532F100,1112666,3840282,,
MONDELEZ INTERNATIONAL INC-A,609207105,1091743,21394577,,
SERVICENOW INC,81762P102,1087614,2690677,,
UNITED PARCEL SERVICE-CL B,911312106,1084173,9769957,,
BOOKING HOLDINGS INC,09857L108,1080696,679743,,BKNG
ALTRIA GROUP INC,02209S103,1069982,27306251,,
CROWN CASTLE INTL CORP,22822V101,1055139,6314077,,
ZOETIS INC,98978V103,1044045,7630377,,ZTS
COLGATE-PALMOLIVE CO,194162103,1022392,13976518,,
CIGNA CORP,125523100,1020656,5449790,,
DOMINION ENERGY INC,25746U109,1008121,12426138,,
ANTHEM INC,036752103,991621,3777127,,
BECTON DICKINSON AND CO,075887109,981598,4110951,,
INTUITIVE SURGICAL INC,46120E602,966711,1699557,,ISRG
T-MOBILE US INC,872590104,963617,9268689,,
CATERPILLAR INC,149123101,963543,7630987,,CAT
REGENERON PHARMACEUTICALS,75886F107,946786,1521130,,
EQUINIX INC,29444U700,939962,1340936,,EQIX
GOLDMAN SACHS GROUP INC,38141G104,922391,4676352,,GS-PD
CME GROUP INC,12572Q105,912360,5621826,,CME
ADVANCED MICRO DEVICES,007903107,911377,17357829,,
TARGET CORP,87612E106,898767,7508912,,TGT
ILLUMINA INC,452327109,897105,2426676,,
MICRON TECHNOLOGY INC,595112103,893763,17380766,,MU
ACTIVISION BLIZZARD INC,00507V109,892904,11783219,,
TJX COMPANIES INC,872540109,886583,17569878,,
AMERICAN EXPRESS CO,025816109,881419,9278486,,AXP
DUKE ENERGY CORP,26441C204,878587,10998026,,DUK-PA
MORGAN STANLEY,617446448,869947,18046398,,MS-PQ
FISERV INC,337738108,857205,8797241,,FISV
GENERAL ELECTRIC CO,369604103,855131,125462192,,GE
CHUBB LTD,H1467J104,852535,6744698,,CB
STRYKER CORP,863667101,848378,4717637,,SYK
APPLIED MATERIALS INC,038222105,847155,14039524,,
CSX CORP,126408103,826027,11862377,,CSX
ILLINOIS TOOL WORKS,452308109,823556,4717329,,
PROGRESSIVE CORP,743315103,815382,10193312,,
BIOGEN INC,09062X103,812130,3039352,,BIIB
MARSH & MCLENNAN COS,571748102,796285,7428942,,
KIMBERLY-CLARK CORP,494368103,794116,5625707,,
AIR PRODUCTS & CHEMICALS INC,009158106,790648,3278799,,
AUTODESK INC,052769106,771107,3230340,,
SOUTHERN CO/THE,842587107,769760,14875872,,
NEWMONT CORP,651639106,755340,12257024,,
INTERCONTINENTAL EXCHANGE IN,45866F104,747211,8170495,,
TRUIST FINANCIAL CORP,89832Q109,744616,19858137,,TFC-PR
US BANCORP,902973304,743606,20223571,,
HUMANA INC,444859102,743269,1920710,,HUM
ECOLAB INC,278865100,728613,3666996,,ECL
DIGITAL REALTY TRUST INC,253868103,726592,5120789,,
GLOBAL PAYMENTS INC,37940X102,720728,4257543,,GPN
NORTHROP GRUMMAN CORP,666807102,714912,2329854,,
BOSTON SCIENTIFIC CORP,101137107,713579,20366246,,BSX
MOODY'S CORP,615369105,713541,2601724,,
LAM RESEARCH CORP,512807108,710325,2199709,,LRCX
AON PLC-CLASS A,G0403H108,706479,3673354,,
DOLLAR GENERAL CORP,256677105,705930,3712606,,DG
EDWARDS LIFESCIENCES CORP,28176E108,700476,10152797,,EW
CONOCOPHILLIPS,20825C104,688350,16411892,,COP
DEERE & CO,244199105,683689,4359692,,DE
ANALOG DEVICES INC,032654105,680875,5561145,,ADI
NORFOLK SOUTHERN CORP,655844108,650071,3710255,,NSC
SHERWIN-WILLIAMS CO/THE,824348106,644471,1117709,,
ROPER TECHNOLOGIES INC,776696106,640059,1651644,,ROP
PNC FINANCIAL SERVICES GROUP,693475105,631804,6017863,,
WASTE MANAGEMENT INC,94106L109,616593,5833353,,WM
BAXTER INTERNATIONAL INC,071813109,610632,7107248,,BAX
ELECTRONIC ARTS INC,285512109,605887,4595771,,EA
DUPONT DE NEMOURS INC,26614N102,604281,11371013,,
DEXCOM INC,252131107,591539,1461753,,DXCM
ESTEE LAUDER COMPANIES-CL A,518439104,590200,3134635,,
XCEL ENERGY INC,98389B100,586620,9393021,,XELLL
EXELON CORP,30161N101,558021,15405421,,EXC
GENERAL MILLS INC,370334104,557529,9061164,,GIS
AMERICAN ELECTRIC POWER,025537101,556246,6998718,,
PUBLIC STORAGE,74460D109,556101,2900386,,PSA-PS
EBAY INC,278642103,544797,10400706,,EBAY
SCHWAB (CHARLES) CORP,808513105,544674,16174076,,
O'REILLY AUTOMOTIVE INC,67103H107,540657,1284277,,
L3HARRIS TECHNOLOGIES INC,502431109,537218,3172700,,
T ROWE PRICE GROUP INC,74144T108,536006,4346402,,
EMERSON ELECTRIC CO,291011104,529958,8559708,,EMR
CADENCE DESIGN SYS INC,127387108,524608,5474277,,
CLOROX COMPANY,189054109,522218,2384111,,
CENTENE CORP,15135B101,521091,8216919,,CNC
SYNOPSYS INC,871607107,514487,2642889,,SNPS
SBA COMMUNICATIONS CORP,78410G104,510708,1717543,,SBAC
EATON CORP PLC,G29183103,505442,5787605,,ETN
KLA CORP,482480100,504122,2596749,,KLAC
GENERAL DYNAMICS CORP,369550108,491765,3297318,,GD
CUMMINS INC,231021106,483859,2795614,,CMI
WALGREENS BOOTS ALLIANCE INC,931427108,483380,11422866,,
ALLSTATE CORP,020002101,481558,4973708,,ALL-PB
SEMPRA ENERGY,816851109,480037,4103524,,
KROGER CO,501044101,477606,14131765,,KR
IHS MARKIT LTD,G47567105,475830,6313908,,
COGNIZANT TECH SOLUTIONS-A,192446102,473274,8345279,,
VERISK ANALYTICS INC,92345Y106,472885,2780996,,
FEDEX CORP,31428X106,471741,3371454,,FDX
PAYCHEX INC,704326107,471648,6231789,,PAYX
RESMED INC,761152107,470130,2452504,,RSMDF
EVERSOURCE ENERGY,30040W108,468264,5633380,,ES
AMPHENOL CORP-CL A,032095101,467619,4889076,,
GENERAL MOTORS CO,37045V100,462729,18327047,,GM
FASTENAL CO,311900104,461257,10783173,,FAST
BANK OF NEW YORK MELLON CORP,064058100,460421,11934937,,BNY-PK
WEC ENERGY GROUP INC,92939U106,459881,5256065,,
MSCI INC,55354G100,459567,1378868,,MSCI
IDEXX LABORATORIES INC,45168D104,458511,1390568,,
PHILLIPS 66,718546104,458286,6386691,,PSX
AVALONBAY COMMUNITIES INC,053484101,456432,2955786,,AVB
SIMON PROPERTY GROUP INC,828806109,450984,6596157,,SPG-PJ
ROCKWELL AUTOMATION INC,773903109,448852,2109031,,
DOW INC,260557103,448228,11018599,,DOW
MONSTER BEVERAGE CORP,61174X109,446019,6441787,,MNST
ROSS STORES INC,778296103,444129,5220939,,
PACCAR INC,693718108,443160,5927701,,PCAR
AUTOZONE INC,053332102,442982,393085,,AZO
CHIPOTLE MEXICAN GRILL INC,169656105,437036,416060,,CMG
AGILENT TECHNOLOGIES INC,00846U101,436391,4947369,,
KINDER MORGAN INC,49456B101,433053,28604921,,
WELLTOWER INC,95040Q104,432640,8372573,,WELL
MCKESSON CORP,58155Q103,431615,2817937,,MCK
EOG RESOURCES INC,26875P101,430677,8518479,,EOG
MICROCHIP TECHNOLOGY INC,595017104,427121,4063111,,MCHPP
WILLIS TOWERS WATSON PLC,G96629103,425043,2161899,,WTW
ALEXION PHARMACEUTICALS INC,015351109,424771,3791068,,
REALTY INCOME CORP,756109104,423537,7128438,,O
HP INC,40434L105,422588,24279458,,HPQ
CERNER CORP,156782104,417055,6092606,,
METLIFE INC,59156R108,416634,11431175,,MET-PF
