name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DISH NETWORK CORPORATION,25470M109,255224,7395639,,
VICI PPTYS INC,925652109,128005,6340000,,
ISHARES TR,464287242,102220,760000,,
HILTON WORLDWIDE HLDGS INC,43300A203,88875,1210000,,
CHENIERE ENERGY INC,16411R208,82144,1700000,,
ARAMARK,03852U106,63196,2800000,,ARMK
T-MOBILE US INC,872590104,62490,600000,,
SL GREEN RLTY CORP,78440X101,50522,1025000,,
MELCO RESORTS AND ENTMNT LTD,585464100,35170,2266125,,
WELLS FARGO CO NEW,949746101,34560,1350000,,
US FOODS HLDG CORP,912008109,31552,1600000,,
DISH NETWORK CORPORATION,25470MAB5,31475,38305000,,
SOUTHWEST AIRLS CO,844741BG2,31401,26250000,,
AVALONBAY CMNTYS INC,053484101,23505,152000,,
SURGERY PARTNERS INC,86881A100,22080,1908402,,
SYNCHRONY FINANCIAL,87165B103,19944,900000,,SYF-PB
EPR PPTYS,26884U109,17393,525000,,
SABRE CORP,78573M104,16120,2000000,,SABR
CENOVUS ENERGY INC,15135U109,13097,2800000,,CVE
LIVE NATION ENTERTAINMENT IN,538034AQ2,10048,9851000,,
CHENIERE ENERGY INC,16411RAG4,7144,11280000,,
ENSCO JERSEY FIN LTD,29359WAB1,3053,21614200,,
VALARIS PLC,G9402V109,1300,1993750,,
PG&E CORP,69331C108,887,100000,,PCG-PX
