name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
T-MOBILE US INC,872590104,127450,880000,,
VALARIS LIMITED,G9460G101,94990,3289129,,
8X8 INC NEW,282914100,66624,2400000,,
RADIAN GROUP INC,750236101,56181,2525000,,RDN
ZIM INTEGRATED SHIPPING SERV,M9T951109,55509,1235450,,
MELCO RESORTS AND ENTMNT LTD,585464100,55389,3342700,,
BOOKING HOLDINGS INC,09857L108,51858,23700,,BKNG
KKR ACQUISITION HOLDING I CO,48253T208,50200,5000000,,
QUALCOMM INC,747525103,50026,350000,,
ARCH CAP GROUP LTD,G0450A105,48286,1240000,,
MGIC INVT CORP WIS,552848103,44676,3285000,,
UWM HOLDINGS CORPORATION,91823B109,37301,4414300,,UWMC
WELLS FARGO CO NEW,949746101,33968,750000,,
NEXTGEN ACQUISITION CORP II,G65317110,32400,3000000,,
NOBLE CORP NEW,G6610J209,31195,1261442,,
LAS VEGAS SANDS CORP,517834107,25555,485000,,LVS
CORNERSTONE BLDG BRANDS INC,21925D109,25452,1400000,,
APPLE HOSPITALITY REIT INC,03784Y200,23348,1530000,,
GLASS HOUSES ACQUISITION COR,37714P202,20200,2000000,,
GOODRX HLDGS INC,38246G108,18005,500000,,
CHENIERE ENERGY INC,16411R208,17348,200000,,
GORES HOLDINGS VII INC,38286T200,15077,1500000,,
GORES GUGGENHEIM INC,38286Q206,15027,1500000,,
CHESAPEAKE ENERGY CORP,165167735,14447,278257,,
GORES HLDGS V INC,382864106,14140,1400000,,
ARAMARK,03852U106,12080,324300,,ARMK
BRAEMAR HOTELS & RESORTS INC,10482B101,10868,1750000,,BHR-PD
FORTRESS VALUE ACQUISI CORP,34964K207,10000,1000000,,
GORES HLDGS VIII INC,382863207,9980,1000000,,
GORES TECHNOLOGY PARTNERS II,38287L206,8708,850000,,
ROSS STORES INC,778296103,8184,66000,,
GORES METROPOULOS II INC,382873206,7613,750000,,
TB SA ACQUISITION CORP,G8657L113,7451,750000,,
GORES METROPOULOS II INC,382873107,6923,700000,,
GORES TECHNOLOGY PARTNERS IN,382870202,6093,600000,,
TWELVE SEAS INVESTMENT CO II,90118T205,5976,600000,,
