name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,377741,1225000,PUT,
AMAZON COM INC,023135106,364997,132302,,AMZN
ALIBABA GROUP HLDG LTD,01609W102,346117,1604621,,
MERCK & CO. INC,58933Y105,278124,3596582,,
FISERV INC,337738108,261096,2674612,,FISV
NXP SEMICONDUCTORS N V,N6596X109,215000,1885302,,
IMMUNOMEDICS INC,452907108,154436,4357664,,
RENAISSANCERE HOLDINGS LTD,G7496G103,148049,865629,,RNR-PF
ALEXION PHARMACEUTICALS INC,015351109,135961,1211342,,
DELL TECHNOLOGIES INC,24703L202,134810,2453765,,DELL
JD.COM INC,47215P106,133142,2212395,,
ORACLE CORP,68389X105,128125,2318170,,ORCL-PD
PAYPAL HLDGS INC,70450Y103,125710,721519,,
FIDELITY NATL INFORMATION SV,31620M106,122712,915150,,
CENTENE CORP DEL,15135B101,121816,1916847,,CNC
CANADIAN NATL RY CO,136375102,117291,1324742,,
TWILIO INC,90138F102,116386,530427,,TWLO
ARCH CAP GROUP LTD,G0450A105,116160,4054445,,
CROWDSTRIKE HLDGS INC,22788C105,115481,1151472,,
CONCHO RES INC,20605P101,114608,2225402,,
GLOBAL PMTS INC,37940X102,110516,651551,,
AUTOZONE INC,053332102,109093,96703,,AZO
SALESFORCE COM INC,79466L302,105130,561201,,
EQUITABLE HLDGS INC,29452E101,102415,5309222,,
ROYAL DUTCH SHELL PLC,780259206,102082,3122731,,
LAS VEGAS SANDS CORP,517834107,100838,2214277,,LVS
SKYWORKS SOLUTIONS INC,83088M102,96959,758323,,
LABORATORY CORP AMER HLDGS,50540R409,95221,573239,,
CAPITAL ONE FINL CORP,14040H105,94404,1508288,,
DANAHER CORPORATION,235851102,92769,524624,,
ISHARES TR,464287242,87963,654000,,
ELECTRONIC ARTS INC,285512109,85536,647758,,EA
SAILPOINT TECHNLGIES HLDGS I,78781P105,85311,3222944,,
HCA HEALTHCARE INC,40412C101,83135,856528,,
CONMED CORP,207410101,82260,1142653,,CNMD
PALO ALTO NETWORKS INC,697435105,78999,343968,,PANW
T-MOBILE US INC,872590104,78593,754616,,
SONY CORP,835699307,78084,1129528,,
MAGELLAN HEALTH INC,559079207,77781,1065783,,
UNION PAC CORP,907818108,77399,457790,,
ANALOG DEVICES INC,032654105,76746,625779,,ADI
BROADCOM INC,11135F101,75860,240359,,AVGO
DUKE ENERGY CORP NEW,26441C204,75455,944489,,DUK-PA
SCHLUMBERGER LTD,806857108,73898,4018364,,
HAEMONETICS CORP,405024100,73155,816825,,HAE
RAYTHEON TECHNOLOGIES CORP,75513E101,72849,1182235,,
CANADIAN NAT RES LTD,136385101,71869,4140324,,
DOLLAR GEN CORP NEW,256677105,71277,374138,,
DARDEN RESTAURANTS INC,237194105,70166,926035,,DRI
MICROSOFT CORP,594918104,69853,343243,,MSFT
MIMECAST LTD,G14838109,69437,1666766,,
HOLOGIC INC,436440101,67403,1182513,,
PTC THERAPEUTICS INC,69366J200,66052,1301774,,
CHUBB LIMITED,H1467J104,63694,503033,,
CITRIX SYS INC,177376100,63500,429312,,
GW PHARMACEUTICALS PLC,36197T103,63177,514806,,
ARENA PHARMACEUTICALS INC,040047607,62676,995644,,
ALTERYX INC,02156B103,62636,381277,,
ALPHABET INC,02079K305,62586,44135,,GOOGN
ALKERMES PLC,G01767105,62554,3223618,,ALKS
AURINIA PHARMACEUTICALS INC,05156V102,62461,3843741,,AUPH
EXPEDIA GROUP INC,30212P303,56308,685017,,
PINTEREST INC,72352L106,54948,2478496,,
GENERAL MTRS CO,37045V100,53528,2115726,,
PG&E CORP,69331C108,53251,6003492,,PCG-PX
REPLIGEN CORP,759916109,52855,427594,,RGEN
AMETEK INC,031100100,52843,591288,,
ROSS STORES INC,778296103,52237,612818,,
DATADOG INC,23804L103,52016,598224,,
ARROWHEAD PHARMACEUTICALS IN,04280A100,51388,1189807,,
COPART INC,217204106,51345,616612,,CPRT
PEPSICO INC,713448108,50867,384601,,PEP
LENNOX INTL INC,526107107,50851,218252,,
COCA COLA CO,191216100,50732,1135447,,KO
MEDTRONIC PLC,G5960L103,50042,545717,,MDT
ADVANCE AUTO PARTS INC,00751Y106,49717,349012,,AAP
UNIQURE NV,N90064101,49339,1094966,,
SONOS INC,83570H108,49080,3354728,,SONO
BERKLEY W R CORP,084423102,48480,846220,,WRB-PH
AMERICAN ELEC PWR CO INC,025537101,48318,606704,,
WEYERHAEUSER CO MTN BE,962166104,47470,2113516,,
BAXTER INTL INC,071813109,47259,548880,,
QORVO INC,74736K101,45813,414485,,
PAGSEGURO DIGITAL LTD,G68707101,45488,1287152,,PAGS
L BRANDS INC,501797104,45398,3032596,,
NATERA INC,632307104,45320,908952,,
ETSY INC,29786A106,44883,422511,,ETSY
SANOFI,80105N105,43023,842760,,SNYNF
ILLINOIS TOOL WKS INC,452308109,42843,245026,,
PROCTER AND GAMBLE CO,742718109,42543,355796,,
AMERICAN EAGLE OUTFITTERS IN,02553E106,41833,3837892,,
SYNEOS HEALTH INC,87166B102,41218,707612,,
TWITTER INC,90184L102,41148,1381255,,
MAXIM INTEGRATED PRODS INC,57772K101,40706,671613,,
