name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO QQQ TR,46090E103,1786585009,4986700,CALL,
META PLATFORMS INC,30303M102,1209516069,4028900,CALL,
SPDR GOLD TR,78463V107,1169031825,6818500,CALL,
ISHARES TR,464287655,612209686,3463900,CALL,
SPDR DOW JONES INDL AVERAGE,78467X109,589478505,1759900,CALL,
ISHARES TR,464287432,584076864,6585600,CALL,
ISHARES TR,464287465,489256188,7098900,CALL,
SPDR S&P 500 ETF TR,78462F103,443083020,1036500,CALL,
SCHWAB CHARLES CORP,808513105,329443920,6000800,CALL,SCHW-PJ
VANECK ETF TRUST,92189F106,252092880,9368000,CALL,
SPDR SER TR,78468R556,239170470,1617000,CALL,
ISHARES TR,464288513,236987684,3214700,CALL,
APPLE INC,037833100,213652959,1247900,CALL,AAPL
SELECT SECTOR SPDR TR,81369Y803,208207493,1270100,CALL,
AMAZON COM INC,023135106,207777640,1634500,CALL,AMZN
TESLA INC,88160R101,207357314,828700,CALL,
PLUG PWR INC,72919PAD5,202045056,128120000,,
RIVIAN AUTOMOTIVE INC,76954A103,191819284,7900300,CALL,
SELECT SECTOR SPDR TR,81369Y704,185271950,1827500,CALL,
LIVENT CORP,53814LAB4,180010605,82952000,,
PROSHARES TR,74347X831,170680354,4791700,CALL,
MICROSOFT CORP,594918104,169841925,537900,CALL,MSFT
RH,74967X103,162237732,613700,CALL,RH
SELECT SECTOR SPDR TR,81369Y407,156295482,970900,CALL,
MONGODB INC,60937PAD8,148628166,86750000,,
NEXTERA ENERGY INC,65339F101,147750910,2579000,CALL,NEE-PS
VANECK ETF TRUST,92189H607,143088088,414700,CALL,
LINDE PLC,G54950103,135386460,363600,CALL,LIN
ARK ETF TR,00214Q104,134124270,3381000,CALL,
DIREXION SHS ETF TR,25459W458,134063802,7104600,CALL,
ISHARES TR,464287242,124974500,1225000,CALL,
WAYFAIR INC,94419L101,122454369,2021700,CALL,W
SELECT SECTOR SPDR TR,81369Y605,120373930,3629000,CALL,
PG&E CORP,69331C108,120323348,7459600,CALL,PCG-PX
