name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,73142,1465763,,
MICROSOFT CORP,594918104,65655,472235,,MSFT
AMERICAN TOWER CORP NEW,03027X100,53809,243335,,
VISA INC,92826C839,43429,252477,,V
WISDOMTREE TR,97717W778,38992,646520,,
IDEXX LABS INC,45168D104,34042,125185,,
THERMO FISHER SCIENTIFIC INC,883556102,32548,111745,,TMO
DANAHER CORPORATION,235851102,32479,224878,,
ECOLAB INC,278865100,30706,155050,,ECL
CARMAX INC,143130102,30512,346731,,KMX
TJX COS INC NEW,872540109,27443,492347,,
CHUBB LIMITED,H1467J104,26914,166711,,
UGI CORP NEW,902681105,24702,491395,,
MEDTRONIC PLC,G5960L103,24185,222661,,MDT
WATSCO INC,942622200,24123,142586,,WSO-B
TE CONNECTIVITY LTD,H84989104,21499,230729,,
PIMCO ETF TR,72201R718,21478,214040,,
PIMCO DYNMIC CREDIT AND MRT,72202D106,20814,850257,,
PROCTER & GAMBLE CO,742718109,20752,166842,,PG
DISNEY WALT CO,254687106,20521,157464,,
PIMCO ETF TR,72201R833,20384,200374,,
ALPHABET INC,02079K305,18781,15380,,GOOGN
JOHNSON & JOHNSON,478160104,18445,142567,,JNJ
EVERSOURCE ENERGY,30040W108,17567,205534,,ES
3M CO,88579Y101,17370,105656,,MMM
PAYCHEX INC,704326107,16177,195443,,PAYX
ASPEN TECHNOLOGY INC,045327103,16172,131392,,
AMERICAN WTR WKS CO INC NEW,030420103,16149,129992,,
CVS HEALTH CORP,126650100,15507,245868,,CVS
AUTOMATIC DATA PROCESSING IN,053015103,15418,95514,,
FIRST REP BK SAN FRANCISCO C,33616C100,15312,158346,,
KINSALE CAP GROUP INC,49714P108,14586,141186,,
MCCORMICK & CO INC,579780206,14435,92353,,MKC-V
EXXON MOBIL CORP,30231G102,14221,201404,,
SPDR S&P 500 ETF TR,78462F103,13517,45547,,
BERKSHIRE HATHAWAY INC DEL,084670108,13409,43,,BRK-A
YUM BRANDS INC,988498101,13100,115493,,YUM
AGNICO EAGLE MINES LTD,008474108,13022,242905,,AEM
CELGENE CORP,151020104,12909,129996,,
HCP INC,40414L109,12229,343211,,
